grouping,G,metric,scenes,mean_difference,median_difference,ci_low,ci_high,log_ci_low,log_ci_high,scene_win_fraction,scene_tie_fraction,bootstrap_sign_tail,holm_primary_bootstrap_sign_tail
prefix,32,DAC_P90,5000,0.001699999999999998,0.0,0.0001594999999999926,0.003279999999999998,0.0001423069511130534,0.003313829971373627,0.0038,0.9954,0.029323558813728758,
prefix,32,DAC_all_pass,5000,0.0648,0.0,0.0566,0.073,0.05674313744976635,0.07279153065071493,0.0798,0.9052,0.0006664445184938354,
prefix,32,DAC_all_fail,5000,-0.0002,0.0,-0.0006,0.0,-0.0006257887572320159,0.0,0.0,0.9998,0.7324225258247251,
prefix,32,DAC_mixed,5000,-0.0646,0.0,-0.0728,-0.05639499999999998,-0.07259196066782406,-0.05657487687304201,0.0152,0.905,0.0006664445184938354,
prefix,32,DAC_headroom,5000,-0.0783375,0.0,-0.08221875,-0.07455625,-0.08328883198411575,-0.07351868427181497,0.043,0.5428,0.0006664445184938354,
prefix,32,covariance_adv_DAC,5000,-0.057099483790001695,0.0,-0.06011966486159174,-0.054109765756384744,-0.06077015857793631,-0.053716503568128605,0.099,0.4934,0.0006664445184938354,
prefix,32,negative_adv_DAC_association,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
prefix,32,positive_DAC_failure_rate,2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
prefix,32,DAC_positive_mean,4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
prefix,32,EP_mean,5000,0.10708266447720817,0.06291867321715605,0.10356642486755871,0.11068762856813406,0.10273300780819027,0.1118255350403485,0.8044,0.062,0.0006664445184938354,
prefix,32,EP_min,5000,0.08764643469378491,0.0,0.07992867404753855,0.09509616414577354,0.08013583977570735,0.09509744499781485,0.3012,0.6298,0.0006664445184938354,
prefix,32,EP_max,5000,0.014377423455845383,0.0,0.01337767181570614,0.015449083866382033,0.012769099856188803,0.016092251745948964,0.2948,0.664,0.0006664445184938354,
prefix,32,EP_std,5000,-0.05952842362975432,-0.028973836754156504,-0.0622210804814938,-0.05682215502378109,-0.06261518276319694,-0.05665450488596243,0.2212,0.0628,0.0006664445184938354,
prefix,32,EP_P10,5000,0.19875438334059764,0.03341824945793559,0.18922888383067188,0.20845935972269397,0.18925342603571071,0.20909775835687278,0.5994,0.323,0.0006664445184938354,
prefix,32,EP_P50,5000,0.10802130553659339,0.022342686128964784,0.10167158320695346,0.11475794354946646,0.10054950684831572,0.11566277028040228,0.584,0.3318,0.0006664445184938354,
prefix,32,EP_P90,5000,0.0245996922628018,0.0,0.022568524734740435,0.026776410917368494,0.021987618856895628,0.027336209675416546,0.4324,0.489,0.0006664445184938354,
prefix,32,EP_all_pass,5000,0.0158,0.0,0.0108,0.0208,0.010771343545838478,0.020821929539129994,0.0248,0.9662,0.0006664445184938354,
prefix,32,EP_all_fail,5000,-0.082,0.0,-0.0906,-0.07319499999999998,-0.09188513550637249,-0.07273045442927811,0.0118,0.8944,0.0006664445184938354,
prefix,32,EP_mixed,5000,0.0662,0.0,0.0564,0.0762,0.05543643847592146,0.07749288352506646,0.1028,0.8606,0.0006664445184938354,
prefix,32,EP_headroom,5000,-0.09270524102136277,-0.048790549852370135,-0.09626776578507301,-0.08931770715160779,-0.09705962326925771,-0.08855678927532172,0.164,0.062,0.0006664445184938354,
prefix,32,covariance_adv_EP,5000,-0.05772944311610331,-0.02944788808728141,-0.060496492207401456,-0.05486746631180345,-0.06089813145570553,-0.054807403729875186,0.2918,0.05,0.0006664445184938354,
prefix,32,negative_adv_EP_association,5000,-0.0008,0.0,-0.006,0.0048,-0.006316407393511093,0.004611934322343211,0.0186,0.962,0.7957347550816395,
prefix,32,positive_EP_failure_rate,4588,0.02000598592855773,0.0,0.015216343550018227,0.025087155987949014,0.014123826695659559,0.025810954818240237,0.4365736704446382,0.19463818657367044,0.0006664445184938354,
prefix,32,EP_positive_mean,4994,0.030346491495468274,0.014094234824026608,0.02891916404304753,0.03184245489212199,0.028233393536260656,0.03249805490140415,0.657388866639968,0.2000400480576692,0.0006664445184938354,
prefix,32,TTC_mean,5000,0.03648125,0.0,0.0333684375,0.03960718750000001,0.032643408832008294,0.04033968105555837,0.3934,0.4416,0.0006664445184938354,
prefix,32,TTC_min,5000,0.0176,0.0,0.0094,0.0256,0.009065155909896046,0.025759218927984277,0.0512,0.9152,0.0006664445184938354,
prefix,32,TTC_max,5000,0.0002,0.0,-0.0006,0.0012,-0.0006246585389144316,0.0010521996278575227,0.0006,0.999,0.8270576474508498,
prefix,32,TTC_std,5000,-0.02091204648307142,0.0,-0.02352488630150953,-0.018220068999214876,-0.02394609548727998,-0.017956766149173835,0.1844,0.4454,0.0006664445184938354,
prefix,32,TTC_P10,5000,0.05368,0.0,0.0446785,0.06300099999999999,0.04343414383318482,0.06403574546095347,0.1198,0.8364,0.0006664445184938354,
prefix,32,TTC_P50,5000,0.0416,0.0,0.035,0.0483,0.03411715552375051,0.04892397103925763,0.0632,0.922,0.0006664445184938354,
prefix,32,TTC_P90,5000,0.00036000000000000084,0.0,-0.0013600000000000007,0.0021200000000000017,-0.0013377346234319392,0.002035347173745008,0.0034,0.9932,0.676441186271243,
prefix,32,TTC_all_pass,5000,0.0176,0.0,0.0094,0.0256,0.009065155909896046,0.025759218927984277,0.0512,0.9152,0.0006664445184938354,
prefix,32,TTC_all_fail,5000,-0.0002,0.0,-0.0012,0.0006,-0.0010521996278575227,0.0006246585389144318,0.0004,0.999,0.8270576474508498,
prefix,32,TTC_mixed,5000,-0.0174,0.0,-0.0256,-0.009194999999999981,-0.025609019569463983,-0.008656234475906601,0.0342,0.9142,0.0006664445184938354,
prefix,32,TTC_headroom,5000,-0.03628125,0.0,-0.03957546875,-0.03308125,-0.04012515998259197,-0.03237482039387149,0.1652,0.4416,0.0006664445184938354,
prefix,32,covariance_adv_TTC,5000,-0.008333785612941307,0.0,-0.010483149757867431,-0.006098930663843675,-0.01076245164711326,-0.005974924428969063,0.2778,0.343,0.0006664445184938354,
prefix,32,negative_adv_TTC_association,5000,-0.0062,0.0,-0.0092,-0.0032,-0.00915720742547124,-0.00335630101246432,0.0028,0.9882,0.0006664445184938354,
prefix,32,positive_TTC_failure_rate,2871,-0.05488802304066904,0.0,-0.06156680655668386,-0.048012603992930086,-0.0619748786579232,-0.04806930109132637,0.10693138279345175,0.6440264716126786,0.0006664445184938354,
prefix,32,TTC_positive_mean,4994,0.02354042918844554,0.0,0.020557633831006318,0.026513590439074763,0.02020866549289338,0.02701266360669858,0.15718862635162195,0.7913496195434522,0.0006664445184938354,
prefix,32,Comfort_mean,5000,0.016275,0.0,0.014624843750000002,0.01788125,0.014374803490862913,0.01805744754502528,0.4692,0.2534,0.0006664445184938354,
prefix,32,Comfort_min,5000,0.0002,0.0,0.0,0.0006,0.0,0.0006351995912537636,0.0002,0.9998,0.7410863045651449,
prefix,32,Comfort_max,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
prefix,32,Comfort_std,5000,-0.007792273307703113,0.0,-0.008729635668850284,-0.0068517742630462,-0.008759378141484437,-0.00677052356614735,0.2926,0.2618,0.0006664445184938354,
prefix,32,Comfort_P10,5000,0.017,0.0,0.012399499999999997,0.02148,0.012390063952315983,0.02164689879939502,0.0456,0.9368,0.0006664445184938354,
prefix,32,Comfort_P50,5000,0.0165,0.0,0.0119,0.0212,0.011971420187463873,0.02122168908817227,0.0362,0.9476,0.0006664445184938354,
prefix,32,Comfort_P90,5000,0.00043999999999999915,0.0,1.9999999999999575e-05,0.0010599999999999987,1.9611304249540816e-05,0.0010394127814744292,0.0008,0.9992,0.031322892369210265,
prefix,32,Comfort_all_pass,5000,0.0002,0.0,0.0,0.0006,0.0,0.0006351995912537636,0.0002,0.9998,0.7410863045651449,
prefix,32,Comfort_all_fail,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
prefix,32,Comfort_mixed,5000,-0.0002,0.0,-0.0006,0.0,-0.0006351995912537635,0.0,0.0,0.9998,0.7410863045651449,
prefix,32,Comfort_headroom,5000,-0.016275,0.0,-0.01788125,-0.01462484375,-0.01805744754502528,-0.014374803490862913,0.2774,0.2534,0.0006664445184938354,
prefix,32,covariance_adv_Comfort,5000,0.034257858105093984,0.018132218458731586,0.03127237856974742,0.037220264420164975,0.031165840828991556,0.037461747869787856,0.6062,0.0044,0.0006664445184938354,
prefix,32,negative_adv_Comfort_association,5000,-0.0434,0.0,-0.0522,-0.0346,-0.052554084057833274,-0.03444936627590296,0.0308,0.895,0.0006664445184938354,
prefix,32,positive_Comfort_failure_rate,4999,-0.07931063426956106,0.0,-0.08714029630458858,-0.07074691421279522,-0.08793306517836659,-0.07140207831547443,0.3008601720344069,0.2626525305061012,0.0006664445184938354,
prefix,32,Comfort_positive_mean,4994,0.0571026086387116,0.012750836120401343,0.05340546003026547,0.06064106939248844,0.053504566708414206,0.060710510250829276,0.5276331597917501,0.24909891870244294,0.0006664445184938354,
prefix,32,DDC_mean,5000,-0.01478125,0.0,-0.016759453125,-0.012853046875,-0.018950582181746296,-0.01130548134185703,0.0792,0.7828,0.0006664445184938354,
prefix,32,DDC_min,5000,-0.0002,0.0,-0.0064,0.0063,-0.00851851300408866,0.007546616643819726,0.0564,0.8814,0.9510163278907031,
prefix,32,DDC_max,5000,-0.0005,0.0,-0.0012,0.0001,-0.0011687135775263501,0.00010134125644215026,0.0006,0.9978,0.1752749083638787,
prefix,32,DDC_std,5000,0.007878208067297303,0.0,0.005936090522420729,0.009756824410886223,0.004776373431474198,0.011262350461668546,0.1324,0.7828,0.0006664445184938354,
prefix,32,DDC_P10,5000,-0.03503,0.0,-0.040299999999999996,-0.02987975,-0.04434286972335269,-0.026934328242757506,0.0116,0.921,0.0006664445184938354,
prefix,32,DDC_P50,5000,-0.0135,0.0,-0.01645,-0.0107,-0.01853184806489548,-0.00933408391070054,0.0022,0.9738,0.0006664445184938354,
prefix,32,DDC_P90,5000,-0.0019,0.0,-0.003160000000000001,-0.0007700000000000006,-0.003191274777904509,-0.0007452861022505698,0.0012,0.994,0.0006664445184938354,
prefix,32,DDC_all_pass,5000,0.016,0.0,0.008,0.024205000000000018,0.006674112937399505,0.025063301846329728,0.0524,0.9112,0.0006664445184938354,
prefix,32,DDC_all_fail,5000,0.0006,0.0,-0.0004,0.0016,-0.00039849370001174,0.0016482103176587914,0.001,0.9986,0.3505498167277574,
prefix,32,DDC_mixed,5000,-0.0166,0.0,-0.0248,-0.0086,-0.025763148337504496,-0.007162696687274906,0.0368,0.9098,0.0006664445184938354,
prefix,32,DDC_headroom,5000,0.01428125,0.0,0.01230921875,0.01638125,0.01083166235158187,0.018412505423927555,0.137,0.7828,0.0006664445184938354,
prefix,32,covariance_adv_DDC,5000,-0.0022314454463516526,0.0,-0.0029553647761987514,-0.0014841177834919144,-0.002969739858091762,-0.0014672311993658945,0.093,0.7618,0.0006664445184938354,
prefix,32,negative_adv_DDC_association,5000,0.02,0.0,0.0132,0.0266,0.013142732020454793,0.02702763125298337,0.0416,0.9368,0.0006664445184938354,
prefix,32,positive_DDC_failure_rate,773,0.04332765155976718,0.0,0.02162163359371776,0.06617438159900658,0.020058737289942015,0.06563310062036753,0.37128072445019406,0.2975420439844761,0.0006664445184938354,
prefix,32,DDC_positive_mean,4994,-0.01684211281898481,0.0,-0.018864752458145322,-0.014928155309703614,-0.020942813513700066,-0.013426598460417329,0.026031237484981977,0.8554265118141771,0.0006664445184938354,
prefix,32,train_gated_EP_contribution,5000,6.338291989941859,3.7779784350700183,6.132274672455832,6.548152448358559,6.08297653992217,6.615678358301417,0.8076,0.0604,0.0006664445184938354,
prefix,32,train_gated_TTC_contribution,5000,2.9102941176470587,1.838235294117645,2.792548253676471,3.030884650735293,2.7631277048604055,3.0601101920616154,0.6282,0.2288,0.0006664445184938354,
prefix,32,train_gated_Comfort_contribution,5000,0.8526102941176469,0.735294117647058,0.8163584558823532,0.8890110294117652,0.8105119098868745,0.8940954932596591,0.6674,0.1418,0.0006664445184938354,
prefix,64,mean_PDMS,5000,9.83358066118357,5.840539355910764,9.509248889110351,10.167855739705555,9.412645643208013,10.246159559289314,0.8834,0.003,0.0006664445184938354,
prefix,64,min_PDMS,5000,3.233621279325642,0.0,2.769593665696266,3.701585688802588,2.7486988474654592,3.7152484018903764,0.201,0.735,0.0006664445184938354,
prefix,64,max_PDMS,5000,0.7283412548282419,0.0,0.6594782998469615,0.7977035100068568,0.6402233438068539,0.8123284656419092,0.3588,0.5842,0.0006664445184938354,
prefix,64,std_PDMS,5000,-4.768259039338077,-2.927991121793677,-4.983903263592492,-4.558477138634239,-5.015346185832592,-4.508521207354099,0.269,0.0026,0.0006664445184938354,
prefix,64,train_reward_mean,5000,10.109089977553275,6.263344393751595,9.78535886933304,10.445627992871572,9.694654864673522,10.51430840125869,0.898,0.003,0.0006664445184938354,
prefix,64,train_reward_std,5000,-5.0607293301888525,-3.0520478335914447,-5.282624610822164,-4.842274875562858,-5.320241721306931,-4.792431731316947,0.268,0.0028,0.0006664445184938354,
prefix,64,feasible_rate,5000,0.080178125,0.046875,0.07640578125,0.084340625,0.07472175641840594,0.08548659197069118,0.6344,0.1442,0.0006664445184938354,
prefix,64,all_safe_group,5000,0.0082,0.0,0.0024,0.0142,0.0019106348051365725,0.014060521540472957,0.0268,0.9546,0.005998000666444518,
prefix,64,no_safe_group,5000,0.001,0.0,-0.0004,0.0024,-0.00020756795806818894,0.002270932694870107,0.0018,0.9974,0.21726091302899034,
prefix,64,mixed_safety_group,5000,-0.0092,0.0,-0.0154,-0.003,-0.015136494236481736,-0.0028852893380694055,0.0194,0.952,0.003332222592469177,
prefix,64,hard_failure_rate,5000,-0.089375,-0.03125,-0.09313468750000001,-0.085628046875,-0.09409969330953129,-0.08453071696506807,0.1044,0.285,0.0006664445184938354,
prefix,64,mean_pairwise_ADE,5000,-0.0001393428943664657,0.0026155223056645305,-0.0006223560456011302,0.0003545487950250231,-0.0008252687147353333,0.0005680225639860576,0.5792,0.0,0.56647784071976,
prefix,64,median_pairwise_ADE,5000,-0.00047695325393807463,0.0022503199695379505,-0.0009712026024803554,3.026287634488224e-05,-0.0011558134058543479,0.00022771167230804917,0.5746,0.0,0.06797734088637121,
prefix,64,pairwise_P90_ADE,5000,0.0010121986088938257,0.003885028435585358,0.0003512447520047748,0.0016930526562842128,4.996800966784897e-05,0.0020194809873279916,0.5764,0.0,0.003998667110963012,
prefix,64,medoid_radius_P50,5000,0.0008329250512676144,0.001731535585165589,-2.6492860973819247e-05,0.0017329717248801785,-9.798549724832181e-05,0.0017654305766222407,0.5308,0.0,0.05931356214595135,
prefix,64,medoid_radius_P90,5000,6.96005461757645e-05,0.0018129074322599248,-0.0012071956043971039,0.0013905010406413826,-0.00131145350314225,0.0014572242479821522,0.5214,0.0,0.878373875374875,
prefix,64,covariance_effective_rank,5000,-0.029273540604512708,-0.021131819426235765,-0.032012038812376006,-0.026637887646008815,-0.03315615365337925,-0.02555502997400934,0.3886,0.0,0.0006664445184938354,
prefix,64,safe_pairwise_ADE,4912,0.006026282366925752,0.004042788184788648,0.004543335878905123,0.007596187296424896,0.004519404213483466,0.0075573263283906875,0.5637214983713354,0.0,0.0006664445184938354,
prefix,64,same_outcome_pair_ADE,5000,0.002486147147484752,0.0037885719643265814,0.0017476892972521205,0.0032469702941612193,0.0016363670473022026,0.0033702877379538343,0.5728,0.0,0.0006664445184938354,
prefix,64,different_outcome_pair_ADE,4447,0.013796890295736901,0.012053896558457566,0.011686033082963135,0.015877044127297946,0.011607442957999474,0.016121876346783578,0.6341353721610075,0.0,0.0006664445184938354,
prefix,64,safety_pattern_count,5000,-0.1818,0.0,-0.2074,-0.157,-0.2111721999783148,-0.15124974065420144,0.1408,0.5862,0.0006664445184938354,
prefix,64,safety_pattern_entropy,5000,-0.11421020022056413,-0.08048483706800685,-0.1207301103534127,-0.10765349872290782,-0.12313751554241621,-0.10549048202165347,0.2618,0.1066,0.0006664445184938354,
prefix,64,effective_safety_patterns,5000,-0.23993337487411381,-0.1373938965136441,-0.2559430500002437,-0.22427877622210335,-0.2600839300149755,-0.21933334853076236,0.2618,0.1066,0.0006664445184938354,
prefix,64,safety_pattern_disagreement,5000,-0.0734185515873016,-0.04885912698412703,-0.07720341765873016,-0.0695054613095238,-0.07858713353607609,-0.06827221810222384,0.2544,0.1072,0.0006664445184938354,
prefix,64,component_tradeoff_pair_fraction,5000,-0.010498214285714286,-0.011408730158730169,-0.012557881944444443,-0.008454799107142854,-0.013633317148451564,-0.007381413210189728,0.3736,0.0258,0.0006664445184938354,
prefix,64,pareto_fraction,5000,0.06484375,0.03125,0.061799921875000004,0.067750390625,0.06132300963319209,0.06824848012520358,0.6178,0.2104,0.0006664445184938354,
prefix,64,dominated_sample_fraction,5000,-0.06484375,-0.03125,-0.067750390625,-0.061799921875000004,-0.06824848012520357,-0.06132300963319209,0.1718,0.2104,0.0006664445184938354,
prefix,64,safe_EP_mean,4925,0.032836482918891116,0.01363317740482528,0.031190542646564998,0.034576982576345165,0.03062780204782338,0.03511758079969241,0.6495431472081218,0.16629441624365482,0.0006664445184938354,
prefix,64,safe_EP_std,4912,-0.007135048030131954,-0.0008156164251052131,-0.0077869074413245394,-0.006525976924772564,-0.00786169827539754,-0.006440417340530058,0.2935667752442997,0.16612377850162866,0.0006664445184938354,
prefix,64,safe_EP_headroom,4925,-0.02014179944091565,-0.0016831477871199763,-0.021697632420096345,-0.018635331489273946,-0.02200976966270721,-0.01840978424776792,0.28751269035532995,0.16690355329949239,0.0006664445184938354,
prefix,64,safe_EP_opportunity,5000,0.0056,0.0,0.0002,0.0108,0.00020663936343502063,0.011076979893311448,0.0208,0.964,0.04465178273908697,
prefix,64,safe_PDMS_headroom,4925,-0.6502731508021824,-0.35415455462654677,-0.7166818608070036,-0.5865399857176151,-0.7291126071039368,-0.5735171448540777,0.39776649746192894,0.005685279187817259,0.0006664445184938354,
prefix,64,best_safe_PDMS,4925,0.7292937265037264,0.0,0.6788565102492395,0.780467876942073,0.6542952997356442,0.8058343904105874,0.3561421319796954,0.5823350253807107,0.0006664445184938354,
prefix,64,zero_advantage_group,5000,0.0,0.0,-0.0006,0.0006,-0.0005805460789323394,0.0005942977140081334,0.0002,0.9996,1.0,
prefix,64,native_nonzero_advantage_on_constant_reward,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
prefix,64,native_mean_advantage,5000,1.1687055377773703e-08,7.4323907028883696e-09,3.728313704667308e-09,1.9751893270083532e-08,3.2912401499204e-09,2.0406000628839858e-08,0.518,0.0018,0.006664445184938354,
prefix,64,no_reward_contrast_but_outcome_difference,5000,0.0,0.0,-0.0006,0.0006,-0.0005805460789323394,0.0005942977140081334,0.0002,0.9996,1.0,
prefix,64,near_tie_different_outcome_pair_fraction,5000,-0.023889781746031746,-0.004464285714285714,-0.025630843253968253,-0.02224865575396826,-0.025951731870327975,-0.02187513504529211,0.2236,0.1258,0.0006664445184938354,
prefix,64,outcome_difference_given_near_tie,5000,-0.07679423316751297,-0.0347521504869816,-0.08093243844889475,-0.07295547321590617,-0.08161977674146688,-0.07180382910715541,0.2206,0.1082,0.0006664445184938354,
prefix,64,zero_reward_masked_fraction,5000,-0.087521875,-0.03125,-0.091290859375,-0.083731171875,-0.09226033291893168,-0.0827573185894238,0.1024,0.3024,0.0006664445184938354,
prefix,64,masked_pair_outcome_difference,2781,0.0017404114072842973,0.005128205128205221,-0.007812491243630153,0.011498628033840247,-0.008431029099624196,0.011630775665702569,0.5091693635382956,0.06508450197770586,0.728423858713762,
prefix,64,positive_infeasible_rate,4456,0.010043975526933422,0.0,0.004834377675739085,0.015080890479399001,0.0020827513656617004,0.018145747235836514,0.20556552962298025,0.5958258527827648,0.0006664445184938354,
prefix,64,infeasible_among_positive,4997,-0.005698908780201285,0.0,-0.009353444916391555,-0.0021236230558044334,-0.0113314921522623,0.00021004648987392327,0.16790074044426656,0.6409845907544527,0.0026657780739753416,
prefix,64,positive_infeasible_adv_mass,4997,0.0083425161854212,0.0,0.005631793293131006,0.011117081145268295,0.0036160445114176215,0.013338368899064389,0.16449869921953172,0.6391835101060637,0.0006664445184938354,
prefix,64,positive_count,5000,2.6578,2.0,2.42779,2.8872500000000003,2.3956111824994437,2.9211184204264686,0.591,0.079,0.0006664445184938354,
prefix,64,infeasible_count,5000,-5.1314,-3.0,-5.3978,-4.88997,-5.471141886124236,-4.78219241077798,0.2214,0.1442,0.0006664445184938354,
prefix,64,positive_infeasible_count,5000,0.0646,0.0,-0.088,0.22041000000000005,-0.19537617743320163,0.33766000934151064,0.1778,0.6488,0.43385538153948683,
prefix,64,positive_reward_winner_infeasible,5000,0.0216,0.0,0.0162,0.027,0.01523588354190857,0.028246348808347026,0.0302,0.9612,0.0006664445184938354,
prefix,64,unsafe_reward_winner_with_safe_alternative,5000,0.0206,0.0,0.0154,0.026,0.01458963904814327,0.026975897162780007,0.0298,0.961,0.0006664445184938354,
prefix,64,unsafe_progress_tradeoff_fraction,4381,0.031083715615039333,0.0,0.02688139374679635,0.035538893688934536,0.025887234737576998,0.036708086161701466,0.4060716731339877,0.3417028075781785,0.0006664445184938354,
prefix,64,reward_prefers_unsafe_fraction,4381,0.021398827429219905,0.0,0.018659971336716517,0.024125690437651236,0.017015709669910235,0.026104203772406163,0.26089933805067334,0.6110477060031956,0.0006664445184938354,
prefix,64,component_effective_rank,5000,-0.03695949693173443,-0.01089806138566074,-0.0464875827692896,-0.026580964801441908,-0.04892927378639304,-0.024348894960006768,0.462,0.0108,0.0006664445184938354,
prefix,64,reward_mean_rank_flip_vs_PDMS,5000,-0.0048646825396825395,0.0,-0.005386331845238095,-0.004384779265873016,-0.0054036192576274395,-0.004349631852676523,0.1926,0.4742,0.0006664445184938354,
prefix,64,NC_mean,5000,0.0142375,0.0,0.0124373828125,0.016068828125,0.011937201611586661,0.016549271842387994,0.2842,0.6072,0.0006664445184938354,
prefix,64,NC_min,5000,0.0292,0.0,0.0211,0.03680250000000001,0.02114268603298383,0.03741226972109391,0.0772,0.8872,0.0006664445184938354,
prefix,64,NC_max,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
prefix,64,NC_std,5000,-0.020636626832522736,0.0,-0.022815468278408996,-0.018438403722662252,-0.02319354325629623,-0.018001505206285393,0.1092,0.6052,0.0006664445184938354,
prefix,64,NC_P10,5000,0.062310000000000004,0.0,0.05450974999999999,0.07063075,0.05359601265211914,0.071065786608386,0.0996,0.8788,0.0006664445184938354,
prefix,64,NC_P50,5000,0.0007,0.0,-0.00185,0.0031,-0.002163402500606677,0.003589983958722441,0.006,0.989,0.5798067310896368,
prefix,64,NC_P90,5000,-5.999999999999943e-05,0.0,-0.00029999999999999715,0.00011999999999999886,-0.0002892640438485748,0.00012480112411729187,0.0002,0.9994,0.7717427524158614,
prefix,64,NC_all_pass,5000,0.0422,0.0,0.033,0.0508,0.03321272802599301,0.051358431878849684,0.0738,0.8946,0.0006664445184938354,
prefix,64,NC_all_fail,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
prefix,64,NC_mixed,5000,-0.0422,0.0,-0.0508,-0.033,-0.051358431878849684,-0.033212728025993,0.0316,0.8946,0.0006664445184938354,
prefix,64,NC_headroom,5000,-0.0142375,0.0,-0.016068828125,-0.0124373828125,-0.016549271842387994,-0.011937201611586661,0.1086,0.6072,0.0006664445184938354,
prefix,64,covariance_adv_NC,5000,-0.01521056669918313,0.0,-0.017195910704622532,-0.01327608315927053,-0.017500483483611145,-0.012857595131821343,0.1606,0.5464,0.0006664445184938354,
prefix,64,negative_adv_NC_association,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
prefix,64,positive_NC_failure_rate,1742,-5.8159196799951745e-05,0.0,-0.0001707746243375435,0.0,-0.00016690534212570655,0.0,0.0,0.9988518943742825,0.28257247584138623,
prefix,64,NC_positive_mean,4997,1.1866094015383592e-05,0.0,0.0,3.142298274892537e-05,0.0,3.228060943155066e-05,0.00040024014408645187,0.9995997598559135,0.28257247584138623,
prefix,64,DAC_mean,5000,0.078490625,0.0,0.074740234375,0.08229117187500001,0.0736128518254822,0.08326621420371624,0.4522,0.4958,0.0006664445184938354,
prefix,64,DAC_min,5000,0.0374,0.0,0.0304,0.0444,0.030149522712221787,0.04446735523360605,0.0518,0.9338,0.0006664445184938354,
prefix,64,DAC_max,5000,0.0,0.0,-0.0006,0.0006,-0.0005942977140081334,0.0005805460789323395,0.0002,0.9996,1.0,
prefix,64,DAC_std,5000,-0.056279272325105295,0.0,-0.05911168324718406,-0.053537999628495335,-0.05958566115199625,-0.05284894771075383,0.072,0.4972,0.0006664445184938354,
prefix,64,DAC_P10,5000,0.17248000000000002,0.0,0.1619395,0.18319999999999997,0.16016832156570868,0.1847320675378393,0.197,0.796,0.0006664445184938354,
prefix,64,DAC_P50,5000,0.0729,0.0,0.0658,0.08010250000000001,0.06450100910769128,0.0813260101983428,0.079,0.92,0.0006664445184938354,
prefix,64,DAC_P90,5000,0.0008800000000000011,0.0,-0.000260999999999999,0.0021400000000000004,-0.00022704382680139643,0.002075464313319489,0.0016,0.9974,0.14395201599466845,
prefix,64,DAC_all_pass,5000,0.0374,0.0,0.0304,0.0444,0.030149522712221787,0.04446735523360605,0.0518,0.9338,0.0006664445184938354,
prefix,64,DAC_all_fail,5000,0.0,0.0,-0.0006,0.0006,-0.0005805460789323394,0.0005942977140081334,0.0002,0.9996,1.0,
prefix,64,DAC_mixed,5000,-0.0374,0.0,-0.0446,-0.0304,-0.04449965141810062,-0.030163453668332084,0.0146,0.9334,0.0006664445184938354,
prefix,64,DAC_headroom,5000,-0.078490625,0.0,-0.082282109375,-0.074731171875,-0.08329270293702398,-0.07357768012143438,0.052,0.4958,0.0006664445184938354,
prefix,64,covariance_adv_DAC,5000,-0.05641338989030586,0.0,-0.059216075430023475,-0.05372378172033098,-0.05982262362530623,-0.052908370593467625,0.0982,0.4564,0.0006664445184938354,
prefix,64,negative_adv_DAC_association,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
prefix,64,positive_DAC_failure_rate,2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
prefix,64,DAC_positive_mean,4997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
prefix,64,EP_mean,5000,0.10711392501086184,0.06774967464196224,0.10368353213764989,0.11069852506731774,0.1027923755555507,0.11144749567291987,0.8292,0.0418,0.0006664445184938354,
prefix,64,EP_min,5000,0.05521162098261349,0.0,0.048825392252811115,0.06138050749160932,0.04873675048376696,0.061736048073969436,0.2288,0.7126,0.0006664445184938354,
prefix,64,EP_max,5000,0.01169785711794114,0.0,0.010709325036554586,0.01269674275318371,0.010180939637566708,0.01330855599781165,0.2604,0.7082,0.0006664445184938354,
prefix,64,EP_std,5000,-0.057636739815391504,-0.03580600931041966,-0.06004884131819845,-0.05531282005273824,-0.06051778635996634,-0.05477506768526545,0.2118,0.0418,0.0006664445184938354,
prefix,64,EP_P10,5000,0.20589802941188354,0.030903194446187554,0.1965788084671064,0.21584131966777162,0.19600208828930707,0.2159915131188585,0.5868,0.3438,0.0006664445184938354,
prefix,64,EP_P50,5000,0.10584644363383058,0.022120231064440332,0.09946750299745515,0.11220595432145798,0.0982944572147235,0.11354834029309067,0.5844,0.3364,0.0006664445184938354,
prefix,64,EP_P90,5000,0.02303329489697123,0.0,0.021236134701930143,0.02489173294258217,0.020651475531793955,0.025578800822702103,0.4182,0.514,0.0006664445184938354,
