scope,model,protocol,scenes,groups,mean_PDMS,max_PDMS,min_PDMS,std_PDMS,range_PDMS,P10_PDMS,CVaR25_PDMS,feasible_rate,safe_count,hard_failure_rate,zero_score_rate,all_safe_group,no_safe_group,best_safe_PDMS,pairwise_ADE,Spread_AUC,endpoint_spread,nonredundant_0p1m,HQ_mass,Hit16,D_HQ,zero_variance_group,train_reward_mean,train_reward_min,train_reward_max,vanilla_proxy_positive_infeasible_count,infeasible_count,vanilla_proxy_positive_count,best_is_unsafe,NC,DAC,EP,TTC,Comfort,DDC,center_shift_IL_eval,center_shift_own_eval,CRN_shift_own_eval,GT_center_distance,HQ_threshold,center_shift_SFT_parent,CRN_shift_SFT_parent,vanilla_proxy_PIA_rate
COMMON_TRAIN835,official_il,eval,835,3340,93.10097389476556,95.02751996038425,90.02641405821485,1.8099577249656118,5.0011059021693836,91.2140201690426,91.11922319417164,0.9489333832335329,15.182934131736527,0.013192365269461078,0.013192365269461078,0.9143712574850299,0.03173652694610778,95.58915292211215,0.1450112572397122,0.12149874407820359,0.26799566329060914,4.527245508982036,0.08392589820359281,0.2940119760479042,0.09559941506487915,0.33652694610778444,91.24536046855245,88.13873460560941,93.31817541430787,0.13502994011976047,0.817065868263473,5.565269461077844,0.033832335329341316,99.79229041916167,98.79116766467065,86.79188824564095,98.2559880239521,100.0,98.47866766467065,0.0,0.0,0.0,0.31507358192098645,94.10097389476556,,,0.16526200073286917
COMMON_TRAIN835,official_il,floor_and_clip,205,820,70.56039743710728,97.39185182229623,24.84403002840649,26.721143919995825,72.54782179388974,39.17596643432084,38.35571132150297,0.7073932926829268,11.31829268292683,0.17400914634146342,0.16928353658536585,0.18414634146341463,0.015853658536585366,97.39579689478335,1.9950329668638183,1.5970580769748222,1.6620903061657417,16.0,0.09679878048780488,0.5036585365853659,1.86037649455785,0.0,71.13996567878561,27.902030752290063,96.39143859021307,0.7548780487804878,4.681707317073171,9.704878048780488,0.04024390243902439,96.61585365853658,85.53353658536585,72.68489127567754,85.7545731707317,68.26219512195122,97.14939024390245,0.17770551,0.17770551,1.3905785,0.40468541167750605,94.38570537810453,,,0.16123990622557957
COMMON_TRAIN835,official_il,floor_only,205,820,78.88188662275735,97.44518102877328,38.896022155533416,21.49438389035596,58.54915887323986,53.66540739107393,52.63512915553393,0.7932926829268293,12.692682926829269,0.1173780487804878,0.11478658536585366,0.34146341463414637,0.014634146341463415,97.43983202878714,1.4598089072762466,1.1532532784996963,1.1978350185766453,16.0,0.12400914634146341,0.55,1.372270945545243,0.006097560975609756,78.62010607861298,42.30759430932291,96.39319674650345,0.4573170731707317,3.3073170731707315,10.347560975609756,0.03170731707317073,98.64329268292683,89.53506097560975,78.0806462312789,91.08993902439025,82.94969512195122,98.19740853658537,0.12389508,0.12389508,1.0636926,0.3703310882983095,94.38570537810453,,,0.13827433628318583
COMMON_TRAIN835,official_il,native_grpo,835,3340,69.70437851022545,97.18695688629492,22.20047820417745,27.402614916669993,74.98647868211748,36.669260229750385,36.01227784275275,0.6948727544910179,11.117964071856287,0.17720808383233533,0.17267964071856287,0.1655688622754491,0.019161676646706587,97.16931532686674,1.9947465480444675,1.596463910119976,1.6739105615787164,16.0,0.10363023952095808,0.5380239520958083,1.8237829272342048,0.0008982035928143712,70.16461309228023,24.797076239073814,96.12600390471907,0.8488023952095808,4.882035928143712,9.74431137724551,0.04431137724550898,95.44535928143712,86.26497005988024,71.40393883747855,83.60778443113773,69.30389221556887,97.17159431137725,0.17690499,0.17690499,1.3904402,0.387790931654333,94.10097389476556,,,0.1738623819452962
COMMON_TRAIN835,original_grpo_11970,eval,835,3340,96.10411340423279,96.73171994693782,95.46964340820179,0.38410385382482737,1.262076538736035,95.72512601278632,95.6933203139157,0.9612275449101796,15.379640718562873,0.0,0.0,0.9529940119760479,0.02844311377245509,96.77087276858207,0.16959631276724046,0.1420730495078121,0.2629456126315151,5.5937125748503,0.39528443113772455,0.4676646706586826,0.1623281554295821,0.42035928143712575,94.67989574644773,93.88599182108939,95.42118124245397,0.12964071856287426,0.6203592814371257,4.893413173652695,0.033532934131736525,100.0,100.0,91.26177336776354,99.3880988023952,100.0,97.76010479041916,0.49597117,0.0,0.0,0.5877001973930863,94.10097389476556,0.4959711550417061,0.4986104493369599,0.20897683397683398
COMMON_TRAIN835,original_grpo_11970,native_grpo,835,3340,80.09838011912134,98.23050061456952,31.69203593237831,22.072064255204964,66.5384646821912,53.12462556740697,51.14202547262598,0.7832709580838323,12.532335329341317,0.08377619760479042,0.08087574850299402,0.21317365269461078,0.017065868263473054,98.09050951959544,1.993302367011944,1.5952874834665995,1.6672612934055442,16.0,0.20828967065868265,0.5880239520958084,1.8657523468937924,0.0014970059880239522,80.80296583918222,35.62822677691924,97.52395909003104,0.8640718562874251,3.4676646706586824,10.525449101796408,0.06077844311377246,97.25112275449102,94.27582335329342,82.5754789635154,87.95284431137725,71.18450598802396,95.88604041916167,0.5197042,0.17816244,1.3874797,0.6145736096990274,94.10097389476556,0.49511166156052117,0.5060318100238275,0.2491797616991884
COMMON_TRAIN835,psi_sft,clip_only,205,820,92.7721716776607,97.77363556413256,77.7073963513762,6.973766368422863,20.06623921275635,85.684543349092,84.7135785648529,0.9154725609756098,14.647560975609757,0.029878048780487804,0.02774390243902439,0.7097560975609756,0.01951219512195122,97.9769214630335,0.5022309902782848,0.41172553933248285,0.6093747474798342,15.904878048780487,0.39733231707317074,0.5609756097560976,0.5254886750941691,0.2804878048780488,91.92925671566447,77.58117361514232,97.0003692899662,0.27195121951219514,1.352439024390244,7.15,0.032926829268292684,99.57317073170732,97.54573170731707,90.01066961797918,96.33384146341463,99.90853658536585,98.3155487804878,0.43805936,0.07301312,0.21123263,0.5708973150209028,94.38570537810453,,,0.20108205590622183
COMMON_TRAIN835,psi_sft,eval,835,3340,93.68112930549043,96.71598131588917,87.19544650312034,3.31038692614113,9.520534812768853,90.50185472011991,90.06631969933079,0.9295658682634731,14.87305389221557,0.021388473053892215,0.019554640718562874,0.842814371257485,0.033832335329341316,97.47252191407489,0.3043419333810578,0.24840403820226292,0.39799054250745713,15.381437125748503,0.427002245508982,0.551497005988024,0.2990706888381406,0.3188622754491018,92.63161456724399,86.28367368246082,95.75295988520037,0.19580838323353295,1.1269461077844312,6.097604790419162,0.038622754491017965,99.73428143712574,98.21482035928143,90.18746348789091,97.27919161676647,100.0,98.23166167664671,0.43330377,0.0,0.0,0.5455219714971559,94.10097389476556,,,0.17375132837407015
COMMON_TRAIN835,psi_sft,floor_and_clip,205,820,67.2763081298352,98.04165875116301,18.73597799798699,29.366349320900316,79.30568075317605,33.15181782928496,32.12939016860211,0.6432164634146341,10.291463414634146,0.2073170731707317,0.20076219512195123,0.12317073170731707,0.018292682926829267,98.00262326546445,2.254527680757569,1.803770898028118,1.8745516468838948,16.0,0.14329268292682926,0.5414634146341464,2.0880693920769873,0.0,68.76508206564971,21.23200737931996,97.34338478297438,1.1658536585365853,5.708536585365854,9.557317073170731,0.06585365853658537,93.62423780487805,84.8780487804878,72.56284217471593,80.72408536585365,62.90396341463415,95.3125,0.5188076,0.24472585,1.5518727,0.6479619994453726,94.38570537810453,,,0.2042298654133732
COMMON_TRAIN835,psi_sft,floor_only,205,820,79.0239598283642,98.30907560227699,36.765417347205585,22.665926014728957,61.5436582550714,51.5598536181199,50.68807107625881,0.761890243902439,12.190243902439024,0.11920731707317073,0.11486280487804879,0.2841463414634146,0.01707317073170732,98.33981810930648,1.5486893655323402,1.2248770795217374,1.2990054054958065,16.0,0.2240091463414634,0.5621951219512196,1.511926251217939,0.0024390243902439024,79.58825533875232,40.72288574462876,97.64868062071815,0.7134146341463414,3.8097560975609754,10.560975609756097,0.042682926829268296,97.5952743902439,90.51829268292683,81.10500574840093,88.21646341463415,81.48628048780488,97.16844512195122,0.4696141,0.1497258,1.0923467,0.5982131842670348,94.38570537810453,,,0.18725992317541612
COMMON_TRAIN835,psi_sft,native_grpo,835,3340,66.38239905373048,97.92840798841114,17.416225750723875,29.915509948775835,80.51218223768727,30.803777485981243,30.14924628740639,0.6289109281437125,10.0625748502994,0.21375374251497006,0.20716691616766467,0.11047904191616767,0.02155688622754491,97.94633283475319,2.2537372350335834,1.803056482640569,1.8836755005899304,16.0,0.1566055389221557,0.5703592814371258,2.082838861427912,0.0014970059880239522,67.85769607515033,19.75586224577723,97.23829842008305,1.2820359281437126,5.937425149700599,9.590718562874251,0.0688622754491018,92.47660928143712,85.34805389221557,71.60515809408082,78.31025449101796,63.79116766467066,95.46594311377245,0.53268105,0.25191957,1.5565257,0.652732881612431,94.10097389476556,,,0.21592456255357773
COMMON_TRAIN835,v6_grpo_300,eval,835,3340,95.27028789146954,97.00836286501011,93.14327866457536,1.3195412008151113,3.8650842004347634,94.14393085353282,93.99730968127356,0.958495508982036,15.335928143712575,0.006661676646706587,0.006661676646706587,0.927245508982036,0.02874251497005988,97.36184475408032,0.21098251231851245,0.19898261182054788,0.3871527338456251,4.209880239520958,0.39461077844311376,0.5398203592814371,0.2400369583870224,0.38682634730538923,93.91066444840081,91.8398241943001,95.98609311833764,0.07455089820359281,0.6640718562874252,4.026646706586827,0.032335329341317366,99.98877245508982,99.3431886227545,90.64756818503588,98.9315119760479,99.97754491017965,98.37107035928143,0.51682705,0.0,0.0,0.48856838613331427,94.10097389476556,0.5091459936144466,0.5099522835301782,0.11226330027051398
COMMON_TRAIN835,v6_grpo_300,native_grpo,835,3340,95.03220294143702,97.76568037199115,89.1813489385311,2.8570096252344253,8.584331433460052,92.62230618650848,92.04619524321878,0.9516092814371258,15.225748502994012,0.0093562874251497,0.009150449101796408,0.8712574850299402,0.024850299401197606,97.83025030466432,0.39372578895912913,0.34975822131612344,0.6393377877638011,10.818263473053893,0.41420284431137727,0.5895209580838323,0.39312237736425903,0.35808383233532937,93.79755438157082,88.12833622600657,96.9073078305532,0.12035928143712575,0.774251497005988,4.916766467065869,0.02964071856287425,99.94199101796407,99.12986526946108,90.84175993068017,98.48428143712574,99.97380239520957,98.35703592814372,0.5778801,0.09182679,0.18208556,0.570259231822624,94.10097389476556,0.593588053133941,0.5954538820679495,0.1554524361948956
COMMON_TRAIN835,v6_grpo_3300,eval,835,3340,96.32948028288156,97.72936718618853,93.28383234585161,1.535200338213391,4.445534840336914,94.8759712093612,94.68707347995667,0.9482971556886227,15.172754491017963,0.007765718562874251,0.007354041916167665,0.9080838323353293,0.031137724550898204,98.1380522788499,0.19815818462632373,0.17580404896958324,0.3554271975074878,5.196706586826347,0.5649326347305389,0.6026946107784431,0.17549383669701113,0.46976047904191615,95.6717134462097,92.63353294898668,97.05857826074096,0.11407185628742515,0.827245508982036,5.06437125748503,0.035329341317365266,99.8502994011976,99.33383233532935,94.10820974328915,97.96781437125749,99.99812874251496,98.32616017964072,0.9726158,0.0,0.0,0.9979001275663629,94.10097389476556,1.0352131916488894,1.0378681182080578,0.13789359391965256
COMMON_TRAIN835,v6_grpo_3300,native_grpo,835,3340,95.79905905898654,98.06225208301873,88.81333542426471,3.1229286503373754,9.248916658754041,92.99204442905834,92.37634666480042,0.9421781437125748,15.074850299401197,0.012238023952095809,0.01158308383233533,0.8497005988023952,0.027544910179640718,98.28373607109923,0.33577539709335313,0.28699642143206683,0.5260192350713079,11.753293413173653,0.5555576347305389,0.6101796407185629,0.3048548056766517,0.4155688622754491,95.14193068278203,88.3828278902617,97.41405648071121,0.15,0.9251497005988024,5.844610778443114,0.03293413173652695,99.77638473053892,98.97267964071857,93.59030784374907,97.7563622754491,99.99812874251496,98.26721556886227,0.9673168,0.040807474,0.14954965,0.9960516814628162,94.10097389476556,1.0308331418882855,1.035792267108392,0.16213592233009708
COMMON_TRAIN835,v6_sft,clip_only,205,820,95.01037411475409,96.21815449289751,93.4833273354824,0.8342777558672646,2.7348271574150926,94.42425790630152,94.2529917744746,0.979344512195122,15.669512195121952,0.0024390243902439024,0.0023628048780487804,0.9512195121951219,0.014634146341463415,96.22006438692408,0.18396535860147417,0.19817508549951926,0.2729901289976225,3.674390243902439,0.16783536585365855,0.2890243902439024,0.2736636080094025,0.38902439024390245,93.10960635425829,91.66799727132666,94.66092398997294,0.0475609756097561,0.3304878048780488,4.309756097560975,0.01707317073170732,99.99618902439025,99.76371951219512,88.54989758685339,99.8094512195122,100.0,98.93673780487805,0.3860634,0.038218714,0.06636933,0.1909612941520336,94.38570537810453,,,0.14391143911439114
COMMON_TRAIN835,v6_sft,eval,835,3340,93.96474138562715,94.71887201809814,93.25067887761146,0.49344455792251624,1.4681931404866804,93.53918280979792,93.50301055737076,0.9683570359281437,15.4937125748503,0.007747005988023952,0.007747005988023952,0.9577844311377246,0.025748502994011976,95.12719303291783,0.08238959461840951,0.07960568084465172,0.11404769882381319,2.0383233532934133,0.1688809880239521,0.21706586826347304,0.10635973925430639,0.3589820359281437,91.85223528481633,91.1143786338382,92.73802009458869,0.07904191616766468,0.5062874251497006,4.889221556886228,0.027245508982035926,100.0,99.2252994011976,86.78222064287041,99.83345808383234,99.96070359281437,98.46744011976048,0.35808718,0.0,0.0,0.16321541108054713,94.10097389476556,,,0.15612063867534004
COMMON_TRAIN835,v6_sft,floor_and_clip,205,820,94.78872559342432,96.31748841796798,91.53189233196804,1.470482165209825,4.785596085999946,93.55697434653597,93.24707051159136,0.9759908536585366,15.615853658536585,0.0040396341463414635,0.0039634146341463415,0.9317073170731708,0.014634146341463415,96.32087060937307,0.2773199635853128,0.2600231416705178,0.35873088713099316,8.93658536585366,0.1683689024390244,0.3,0.3213706243058873,0.374390243902439,92.90967501281135,89.68777913150147,94.8011601194842,0.05609756097560976,0.38414634146341464,4.90609756097561,0.018292682926829267,99.98856707317073,99.61128048780488,88.4020779750301,99.64176829268293,100.0,98.92911585365853,0.38446662,0.044144727,0.15029375,0.1924753245829434,94.38570537810453,,,0.14603174603174604
COMMON_TRAIN835,v6_sft,floor_only,205,820,94.90046305280212,95.6856020185246,93.44714222712953,0.7542471188845924,2.2384597913950572,94.16494102237577,94.10294766555494,0.9788871951219512,15.66219512195122,0.002896341463414634,0.002896341463414634,0.9597560975609756,0.014634146341463415,95.6862210002141,0.1637975134500643,0.14517156205526213,0.1982810337005592,4.9158536585365855,0.15678353658536584,0.22195121951219512,0.16968334331244664,0.39390243902439026,92.9669915982171,91.50930839525894,93.90908520262296,0.06341463414634146,0.3378048780487805,4.90609756097561,0.01707317073170732,100.0,99.71036585365853,88.32666010721296,99.83993902439025,100.0,98.92530487804878,0.37955698,0.010112175,0.07885167,0.17621524454564805,94.38570537810453,,,0.18772563176895307
COMMON_TRAIN835,v6_sft,native_grpo,835,3340,93.80823884349476,95.95828665487875,90.20422025334359,1.8441917802761876,5.7540664015351695,92.44234214337048,92.05581898737046,0.964502245508982,15.432035928143712,0.0094124251497006,0.009318862275449102,0.9194610778443114,0.02125748502994012,95.9274710734165,0.262907035336523,0.24382189656802994,0.3426397646258691,8.821556886227546,0.178499251497006,0.3266467065868264,0.29948280307490366,0.3317365269461078,91.7553438833135,88.16256244290281,94.29405174806413,0.10239520958083832,0.5679640718562874,5.264970059880239,0.026047904191616768,99.98409431137725,99.07747005988024,86.83041836511777,99.62200598802396,99.95696107784431,98.4562125748503,0.36233136,0.04186739,0.14562428,0.17677347567269003,94.10097389476556,,,0.18028465998945703
