model,protocol,token,group,batch_size,positive_count,negative_count,zero_count,no_positive_group,rule_feasible_count,progress_pass_count,ttc_pass_count,pareto_count,infeasible_count,positive_infeasible_count,mean_positive_PDMS,positive_above_reference_count,ref_scalar,ref_EP,ref_TTC,mean_advantage,std_advantage,all_zero,positive_below_reference_count,positive_equal_reference_count,positive_gain1point_count,positive_advantage_mass,positive_below_reference_advantage_mass
a5_grpo_300,eval,3387bab95d41528a,2,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,0.00017188630590680987,0.0,False,0,16,0,0.002750180894508958,0.0
a5_grpo_300,eval,b4322d76ebf8569f,2,64,16,0,0,False,16,16,16,16,0,0,100.0,16,97.9901134967804,0.9658318758010864,1.0,0.0001697655679890886,0.0,False,0,0,16,0.0027162490878254175,0.0
a5_grpo_300,eval,3a4cfdd4bfa55a5e,2,64,1,8,7,False,16,16,16,1,0,0,97.47484289040375,1,83.68206024169922,0.7225949764251709,1.0,-0.03232336789369583,0.07549232244491577,False,0,0,1,0.14739744365215302,0.0
a5_grpo_300,eval,5370751917315916,2,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,0.00017188630590680987,0.0,False,0,16,0,0.002750180894508958,0.0
a5_grpo_300,eval,7f2409d7f6705308,2,64,15,1,0,False,16,16,16,15,0,0,100.0,15,91.14565849304199,0.8494762182235718,1.0,0.0001741405576467514,0.09727274626493454,False,0,0,15,0.37934789061546326,0.0
a5_grpo_300,eval,3f67a285648156d8,2,64,1,11,4,False,16,16,16,1,0,0,89.54251659527289,1,78.54498624801636,0.6352648138999939,1.0,-0.02309696190059185,0.06866338104009628,False,0,0,1,0.1896933615207672,0.0
a5_grpo_300,eval,eff59f39f085525f,2,64,1,8,7,False,16,14,16,1,0,0,94.91175413815203,1,91.23390316963196,0.8509764075279236,1.0,-0.2141650766134262,0.6003013253211975,False,0,0,1,1.4013735055923462,0.0
a5_grpo_300,eval,4acdad2d68815972,2,64,12,4,0,False,16,16,16,12,0,0,100.0,12,97.10957407951355,0.9508627653121948,1.0,1.02166086435318e-06,0.2765727639198303,False,0,0,12,1.8887742757797241,0.0
a5_grpo_300,eval,482b5439cb6c5350,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,ec646e4956125fcf,2,64,11,3,2,False,16,16,16,11,0,0,100.0,11,93.74143481254578,0.8936043381690979,1.0,-0.04134629666805267,0.8887650370597839,False,0,0,11,4.466763019561768,0.0
a5_grpo_300,eval,f97414b6f4a15866,2,64,0,16,0,True,16,16,16,16,16,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,ffb15604a2a25cb8,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,daaed109e7eb5f66,2,64,4,7,5,False,16,16,16,4,0,0,100.0,4,89.17015194892883,0.8158925771713257,1.0,-0.0585663765668869,0.228327214717865,False,0,0,4,1.037774920463562,0.0
a5_grpo_300,eval,008a9f9434c75b99,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,bf78c475adfb5eb1,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,a460f60f07f05098,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,ee81b62009285462,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,cc8872f4a1fb5895,2,64,1,8,7,False,16,16,16,1,0,0,97.22747302803478,1,87.01158165931702,0.7791968584060669,1.0,-0.06444519758224487,0.2537451386451721,False,0,0,1,0.36467245221138,0.0
a5_grpo_300,eval,db4611f3cf8a5db7,2,64,1,11,4,False,16,16,16,1,0,0,88.90224794474226,1,78.6444902420044,0.6369562745094299,1.0,-0.24724656343460083,0.48288068175315857,False,0,0,1,1.1635231971740723,0.0
a5_grpo_300,eval,123b77fa26425ac1,2,64,10,3,3,False,16,16,16,10,0,0,100.0,10,93.54995489120483,0.8903492093086243,1.0,-0.02539927512407303,0.49307578802108765,False,0,0,10,2.1776316165924072,0.0
a5_grpo_300,eval,9b500f26b0f8560e,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,7a03013d34b355c1,2,64,11,4,1,False,16,16,16,11,0,0,100.0,11,90.54411053657532,0.839249849319458,1.0,-0.00030505796894431114,0.04070324823260307,False,0,0,11,0.2712424695491791,0.0
a5_grpo_300,eval,a4b7b2795e615efb,2,64,12,4,0,False,16,14,16,12,0,0,100.0,12,97.51999974250793,0.9578399658203125,1.0,0.009557366371154785,1.2149180173873901,False,0,0,12,8.036614418029785,0.0
a5_grpo_300,eval,ebb4d3e033ae55e2,2,64,1,6,9,False,16,16,16,1,0,0,90.92747941132842,1,80.1764965057373,0.6630004048347473,1.0,-0.2576788365840912,0.5936044454574585,False,0,0,1,1.013590931892395,0.0
a5_grpo_300,eval,0b9f2aceebbf5003,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,8dff3247e7415c0d,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,b34272d337d350d2,2,64,1,5,10,False,16,16,16,1,0,0,92.06399248796217,1,79.6644389629364,0.6542955040931702,1.0,-0.1667739748954773,0.45811769366264343,False,0,0,1,0.45310482382774353,0.0
a5_grpo_300,eval,7e5d78b37ed653b1,2,64,1,6,9,False,16,16,16,1,0,0,100.0,1,85.83410382270813,0.7591798305511475,1.0,-0.10617659986019135,0.3474358022212982,False,0,0,1,0.33781835436820984,0.0
a5_grpo_300,eval,9bbb66957b9d5e1c,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,ec765c8fe97a51bd,2,64,1,7,8,False,16,16,16,1,0,0,99.28750093853145,1,91.17968082427979,0.8500545620918274,1.0,-0.48630037903785706,0.7612365484237671,False,0,0,1,1.1688662767410278,0.0
a5_grpo_300,eval,ccb3b418f0a45229,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,36f37eab352d5150,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,35e2f788f41851c0,2,64,1,13,2,False,6,16,16,1,10,0,100.0,1,84.20783281326294,0.7315331101417542,1.0,-0.7420927286148071,0.6579073667526245,False,0,0,1,1.2624449729919434,0.0
a5_grpo_300,eval,39fe00229f7b5ac4,2,64,1,9,6,False,14,16,16,1,2,0,95.1451741024786,1,83.94405841827393,0.7270489931106567,1.0,-0.2875334322452545,0.48370298743247986,False,0,0,1,0.9505356550216675,0.0
a5_grpo_300,eval,9fad4614acc251d6,2,64,1,13,2,False,5,16,16,1,11,0,91.82009429598608,1,86.19921207427979,0.7653866410255432,1.0,-0.6924485564231873,0.45735976099967957,False,0,0,1,0.07366291433572769,0.0
a5_grpo_300,eval,b8adc82de5ae50e2,2,64,8,4,4,False,16,16,16,8,0,0,100.0,8,88.01386952400208,0.7962357401847839,1.0,-0.01554933562874794,0.21442897617816925,False,0,0,8,0.82822585105896,0.0
a5_grpo_300,eval,b46befc3e5a756ec,2,64,1,10,5,False,16,16,16,1,0,0,97.70520999702302,1,86.76016330718994,0.7749227285385132,1.0,-0.06612595170736313,0.1443030685186386,False,0,0,1,0.39477360248565674,0.0
a5_grpo_300,eval,fcc0457324f15902,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,cf05fb873d635a08,2,64,1,9,6,False,16,16,16,1,0,0,97.44453495229864,1,83.03021788597107,0.7115136981010437,1.0,-0.022024841979146004,0.08600015938282013,False,0,0,1,0.266857773065567,0.0
a5_grpo_300,eval,71452581394b54da,2,64,13,3,0,False,16,16,16,13,0,0,100.0,13,95.63802480697632,0.9258463978767395,1.0,6.188638508319855e-07,0.07898034155368805,False,0,0,13,0.47414758801460266,0.0
a5_grpo_300,eval,089b0ec6d7d35c09,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,60691b9dd3355992,2,64,1,8,7,False,16,16,16,1,0,0,95.8386992536482,1,86.84996962547302,0.7764495015144348,1.0,-0.3818250298500061,0.6538967490196228,False,0,0,1,1.0727174282073975,0.0
a5_grpo_300,eval,2e976da85a8b5e5b,2,64,15,1,0,False,16,16,16,15,0,0,100.0,15,91.01178050041199,0.847200334072113,1.0,1.6954727470874786e-06,0.03399365395307541,False,0,0,15,0.13168227672576904,0.0
a5_grpo_300,eval,50790f7ba9405c67,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,8635030755615376,2,64,14,2,0,False,16,16,14,14,2,0,100.0,14,95.83636522293091,0.9292182326316833,1.0,0.5749252438545227,1.3511947393417358,False,0,0,14,15.19880199432373,0.0
a5_grpo_300,eval,2639525675535145,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,113b14c30cc25989,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,4fdf21ae819f5cf9,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,0996ce03d2325a75,2,64,1,7,8,False,16,16,16,1,0,0,98.55017293135776,1,87.361741065979,0.7851496338844299,1.0,-0.044440656900405884,0.10669741779565811,False,0,0,1,0.22146311402320862,0.0
a5_grpo_300,eval,4669e83db7965ed0,2,64,16,0,0,False,16,16,16,16,0,0,100.0,16,96.99189066886902,0.9488621354103088,1.0,1.401950498802762e-06,0.0,False,0,0,16,2.2431207980844192e-05,0.0
a5_grpo_300,eval,e47dc9b07dd857a3,2,64,8,8,0,False,16,16,8,8,8,0,100.0,8,93.83024573326111,0.8951141834259033,1.0,0.0,3.0,False,0,0,8,24.0,0.0
a5_grpo_300,eval,efad2708409b5834,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,e91a2d26f30e5b34,2,64,16,0,0,False,16,16,16,16,0,0,100.0,16,97.66635298728943,0.9603279829025269,1.0,1.401950498802762e-06,0.0,False,0,0,16,2.2431207980844192e-05,0.0
a5_grpo_300,eval,2fd40c15042e53d4,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,2ae8ac90c0ae5c8d,2,64,15,1,0,False,16,16,16,15,0,0,100.0,15,92.8888201713562,0.8791099190711975,1.0,3.259629011154175e-07,0.16160231828689575,False,0,0,15,0.6258880496025085,0.0
a5_grpo_300,eval,f32a0e56a5b75884,2,64,0,16,0,True,16,16,16,16,16,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,6cc16446dbe45353,2,64,1,11,4,False,16,16,16,1,0,0,96.83167887252239,1,91.05339646339417,0.8479077219963074,1.0,-0.08753050863742828,0.38383749127388,False,0,0,1,1.1239402294158936,0.0
a5_grpo_300,eval,ec90c27de29a594c,2,64,1,4,11,False,16,12,12,1,4,0,100.0,1,95.84550857543945,0.9293736815452576,1.0,-0.5625,1.5799031257629395,False,0,0,1,3.0,0.0
a5_grpo_300,eval,c44b12de78555426,2,64,2,14,0,False,16,16,2,2,14,0,100.0,2,90.20438194274902,0.8334745168685913,1.0,-0.6230262517929077,1.369375228881836,False,0,0,2,6.0,0.0
a5_grpo_300,eval,945dcb42cd645cc2,2,64,15,1,0,False,16,16,16,15,0,0,100.0,15,81.05942010879517,0.6780101656913757,1.0,2.2910535335540771e-07,0.18051500618457794,False,0,0,15,0.6991350054740906,0.0
a5_grpo_300,eval,6522fd9a31d25eb2,2,64,12,2,2,False,16,16,16,12,0,0,100.0,12,94.99282836914062,0.9148780703544617,1.0,-0.009757265448570251,0.9013407826423645,False,0,0,12,4.390963077545166,0.0
a5_grpo_300,eval,095453a7aea65260,2,64,1,6,9,False,16,16,16,1,0,0,90.96518755550478,1,73.43209981918335,0.548345685005188,1.0,-0.13052497804164886,0.38492971658706665,False,0,0,1,0.43065589666366577,0.0
a5_grpo_300,eval,86c52dfec8425716,2,64,14,2,0,False,16,14,16,14,0,0,100.0,0,100.0,1.0,1.0,0.08744053542613983,1.166942834854126,False,0,14,0,7.399048328399658,0.0
a5_grpo_300,eval,d6bb0cea4dbd5b44,2,64,0,16,0,True,16,16,16,16,0,0,,0,95.47216892242432,0.9230269193649292,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,94fd2d5eaaff5125,2,64,5,4,7,False,16,16,16,5,0,0,100.0,5,90.79023599624634,0.8434339761734009,1.0,-0.012635750696063042,0.09225470572710037,False,0,0,5,0.31041353940963745,0.0
a5_grpo_300,eval,23ba8f4aee055e34,2,64,1,11,4,False,16,16,16,1,0,0,97.22386684604403,1,90.71047306060791,0.8420780301094055,1.0,-0.1460789442062378,0.4008103609085083,False,0,0,1,1.1694821119308472,0.0
a5_grpo_300,eval,a49f197b94e15a20,2,64,15,1,0,False,16,16,16,15,0,0,100.0,15,95.65854668617249,0.9261952638626099,1.0,-1.730397343635559e-06,0.14974460005760193,False,0,0,15,0.5799323320388794,0.0
a5_grpo_300,eval,94cf3d2feed759ac,2,64,0,16,0,True,16,16,16,16,0,0,,0,99.20201897621155,0.9864343404769897,1.0,-1.7322817029707949e-06,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,a5aa2c07692a5f9b,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,8b839595c4105c65,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.65165573662307e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,d7c39e8608e25e88,2,64,16,0,0,False,16,16,16,16,0,0,100.0,16,97.68747687339783,0.9606871604919434,1.0,1.401950498802762e-06,0.0,False,0,0,16,2.2431207980844192e-05,0.0
a5_grpo_300,eval,f1d60841a46d53a5,2,64,13,2,1,False,16,16,16,13,0,0,100.0,13,93.39670538902283,0.8877439498901367,1.0,-0.00015428615733981133,0.023033292964100838,False,0,0,13,0.10268070548772812,0.0
a5_grpo_300,eval,a57d242401f951f5,2,64,1,8,7,False,16,16,16,1,0,0,87.583953466154,1,72.9695975780487,0.5404831767082214,1.0,-0.02985583245754242,0.11412615329027176,False,0,0,1,0.23871152102947235,0.0
a5_grpo_300,eval,70d9d2c73e4155d4,2,64,1,8,7,False,16,16,16,1,0,0,90.49961520574351,1,79.8669159412384,0.6577376127243042,1.0,-0.5536494255065918,0.803104043006897,False,0,0,1,1.335282802581787,0.0
a5_grpo_300,eval,4667b479001e52d3,2,64,1,8,7,False,16,16,16,1,0,0,99.55260128368586,1,89.78810906410217,0.8263978958129883,1.0,-0.024420686066150665,0.07920705527067184,False,0,0,1,0.2005346119403839,0.0
a5_grpo_300,eval,21ef5641389c54b2,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,fb9dcf5b46d65616,2,64,8,6,2,False,16,16,16,8,0,0,100.0,8,93.83202791213989,0.895144522190094,1.0,-0.04153351113200188,1.0729506015777588,False,0,0,8,7.415746212005615,0.0
a5_grpo_300,eval,6b0de122978c5d6c,2,64,14,2,0,False,16,16,16,14,0,0,100.0,14,96.68987989425659,0.943727970123291,1.0,-1.1604279279708862e-06,0.16242609918117523,False,0,0,14,0.6482902765274048,0.0
a5_grpo_300,eval,7405ff66092d51da,2,64,16,0,0,False,16,16,16,16,0,0,83.33333333333334,0,88.23529481887817,1.0,1.0,7.443452432198683e-07,0.0,False,0,16,0,1.1909523891517892e-05,0.0
a5_grpo_300,eval,2320cdddd8465622,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,b3a6f577c20d5eb3,2,64,0,16,0,True,16,16,16,16,0,0,,0,98.58894944190979,0.976012110710144,1.0,-1.9422757304710103e-06,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,1f37959067985e67,2,64,1,3,12,False,16,16,16,1,0,0,98.57534154837953,1,84.8963975906372,0.7432388067245483,1.0,-0.13935396075248718,0.5667605996131897,False,0,0,1,0.3275294303894043,0.0
a5_grpo_300,eval,a400f271c6cd51f6,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,1f71cdf4e4c65299,2,64,1,9,6,False,16,4,16,1,0,0,94.14264945220121,1,88.91239762306213,0.8115108013153076,1.0,-0.7351906895637512,1.346351981163025,False,0,0,1,3.0,0.0
a5_grpo_300,eval,d76b0458667c59a2,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,1aa0acb229945e9b,2,64,14,1,1,False,16,16,16,14,0,0,100.0,14,95.06827592849731,0.9161607623100281,1.0,-0.00018484611064195633,0.05993063747882843,False,0,0,14,0.22883351147174835,0.0
a5_grpo_300,eval,0b2061c2aced52de,2,64,14,2,0,False,16,16,16,14,0,0,100.0,14,91.5205717086792,0.8558496832847595,1.0,1.082196831703186e-06,0.10849568247795105,False,0,0,14,0.5649406313896179,0.0
a5_grpo_300,eval,4ea3d4068eda5cc5,2,64,2,9,5,False,10,10,7,2,9,0,100.0,2,94.00820136070251,0.8981393575668335,1.0,-0.5625,1.6944302320480347,False,0,0,2,6.0,0.0
a5_grpo_300,eval,68f3beae8cd25dba,2,64,7,4,5,False,16,16,12,7,4,0,100.0,7,96.50606513023376,0.9406031370162964,1.0,0.4161478877067566,2.2770957946777344,False,0,0,7,18.65836524963379,0.0
a5_grpo_300,eval,c0b07b38110a556f,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,5fec23f5a5d052cd,2,64,12,3,1,False,16,16,16,12,0,0,100.0,12,94.6934700012207,0.909788966178894,1.0,-0.010163523256778717,0.4214300215244293,False,0,0,12,2.0771429538726807,0.0
a5_grpo_300,eval,88f9b4f87b6b5bd5,2,64,16,0,0,False,16,16,16,16,0,0,100.0,16,88.29374313354492,0.8009936809539795,1.0,1.6398856814703322e-06,0.0,False,0,0,16,2.6238170903525315e-05,0.0
a5_grpo_300,eval,de9dfb594099510e,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,05c91985246d58a6,2,64,13,2,1,False,16,16,16,13,0,0,100.0,13,93.43604445457458,0.8884127140045166,1.0,-0.008424684405326843,0.6826435327529907,False,0,0,13,3.298440456390381,0.0
a5_grpo_300,eval,f86b2f13b23d5470,2,64,5,4,7,False,16,16,16,5,0,0,100.0,5,92.44434833526611,0.8715539574623108,1.0,-0.08617725223302841,0.44311824440956116,False,0,0,5,1.3440531492233276,0.0
a5_grpo_300,eval,1d10ae25c61f50c4,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,873f4bc746a55d13,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,727278e9914354b1,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,ba1a894e5a6350d2,2,64,3,8,5,False,16,16,16,3,0,0,100.0,3,94.365394115448,0.9042117595672607,1.0,-0.09646537899971008,1.139663815498352,False,0,0,3,6.070655822753906,0.0
a5_grpo_300,eval,42d309d92a3a59c0,2,64,10,5,1,False,16,16,16,10,0,0,100.0,10,90.25582671165466,0.8343490362167358,1.0,-0.004263140261173248,0.46278873085975647,False,0,0,10,3.025886297225952,0.0
a5_grpo_300,eval,4f0df6de49515352,2,64,5,6,5,False,16,16,16,5,12,2,100.0,5,93.89641284942627,0.8962389826774597,1.0,-0.20872783660888672,0.8775531649589539,False,0,0,5,3.829240322113037,0.0
a5_grpo_300,eval,9c16cb6c4f94521c,2,64,11,3,2,False,16,16,16,11,0,0,100.0,11,97.31753468513489,0.9543980956077576,1.0,-0.002029202878475189,0.11155685782432556,False,0,0,11,0.5353774428367615,0.0
a5_grpo_300,eval,aee904e6c2c35a90,2,64,15,1,0,False,16,15,16,15,0,0,100.0,0,100.0,1.0,1.0,0.09595350921154022,0.7993717193603516,False,0,15,0,4.535256862640381,0.0
a5_grpo_300,eval,a507cbf8c4055960,2,64,16,0,0,False,16,16,16,16,0,0,100.0,16,93.81144642829895,0.8947945237159729,1.0,1.6398856814703322e-06,0.0,False,0,0,16,2.6238170903525315e-05,0.0
a5_grpo_300,eval,2ab1b3941f7153cb,2,64,1,6,9,False,16,16,16,1,0,0,100.0,1,92.5282895565033,0.8729808926582336,1.0,-0.07260219752788544,0.218605637550354,False,0,0,1,0.22411061823368073,0.0
a5_grpo_300,eval,3c297001ef2d5acb,2,64,5,9,2,False,16,16,16,5,16,5,100.0,5,93.93696188926697,0.8969283103942871,1.0,-0.056746043264865875,0.5753873586654663,False,0,0,5,3.5351805686950684,0.0
a5_grpo_300,eval,66c135a6ec7f53c4,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,2e94974489245ae6,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,3382fe7a030150df,2,64,1,10,5,False,16,16,16,1,0,0,94.24730554559261,1,81.87404870986938,0.6918587684631348,1.0,-0.0522349551320076,0.15910033881664276,False,0,0,1,0.480097234249115,0.0
a5_grpo_300,eval,ab6ba1da1dd8592b,2,64,13,3,0,False,16,16,13,13,3,0,100.0,13,97.15314507484436,0.9516034722328186,1.0,0.8291410207748413,1.8394598960876465,False,0,0,13,22.266258239746094,0.0
a5_grpo_300,eval,467bbee636b65c84,2,64,5,8,3,False,16,16,16,5,0,0,100.0,5,88.33717107772827,0.8017318844795227,1.0,-0.02624683827161789,0.20544138550758362,False,0,0,5,1.2260656356811523,0.0
a5_grpo_300,eval,1779dc029c945352,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,9c7f841d11e6542d,2,64,1,11,4,False,11,16,16,1,5,0,99.06821485455687,1,91.91920161247253,0.8626264929771423,1.0,-0.5128834247589111,0.6989965438842773,False,0,0,1,1.5326259136199951,0.0
a5_grpo_300,eval,c550cadc4a515e6b,2,64,15,1,0,False,16,16,16,15,0,0,100.0,15,77.25015878677368,0.6132527589797974,1.0,4.1350722312927246e-07,0.30196475982666016,False,0,0,15,1.169510841369629,0.0
a5_grpo_300,eval,00bbc908bd5758e6,2,64,0,0,16,True,16,16,0,0,16,0,,0,100.0,1.0,1.0,0.0,0.0,True,0,0,0,0.0,0.0
a5_grpo_300,eval,be62b590e24a520d,2,64,12,3,1,False,16,16,16,12,0,0,100.0,12,84.23126935958862,0.7319315671920776,1.0,-0.0029174741357564926,0.3207901120185852,False,0,0,12,1.7122353315353394,0.0
a5_grpo_300,eval,d5b5493184c257bd,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,2eaf758421aa5190,2,64,0,16,0,True,16,16,16,16,0,0,,0,98.52884411811829,0.9749903678894043,1.0,-1.9422757304710103e-06,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,28c5133d23575e81,2,64,7,6,3,False,16,16,16,7,0,0,100.0,7,88.70227336883545,0.8079386949539185,1.0,-0.0077924467623233795,0.09253345429897308,False,0,0,7,0.5495830774307251,0.0
a5_grpo_300,eval,3ae8bec3c87f599a,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,7f15d26426a65449,2,64,1,13,2,False,5,5,16,1,11,0,95.49003887025242,1,83.34000706672668,0.7167801260948181,1.0,-0.6948137879371643,0.45558640360832214,False,0,0,1,0.12545788288116455,0.0
a5_grpo_300,eval,3764407c90d65df3,2,64,1,8,7,False,16,16,16,1,0,0,97.46265423760036,1,79.84579801559448,0.6573785543441772,1.0,-0.039980027824640274,0.12471897155046463,False,0,0,1,0.31473034620285034,0.0
a5_grpo_300,eval,0cb726068f4d5c59,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,864f5df8a94a508e,2,64,10,6,0,False,16,16,16,10,0,0,100.0,10,88.62937688827515,0.8066993951797485,1.0,1.1874362826347351e-06,0.10866528749465942,False,0,0,10,0.8021519184112549,0.0
a5_grpo_300,eval,4c188096aeb950bc,2,64,13,3,0,False,16,16,16,13,0,0,100.0,13,81.82422518730164,0.6910118460655212,1.0,2.1941959857940674e-06,0.1573355793952942,False,0,0,13,0.8873996138572693,0.0
a5_grpo_300,eval,5050ddd89f6850ea,2,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-1.5119512397632207e-07,0.0,False,0,0,0,0.0,0.0
a5_grpo_300,eval,acfc271e3c3d58fa,2,64,1,6,9,False,16,16,16,1,0,0,99.19256412674015,1,91.80025458335876,0.8606042861938477,1.0,-0.2982766628265381,0.657168447971344,False,0,0,1,0.7253212332725525,0.0
a5_grpo_300,eval,b74282046c9b5e26,2,64,1,9,6,False,16,9,16,1,0,0,99.0676241772046,1,89.25055265426636,0.8172593712806702,1.0,-0.9210715889930725,1.3872965574264526,False,0,0,1,3.0,0.0
