scope,policy,protocol,origin,kind,scenes,teachers,nearest_rollout_ADE,weighted_nearest_rollout_ADE,mean_rollout_ADE,weighted_mean_rollout_ADE,epsilon_mse,weighted_epsilon_mse,teacher_PDMS,weighted_teacher_PDMS,teacher_GT_ADE,weighted_teacher_GT_ADE,hit16_0p25,weighted_hit16_0p25,hit64_0p25,weighted_hit64_0p25,mass64_0p25,weighted_mass64_0p25,hit16_0p5,weighted_hit16_0p5,hit64_0p5,weighted_hit64_0p5,mass64_0p5,weighted_mass64_0p5,hit16_1p0,weighted_hit16_1p0,hit64_1p0,weighted_hit64_1p0,mass64_1p0,weighted_mass64_1p0
FULL1000,psi_sft,eval,v6_sft,ALL,1000,2551,0.6517799161306272,0.5993766422645306,0.9576840392599503,0.8993452738640483,0.00979012285738524,0.00920847943025003,95.73021650759442,95.73194659852885,0.6789184019109168,0.5734589617967081,0.1877708333333333,0.21031966665821897,0.2375833333333333,0.26858703470123513,0.058615885416666666,0.0639113641166327,0.40960416666666666,0.462249380001314,0.46033333333333337,0.515898052599525,0.23719791666666667,0.26720913909247135,0.7537708333333334,0.7930305939287373,0.80025,0.8340157979489434,0.5941901041666666,0.6421207143309613
FULL1000,psi_sft,eval,v6_sft,GT,1000,1000,0.3783535915762186,0.3783535915762186,0.644709170922637,0.644709170922637,0.006993641283130273,0.006993641283130273,94.87825064740692,94.87825064740692,2.2610024652007266e-07,2.2610024652007266e-07,0.34625,0.34625,0.442,0.442,0.10415625,0.10415625,0.70575,0.70575,0.764,0.764,0.429953125,0.429953125,0.94725,0.94725,0.964,0.964,0.850859375,0.850859375
FULL1000,psi_sft,eval,v6_sft,NON_GT,925,1551,0.8631591717187349,0.8574993285450999,1.2068519716837385,1.2004515202301673,0.011985567466912766,0.011949548779157024,96.5003227428555,96.48750207837598,1.246299169625488,1.2399110103395454,0.03328828828828829,0.03366414617311312,0.05261261261261261,0.05316115878262836,0.006618806306306307,0.00676781481553307,0.16635135135135135,0.16864731187720522,0.21621621621621623,0.2192390366158747,0.06146114864864865,0.06232719515712331,0.6078378378378378,0.6138499354142309,0.6776576576576577,0.6832774032743254,0.38947353603603607,0.394956953083774
FULL1000,psi_sft,native_grpo,a5_sft,ALL,1000,10249,1.3899437353774344,1.0995456874392568,2.2882260014139257,1.8806260153597931,0.016841496801539745,0.009008877225121427,97.46618404932757,95.55349851854798,1.3777483461214892,0.2609673479619397,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333333e-05,1.4553725889513996e-06,8.333333333333333e-05,5.8214903558055986e-06,1.3020833333333333e-06,9.096078680946248e-08,0.1015938492063492,0.1646329746666018,0.2951255411255411,0.46555396971814333,0.007071842306998557,0.01152853514537702
FULL1000,psi_sft,native_grpo,a5_sft,GT,995,995,1.0179320903878715,1.0179320903878715,1.772406428662976,1.772406428662976,0.006961034796020512,0.006961034796020512,94.93487504588592,94.93487504588592,2.2688294821827722e-07,2.2688294821827722e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17537688442211055,0.17537688442211055,0.4964824120603015,0.4964824120603015,0.012280150753768844,0.012280150753768844
FULL1000,psi_sft,native_grpo,a5_sft,NON_GT,967,9254,1.4478164125712194,1.5240024731145978,2.3687212118989343,2.4683798691258136,0.018251772322812842,0.02016842030531996,98.02102105582875,98.56956592773172,1.5975794000192993,1.7537959890837165,0.0,0.0,0.0,0.0,0.0,0.0,2.3502867349816677e-05,1.0432776476031673e-05,9.401146939926671e-05,4.173110590412669e-05,1.4689292093635423e-06,6.520485297519796e-07,0.08870374784930112,0.08137485344869051,0.2617103223101155,0.23806820657016825,0.006165079570263127,0.005642373359212767
FULL1000,psi_sft,native_grpo,official_il,ALL,1000,1000,1.0185280905365943,1.0185280905365943,1.773496577143669,1.773496577143669,0.006993641283130273,0.006993641283130273,94.87825064740692,94.87825064740692,2.2610024652007266e-07,2.2610024652007266e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17475,0.17475,0.495,0.495,0.012234375,0.012234375
FULL1000,psi_sft,native_grpo,official_il,GT,1000,1000,1.0185280905365943,1.0185280905365943,1.773496577143669,1.773496577143669,0.006993641283130273,0.006993641283130273,94.87825064740692,94.87825064740692,2.2610024652007266e-07,2.2610024652007266e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17475,0.17475,0.495,0.495,0.012234375,0.012234375
FULL1000,psi_sft,native_grpo,psi_sft,ALL,1000,1455,1.1719346250792346,1.1529482902975683,1.9892209149003028,1.9632666996192372,0.017223756189630273,0.015789833820136188,97.94812956097341,97.94812956097341,0.9439994138731718,0.8673022549941636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091125,0.1035374993160367,0.2695,0.3006499982774258,0.006372395833333334,0.007267187451012433
FULL1000,psi_sft,native_grpo,psi_sft,GT,493,493,1.0174886849057119,1.0174886849057119,1.7680220942468237,1.7680220942468237,0.00821336936284141,0.00821336936284141,98.11343399101185,98.11343399101185,2.1244645894020357e-07,2.1244645894020357e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2013184584178499,0.2013184584178499,0.5537525354969574,0.5537525354969574,0.014357251521298174,0.014357251521298174
FULL1000,psi_sft,native_grpo,psi_sft,NON_GT,767,962,1.2451928735090203,1.2405170110682864,2.0878371715752886,2.0810442331447914,0.022710885950005463,0.022529384324089068,98.53742712308288,98.53742712308288,1.4252046007545534,1.4126920877850948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04090612777053455,0.04279661007623784,0.13124728378965667,0.13650586676566512,0.002811277705345502,0.0029375814799962484
FULL1000,psi_sft,native_grpo,v6_sft,ALL,1000,2551,1.1041420008689165,1.0858249790526844,1.9170128776431083,1.8870725734217084,0.00979012285738524,0.00920847943025003,95.73021650759442,95.73194659852885,0.6789184019109168,0.5734589617967081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123875,0.13367884586584697,0.3650833333333333,0.39042985697156446,0.00864453125,0.00933246516076742
FULL1000,psi_sft,native_grpo,v6_sft,GT,1000,1000,1.0185280905365943,1.0185280905365943,1.773496577143669,1.773496577143669,0.006993641283130273,0.006993641283130273,94.87825064740692,94.87825064740692,2.2610024652007266e-07,2.2610024652007266e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17475,0.17475,0.495,0.495,0.012234375,0.012234375
FULL1000,psi_sft,native_grpo,v6_sft,NON_GT,925,1551,1.1653200657947644,1.1632956419607166,2.021655488723033,2.018769428991964,0.011985567466912766,0.011949548779157024,96.5003227428555,96.48750207837598,1.246299169625488,1.2399110103395454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08076576576576577,0.08146777556155459,0.25927927927927924,0.2614699630314595,0.0055518018018018015,0.0056006003997283015
FULL1000,v6_sft,eval,a5_sft,ALL,1000,10249,1.2852192829525857,0.3393053087613439,1.4354652731137902,0.42664231375992023,0.2795307748953114,0.09752214529239274,97.46618404932757,95.55349851854798,1.3777483461214892,0.2609673479619397,0.21881156204906205,0.8590395868319054,0.2365690836940837,0.8748872171472499,0.17981658775252526,0.7558046964770665,0.3254233766233766,0.892903667459214,0.3478485209235209,0.8956213470757505,0.29032135134830445,0.8784454477201084,0.5184790584415584,0.9115614957879543,0.5436311688311688,0.9149636859048405,0.47943707329996393,0.9012977449584646
FULL1000,v6_sft,eval,a5_sft,GT,995,995,0.106267019883547,0.106267019883547,0.18046760665786327,0.18046760665786327,0.0615004216316864,0.0615004216316864,94.93487504588592,94.93487504588592,2.2688294821827722e-07,2.2688294821827722e-07,0.9680904522613065,0.9680904522613065,0.9839195979899498,0.9839195979899498,0.8535489949748744,0.8535489949748744,0.9977386934673367,0.9977386934673367,0.9979899497487437,0.9979899497487437,0.984626256281407,0.984626256281407,0.9989949748743718,0.9989949748743718,0.9989949748743718,0.9989949748743718,0.9921796482412061,0.9921796482412061
FULL1000,v6_sft,eval,a5_sft,NON_GT,967,9254,1.475092031456401,1.627849249808631,1.636743149910824,1.7960577681857255,0.31241831301861045,0.3279107152779348,98.02102105582875,98.56956592773172,1.5975794000192993,1.7537959890837165,0.1007973441013772,0.09199721347145476,0.11868373497122205,0.1076470919161678,0.07254347529158477,0.06802538600133705,0.21668672804272598,0.18844280896638682,0.24228930612074356,0.21192107593586668,0.1789254888922837,0.15596098555474053,0.4382793065833397,0.3840784235618935,0.4671166160049304,0.4134031636084355,0.3948668321240549,0.34498078278932565
FULL1000,v6_sft,eval,official_il,ALL,1000,1000,0.10609174115769565,0.10609174115769565,0.18010528028383851,0.18010528028383851,0.0614849921521527,0.0614849921521527,94.87825064740692,94.87825064740692,2.2610024652007266e-07,2.2610024652007266e-07,0.96825,0.96825,0.984,0.984,0.85425,0.85425,0.99775,0.99775,0.998,0.998,0.9846875,0.9846875,0.999,0.999,0.999,0.999,0.99221875,0.99221875
FULL1000,v6_sft,eval,official_il,GT,1000,1000,0.10609174115769565,0.10609174115769565,0.18010528028383851,0.18010528028383851,0.0614849921521527,0.0614849921521527,94.87825064740692,94.87825064740692,2.2610024652007266e-07,2.2610024652007266e-07,0.96825,0.96825,0.984,0.984,0.85425,0.85425,0.99775,0.99775,0.998,0.998,0.9846875,0.9846875,0.999,0.999,0.999,0.999,0.99221875,0.99221875
FULL1000,v6_sft,eval,psi_sft,ALL,1000,1455,0.9338607187100375,0.8667926146081615,1.030375804439808,0.9639677637893037,1.2019584999935735,1.0795295892427013,97.94812956097341,97.94812956097341,0.9439994138731718,0.8673022549941636,0.36,0.4082624973580241,0.3705,0.42029999727010725,0.3121484375,0.35495234140800314,0.3975833333333333,0.4441249974220991,0.4031666666666666,0.4502999973893166,0.384796875,0.4306484349602833,0.4685,0.5173249973803759,0.48683333333333334,0.5363999973535538,0.4457109375,0.49445780987944454
FULL1000,v6_sft,eval,psi_sft,GT,493,493,0.1162826798357538,0.1162826798357538,0.1899865339859625,0.1899865339859625,0.06883254654017304,0.06883254654017304,98.11343399101185,98.11343399101185,2.1244645894020357e-07,2.1244645894020357e-07,0.9563894523326572,0.9563894523326572,0.9756592292089249,0.9756592292089249,0.837189401622718,0.837189401622718,0.9974645030425964,0.9974645030425964,0.9979716024340771,0.9979716024340771,0.9844066937119675,0.9844066937119675,0.9979716024340771,0.9979716024340771,0.9979716024340771,0.9979716024340771,0.9916645537525355,0.9916645537525355
FULL1000,v6_sft,eval,psi_sft,NON_GT,767,962,1.3495774504059568,1.3372531168098172,1.4506482594411358,1.437966287541221,1.8796884949822823,1.8682860478484542,98.53742712308288,98.53742712308288,1.4252046007545534,1.4126920877850948,0.038081269013472405,0.03846153844211061,0.045415036940460674,0.0466753584775962,0.021386761190786613,0.021410528030076502,0.08322468491960017,0.08513689690027897,0.0903954802259887,0.09295958265021075,0.0703294763146458,0.07173647320157857,0.18627770534550195,0.19563233335605656,0.21099521946979571,0.22164276354937695,0.15606326053889613,0.16444752245869443
FULL1000,v6_sft,eval,v6_sft,ALL,1000,2551,0.614004450063842,0.5332380350254052,0.759639934827884,0.6712877208877426,0.10874162695728834,0.10090730230247014,95.73021650759442,95.73194659852885,0.6789184019109168,0.5734589617967081,0.43535416666666665,0.5210061133026355,0.447,0.5343560931933018,0.3857317708333334,0.45920095408199835,0.4607291666666667,0.547944428305025,0.48416666666666663,0.5678988835686501,0.4434661458333333,0.5308555962686426,0.629625,0.6854023668714478,0.6828333333333333,0.7330358068721793,0.5701236979166666,0.6322488122399379
FULL1000,v6_sft,eval,v6_sft,GT,1000,1000,0.10609174115769565,0.10609174115769565,0.18010528028383851,0.18010528028383851,0.0614849921521527,0.0614849921521527,94.87825064740692,94.87825064740692,2.2610024652007266e-07,2.2610024652007266e-07,0.96825,0.96825,0.984,0.984,0.85425,0.85425,0.99775,0.99775,0.998,0.998,0.9846875,0.9846875,0.999,0.999,0.999,0.999,0.99221875,0.99221875
FULL1000,v6_sft,eval,v6_sft,NON_GT,925,1551,1.0336562023372264,1.0260136022553616,1.246584251855945,1.2386284742769373,0.14826113751380463,0.14943706284155292,96.5003227428555,96.48750207837598,1.246299169625488,1.2399110103395454,0.003243243243243243,0.0032564664819131625,0.012612612612612612,0.012661828401032249,0.00021396396396396395,0.0002149053278264602,0.025405405405405406,0.026096066544618705,0.06774774774774775,0.06897056415864365,0.0034572072072072075,0.0037080513475898098,0.31094594594594593,0.3219510673670494,0.4136936936936937,0.42494228855987043,0.20474662162162163,0.21442311192975377
FULL1000,v6_sft,native_grpo,a5_sft,ALL,1000,10249,1.0265183010396803,0.2767542082375599,1.4564669377246464,0.4937787325880394,0.2795307748953114,0.09752214529239274,97.46618404932757,95.55349851854798,1.3777483461214892,0.2609673479619397,0.26441169733044734,0.8848299506515732,0.3078084415584415,0.8925906074002271,0.15150371347402597,0.6058806492233498,0.39562077020202013,0.9013651703162241,0.4598579004329005,0.9093576571291132,0.2811971760010822,0.8378922658914425,0.5951734217171718,0.9219326916152055,0.6594279581529581,0.9317870253412839,0.47564667827831886,0.887657355235727
FULL1000,v6_sft,native_grpo,a5_sft,GT,995,995,0.08836112957279287,0.08836112957279287,0.2563764808914769,0.2563764808914769,0.0615004216316864,0.0615004216316864,94.93487504588592,94.93487504588592,2.2688294821827722e-07,2.2688294821827722e-07,0.992462311557789,0.992462311557789,0.9959798994974874,0.9959798994974874,0.6837154522613065,0.6837154522613065,0.9987437185929648,0.9987437185929648,0.9989949748743718,0.9989949748743718,0.9384736180904523,0.9384736180904523,0.9989949748743718,0.9989949748743718,0.9989949748743718,0.9989949748743718,0.9762562814070351,0.9762562814070351
FULL1000,v6_sft,native_grpo,a5_sft,NON_GT,967,9254,1.1776415861091758,1.3100029666349187,1.6492873256253748,1.806578657541547,0.31241831301861045,0.3279107152779348,98.02102105582875,98.56956592773172,1.5975794000192993,1.7537959890837165,0.14826726975770407,0.13271317967565696,0.19747743351673033,0.17698215913340248,0.0648686868220542,0.06045754570354884,0.2977546181269035,0.2618548202979662,0.37173265376471165,0.3312883350567187,0.1753432543646317,0.15338343323683823,0.5267824686516517,0.4725243420407667,0.6015964042851323,0.5485799259529835,0.3932500971591749,0.34505104311017676
FULL1000,v6_sft,native_grpo,official_il,ALL,1000,1000,0.08828518209233881,0.08828518209233881,0.2560478857755661,0.2560478857755661,0.0614849921521527,0.0614849921521527,94.87825064740692,94.87825064740692,2.2610024652007266e-07,2.2610024652007266e-07,0.9925,0.9925,0.996,0.996,0.684515625,0.684515625,0.99875,0.99875,0.999,0.999,0.938640625,0.938640625,0.999,0.999,0.999,0.999,0.976296875,0.976296875
FULL1000,v6_sft,native_grpo,official_il,GT,1000,1000,0.08828518209233881,0.08828518209233881,0.2560478857755661,0.2560478857755661,0.0614849921521527,0.0614849921521527,94.87825064740692,94.87825064740692,2.2610024652007266e-07,2.2610024652007266e-07,0.9925,0.9925,0.996,0.996,0.684515625,0.684515625,0.99875,0.99875,0.999,0.999,0.938640625,0.938640625,0.999,0.999,0.999,0.999,0.976296875,0.976296875
FULL1000,v6_sft,native_grpo,psi_sft,ALL,1000,1455,0.8204527625385671,0.756541062527879,1.064073910985142,1.0002840347257207,1.2019584999935735,1.0795295892427013,97.94812956097341,97.94812956097341,0.9439994138731718,0.8673022549941636,0.3838333333333333,0.4331249972730875,0.3953333333333333,0.44389999729394913,0.2506171875,0.2853179668323137,0.410375,0.45756249739974736,0.4215,0.4689999973773956,0.367125,0.4113101538061164,0.5044166666666667,0.553524997368455,0.5393333333333332,0.587449997395277,0.43999739583333336,0.48773515367275105
FULL1000,v6_sft,native_grpo,psi_sft,GT,493,493,0.09491982698652131,0.09491982698652131,0.2655568197822958,0.2655568197822958,0.06883254654017304,0.06883254654017304,98.11343399101185,98.11343399101185,2.1244645894020357e-07,2.1244645894020357e-07,0.9903651115618661,0.9903651115618661,0.9939148073022313,0.9939148073022313,0.6721602434077079,0.6721602434077079,0.9979716024340771,0.9979716024340771,0.9979716024340771,0.9979716024340771,0.9369612068965517,0.9369612068965517,0.9979716024340771,0.9979716024340771,0.9979716024340771,0.9979716024340771,0.9750570486815415,0.9750570486815415
FULL1000,v6_sft,native_grpo,psi_sft,NON_GT,767,962,1.2003492095929833,1.189146670222009,1.4618798467350467,1.4494378066783955,1.8796884949822823,1.8682860478484542,98.53742712308288,98.53742712308288,1.4252046007545534,1.4126920877850948,0.05693176879617557,0.0582138200082866,0.07344632768361581,0.07503259442309512,0.016738646240764887,0.01693896674387147,0.10077140373750541,0.10379726191037948,0.11560191221208171,0.11916557999602197,0.06711076705780096,0.06846785358416774,0.2354954367666232,0.24636571007298677,0.28270317253368105,0.2932203384856979,0.15628055736636245,0.1641480602819419
FULL1000,v6_sft,native_grpo,v6_sft,ALL,1000,2551,0.40560997534636406,0.34884696144274185,0.7913595498812696,0.7088706773604205,0.10874162695728834,0.10090730230247014,95.73021650759442,95.73194659852885,0.6789184019109168,0.5734589617967081,0.4616666666666666,0.5496387054313279,0.5015833333333333,0.5870747842451842,0.314859375,0.37214873661559733,0.5342291666666666,0.612894262035248,0.651,0.7157554973789865,0.430421875,0.5122637812242723,0.7726875,0.8113846513228528,0.8775,0.9031315926681518,0.5792330729166667,0.6379070660640689
FULL1000,v6_sft,native_grpo,v6_sft,GT,1000,1000,0.08828518209233881,0.08828518209233881,0.2560478857755661,0.2560478857755661,0.0614849921521527,0.0614849921521527,94.87825064740692,94.87825064740692,2.2610024652007266e-07,2.2610024652007266e-07,0.9925,0.9925,0.996,0.996,0.684515625,0.684515625,0.99875,0.99875,0.999,0.999,0.938640625,0.938640625,0.999,0.999,0.999,0.999,0.976296875,0.976296875
FULL1000,v6_sft,native_grpo,v6_sft,NON_GT,925,1551,0.6545974696823604,0.6488310312988459,1.2419613919386994,1.233915014364469,0.14826113751380463,0.14943706284155292,96.5003227428555,96.48750207837598,1.246299169625488,1.2399110103395454,0.03527027027027027,0.03543504411004146,0.11207207207207208,0.11259413315443832,0.0023873873873873877,0.00239929904034982,0.1631081081081081,0.1654470577790055,0.3837837837837838,0.38757945738158717,0.014605855855855858,0.015012910359821977,0.5839189189189189,0.5943451945498476,0.7846846846846846,0.7927169586091666,0.23511542792792794,0.24430920101912246
COMMON_TRAIN835,a5_sft,eval,a5_sft,ALL,835,8578,1.1204032112334334,0.27261495417045817,1.4023613846891971,0.4054933620877648,0.14333810814271983,0.04564288397487142,97.54183301724568,95.64382650088397,1.330469188674567,0.25452112236124214,0.19401622080514297,0.8181760651179305,0.2177647734833364,0.8485373431633652,0.1494460477043748,0.6767250250468008,0.3258821966456697,0.9012487232478482,0.36187391450864503,0.9081163643248796,0.28687468272329797,0.8836980539791354,0.5339680379500739,0.9225265035763581,0.5864506484865766,0.9328363965996689,0.4775172706534982,0.9090619142540575
COMMON_TRAIN835,a5_sft,eval,a5_sft,GT,830,830,0.10637006664154938,0.10637006664154938,0.19288216361618904,0.19288216361618904,0.03043446020037006,0.03043446020037006,95.02550778386133,95.02550778386133,2.2181244418301997e-07,2.2181244418301997e-07,0.9219879518072289,0.9219879518072289,0.9530120481927711,0.9530120481927711,0.7639307228915663,0.7639307228915663,0.9993975903614458,0.9993975903614458,1.0,1.0,0.9879141566265061,0.9879141566265061,1.0,1.0,1.0,1.0,0.9956890060240964,0.9956890060240964
COMMON_TRAIN835,a5_sft,eval,a5_sft,NON_GT,809,7748,1.2778998157653993,1.3984537687738632,1.5946193693801083,1.7412241047546124,0.15961485579231444,0.16197460072847716,98.07185381893314,98.60899065071644,1.540263324338052,1.6927838524147722,0.08640389191223553,0.07924576424762646,0.10776117166722854,0.09760969828213527,0.059678225811666014,0.05523540753301769,0.21904207847502036,0.19555303936484253,0.2612261588157756,0.23321170915300787,0.1758510283280447,0.15551586647117402,0.4578930863464238,0.4073173884394491,0.5199628725895722,0.4693179860707182,0.39257646324627166,0.3463866475278778
COMMON_TRAIN835,a5_sft,eval,official_il,ALL,835,835,0.1271481398838812,0.1271481398838812,0.22510488282242222,0.22510488282242222,0.030931830904352434,0.030931830904352434,94.95715142198242,94.95715142198242,2.209054391793933e-07,2.209054391793933e-07,0.9164670658682634,0.9164670658682634,0.9473053892215569,0.9473053892215569,0.7593562874251497,0.7593562874251497,0.9934131736526947,0.9934131736526947,0.9940119760479041,0.9940119760479041,0.9819985029940119,0.9819985029940119,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9897267964071856,0.9897267964071856
COMMON_TRAIN835,a5_sft,eval,official_il,GT,835,835,0.1271481398838812,0.1271481398838812,0.22510488282242222,0.22510488282242222,0.030931830904352434,0.030931830904352434,94.95715142198242,94.95715142198242,2.209054391793933e-07,2.209054391793933e-07,0.9164670658682634,0.9164670658682634,0.9473053892215569,0.9473053892215569,0.7593562874251497,0.7593562874251497,0.9934131736526947,0.9934131736526947,0.9940119760479041,0.9940119760479041,0.9819985029940119,0.9819985029940119,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9897267964071856,0.9897267964071856
COMMON_TRAIN835,a5_sft,eval,psi_sft,ALL,835,1290,1.0930737137080666,1.0111044993781078,1.229681097714606,1.1488874546651484,1.1061108428871893,0.9883881420174437,98.63365311487645,98.63365311487645,1.130538170334092,1.0386852854490525,0.22519960079840318,0.2834880207737763,0.23612774451097804,0.29646706256323946,0.18506736526946108,0.2367776918264028,0.27594810379241513,0.33098802090048074,0.2812375249500998,0.3362874220945164,0.26412487524950096,0.31944797598383207,0.3597305389221557,0.41821855969593197,0.38602794411177643,0.44395209265326313,0.338501122754491,0.39559879928916514
COMMON_TRAIN835,a5_sft,eval,psi_sft,GT,328,328,0.11124838061244567,0.11124838061244567,0.18383148091095614,0.18383148091095614,0.0345232582659242,0.0345232582659242,99.94174923023556,99.94174923023556,1.9235335198854002e-07,1.9235335198854002e-07,0.9146341463414634,0.9146341463414634,0.948170731707317,0.948170731707317,0.7771055640243902,0.7771055640243902,1.0,1.0,1.0,1.0,0.9942358993902439,0.9942358993902439,1.0,1.0,1.0,1.0,0.9994759908536586,0.9994759908536586
COMMON_TRAIN835,a5_sft,eval,psi_sft,NON_GT,767,962,1.3515133348814512,1.3394155013162485,1.4889270416171538,1.4762427760789643,1.469268542114835,1.459530049087927,98.53742712308288,98.53742712308288,1.4252046007545534,1.4126920877850948,0.023142112125162973,0.02333767925822595,0.02803129074315515,0.028552803097989753,0.013017438070404171,0.013033735331492753,0.07849847892220772,0.07933507166132622,0.0847457627118644,0.08578878742153362,0.06411274989135159,0.06409916884084918,0.17926988265971316,0.1882170791090545,0.20903954802259886,0.2180573659350384,0.15454897327249023,0.16125122199230857
COMMON_TRAIN835,a5_sft,eval,v6_sft,ALL,835,2092,0.6464969183441006,0.5666129426574964,0.8112384960415984,0.7270838873932051,0.09446158024159934,0.08213691555587527,95.89498323987813,95.89290083917182,0.6725028807279155,0.5736667686707901,0.41941117764471064,0.49610778224950064,0.4415169660678642,0.5209580815302398,0.3458473677644711,0.4083832317766661,0.46604291417165666,0.5491513622323754,0.4855289421157684,0.5674541193886137,0.44893338323353293,0.5320089730956292,0.6203343313373253,0.6724817089227348,0.6671656686626746,0.7153812141322169,0.57077875499002,0.6281837609260438
COMMON_TRAIN835,a5_sft,eval,v6_sft,GT,835,835,0.1271481398838812,0.1271481398838812,0.22510488282242222,0.22510488282242222,0.030931830904352434,0.030931830904352434,94.95715142198242,94.95715142198242,2.209054391793933e-07,2.209054391793933e-07,0.9164670658682634,0.9164670658682634,0.9473053892215569,0.9473053892215569,0.7593562874251497,0.7593562874251497,0.9934131736526947,0.9934131736526947,0.9940119760479041,0.9940119760479041,0.9819985029940119,0.9819985029940119,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9897267964071856,0.9897267964071856
COMMON_TRAIN835,a5_sft,eval,v6_sft,NON_GT,769,1257,1.0896633513849898,1.0820046344824075,1.326195105425868,1.317603821335588,0.14175950902583595,0.14265450288298917,96.76167072362382,96.74973268339174,1.2520641871720284,1.2458040424596664,0.006176853055916775,0.006176853055916775,0.02080624187256177,0.02080624187256177,0.00042669050715214566,0.00042669050715214566,0.027091460771564803,0.02806603237275885,0.0658864325964456,0.06716304719897939,0.003220497399219766,0.0035378595538977345,0.28467706978760293,0.2952463675622968,0.37776332899869963,0.38840914189417847,0.1940425877763329,0.20394344455657062
COMMON_TRAIN835,a5_sft,native_grpo,a5_sft,ALL,835,8578,0.6499237798104606,0.15454176620577706,1.3913246128082803,0.47246963509932305,0.14333810814271983,0.04564288397487142,97.54183301724568,95.64382650088397,1.330469188674567,0.25452112236124214,0.2576826433712661,0.8858603905599652,0.31782944932645535,0.9018861791879593,0.13088177135987766,0.5594240910415595,0.4249611599312198,0.9153588850528137,0.5450138683671618,0.9362841480020948,0.27754666127701305,0.8349631640077254,0.6702692558605732,0.9461266448810297,0.8067259852589193,0.971927456504002,0.48317706713196984,0.8954725111458071
COMMON_TRAIN835,a5_sft,native_grpo,a5_sft,GT,830,830,0.07174865468349083,0.07174865468349083,0.278570985282401,0.278570985282401,0.03043446020037006,0.03043446020037006,95.02550778386133,95.02550778386133,2.2181244418301997e-07,2.2181244418301997e-07,0.9924698795180723,0.9924698795180723,1.0,1.0,0.6294051204819278,0.6294051204819278,1.0,1.0,1.0,1.0,0.9311935240963856,0.9311935240963856,1.0,1.0,1.0,1.0,0.9763742469879518,0.9763742469879518
COMMON_TRAIN835,a5_sft,native_grpo,a5_sft,NON_GT,809,7748,0.7344233988280309,0.7907387041521544,1.5682908809198695,1.7078970454237545,0.15961485579231444,0.16197460072847716,98.07185381893314,98.60899065071644,1.540263324338052,1.6927838524147722,0.14311908819788918,0.12924891830665747,0.21317759976598047,0.1936423540896283,0.05593449741655474,0.05202354270892376,0.33586224241354035,0.3031264922720863,0.4783918114573244,0.44232072428971697,0.1750932303065531,0.15529865054782868,0.618814413336972,0.5706165863597925,0.7796240258848418,0.7450760762657729,0.40294579257612323,0.3583882873215149
COMMON_TRAIN835,a5_sft,native_grpo,official_il,ALL,835,835,0.09174604445785106,0.09174604445785106,0.3108925403145973,0.3108925403145973,0.030931830904352434,0.030931830904352434,94.95715142198242,94.95715142198242,2.209054391793933e-07,2.209054391793933e-07,0.9865269461077845,0.9865269461077845,0.9940119760479041,0.9940119760479041,0.6256362275449102,0.6256362275449102,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9256175149700598,0.9256175149700598,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9705276946107785,0.9705276946107785
COMMON_TRAIN835,a5_sft,native_grpo,official_il,GT,835,835,0.09174604445785106,0.09174604445785106,0.3108925403145973,0.3108925403145973,0.030931830904352434,0.030931830904352434,94.95715142198242,94.95715142198242,2.209054391793933e-07,2.209054391793933e-07,0.9865269461077845,0.9865269461077845,0.9940119760479041,0.9940119760479041,0.6256362275449102,0.6256362275449102,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9256175149700598,0.9256175149700598,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9940119760479041,0.9705276946107785,0.9705276946107785
