comparison,metric,n,mean_difference,median_difference,ci_low,ci_high,log_cluster_ci_low,log_cluster_ci_high,win_fraction,tie_fraction,log_count
teacher:official_il:psi_sft:ALL:native-minus-eval,weighted_epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:official_il:psi_sft:NON_GT:native-minus-eval,weighted_hit16_0p5,767,-0.07614080815769081,0.0,-0.09289439350871717,-0.05990873523921046,-0.09437272615623248,-0.05969710718830231,0.0,0.8983050847457628,395.0
teacher:official_il:psi_sft:NON_GT:native-minus-eval,weighted_hit64_0p5,767,-0.08070404153448352,0.0,-0.09843872206035462,-0.06375488906982203,-0.0993246596813314,-0.06293693950980596,0.0,0.8983050847457628,395.0
teacher:official_il:psi_sft:NON_GT:native-minus-eval,weighted_mass64_0p5,767,-0.0534529822855469,0.0,-0.06734650002053612,-0.04087730190313555,-0.06817075965133577,-0.040070577455891404,0.0,0.8983050847457628,395.0
teacher:official_il:psi_sft:NON_GT:native-minus-eval,epsilon_mse,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,395.0
teacher:official_il:psi_sft:NON_GT:native-minus-eval,weighted_epsilon_mse,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,395.0
teacher:official_il:psi_sft:GT:native-minus-eval,weighted_hit16_0p5,328,-0.930640243902439,-1.0,-0.9550304878048781,-0.9032012195121951,-0.9560720391233675,-0.9022055858421897,0.0,0.054878048780487805,219.0
teacher:official_il:psi_sft:GT:native-minus-eval,weighted_hit64_0p5,328,-0.9420731707317073,-1.0,-0.9664634146341463,-0.9146341463414634,-0.9664659630068945,-0.915625,0.0,0.057926829268292686,219.0
teacher:official_il:psi_sft:GT:native-minus-eval,weighted_mass64_0p5,328,-0.8278868140243902,-1.0,-0.8597108422256098,-0.7961128048780488,-0.8606159630579994,-0.7940682408146964,0.0,0.054878048780487805,219.0
teacher:official_il:psi_sft:GT:native-minus-eval,epsilon_mse,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219.0
teacher:official_il:psi_sft:GT:native-minus-eval,weighted_epsilon_mse,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219.0
teacher:official_il:a5_sft:ALL:native-minus-eval,weighted_hit16_0p5,835,-0.8459601281328905,-0.9137338893629126,-0.8603560423224714,-0.8304879084186724,-0.8596329203898101,-0.8314275197113346,0.0,0.025149700598802394,415.0
teacher:official_il:a5_sft:ALL:native-minus-eval,weighted_hit64_0p5,835,-0.8591180326144157,-0.9248817213422486,-0.8735166932896421,-0.8446881457713193,-0.872548854550806,-0.8448618838148537,0.0,0.026347305389221556,415.0
teacher:official_il:a5_sft:ALL:native-minus-eval,weighted_mass64_0p5,835,-0.7422563156533087,-0.8488562768476872,-0.7615600839670356,-0.7229181399143453,-0.7614337161062975,-0.722339614214651,0.0,0.025149700598802394,415.0
teacher:official_il:a5_sft:ALL:native-minus-eval,epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:official_il:a5_sft:ALL:native-minus-eval,weighted_epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:official_il:a5_sft:NON_GT:native-minus-eval,weighted_hit16_0p5,809,-0.20900735297055034,-0.09321722669487918,-0.22810678572588977,-0.19058353753855714,-0.22820045484373097,-0.1898261445734792,0.0,0.3522867737948084,408.0
teacher:official_il:a5_sft:NON_GT:native-minus-eval,weighted_hit64_0p5,809,-0.22703378737867305,-0.09989300787941535,-0.24623404209248198,-0.2082432290979002,-0.24629228062396452,-0.20675136198739233,0.0,0.3522867737948084,408.0
teacher:official_il:a5_sft:NON_GT:native-minus-eval,weighted_mass64_0p5,809,-0.14730291832437858,-0.04428620044805373,-0.1624041874998599,-0.13191280453640586,-0.1631405703145278,-0.1318386621592862,0.0,0.3522867737948084,408.0
teacher:official_il:a5_sft:NON_GT:native-minus-eval,epsilon_mse,809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,408.0
teacher:official_il:a5_sft:NON_GT:native-minus-eval,weighted_epsilon_mse,809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,408.0
teacher:official_il:a5_sft:GT:native-minus-eval,weighted_hit16_0p5,830,-0.9421686746987952,-1.0,-0.9566265060240964,-0.9271084337349398,-0.9560728723847629,-0.9267427593094593,0.0,0.043373493975903614,413.0
teacher:official_il:a5_sft:GT:native-minus-eval,weighted_hit64_0p5,830,-0.9554216867469879,-1.0,-0.9686746987951808,-0.9409638554216867,-0.9685752452056801,-0.9407402634593357,0.0,0.04457831325301205,413.0
teacher:official_il:a5_sft:GT:native-minus-eval,weighted_mass64_0p5,830,-0.8306099397590362,-1.0,-0.8503393260542169,-0.8107483057228916,-0.8517665563177419,-0.8083954724909059,0.0,0.043373493975903614,413.0
teacher:official_il:a5_sft:GT:native-minus-eval,epsilon_mse,830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,413.0
teacher:official_il:a5_sft:GT:native-minus-eval,weighted_epsilon_mse,830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,413.0
teacher:official_il:v6_sft:ALL:native-minus-eval,weighted_hit16_0p5,835,-0.5328512690195019,-0.5,-0.545166152331261,-0.5207010538331396,-0.5446823574772675,-0.5205826564877928,0.0,0.025149700598802394,415.0
teacher:official_il:v6_sft:ALL:native-minus-eval,weighted_hit64_0p5,835,-0.5444311268420502,-0.5,-0.5569082340994486,-0.5324164727448191,-0.5567058405333175,-0.5323318488974598,0.0,0.026347305389221556,415.0
teacher:official_il:v6_sft:ALL:native-minus-eval,weighted_mass64_0p5,835,-0.4608663607572456,-0.49999998509883925,-0.4750027090460538,-0.4477836278358001,-0.47417169598828557,-0.44745259414689076,0.0,0.025149700598802394,415.0
teacher:official_il:v6_sft:ALL:native-minus-eval,epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:official_il:v6_sft:ALL:native-minus-eval,weighted_epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:official_il:v6_sft:NON_GT:native-minus-eval,weighted_hit16_0p5,769,-0.04955997797597958,0.0,-0.062489028956059046,-0.036870565705216005,-0.06337452799511269,-0.03668274871486162,0.0,0.9037711313394018,399.0
teacher:official_il:v6_sft:NON_GT:native-minus-eval,weighted_hit64_0p5,769,-0.061378394897096115,0.0,-0.07714736756959165,-0.04665681313900648,-0.07767033161897849,-0.04638380947779804,0.0,0.9037711313394018,399.0
teacher:official_il:v6_sft:NON_GT:native-minus-eval,weighted_mass64_0p5,769,-0.020875261168295228,0.0,-0.028770442552985918,-0.013715053086799827,-0.030035987290117555,-0.013390779489342005,0.0,0.9037711313394018,399.0
teacher:official_il:v6_sft:NON_GT:native-minus-eval,epsilon_mse,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,399.0
teacher:official_il:v6_sft:NON_GT:native-minus-eval,weighted_epsilon_mse,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,399.0
teacher:official_il:v6_sft:GT:native-minus-eval,weighted_hit16_0p5,835,-0.9425149700598803,-1.0,-0.9565868263473054,-0.927245508982036,-0.9565118174052236,-0.9263420027421081,0.0,0.04311377245508982,415.0
teacher:official_il:v6_sft:GT:native-minus-eval,weighted_hit64_0p5,835,-0.9556886227544911,-1.0,-0.9688622754491018,-0.9413173652694611,-0.96855459848692,-0.9411747384466154,0.0,0.04431137724550898,415.0
teacher:official_il:v6_sft:GT:native-minus-eval,weighted_mass64_0p5,835,-0.8310254491017964,-1.0,-0.8504116766467066,-0.8097300711077845,-0.8521125282085348,-0.80941523628798,0.0,0.04311377245508982,415.0
teacher:official_il:v6_sft:GT:native-minus-eval,epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:official_il:v6_sft:GT:native-minus-eval,weighted_epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:psi_sft:official_il:ALL:native-minus-eval,weighted_hit16_0p5,835,-0.7583832335329341,-1.0,-0.7844386227544909,-0.7320359281437125,-0.7870267935187283,-0.729478861749328,0.0,0.19041916167664671,415.0
teacher:psi_sft-minus-official:official_il:ALL:eval,weighted_hit16_0p5,835,-0.1844311377245509,0.0,-0.2119760479041916,-0.15778443113772456,-0.21270694918901473,-0.15639171511627906,0.025149700598802394,0.7065868263473054,415.0
teacher:psi_sft:official_il:ALL:native-minus-eval,weighted_hit64_0p5,835,-0.8095808383233533,-1.0,-0.8359281437125748,-0.7820359281437126,-0.8368168749222927,-0.7821146534877081,0.0,0.19041916167664671,415.0
teacher:psi_sft-minus-official:official_il:ALL:eval,weighted_hit64_0p5,835,-0.1473053892215569,0.0,-0.17365269461077845,-0.12095808383233533,-0.1746626728315476,-0.12147010398021506,0.011976047904191617,0.8287425149700599,415.0
teacher:psi_sft:official_il:ALL:native-minus-eval,weighted_mass64_0p5,835,-0.4690119760479042,-0.4375,-0.494311377245509,-0.4422862088323353,-0.4976799531284082,-0.44062762079962386,0.0,0.19041916167664671,415.0
teacher:psi_sft-minus-official:official_il:ALL:eval,weighted_mass64_0p5,835,-0.3620321856287425,-0.28125,-0.3889413360778443,-0.3356647642215569,-0.3922712850612356,-0.3339582240436123,0.09700598802395209,0.118562874251497,415.0
teacher:psi_sft:official_il:ALL:native-minus-eval,epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:psi_sft-minus-official:official_il:ALL:eval,epsilon_mse,835,0.0037187569091193854,0.0007003303617238998,0.003083260910617834,0.004404628968042885,0.0030810854549882345,0.004470796501075582,0.9568862275449102,0.0,415.0
teacher:psi_sft:official_il:ALL:native-minus-eval,weighted_epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:psi_sft-minus-official:official_il:ALL:eval,weighted_epsilon_mse,835,0.0037187569091193854,0.0007003303617238998,0.003065595763375591,0.004418099645626291,0.0031012329784467062,0.00443274323873034,0.9568862275449102,0.0,415.0
teacher:psi_sft:official_il:NON_GT:native-minus-eval,weighted_hit16_0p5,0,,,,,,,,,
teacher:psi_sft-minus-official:official_il:NON_GT:eval,weighted_hit16_0p5,0,,,,,,,,,
teacher:psi_sft:official_il:NON_GT:native-minus-eval,weighted_hit64_0p5,0,,,,,,,,,
teacher:psi_sft-minus-official:official_il:NON_GT:eval,weighted_hit64_0p5,0,,,,,,,,,
teacher:psi_sft:official_il:NON_GT:native-minus-eval,weighted_mass64_0p5,0,,,,,,,,,
teacher:psi_sft-minus-official:official_il:NON_GT:eval,weighted_mass64_0p5,0,,,,,,,,,
teacher:psi_sft:official_il:NON_GT:native-minus-eval,epsilon_mse,0,,,,,,,,,
teacher:psi_sft-minus-official:official_il:NON_GT:eval,epsilon_mse,0,,,,,,,,,
teacher:psi_sft:official_il:NON_GT:native-minus-eval,weighted_epsilon_mse,0,,,,,,,,,
teacher:psi_sft-minus-official:official_il:NON_GT:eval,weighted_epsilon_mse,0,,,,,,,,,
teacher:psi_sft:official_il:GT:native-minus-eval,weighted_hit16_0p5,835,-0.7583832335329341,-1.0,-0.7850374251497005,-0.731437125748503,-0.7889497641017621,-0.7287487056213018,0.0,0.19041916167664671,415.0
teacher:psi_sft-minus-official:official_il:GT:eval,weighted_hit16_0p5,835,-0.1844311377245509,0.0,-0.21077844311377245,-0.158375748502994,-0.21273654108275317,-0.15718174962535134,0.025149700598802394,0.7065868263473054,415.0
teacher:psi_sft:official_il:GT:native-minus-eval,weighted_hit64_0p5,835,-0.8095808383233533,-1.0,-0.837125748502994,-0.7832335329341318,-0.8359140944631703,-0.7821413438256658,0.0,0.19041916167664671,415.0
teacher:psi_sft-minus-official:official_il:GT:eval,weighted_hit64_0p5,835,-0.1473053892215569,0.0,-0.17365269461077845,-0.12095808383233533,-0.1744368720493887,-0.12064638055494792,0.011976047904191617,0.8287425149700599,415.0
teacher:psi_sft:official_il:GT:native-minus-eval,weighted_mass64_0p5,835,-0.4690119760479042,-0.4375,-0.4948376684131736,-0.44275121631736525,-0.49657685304286553,-0.4411728638629327,0.0,0.19041916167664671,415.0
teacher:psi_sft-minus-official:official_il:GT:eval,weighted_mass64_0p5,835,-0.3620321856287425,-0.28125,-0.3884407747005988,-0.33577797529940123,-0.39287479123310187,-0.33258871693496195,0.09700598802395209,0.118562874251497,415.0
teacher:psi_sft:official_il:GT:native-minus-eval,epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:psi_sft-minus-official:official_il:GT:eval,epsilon_mse,835,0.0037187569091193854,0.0007003303617238998,0.0030976343917143026,0.004437311411289273,0.003097748858624736,0.0044407277853428335,0.9568862275449102,0.0,415.0
teacher:psi_sft:official_il:GT:native-minus-eval,weighted_epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:psi_sft-minus-official:official_il:GT:eval,weighted_epsilon_mse,835,0.0037187569091193854,0.0007003303617238998,0.0030828018331306496,0.004422669506634547,0.0030680548888080876,0.004450651895425966,0.9568862275449102,0.0,415.0
teacher:psi_sft:psi_sft:ALL:native-minus-eval,weighted_hit16_0p5,835,-0.3095359252152329,0.0,-0.3362900416162646,-0.2833832306945752,-0.3388147772723548,-0.28107628753507247,0.0,0.5880239520958084,415.0
teacher:psi_sft-minus-official:psi_sft:ALL:eval,weighted_hit16_0p5,835,-0.009116766329653962,0.0,-0.023144460901796463,0.00423690130588359,-0.022644403691434695,0.0039673201456580055,0.04910179640718563,0.8826347305389222,415.0
teacher:psi_sft:psi_sft:ALL:native-minus-eval,weighted_hit64_0p5,835,-0.3299999969805072,0.0,-0.3574296374636853,-0.3031137695498095,-0.3600145897535379,-0.2992056956743003,0.0,0.5880239520958084,415.0
teacher:psi_sft-minus-official:psi_sft:ALL:eval,weighted_hit64_0p5,835,0.004550898289252184,0.0,-0.009341317165397598,0.01898353292824266,-0.00893495126188928,0.018024691387459085,0.037125748502994015,0.9353293413173652,415.0
teacher:psi_sft:psi_sft:ALL:native-minus-eval,weighted_mass64_0p5,835,-0.20837574646010726,0.0,-0.2298017147670411,-0.1877778331193415,-0.23183401539198828,-0.1854493178075027,0.0,0.5880239520958084,415.0
teacher:psi_sft-minus-official:psi_sft:ALL:eval,weighted_mass64_0p5,835,-0.06772642145992931,0.0,-0.08362724480888399,-0.0527562681216925,-0.0831686081011328,-0.05310830327590739,0.09700598802395209,0.6203592814371257,415.0
teacher:psi_sft:psi_sft:ALL:native-minus-eval,epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:psi_sft-minus-official:psi_sft:ALL:eval,epsilon_mse,835,-0.009860871652794133,0.00013488763943314552,-0.013308788069533749,-0.006875294216982669,-0.013478300968441718,-0.006682231385412049,0.5736526946107784,0.0,415.0
teacher:psi_sft:psi_sft:ALL:native-minus-eval,weighted_epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:psi_sft-minus-official:psi_sft:ALL:eval,weighted_epsilon_mse,835,-0.008698971268865412,0.00017153593944385648,-0.011991211250081625,-0.005800036121746594,-0.01228774563124546,-0.005731540649949953,0.5904191616766467,0.0,415.0
teacher:psi_sft:psi_sft:NON_GT:native-minus-eval,weighted_hit16_0p5,767,-0.08816818751132473,0.0,-0.10684647957759155,-0.07085968039181893,-0.10646303915597415,-0.07077307338481378,0.0,0.8735332464146024,395.0
teacher:psi_sft-minus-official:psi_sft:NON_GT:eval,weighted_hit16_0p5,767,0.012027379353633915,0.0,0.0004889178229435171,0.023533246372346772,0.001696903379563604,0.022870292942505577,0.041720990873533245,0.9374185136897001,395.0
teacher:psi_sft:psi_sft:NON_GT:native-minus-eval,weighted_hit64_0p5,767,-0.10039113405630518,0.0,-0.12027542345624082,-0.0820730114464965,-0.11956543428580044,-0.08104711141933514,0.0,0.8735332464146024,395.0
teacher:psi_sft-minus-official:psi_sft:NON_GT:eval,weighted_hit64_0p5,767,0.01968709252182166,0.0,0.0072343546056918406,0.033248044250258575,0.00803761440415495,0.03273339464137544,0.035202086049543675,0.954367666232073,395.0
teacher:psi_sft:psi_sft:NON_GT:native-minus-eval,weighted_mass64_0p5,767,-0.05353752428282057,0.0,-0.06651236034452859,-0.0411520125495265,-0.0670945492509197,-0.040985012551542466,0.0,0.8735332464146024,395.0
teacher:psi_sft-minus-official:psi_sft:NON_GT:eval,weighted_mass64_0p5,767,8.454199727367236e-05,0.0,-0.008572538114214167,0.008852087035626443,-0.008544386772358008,0.008555246065610806,0.0651890482398957,0.8748370273794003,395.0
teacher:psi_sft:psi_sft:NON_GT:native-minus-eval,epsilon_mse,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,395.0
teacher:psi_sft-minus-official:psi_sft:NON_GT:eval,epsilon_mse,767,-0.013796958016246287,3.761227708309889e-05,-0.01836170703848084,-0.009722286517843253,-0.0190651324374298,-0.00928311798373904,0.5110821382007823,0.0,395.0
teacher:psi_sft:psi_sft:NON_GT:native-minus-eval,weighted_epsilon_mse,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,395.0
teacher:psi_sft-minus-official:psi_sft:NON_GT:eval,weighted_epsilon_mse,767,-0.013735694633083809,4.434649599716067e-05,-0.0184091913954531,-0.009478140411921626,-0.01888969468726582,-0.009228996877585938,0.5176010430247718,0.0,395.0
teacher:psi_sft:psi_sft:GT:native-minus-eval,weighted_hit16_0p5,328,-0.8597560975609756,-1.0,-0.8932926829268293,-0.8254573170731707,-0.89396452335844,-0.8233428140943256,0.0,0.10060975609756098,219.0
teacher:psi_sft-minus-official:psi_sft:GT:eval,weighted_hit16_0p5,328,-0.07164634146341463,0.0,-0.1029153963414634,-0.039634146341463415,-0.10339506172839506,-0.04079816910434919,0.03048780487804878,0.8201219512195121,219.0
teacher:psi_sft:psi_sft:GT:native-minus-eval,weighted_hit64_0p5,328,-0.899390243902439,-1.0,-0.9298780487804879,-0.8658536585365854,-0.9315981143909199,-0.8668730650154799,0.0,0.10060975609756098,219.0
teacher:psi_sft-minus-official:psi_sft:GT:eval,weighted_hit64_0p5,328,-0.04573170731707317,0.0,-0.07317073170731707,-0.01524390243902439,-0.0749206026058632,-0.018403500872403892,0.01524390243902439,0.9237804878048781,219.0
teacher:psi_sft:psi_sft:GT:native-minus-eval,weighted_mass64_0p5,328,-0.5935594512195121,-0.71875,-0.633814072027439,-0.5522568121189024,-0.6347909890705579,-0.5503647788276885,0.0,0.10060975609756098,219.0
teacher:psi_sft-minus-official:psi_sft:GT:eval,weighted_mass64_0p5,328,-0.234375,-0.0859375,-0.27243950076219514,-0.19454911394817073,-0.27259353721767415,-0.19763987649700596,0.12804878048780488,0.18902439024390244,219.0
teacher:psi_sft:psi_sft:GT:native-minus-eval,epsilon_mse,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219.0
teacher:psi_sft-minus-official:psi_sft:GT:eval,epsilon_mse,328,0.0026975514979978204,0.0005654649212374352,0.0019992552911999822,0.0035773766625344784,0.001969239935936402,0.003587567146473467,0.926829268292683,0.0,219.0
teacher:psi_sft:psi_sft:GT:native-minus-eval,weighted_epsilon_mse,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219.0
teacher:psi_sft-minus-official:psi_sft:GT:eval,weighted_epsilon_mse,328,0.0026975514979978204,0.0005654649212374352,0.0019684863680879514,0.0035577910025442246,0.0019585375973091602,0.003589111789281522,0.926829268292683,0.0,219.0
teacher:psi_sft:a5_sft:ALL:native-minus-eval,weighted_hit16_0p5,835,-0.7011700990518926,-0.8680294585382969,-0.7256844754400141,-0.6766669805089984,-0.7269471639066916,-0.6739224246821652,0.0,0.08502994011976048,415.0
teacher:psi_sft-minus-official:a5_sft:ALL:eval,weighted_hit16_0p5,835,-0.14510240614700695,0.0,-0.16865069967360438,-0.12304001816118523,-0.17010844487928653,-0.12128912539061538,0.3377245508982036,0.25868263473053893,415.0
teacher:psi_sft:a5_sft:ALL:native-minus-eval,weighted_hit64_0p5,835,-0.7498993783879288,-0.9137338893629126,-0.7740918197018574,-0.7259176127617449,-0.7747384651210005,-0.724767965304407,0.0,0.08502994011976048,415.0
teacher:psi_sft-minus-official:a5_sft:ALL:eval,weighted_hit64_0p5,835,-0.11046816249052342,0.0,-0.13254535204216525,-0.08930737443410999,-0.13367472118175466,-0.08792017185822923,0.3508982035928144,0.38562874251497004,415.0
teacher:psi_sft:a5_sft:ALL:native-minus-eval,weighted_mass64_0p5,835,-0.43478745714449124,-0.39350190866287205,-0.4587671185194031,-0.41096476742249377,-0.46205775237098035,-0.40715335126925883,0.0,0.08502994011976048,415.0
teacher:psi_sft-minus-official:a5_sft:ALL:eval,weighted_mass64_0p5,835,-0.3074883820754431,-0.23530115626692194,-0.3308618986016711,-0.28459161067956124,-0.33349403804472855,-0.2816911966631289,0.1437125748502994,0.041916167664670656,415.0
teacher:psi_sft:a5_sft:ALL:native-minus-eval,epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:psi_sft-minus-official:a5_sft:ALL:eval,epsilon_mse,835,-0.005154769386611176,4.8369686158945564e-05,-0.007084122594275399,-0.003630117519794135,-0.007046301668196637,-0.00353642487091521,0.518562874251497,0.0,415.0
teacher:psi_sft:a5_sft:ALL:native-minus-eval,weighted_epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:psi_sft-minus-official:a5_sft:ALL:eval,weighted_epsilon_mse,835,0.0014413356284113219,0.00042836016563958064,0.00022269150672795925,0.0023714992020638604,0.00022024242105507335,0.0023838327895009627,0.8455089820359282,0.0,415.0
teacher:psi_sft:a5_sft:NON_GT:native-minus-eval,weighted_hit16_0p5,809,-0.24509164863576668,-0.1432174677381612,-0.2642391340784055,-0.2269509752855254,-0.2659495207087241,-0.22417213550377318,0.0,0.26823238566131025,408.0
teacher:psi_sft-minus-official:a5_sft:NON_GT:eval,weighted_hit16_0p5,809,0.035960230303900775,0.0,0.025492191978910464,0.046808866437795,0.026001762852385087,0.04598265812457003,0.4573547589616811,0.33250927070457353,408.0
teacher:psi_sft:a5_sft:NON_GT:native-minus-eval,weighted_hit64_0p5,809,-0.2813409424875377,-0.1738578561200148,-0.30231704837606366,-0.2615996899578491,-0.3040519602775894,-0.26001013245965776,0.0,0.2694684796044499,408.0
teacher:psi_sft-minus-official:a5_sft:NON_GT:eval,weighted_hit64_0p5,809,0.053810893663602366,0.0,0.04198619168136074,0.06637512020255183,0.0423181734073042,0.06555055347260128,0.4276885043263288,0.4276885043263288,408.0
teacher:psi_sft:a5_sft:NON_GT:native-minus-eval,weighted_mass64_0p5,809,-0.13463793805891025,-0.05094175341922485,-0.14822425843677514,-0.12227645224250214,-0.14936657734811074,-0.12026479602961912,0.0,0.26823238566131025,408.0
teacher:psi_sft-minus-official:a5_sft:NON_GT:eval,weighted_mass64_0p5,809,-0.012672734350550559,0.0,-0.02220120371923344,-0.003002867128456498,-0.022455305897300437,-0.0037796307781967596,0.3683559950556242,0.2546353522867738,408.0
teacher:psi_sft:a5_sft:NON_GT:native-minus-eval,epsilon_mse,809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,408.0
teacher:psi_sft-minus-official:a5_sft:NON_GT:eval,epsilon_mse,809,-0.0065370052295476554,-7.917791266332961e-05,-0.008534279027770247,-0.00466740219231492,-0.008653754705311344,-0.0046392297247179505,0.4857849196538937,0.0,408.0
teacher:psi_sft:a5_sft:NON_GT:native-minus-eval,weighted_epsilon_mse,809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,408.0
teacher:psi_sft-minus-official:a5_sft:NON_GT:eval,weighted_epsilon_mse,809,-0.007970493985139,-0.00014650452052164943,-0.01023500843697129,-0.005911208982616949,-0.010352485292810668,-0.005830565413246199,0.4647713226205192,0.0,408.0
teacher:psi_sft:a5_sft:GT:native-minus-eval,weighted_hit16_0p5,830,-0.7629518072289156,-1.0,-0.7897590361445783,-0.7352409638554217,-0.7904329370945224,-0.7329656353575509,0.0,0.1855421686746988,413.0
teacher:psi_sft-minus-official:a5_sft:GT:eval,weighted_hit16_0p5,830,-0.17951807228915662,0.0,-0.20542168674698796,-0.15300451807228913,-0.20823293106903887,-0.152185567482415,0.02530120481927711,0.7108433734939759,413.0
teacher:psi_sft:a5_sft:GT:native-minus-eval,weighted_hit64_0p5,830,-0.8144578313253013,-1.0,-0.8397590361445784,-0.7867469879518072,-0.8406862745098039,-0.7867433256599599,0.0,0.1855421686746988,413.0
teacher:psi_sft-minus-official:a5_sft:GT:eval,weighted_hit64_0p5,830,-0.14216867469879518,0.0,-0.1674698795180723,-0.11686746987951807,-0.1675001574307305,-0.11677534242396508,0.012048192771084338,0.8337349397590361,413.0
teacher:psi_sft:a5_sft:GT:native-minus-eval,weighted_mass64_0p5,830,-0.47183734939759037,-0.4375,-0.4984972703313253,-0.4447745670180723,-0.5004791183180942,-0.44343636404411635,0.0,0.1855421686746988,413.0
teacher:psi_sft-minus-official:a5_sft:GT:eval,weighted_mass64_0p5,830,-0.3587914156626506,-0.28125,-0.38576901355421683,-0.3318142884036145,-0.3877817907534767,-0.33048446071136783,0.09759036144578313,0.11927710843373494,413.0
teacher:psi_sft:a5_sft:GT:native-minus-eval,epsilon_mse,830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,413.0
teacher:psi_sft-minus-official:a5_sft:GT:eval,epsilon_mse,830,0.0036687515695274374,0.0006950114038772881,0.0030485053257364937,0.0043536203927451375,0.003020218781979381,0.00439596081929865,0.9566265060240964,0.0,413.0
teacher:psi_sft:a5_sft:GT:native-minus-eval,weighted_epsilon_mse,830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,413.0
teacher:psi_sft-minus-official:a5_sft:GT:eval,weighted_epsilon_mse,830,0.0036687515695274374,0.0006950114038772881,0.003021250222856649,0.004377063187909988,0.003062713638096269,0.004380616332548606,0.9566265060240964,0.0,413.0
teacher:psi_sft:v6_sft:ALL:native-minus-eval,weighted_hit16_0p5,835,-0.49362935372607775,-0.5,-0.5108762657659452,-0.47607401293055324,-0.5114242844604554,-0.47520073896988557,0.0,0.09820359281437126,415.0
teacher:psi_sft-minus-official:v6_sft:ALL:eval,weighted_hit16_0p5,835,-0.03952131649102889,0.0,-0.0534098164709507,-0.025585654025777685,-0.05512720823897681,-0.024666146004961496,0.16167664670658682,0.6083832335329341,415.0
teacher:psi_sft:v6_sft:ALL:native-minus-eval,weighted_hit64_0p5,835,-0.5444165210781776,-0.5,-0.5616828176229138,-0.5264797035908054,-0.5621235413217839,-0.526256094683438,0.0,0.09820359281437126,415.0
teacher:psi_sft-minus-official:v6_sft:ALL:eval,weighted_hit64_0p5,835,-0.0012122105542917122,0.0,-0.017273435116840825,0.014280683434307292,-0.017260906419965805,0.014586817153126356,0.15808383233532936,0.7197604790419162,415.0
teacher:psi_sft:v6_sft:ALL:native-minus-eval,weighted_mass64_0p5,835,-0.28828928022107947,-0.2762276795692742,-0.30430157868288527,-0.27282617115456803,-0.3057536668968608,-0.2703354104477525,0.0,0.09820359281437126,415.0
teacher:psi_sft-minus-official:v6_sft:ALL:eval,weighted_mass64_0p5,835,-0.17259579311101642,-0.12499999627470981,-0.18647713779688502,-0.15840679675067565,-0.18796643689375173,-0.15723859245566602,0.12574850299401197,0.10538922155688622,415.0
teacher:psi_sft:v6_sft:ALL:native-minus-eval,epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
