token,model,K,pairwise_ADE,Spread_AUC
9cac2a2e22c25964,official_il,16,0.09888313893081264,0.08339972145066518
9cac2a2e22c25964,official_il,32,0.09975386917372356,0.08480284078065269
9cac2a2e22c25964,official_il,64,0.11330026164060368,0.09727575377991912
9cac2a2e22c25964,mts_8692,16,0.051318392666488216,0.04601599527736391
9cac2a2e22c25964,mts_8692,32,0.04984017180288821,0.04421376489007083
9cac2a2e22c25964,mts_8692,64,0.048491869982160936,0.042546282063686866
9cac2a2e22c25964,mts_8751,16,0.04611289672067039,0.04016977101520451
9cac2a2e22c25964,mts_8751,32,0.051047627247229214,0.044266843615353046
9cac2a2e22c25964,mts_8751,64,0.04794396953656144,0.04156159666034156
9cac2a2e22c25964,grpo_9041,16,0.12069990197705716,0.10181194616751836
9cac2a2e22c25964,grpo_9041,32,0.11548090787150476,0.0982787396710951
9cac2a2e22c25964,grpo_9041,64,0.13155398406681487,0.11248237153487278
9cac2a2e22c25964,apr_9145,16,0.12676126442473154,0.10070946276464735
9cac2a2e22c25964,apr_9145,32,0.13397243343687065,0.10733940710418889
9cac2a2e22c25964,apr_9145,64,0.14243167422847097,0.1150355727901087
f86b2f13b23d5470,official_il,16,0.12593852789119805,0.10274327235854797
f86b2f13b23d5470,official_il,32,0.1439653821115333,0.12138533292314108
f86b2f13b23d5470,official_il,64,0.15305772469716233,0.13082767910393422
f86b2f13b23d5470,mts_8692,16,0.04895389568565848,0.04044198984689722
f86b2f13b23d5470,mts_8692,32,0.04675711198732958,0.03973820182975946
f86b2f13b23d5470,mts_8692,64,0.05636750851255083,0.04987410489476289
f86b2f13b23d5470,mts_8751,16,0.08454308173731186,0.08533582206343406
f86b2f13b23d5470,mts_8751,32,0.0736251722432262,0.07114116965562886
f86b2f13b23d5470,mts_8751,64,0.07465657420321573,0.0668861697135465
f86b2f13b23d5470,grpo_9041,16,0.14523814474108654,0.12121807134860421
f86b2f13b23d5470,grpo_9041,32,0.1703363771618254,0.14583627641249006
f86b2f13b23d5470,grpo_9041,64,0.1839219163531038,0.15818971106201046
f86b2f13b23d5470,apr_9145,16,0.16602223773405184,0.1355784055497486
f86b2f13b23d5470,apr_9145,32,0.1858318899185616,0.15641854431570534
f86b2f13b23d5470,apr_9145,64,0.1954633281416777,0.16485384342810575
6e5e2d80ec915e15,official_il,16,0.19728349181929147,0.16005048550474238
6e5e2d80ec915e15,official_il,32,0.17013811860230513,0.1392043261073422
6e5e2d80ec915e15,official_il,64,0.16611335662018056,0.1353652181161938
6e5e2d80ec915e15,mts_8692,16,0.2903217480989447,0.46487589344257163
6e5e2d80ec915e15,mts_8692,32,0.16724588049008046,0.3296669083193826
6e5e2d80ec915e15,mts_8692,64,0.16465800589516852,0.29645970001394484
6e5e2d80ec915e15,mts_8751,16,0.09592982292939319,0.10752457014165853
6e5e2d80ec915e15,mts_8751,32,0.07265018678309988,0.08094907665044432
6e5e2d80ec915e15,mts_8751,64,0.06336271192163405,0.06587087685355035
6e5e2d80ec915e15,grpo_9041,16,0.2152252488592124,0.17529584126357917
6e5e2d80ec915e15,grpo_9041,32,0.20087012284786274,0.16223640811918694
6e5e2d80ec915e15,grpo_9041,64,0.20250842960766643,0.16415732020017748
6e5e2d80ec915e15,apr_9145,16,0.27512046248254174,0.2212844449407368
6e5e2d80ec915e15,apr_9145,32,0.24555879163484245,0.19823041290446508
6e5e2d80ec915e15,apr_9145,64,0.2374174700467311,0.19157069882082867
b5d7c17fe5375141,official_il,16,0.1329651594248657,0.11388387958678695
b5d7c17fe5375141,official_il,32,0.13900440106834192,0.12190564708748819
b5d7c17fe5375141,official_il,64,0.1380568140345385,0.12037436966384867
b5d7c17fe5375141,mts_8692,16,0.13595482323013364,0.11910629328835498
b5d7c17fe5375141,mts_8692,32,0.10701231281621712,0.09699846695863737
b5d7c17fe5375141,mts_8692,64,0.16404599804475195,0.1915698998097323
b5d7c17fe5375141,mts_8751,16,0.06409200982622544,0.05454332917527728
b5d7c17fe5375141,mts_8751,32,0.05284509974936961,0.04476950174575238
b5d7c17fe5375141,mts_8751,64,0.0796756331998652,0.10054407074715394
b5d7c17fe5375141,grpo_9041,16,0.15577679799507405,0.13333187679617758
b5d7c17fe5375141,grpo_9041,32,0.1600792610043459,0.13988955147693008
b5d7c17fe5375141,grpo_9041,64,0.15750893190894563,0.13630842006662092
b5d7c17fe5375141,apr_9145,16,0.1372159571777926,0.11546297018162457
b5d7c17fe5375141,apr_9145,32,0.13698932736333905,0.11713273075953355
b5d7c17fe5375141,apr_9145,64,0.1339730931719316,0.11408081839872401
bae3d8ac0ee85cad,official_il,16,0.09359933646414076,0.07531451379286033
bae3d8ac0ee85cad,official_il,32,0.11654131559539313,0.09440524078004625
bae3d8ac0ee85cad,official_il,64,0.14053043737761006,0.11494028086484358
bae3d8ac0ee85cad,mts_8692,16,0.034491673616257136,0.02838256047844345
bae3d8ac0ee85cad,mts_8692,32,0.04843731610799394,0.04051364659520152
bae3d8ac0ee85cad,mts_8692,64,0.06889163689871793,0.09496388444545129
bae3d8ac0ee85cad,mts_8751,16,0.04359734742614783,0.03545023623984678
bae3d8ac0ee85cad,mts_8751,32,0.05589964033440002,0.04671915025097395
bae3d8ac0ee85cad,mts_8751,64,0.05457458944140155,0.04576017235861902
bae3d8ac0ee85cad,grpo_9041,16,0.11332839479661633,0.09011800650004442
bae3d8ac0ee85cad,grpo_9041,32,0.13954391865914548,0.11400963569719341
bae3d8ac0ee85cad,grpo_9041,64,0.16622993202885683,0.13684752135231595
bae3d8ac0ee85cad,apr_9145,16,0.12226389881875915,0.09718947066312693
bae3d8ac0ee85cad,apr_9145,32,0.14356956576904592,0.11560192392477495
bae3d8ac0ee85cad,apr_9145,64,0.1631716528791653,0.1330655496240998
4833c4f6d87f5021,official_il,16,0.09837554182156628,0.07928697443344214
4833c4f6d87f5021,official_il,32,0.11960454359468146,0.09827278135471508
4833c4f6d87f5021,official_il,64,0.11872419551147134,0.09805803024157303
4833c4f6d87f5021,mts_8692,16,0.09328108351870786,0.09323482672426166
4833c4f6d87f5021,mts_8692,32,0.07732789471075462,0.07538000179802465
4833c4f6d87f5021,mts_8692,64,0.12758849824898288,0.18761464793147364
4833c4f6d87f5021,mts_8751,16,0.057440068973878974,0.04968641882763078
4833c4f6d87f5021,mts_8751,32,0.052699899693044026,0.044754382646999505
4833c4f6d87f5021,mts_8751,64,0.05314208683876278,0.04473509687774506
4833c4f6d87f5021,grpo_9041,16,0.09612385687306772,0.07897424592860072
4833c4f6d87f5021,grpo_9041,32,0.11736963433921244,0.09871718191429195
4833c4f6d87f5021,grpo_9041,64,0.12136881830268569,0.102033082462046
4833c4f6d87f5021,apr_9145,16,0.12515883845355066,0.10069736824983191
4833c4f6d87f5021,apr_9145,32,0.1409516981710966,0.11525897460609967
4833c4f6d87f5021,apr_9145,64,0.14119983889664345,0.11504582397982376
a507cbf8c4055960,official_il,16,0.12151457531255248,0.10291711945612422
a507cbf8c4055960,official_il,32,0.12716158775741948,0.11067234054276702
a507cbf8c4055960,official_il,64,0.12700662631483708,0.11099124328427845
a507cbf8c4055960,mts_8692,16,0.05447132573054617,0.04669583755586054
a507cbf8c4055960,mts_8692,32,0.061890617908769874,0.05331737424926499
a507cbf8c4055960,mts_8692,64,0.08734847390846578,0.1051429422632264
a507cbf8c4055960,mts_8751,16,0.04346416187489744,0.03681182159166221
a507cbf8c4055960,mts_8751,32,0.05218246319027447,0.044638308435225586
a507cbf8c4055960,mts_8751,64,0.07137319496988179,0.07872711278446531
a507cbf8c4055960,grpo_9041,16,0.13695972691364083,0.11545417359828182
a507cbf8c4055960,grpo_9041,32,0.1516031519554749,0.13189172207968694
a507cbf8c4055960,grpo_9041,64,0.15447200546482887,0.13417844058221562
a507cbf8c4055960,apr_9145,16,0.11052300719873508,0.09169789408578968
a507cbf8c4055960,apr_9145,32,0.11888025279404112,0.10149890478878813
a507cbf8c4055960,apr_9145,64,0.12365724746065855,0.10493482372729586
331e21d3c8d65bae,official_il,16,0.17994683312700308,0.15404320131236507
331e21d3c8d65bae,official_il,32,0.2046824135395647,0.17523543524183463
331e21d3c8d65bae,official_il,64,0.18785059793863695,0.16312731328260688
331e21d3c8d65bae,mts_8692,16,0.0496314501402094,0.041486446791126085
331e21d3c8d65bae,mts_8692,32,0.05252394904089558,0.04525183004011085
331e21d3c8d65bae,mts_8692,64,0.07326423073934328,0.07776218025546536
331e21d3c8d65bae,mts_8751,16,0.04462693198013925,0.036226982716366575
331e21d3c8d65bae,mts_8751,32,0.05066294556396098,0.04197090465432754
331e21d3c8d65bae,mts_8751,64,0.06406438468769726,0.05476300755561241
331e21d3c8d65bae,grpo_9041,16,0.20735679415005698,0.17710935222337026
331e21d3c8d65bae,grpo_9041,32,0.24082135426890863,0.20553890093611102
331e21d3c8d65bae,grpo_9041,64,0.22972883293830146,0.19817354625564193
331e21d3c8d65bae,apr_9145,16,0.21962205895441145,0.18680595507659709
331e21d3c8d65bae,apr_9145,32,0.24792370322844803,0.2101905742678835
331e21d3c8d65bae,apr_9145,64,0.23545719733323217,0.20177031056760603
c5f7460ee0da513a,official_il,16,0.12787491520531702,0.11375723566583784
c5f7460ee0da513a,official_il,32,0.15078701697596703,0.13017368218723355
c5f7460ee0da513a,official_il,64,0.15572407159355248,0.1350312704160457
c5f7460ee0da513a,mts_8692,16,0.04473657146087205,0.037502469501552206
c5f7460ee0da513a,mts_8692,32,0.05596495557212456,0.05121093001678541
c5f7460ee0da513a,mts_8692,64,0.07903145373981832,0.10141780339194095
c5f7460ee0da513a,mts_8751,16,0.05462379929617443,0.04595102498579247
c5f7460ee0da513a,mts_8751,32,0.061296572582806574,0.054061608007888305
c5f7460ee0da513a,mts_8751,64,0.09788875998923059,0.13386737758595924
c5f7460ee0da513a,grpo_9041,16,0.14653178767184682,0.13029985525307974
c5f7460ee0da513a,grpo_9041,32,0.16749998210750067,0.1434960939510399
c5f7460ee0da513a,grpo_9041,64,0.17678284219531626,0.1531602679506907
c5f7460ee0da513a,apr_9145,16,0.15144144877073498,0.13391550139335978
c5f7460ee0da513a,apr_9145,32,0.1784933462700377,0.15190540898490187
c5f7460ee0da513a,apr_9145,64,0.18589218593603435,0.15937815234088482
7eb9b36921b25d5b,official_il,16,0.14973079639534245,0.1321219354290294
7eb9b36921b25d5b,official_il,32,0.1561409761987265,0.1371210407289024
7eb9b36921b25d5b,official_il,64,0.1486015189013987,0.13034732508189828
7eb9b36921b25d5b,mts_8692,16,0.0377917658604412,0.03300979668101117
7eb9b36921b25d5b,mts_8692,32,0.04960330642552129,0.04453009020114482
7eb9b36921b25d5b,mts_8692,64,0.05974671428177413,0.052328365501562585
7eb9b36921b25d5b,mts_8751,16,0.0506729428364394,0.044902992572120375
7eb9b36921b25d5b,mts_8751,32,0.060773970465124505,0.053732539015695434
7eb9b36921b25d5b,mts_8751,64,0.0731459529720976,0.06376753601024829
7eb9b36921b25d5b,grpo_9041,16,0.14565076147551473,0.12417213968581804
7eb9b36921b25d5b,grpo_9041,32,0.15022125908587658,0.1320320597919537
7eb9b36921b25d5b,grpo_9041,64,0.14326784656868716,0.12509313111412293
7eb9b36921b25d5b,apr_9145,16,0.1011503329056629,0.08428684793783447
7eb9b36921b25d5b,apr_9145,32,0.11234723656482079,0.0968547614831339
7eb9b36921b25d5b,apr_9145,64,0.11074138920380806,0.09434524216189191
8d76cc7ca097546b,official_il,16,0.14970746278444225,0.12364714605718291
8d76cc7ca097546b,official_il,32,0.1609670919046801,0.1369643576874222
8d76cc7ca097546b,official_il,64,0.1742765061408821,0.14984875295901146
8d76cc7ca097546b,mts_8692,16,0.05632100745199413,0.04788220605745775
8d76cc7ca097546b,mts_8692,32,0.057222453952482884,0.04868414243274879
8d76cc7ca097546b,mts_8692,64,0.0930563875655737,0.1282433415464395
8d76cc7ca097546b,mts_8751,16,0.05564990666639418,0.046461384683559634
8d76cc7ca097546b,mts_8751,32,0.05883928908605251,0.049733506712314156
8d76cc7ca097546b,mts_8751,64,0.06459718593508272,0.061724954163950754
8d76cc7ca097546b,grpo_9041,16,0.15984777351888002,0.13310292233683646
8d76cc7ca097546b,grpo_9041,32,0.18893398832220396,0.15966492453266382
8d76cc7ca097546b,grpo_9041,64,0.2066484939871211,0.1774124611274585
8d76cc7ca097546b,apr_9145,16,0.1755976582104175,0.14154927915331342
8d76cc7ca097546b,apr_9145,32,0.19289600554501474,0.15793476042836962
8d76cc7ca097546b,apr_9145,64,0.19800283907624483,0.16371445506239185
7b20cfb388a15b3d,official_il,16,0.16374639965209273,0.1444174392110287
7b20cfb388a15b3d,official_il,32,0.16467966495185188,0.14257083783864793
7b20cfb388a15b3d,official_il,64,0.14564318422273304,0.12723088765746113
7b20cfb388a15b3d,mts_8692,16,0.04245360551163162,0.035738445107029115
7b20cfb388a15b3d,mts_8692,32,0.05040786752029747,0.043369771417775725
7b20cfb388a15b3d,mts_8692,64,0.04725082184961621,0.04069353709655832
7b20cfb388a15b3d,mts_8751,16,0.05302403086734143,0.045541040473213314
7b20cfb388a15b3d,mts_8751,32,0.0558755698968857,0.04833505806161249
7b20cfb388a15b3d,mts_8751,64,0.0520511895139696,0.04538624466541048
7b20cfb388a15b3d,grpo_9041,16,0.17879406493347416,0.15757137336135196
7b20cfb388a15b3d,grpo_9041,32,0.18708609371647927,0.16153005350124391
7b20cfb388a15b3d,grpo_9041,64,0.16708342929403897,0.14488471730733332
7b20cfb388a15b3d,apr_9145,16,0.19170523297469974,0.16298945589895236
7b20cfb388a15b3d,apr_9145,32,0.1958181584061493,0.16636605978340888
7b20cfb388a15b3d,apr_9145,64,0.17967390884281112,0.15338130094372573
87a04f063e505051,official_il,16,0.12240864052721231,0.09952545342865368
87a04f063e505051,official_il,32,0.12239723725897515,0.09926996366900206
87a04f063e505051,official_il,64,0.11813396565611031,0.09739610781064363
87a04f063e505051,mts_8692,16,0.05508495693817738,0.04650112106418655
87a04f063e505051,mts_8692,32,0.04915728010772198,0.041300048338289735
87a04f063e505051,mts_8692,64,0.05321795769458485,0.04454966219749489
87a04f063e505051,mts_8751,16,0.046061631243701155,0.03790364497527411
87a04f063e505051,mts_8751,32,0.03992772484184896,0.03302157768151841
87a04f063e505051,mts_8751,64,0.04358158119353259,0.036257976099623515
87a04f063e505051,grpo_9041,16,0.14442409218905236,0.12353748823136021
87a04f063e505051,grpo_9041,32,0.1481971888143778,0.1252081548840613
87a04f063e505051,grpo_9041,64,0.1445241724628887,0.12368769239707655
87a04f063e505051,apr_9145,16,0.1563447104565365,0.12698452628569346
87a04f063e505051,apr_9145,32,0.15387381209341033,0.12460855015253604
87a04f063e505051,apr_9145,64,0.15327921919588167,0.12627890629499994
e4fda5ede9c657f1,official_il,16,0.10222582078250082,0.09067695631725166
e4fda5ede9c657f1,official_il,32,0.09408357150757463,0.0836688310483891
e4fda5ede9c657f1,official_il,64,0.09663201091411976,0.08490782524589416
e4fda5ede9c657f1,mts_8692,16,0.04944298200014236,0.045086933310885244
e4fda5ede9c657f1,mts_8692,32,0.05296932405977207,0.046802190953694395
e4fda5ede9c657f1,mts_8692,64,0.05482336454188172,0.04801748396634047
e4fda5ede9c657f1,mts_8751,16,0.07727882992936444,0.07058117495791126
e4fda5ede9c657f1,mts_8751,32,0.2473103575959826,0.30517693706851773
e4fda5ede9c657f1,mts_8751,64,0.1839148484562093,0.2466372917521773
e4fda5ede9c657f1,grpo_9041,16,0.12796190221639658,0.10836259458152013
e4fda5ede9c657f1,grpo_9041,32,0.12011962291089942,0.10157462104919235
e4fda5ede9c657f1,grpo_9041,64,0.12484087051696223,0.1073548296118329
e4fda5ede9c657f1,apr_9145,16,0.1194046151536532,0.10049524832729984
e4fda5ede9c657f1,apr_9145,32,0.11026501644296721,0.09266919010849432
e4fda5ede9c657f1,apr_9145,64,0.10957961138334656,0.09319515168941724
163693e2ba175db3,official_il,16,0.15542991257276448,0.1255451207642975
163693e2ba175db3,official_il,32,0.1677975327361554,0.13626029393852906
163693e2ba175db3,official_il,64,0.1809640000678602,0.14865080329151265
163693e2ba175db3,mts_8692,16,0.04929373064408694,0.039393659744887705
163693e2ba175db3,mts_8692,32,0.06072368090484693,0.05027452024904584
163693e2ba175db3,mts_8692,64,0.0675505830347901,0.056444934928068395
163693e2ba175db3,mts_8751,16,0.04724095342986218,0.038239347259168666
163693e2ba175db3,mts_8751,32,0.06228851609749311,0.052732645139441134
163693e2ba175db3,mts_8751,64,0.07141782841833567,0.05961649220816047
163693e2ba175db3,grpo_9041,16,0.16519803008258413,0.13423017063778386
163693e2ba175db3,grpo_9041,32,0.1838279561004303,0.15107896396001552
163693e2ba175db3,grpo_9041,64,0.19746268874569192,0.16342189068320745
163693e2ba175db3,apr_9145,16,0.18957131664577814,0.15226319934897048
163693e2ba175db3,apr_9145,32,0.2077832343036966,0.17080642854519706
163693e2ba175db3,apr_9145,64,0.22334655906238077,0.18479405629627466
007505437ed45b53,official_il,16,0.1312083461238577,0.10913539789212362
007505437ed45b53,official_il,32,0.11522732765341721,0.09595712931665053
007505437ed45b53,official_il,64,0.11004557247502325,0.09116873340368759
007505437ed45b53,mts_8692,16,0.056325041263518824,0.04595846095468448
007505437ed45b53,mts_8692,32,0.05380538569221265,0.04496564454434916
007505437ed45b53,mts_8692,64,0.052766874100532137,0.04395233879927343
007505437ed45b53,mts_8751,16,0.05666624685662772,0.04670433961736198
007505437ed45b53,mts_8751,32,0.07197950026783592,0.07032382841568088
007505437ed45b53,mts_8751,64,0.1035732260468031,0.17405752319295062
007505437ed45b53,grpo_9041,16,0.17944137881283515,0.15155441257154648
007505437ed45b53,grpo_9041,32,0.15605530194068687,0.13301925642964252
007505437ed45b53,grpo_9041,64,0.14944348059733292,0.12775474961402983
007505437ed45b53,apr_9145,16,0.2252361961106122,0.1864174370592231
007505437ed45b53,apr_9145,32,0.20433883297756947,0.1686429113920806
007505437ed45b53,apr_9145,64,0.19751665001438748,0.16405161105483293
b1199a48987b5f73,official_il,16,0.12673589620562373,0.10840794451259475
b1199a48987b5f73,official_il,32,0.1522471311200033,0.135207809881479
b1199a48987b5f73,official_il,64,0.1439281431123434,0.12832158889611187
b1199a48987b5f73,mts_8692,16,0.04764803473787459,0.03946989031520734
b1199a48987b5f73,mts_8692,32,0.06516506205259513,0.061155793425227194
b1199a48987b5f73,mts_8692,64,0.06741274643371847,0.06072623532642016
b1199a48987b5f73,mts_8751,16,0.0445119755918344,0.03718093076169514
b1199a48987b5f73,mts_8751,32,0.055599901320234284,0.04895708756943695
b1199a48987b5f73,mts_8751,64,0.05006669589343358,0.04381473741310298
b1199a48987b5f73,grpo_9041,16,0.1433173216699319,0.12112086838938996
b1199a48987b5f73,grpo_9041,32,0.17331344070831362,0.1518451665824026
b1199a48987b5f73,grpo_9041,64,0.16697213664791186,0.14752766964158753
b1199a48987b5f73,apr_9145,16,0.13839283553021406,0.11398912809045829
b1199a48987b5f73,apr_9145,32,0.16219159126306773,0.1375206429101795
b1199a48987b5f73,apr_9145,64,0.15360641456220087,0.13084429571287598
a1bcc195c8e85f37,official_il,16,0.11504092873283198,0.09796610338442018
a1bcc195c8e85f37,official_il,32,0.12879411959895604,0.11092820524509552
a1bcc195c8e85f37,official_il,64,0.14501189766402212,0.12547682074077426
a1bcc195c8e85f37,mts_8692,16,0.05810005733580708,0.04963178340325247
a1bcc195c8e85f37,mts_8692,32,0.0978514208721705,0.0913926403239935
a1bcc195c8e85f37,mts_8692,64,0.10155134517167437,0.09297008041111507
a1bcc195c8e85f37,mts_8751,16,0.051534478143122744,0.04470529606665719
a1bcc195c8e85f37,mts_8751,32,0.06386747461362251,0.05541489957840443
a1bcc195c8e85f37,mts_8751,64,0.06984367817376909,0.05989230123813788
a1bcc195c8e85f37,grpo_9041,16,0.14448865472391234,0.12266647600677014
a1bcc195c8e85f37,grpo_9041,32,0.16372147043250213,0.14046328334279093
a1bcc195c8e85f37,grpo_9041,64,0.1783070276434437,0.15385999447677073
a1bcc195c8e85f37,apr_9145,16,0.15408692547541764,0.12737828242392804
a1bcc195c8e85f37,apr_9145,32,0.16450696169203674,0.1376731387680224
a1bcc195c8e85f37,apr_9145,64,0.1725183961846379,0.1455982259653864
99c663a7b4e15514,official_il,16,0.0836372048891361,0.06647853288948648
99c663a7b4e15514,official_il,32,0.09738572150174313,0.07944255444085993
99c663a7b4e15514,official_il,64,0.10961914348511201,0.09057940697634642
99c663a7b4e15514,mts_8692,16,0.03905655804544105,0.033091757604991424
99c663a7b4e15514,mts_8692,32,0.04254239844805519,0.03622446120356648
99c663a7b4e15514,mts_8692,64,0.04816131913531452,0.04048478977630881
99c663a7b4e15514,mts_8751,16,0.04176218914219795,0.03529229165339129
99c663a7b4e15514,mts_8751,32,0.04125231055098561,0.03512715431998995
99c663a7b4e15514,mts_8751,64,0.04733375330060929,0.03969544683530962
99c663a7b4e15514,grpo_9041,16,0.12089531213174581,0.09913337683973986
99c663a7b4e15514,grpo_9041,32,0.13984759587943824,0.11725473638840646
99c663a7b4e15514,grpo_9041,64,0.16038995356385097,0.134992822541988
99c663a7b4e15514,apr_9145,16,0.15407719702716585,0.12419836578541588
99c663a7b4e15514,apr_9145,32,0.16551387109134968,0.13382458787622276
99c663a7b4e15514,apr_9145,64,0.1825022829468307,0.14855802067666413
2b9bcbd586b55042,official_il,16,0.09874394223052209,0.08791867316502969
2b9bcbd586b55042,official_il,32,0.1138785234771534,0.10101480626964116
2b9bcbd586b55042,official_il,64,0.11026699759111373,0.09836176263120891
2b9bcbd586b55042,mts_8692,16,0.07825722780864752,0.07469377444771759
2b9bcbd586b55042,mts_8692,32,0.07917511430565179,0.07538339751493305
2b9bcbd586b55042,mts_8692,64,0.07268693743078802,0.07299810581121569
2b9bcbd586b55042,mts_8751,16,0.06609864295960047,0.06047308119764429
2b9bcbd586b55042,mts_8751,32,0.07735018515387838,0.07362334295551358
2b9bcbd586b55042,mts_8751,64,0.06924250511449895,0.06551607303788606
2b9bcbd586b55042,grpo_9041,16,0.09958410798231274,0.08684683333914998
2b9bcbd586b55042,grpo_9041,32,0.11906142691295163,0.10459220571532965
2b9bcbd586b55042,grpo_9041,64,0.12007225251599951,0.10541286835749342
2b9bcbd586b55042,apr_9145,16,0.0893014653651423,0.0758098542222145
2b9bcbd586b55042,apr_9145,32,0.102989923090092,0.08807664681746381
2b9bcbd586b55042,apr_9145,64,0.10617223777412096,0.09107244058214625
113b14c30cc25989,official_il,16,0.09202803293811608,0.07381573038590708
113b14c30cc25989,official_il,32,0.10689576997078125,0.08763813469281237
113b14c30cc25989,official_il,64,0.11259547915922424,0.09337319955944677
113b14c30cc25989,mts_8692,16,0.042456987232864514,0.03525011671093878
113b14c30cc25989,mts_8692,32,0.03806037551175018,0.031817890980425895
113b14c30cc25989,mts_8692,64,0.04179659419304386,0.03519947532454894
113b14c30cc25989,mts_8751,16,0.05798420157004776,0.04756016005148505
113b14c30cc25989,mts_8751,32,0.0525615449493149,0.04365658985020229
113b14c30cc25989,mts_8751,64,0.06447898320425956,0.07169933447505528
113b14c30cc25989,grpo_9041,16,0.11486168344612878,0.0943978263341684
113b14c30cc25989,grpo_9041,32,0.13555038131974004,0.11325987330767273
113b14c30cc25989,grpo_9041,64,0.14019418001892872,0.11838595055894585
113b14c30cc25989,apr_9145,16,0.1264093777338303,0.10133077993181336
113b14c30cc25989,apr_9145,32,0.14469665482538618,0.11780214709133592
113b14c30cc25989,apr_9145,64,0.15076723274999176,0.12374056907890765
b37b1679fd745ac9,official_il,16,0.11523073837359703,0.09791522158064822
b37b1679fd745ac9,official_il,32,0.11033315899990101,0.0949829797502106
b37b1679fd745ac9,official_il,64,0.10499354248676947,0.09114042201336738
b37b1679fd745ac9,mts_8692,16,0.04493946934397727,0.03779561803033942
b37b1679fd745ac9,mts_8692,32,0.04337044966773614,0.03668460288605396
b37b1679fd745ac9,mts_8692,64,0.04229222540432647,0.03608564858653639
b37b1679fd745ac9,mts_8751,16,0.058317014947521,0.04923053288494342
b37b1679fd745ac9,mts_8751,32,0.050345561806711986,0.04284711152805804
b37b1679fd745ac9,mts_8751,64,0.04824245681603569,0.04152154745243158
b37b1679fd745ac9,grpo_9041,16,0.1468230360857121,0.12374322939796262
b37b1679fd745ac9,grpo_9041,32,0.14411788054654234,0.12341883796256482
b37b1679fd745ac9,grpo_9041,64,0.14056786716500708,0.1213316027266643
b37b1679fd745ac9,apr_9145,16,0.12586153253629237,0.10428405369310495
b37b1679fd745ac9,apr_9145,32,0.12208778290135873,0.10249597662679852
b37b1679fd745ac9,apr_9145,64,0.11649378107536495,0.09813799350078718
a4b7b2795e615efb,official_il,16,0.11379966004884039,0.09565640147896742
a4b7b2795e615efb,official_il,32,0.12378068935772234,0.1054091236244078
a4b7b2795e615efb,official_il,64,0.12053940616778544,0.10259142418992122
a4b7b2795e615efb,mts_8692,16,0.04122996105683701,0.03448033051001956
a4b7b2795e615efb,mts_8692,32,0.04962866095122273,0.04194468963226481
a4b7b2795e615efb,mts_8692,64,0.05078179209694793,0.04281568720408875
a4b7b2795e615efb,mts_8751,16,0.05131579595159405,0.043068309324186704
a4b7b2795e615efb,mts_8751,32,0.060064922652092324,0.051050559930603374
a4b7b2795e615efb,mts_8751,64,0.1617165657767054,0.42658547105883265
a4b7b2795e615efb,grpo_9041,16,0.1492269705174351,0.12507197885521065
a4b7b2795e615efb,grpo_9041,32,0.15567716969575868,0.13205371431871696
a4b7b2795e615efb,grpo_9041,64,0.1557382209406295,0.13204644680452726
a4b7b2795e615efb,apr_9145,16,0.14034253039894323,0.11488715918847303
a4b7b2795e615efb,apr_9145,32,0.15208637333665212,0.12491408519161548
a4b7b2795e615efb,apr_9145,64,0.15440327810620824,0.1277790115732192
c75edb67a65b5a33,official_il,16,0.1912958601065485,0.15056093485781558
c75edb67a65b5a33,official_il,32,0.1930371060942868,0.15341022469020488
c75edb67a65b5a33,official_il,64,0.18976098489155485,0.15175410558077046
c75edb67a65b5a33,mts_8692,16,0.07011023464942187,0.055772906382342
c75edb67a65b5a33,mts_8692,32,0.06857242802745965,0.055303355377305435
c75edb67a65b5a33,mts_8692,64,0.07926723381297297,0.06477126223092326
c75edb67a65b5a33,mts_8751,16,0.06438400130338011,0.05094476710638239
c75edb67a65b5a33,mts_8751,32,0.06461212666280494,0.05211128675895175
c75edb67a65b5a33,mts_8751,64,0.07281380962488648,0.058901939131250095
c75edb67a65b5a33,grpo_9041,16,0.22274679974836184,0.17802648750687808
c75edb67a65b5a33,grpo_9041,32,0.21939030260086756,0.177418778110927
c75edb67a65b5a33,grpo_9041,64,0.21341883868367553,0.17250844970919713
c75edb67a65b5a33,apr_9145,16,0.23879848193684883,0.18929962077881368
c75edb67a65b5a33,apr_9145,32,0.22667674348751643,0.18242738331663763
c75edb67a65b5a33,apr_9145,64,0.22584432120399237,0.18180531818048976
fbec1eb4b33955e2,official_il,16,0.16299272839028128,0.1402367350299243
fbec1eb4b33955e2,official_il,32,0.16189892381831042,0.13999079537541692
fbec1eb4b33955e2,official_il,64,0.14981379286240315,0.12982231202073083
fbec1eb4b33955e2,mts_8692,16,0.08955093386016208,0.08046763727951556
fbec1eb4b33955e2,mts_8692,32,0.08408271053203098,0.07473025177452651
fbec1eb4b33955e2,mts_8692,64,0.08248048507865215,0.0729735312545706
fbec1eb4b33955e2,mts_8751,16,0.08568035617918761,0.07614565548995204
fbec1eb4b33955e2,mts_8751,32,0.07981771600922477,0.07024714750142151
fbec1eb4b33955e2,mts_8751,64,0.08058365375700742,0.07074840672716387
fbec1eb4b33955e2,grpo_9041,16,0.17454030114734256,0.1507417861498537
fbec1eb4b33955e2,grpo_9041,32,0.1755334952818893,0.15117239551428327
fbec1eb4b33955e2,grpo_9041,64,0.16725768195059545,0.14431894634322368
