model,epoch,optimizer_step,metric,value,wall_time
mts_8692,140,113786,train/vggt_alignment_loss_epoch,0.0,1784043387.4033875
mts_8692,141,114593,train/vggt_alignment_loss_epoch,0.0,1784043965.735928
mts_8692,142,115400,train/vggt_alignment_loss_epoch,0.0,1784044573.9091496
mts_8692,143,116207,train/vggt_alignment_loss_epoch,0.0,1784045172.2203531
mts_8692,144,117014,train/vggt_alignment_loss_epoch,0.0,1784045790.5799747
mts_8692,145,117821,train/vggt_alignment_loss_epoch,0.0,1784046381.3669786
mts_8692,146,118628,train/vggt_alignment_loss_epoch,0.0,1784046997.7588024
mts_8692,147,119435,train/vggt_alignment_loss_epoch,0.0,1784047572.5771832
mts_8692,148,120242,train/vggt_alignment_loss_epoch,0.0,1784048188.5315397
mts_8692,149,121049,train/vggt_alignment_loss_epoch,0.0,1784048781.3024132
mts_8692,150,121856,train/vggt_alignment_loss_epoch,0.0,1784049396.4166586
mts_8692,151,122663,train/vggt_alignment_loss_epoch,0.0,1784049978.6350315
mts_8692,152,123470,train/vggt_alignment_loss_epoch,0.0,1784050609.3358545
mts_8692,153,124277,train/vggt_alignment_loss_epoch,0.0,1784051188.9208424
mts_8692,154,125084,train/vggt_alignment_loss_epoch,0.0,1784051822.5940945
mts_8692,155,125891,train/vggt_alignment_loss_epoch,0.0,1784052399.80946
mts_8692,156,126698,train/vggt_alignment_loss_epoch,0.0,1784053025.7790923
mts_8692,157,127505,train/vggt_alignment_loss_epoch,0.0,1784053597.6869245
mts_8692,158,128312,train/vggt_alignment_loss_epoch,0.0,1784054219.4919665
mts_8692,159,129119,train/vggt_alignment_loss_epoch,0.0,1784054800.4207911
mts_8692,160,129926,train/vggt_alignment_loss_epoch,0.0,1784055415.8474104
mts_8692,161,130733,train/vggt_alignment_loss_epoch,0.0,1784055994.3293014
mts_8692,162,131540,train/vggt_alignment_loss_epoch,0.0,1784056614.8446798
mts_8692,163,132347,train/vggt_alignment_loss_epoch,0.0,1784057194.427443
mts_8692,164,133154,train/vggt_alignment_loss_epoch,0.0,1784057815.1862378
mts_8692,165,133961,train/vggt_alignment_loss_epoch,0.0,1784058400.7075233
mts_8692,0,806,train/x0_aux_loss_epoch,0.0,1783963006.0247886
mts_8692,1,1613,train/x0_aux_loss_epoch,0.0,1783963546.710114
mts_8692,2,2420,train/x0_aux_loss_epoch,0.0,1783964086.7646124
mts_8692,3,3227,train/x0_aux_loss_epoch,0.0,1783964617.8856688
mts_8692,4,4034,train/x0_aux_loss_epoch,0.0,1783965151.332925
mts_8692,5,4841,train/x0_aux_loss_epoch,0.0,1783965712.6749525
mts_8692,6,5648,train/x0_aux_loss_epoch,0.0,1783966240.464185
mts_8692,7,6455,train/x0_aux_loss_epoch,0.0,1783966787.906662
mts_8692,8,7262,train/x0_aux_loss_epoch,0.0,1783967323.7862337
mts_8692,9,8069,train/x0_aux_loss_epoch,0.0,1783967849.422902
mts_8692,10,8876,train/x0_aux_loss_epoch,0.0,1783968385.2950318
mts_8692,11,9683,train/x0_aux_loss_epoch,0.0,1783968923.5077448
mts_8692,12,10490,train/x0_aux_loss_epoch,0.0,1783969463.2093093
mts_8692,13,11297,train/x0_aux_loss_epoch,0.0,1783970006.7016504
mts_8692,14,12104,train/x0_aux_loss_epoch,0.0,1783970542.9586327
mts_8692,15,12911,train/x0_aux_loss_epoch,0.0,1783971066.0942137
mts_8692,16,13718,train/x0_aux_loss_epoch,0.0,1783971594.135281
mts_8692,17,14525,train/x0_aux_loss_epoch,0.0,1783972128.2266865
mts_8692,18,15332,train/x0_aux_loss_epoch,0.0,1783972665.172661
mts_8692,19,16139,train/x0_aux_loss_epoch,0.0,1783973224.0606463
mts_8692,20,16946,train/x0_aux_loss_epoch,0.0,1783973756.002912
mts_8692,21,17753,train/x0_aux_loss_epoch,0.0,1783974283.3341012
mts_8692,22,18560,train/x0_aux_loss_epoch,0.0,1783974815.8861558
mts_8692,23,19367,train/x0_aux_loss_epoch,0.0,1783975344.615802
mts_8692,24,20174,train/x0_aux_loss_epoch,0.0,1783975875.149176
mts_8692,25,20981,train/x0_aux_loss_epoch,0.0,1783976401.2995124
mts_8692,26,21788,train/x0_aux_loss_epoch,0.0,1783976925.8140903
mts_8692,27,22595,train/x0_aux_loss_epoch,0.0,1783977464.5801616
mts_8692,28,23402,train/x0_aux_loss_epoch,0.0,1783977995.5654242
mts_8692,29,24209,train/x0_aux_loss_epoch,0.0,1783978529.2609572
mts_8692,30,25016,train/x0_aux_loss_epoch,0.0,1783979061.691086
mts_8692,31,25823,train/x0_aux_loss_epoch,0.0,1783979589.6402159
mts_8692,32,26630,train/x0_aux_loss_epoch,0.0,1783980122.3001678
mts_8692,33,27437,train/x0_aux_loss_epoch,0.0,1783980664.5402002
mts_8692,34,28244,train/x0_aux_loss_epoch,0.0,1783981211.0658405
mts_8692,35,29051,train/x0_aux_loss_epoch,0.0,1783981743.353975
mts_8692,36,29858,train/x0_aux_loss_epoch,0.0,1783982282.1747465
mts_8692,37,30665,train/x0_aux_loss_epoch,0.0,1783982815.694178
mts_8692,38,31472,train/x0_aux_loss_epoch,0.0,1783983356.807968
mts_8692,39,32279,train/x0_aux_loss_epoch,0.0,1783983893.632679
mts_8692,40,33086,train/x0_aux_loss_epoch,0.0,1783984568.6865866
mts_8692,41,33893,train/x0_aux_loss_epoch,0.0,1783985099.7328925
mts_8692,42,34700,train/x0_aux_loss_epoch,0.0,1783985631.9663959
mts_8692,43,35507,train/x0_aux_loss_epoch,0.0,1783986167.4314528
mts_8692,44,36314,train/x0_aux_loss_epoch,0.0,1783986702.713396
mts_8692,45,37121,train/x0_aux_loss_epoch,0.0,1783987231.2579823
mts_8692,46,37928,train/x0_aux_loss_epoch,0.0,1783987763.9454477
mts_8692,47,38735,train/x0_aux_loss_epoch,0.0,1783988303.5900443
mts_8692,48,39542,train/x0_aux_loss_epoch,0.0,1783988828.92396
mts_8692,49,40349,train/x0_aux_loss_epoch,0.0,1783989360.1426878
mts_8692,50,41156,train/x0_aux_loss_epoch,0.0,1783989883.4621122
mts_8692,51,41963,train/x0_aux_loss_epoch,0.0,1783990413.6423612
mts_8692,52,42770,train/x0_aux_loss_epoch,0.0,1783990942.9348698
mts_8692,53,43577,train/x0_aux_loss_epoch,0.0,1783991487.1509185
mts_8692,54,44384,train/x0_aux_loss_epoch,0.0,1783992032.0445416
mts_8692,55,45191,train/x0_aux_loss_epoch,0.0,1783992624.8885565
mts_8692,56,45998,train/x0_aux_loss_epoch,0.0,1783993221.9791706
mts_8692,57,46805,train/x0_aux_loss_epoch,0.0,1783993807.4463968
mts_8692,58,47612,train/x0_aux_loss_epoch,0.0,1783994394.569536
mts_8692,59,48419,train/x0_aux_loss_epoch,0.0,1783994951.3224995
mts_8692,60,49226,train/x0_aux_loss_epoch,0.0,1783995583.9924104
mts_8692,61,50033,train/x0_aux_loss_epoch,0.0,1783996184.9557147
mts_8692,62,50840,train/x0_aux_loss_epoch,0.0,1783996760.7959054
mts_8692,63,51647,train/x0_aux_loss_epoch,0.0,1783997350.3187542
mts_8692,64,52454,train/x0_aux_loss_epoch,0.0,1783997945.7514875
mts_8692,65,53261,train/x0_aux_loss_epoch,0.0,1783998518.7170975
mts_8692,66,54068,train/x0_aux_loss_epoch,0.0,1783999077.4130204
mts_8692,67,54875,train/x0_aux_loss_epoch,0.0,1783999639.8421526
mts_8692,68,55682,train/x0_aux_loss_epoch,0.0,1784000201.9613197
mts_8692,69,56489,train/x0_aux_loss_epoch,0.0,1784000754.0532796
mts_8692,70,57296,train/x0_aux_loss_epoch,0.0,1784001313.104543
mts_8692,71,58103,train/x0_aux_loss_epoch,0.0,1784001860.992119
mts_8692,72,58910,train/x0_aux_loss_epoch,0.0,1784002436.931978
mts_8692,73,59717,train/x0_aux_loss_epoch,0.0,1784003013.5513346
mts_8692,74,60524,train/x0_aux_loss_epoch,0.0,1784003581.9050744
mts_8692,75,61331,train/x0_aux_loss_epoch,0.0,1784004167.1151283
mts_8692,76,62138,train/x0_aux_loss_epoch,0.0,1784004743.7313528
mts_8692,77,62945,train/x0_aux_loss_epoch,0.0,1784005320.4416673
mts_8692,78,63752,train/x0_aux_loss_epoch,0.0,1784005900.20234
mts_8692,79,64559,train/x0_aux_loss_epoch,0.0,1784006489.063464
mts_8692,80,65366,train/x0_aux_loss_epoch,0.0,1784007063.8486059
mts_8692,81,66173,train/x0_aux_loss_epoch,0.0,1784007623.2278814
mts_8692,82,66980,train/x0_aux_loss_epoch,0.0,1784008204.4828167
mts_8692,83,67787,train/x0_aux_loss_epoch,0.0,1784008793.8759518
mts_8692,84,68594,train/x0_aux_loss_epoch,0.0,1784009360.5679514
mts_8692,85,69401,train/x0_aux_loss_epoch,0.0,1784009928.6661787
mts_8692,86,70208,train/x0_aux_loss_epoch,0.0,1784010510.559535
mts_8692,87,71015,train/x0_aux_loss_epoch,0.0,1784011078.149403
mts_8692,88,71822,train/x0_aux_loss_epoch,0.0,1784011653.0604224
mts_8692,89,72629,train/x0_aux_loss_epoch,0.0,1784012225.5106764
mts_8692,90,73436,train/x0_aux_loss_epoch,0.0,1784012798.6096284
mts_8692,91,74243,train/x0_aux_loss_epoch,0.0,1784013368.152928
mts_8692,92,75050,train/x0_aux_loss_epoch,0.0,1784013935.8593318
mts_8692,93,75857,train/x0_aux_loss_epoch,0.0,1784014497.9406223
mts_8692,94,76664,train/x0_aux_loss_epoch,0.0,1784015066.7662494
mts_8692,95,77471,train/x0_aux_loss_epoch,0.0,1784015631.9190938
mts_8692,96,78278,train/x0_aux_loss_epoch,0.0,1784016198.9633782
mts_8692,97,79085,train/x0_aux_loss_epoch,0.0,1784016748.6314774
mts_8692,98,79892,train/x0_aux_loss_epoch,0.0,1784017339.688614
mts_8692,99,80699,train/x0_aux_loss_epoch,0.0,1784018209.9318576
mts_8692,100,81506,train/x0_aux_loss_epoch,0.0,1784018821.9735324
mts_8692,101,82313,train/x0_aux_loss_epoch,0.0,1784019405.0453954
mts_8692,102,83120,train/x0_aux_loss_epoch,0.0,1784020144.409893
mts_8692,103,83927,train/x0_aux_loss_epoch,0.0,1784020893.3881526
mts_8692,104,84734,train/x0_aux_loss_epoch,0.0,1784021528.6899085
mts_8692,105,85541,train/x0_aux_loss_epoch,0.0,1784022147.1565123
mts_8692,106,86348,train/x0_aux_loss_epoch,0.0,1784022812.8281302
mts_8692,107,87155,train/x0_aux_loss_epoch,0.0,1784023434.5448167
mts_8692,108,87962,train/x0_aux_loss_epoch,0.0,1784024108.4605834
mts_8692,109,88769,train/x0_aux_loss_epoch,0.0,1784024716.9918954
mts_8692,110,89576,train/x0_aux_loss_epoch,0.0,1784025355.216719
mts_8692,111,90383,train/x0_aux_loss_epoch,0.0,1784025942.1975818
mts_8692,112,91190,train/x0_aux_loss_epoch,0.0,1784026571.3559513
mts_8692,113,91997,train/x0_aux_loss_epoch,0.0,1784027150.6248858
mts_8692,114,92804,train/x0_aux_loss_epoch,0.0,1784027776.8648164
mts_8692,115,93611,train/x0_aux_loss_epoch,0.0,1784028356.6410007
mts_8692,116,94418,train/x0_aux_loss_epoch,0.0,1784028975.151176
mts_8692,117,95225,train/x0_aux_loss_epoch,0.0,1784029555.8162434
mts_8692,118,96032,train/x0_aux_loss_epoch,0.0,1784030188.3359113
mts_8692,119,96839,train/x0_aux_loss_epoch,0.0,1784030770.4589872
mts_8692,120,97646,train/x0_aux_loss_epoch,0.0,1784031406.5015168
mts_8692,121,98453,train/x0_aux_loss_epoch,0.0,1784031981.1655486
mts_8692,122,99260,train/x0_aux_loss_epoch,0.0,1784032602.3498647
mts_8692,123,100067,train/x0_aux_loss_epoch,0.0,1784033186.739655
mts_8692,124,100874,train/x0_aux_loss_epoch,0.0,1784033804.8640513
mts_8692,125,101681,train/x0_aux_loss_epoch,0.0,1784034388.806624
mts_8692,126,102488,train/x0_aux_loss_epoch,0.0,1784035002.9269924
mts_8692,127,103295,train/x0_aux_loss_epoch,0.0,1784035590.84422
mts_8692,128,104102,train/x0_aux_loss_epoch,0.0,1784036208.224487
mts_8692,129,104909,train/x0_aux_loss_epoch,0.0,1784036787.8432467
mts_8692,130,105716,train/x0_aux_loss_epoch,0.0,1784037408.4066389
mts_8692,131,106523,train/x0_aux_loss_epoch,0.0,1784037988.2972102
mts_8692,132,107330,train/x0_aux_loss_epoch,0.0,1784038608.68838
mts_8692,133,108137,train/x0_aux_loss_epoch,0.0,1784039180.668762
mts_8692,134,108944,train/x0_aux_loss_epoch,0.0,1784039796.0372317
mts_8692,135,109751,train/x0_aux_loss_epoch,0.0,1784040374.2244444
mts_8692,136,110558,train/x0_aux_loss_epoch,0.0,1784040993.2851744
mts_8692,137,111365,train/x0_aux_loss_epoch,0.0,1784041565.1141944
mts_8692,138,112172,train/x0_aux_loss_epoch,0.0,1784042189.6216772
mts_8692,139,112979,train/x0_aux_loss_epoch,0.0,1784042772.7171648
mts_8692,140,113786,train/x0_aux_loss_epoch,0.0,1784043387.4033961
mts_8692,141,114593,train/x0_aux_loss_epoch,0.0,1784043965.735936
mts_8692,142,115400,train/x0_aux_loss_epoch,0.0,1784044573.909158
mts_8692,143,116207,train/x0_aux_loss_epoch,0.0,1784045172.220361
mts_8692,144,117014,train/x0_aux_loss_epoch,0.0,1784045790.5799828
mts_8692,145,117821,train/x0_aux_loss_epoch,0.0,1784046381.3669868
mts_8692,146,118628,train/x0_aux_loss_epoch,0.0,1784046997.7588105
mts_8692,147,119435,train/x0_aux_loss_epoch,0.0,1784047572.5771916
mts_8692,148,120242,train/x0_aux_loss_epoch,0.0,1784048188.5315485
mts_8692,149,121049,train/x0_aux_loss_epoch,0.0,1784048781.3024213
mts_8692,150,121856,train/x0_aux_loss_epoch,0.0,1784049396.4166675
mts_8692,151,122663,train/x0_aux_loss_epoch,0.0,1784049978.6350403
mts_8692,152,123470,train/x0_aux_loss_epoch,0.0,1784050609.335863
mts_8692,153,124277,train/x0_aux_loss_epoch,0.0,1784051188.9208505
mts_8692,154,125084,train/x0_aux_loss_epoch,0.0,1784051822.5941026
mts_8692,155,125891,train/x0_aux_loss_epoch,0.0,1784052399.8094678
mts_8692,156,126698,train/x0_aux_loss_epoch,0.0,1784053025.7791004
mts_8692,157,127505,train/x0_aux_loss_epoch,0.0,1784053597.686933
mts_8692,158,128312,train/x0_aux_loss_epoch,0.0,1784054219.4919744
mts_8692,159,129119,train/x0_aux_loss_epoch,0.0,1784054800.4207993
mts_8692,160,129926,train/x0_aux_loss_epoch,0.0,1784055415.847419
mts_8692,161,130733,train/x0_aux_loss_epoch,0.0,1784055994.3293095
mts_8692,162,131540,train/x0_aux_loss_epoch,0.0,1784056614.8446882
mts_8692,163,132347,train/x0_aux_loss_epoch,0.0,1784057194.4274511
mts_8692,164,133154,train/x0_aux_loss_epoch,0.0,1784057815.1862462
mts_8692,165,133961,train/x0_aux_loss_epoch,0.0,1784058400.7075317
mts_8692,0,806,train/delta_aux_loss_epoch,0.0,1783963006.0247967
mts_8692,1,1613,train/delta_aux_loss_epoch,0.0,1783963546.7101219
mts_8692,2,2420,train/delta_aux_loss_epoch,0.0,1783964086.7646198
mts_8692,3,3227,train/delta_aux_loss_epoch,0.0,1783964617.8856769
mts_8692,4,4034,train/delta_aux_loss_epoch,0.0,1783965151.3329327
mts_8692,5,4841,train/delta_aux_loss_epoch,0.0,1783965712.6749604
mts_8692,6,5648,train/delta_aux_loss_epoch,0.0,1783966240.464193
mts_8692,7,6455,train/delta_aux_loss_epoch,0.0,1783966787.9066703
mts_8692,8,7262,train/delta_aux_loss_epoch,0.0,1783967323.7862422
mts_8692,9,8069,train/delta_aux_loss_epoch,0.0,1783967849.42291
mts_8692,10,8876,train/delta_aux_loss_epoch,0.0,1783968385.2950397
mts_8692,11,9683,train/delta_aux_loss_epoch,0.0,1783968923.5077527
mts_8692,12,10490,train/delta_aux_loss_epoch,0.0,1783969463.2093174
mts_8692,13,11297,train/delta_aux_loss_epoch,0.0,1783970006.7016594
mts_8692,14,12104,train/delta_aux_loss_epoch,0.0,1783970542.9586413
mts_8692,15,12911,train/delta_aux_loss_epoch,0.0,1783971066.094222
mts_8692,16,13718,train/delta_aux_loss_epoch,0.0,1783971594.1352892
mts_8692,17,14525,train/delta_aux_loss_epoch,0.0,1783972128.2266948
mts_8692,18,15332,train/delta_aux_loss_epoch,0.0,1783972665.172669
mts_8692,19,16139,train/delta_aux_loss_epoch,0.0,1783973224.0606544
mts_8692,20,16946,train/delta_aux_loss_epoch,0.0,1783973756.0029202
mts_8692,21,17753,train/delta_aux_loss_epoch,0.0,1783974283.334109
mts_8692,22,18560,train/delta_aux_loss_epoch,0.0,1783974815.8861642
mts_8692,23,19367,train/delta_aux_loss_epoch,0.0,1783975344.6158109
mts_8692,24,20174,train/delta_aux_loss_epoch,0.0,1783975875.1491838
mts_8692,25,20981,train/delta_aux_loss_epoch,0.0,1783976401.299521
mts_8692,26,21788,train/delta_aux_loss_epoch,0.0,1783976925.8140984
mts_8692,27,22595,train/delta_aux_loss_epoch,0.0,1783977464.5801697
mts_8692,28,23402,train/delta_aux_loss_epoch,0.0,1783977995.565432
mts_8692,29,24209,train/delta_aux_loss_epoch,0.0,1783978529.2609649
mts_8692,30,25016,train/delta_aux_loss_epoch,0.0,1783979061.6910946
mts_8692,31,25823,train/delta_aux_loss_epoch,0.0,1783979589.640224
mts_8692,32,26630,train/delta_aux_loss_epoch,0.0,1783980122.3001757
mts_8692,33,27437,train/delta_aux_loss_epoch,0.0,1783980664.540208
mts_8692,34,28244,train/delta_aux_loss_epoch,0.0,1783981211.0658486
mts_8692,35,29051,train/delta_aux_loss_epoch,0.0,1783981743.3539827
mts_8692,36,29858,train/delta_aux_loss_epoch,0.0,1783982282.1747553
mts_8692,37,30665,train/delta_aux_loss_epoch,0.0,1783982815.6941862
mts_8692,38,31472,train/delta_aux_loss_epoch,0.0,1783983356.8079762
mts_8692,39,32279,train/delta_aux_loss_epoch,0.0,1783983893.6326869
mts_8692,40,33086,train/delta_aux_loss_epoch,0.0,1783984568.6865942
mts_8692,41,33893,train/delta_aux_loss_epoch,0.0,1783985099.7329004
mts_8692,42,34700,train/delta_aux_loss_epoch,0.0,1783985631.9664042
mts_8692,43,35507,train/delta_aux_loss_epoch,0.0,1783986167.4314609
mts_8692,44,36314,train/delta_aux_loss_epoch,0.0,1783986702.7134037
mts_8692,45,37121,train/delta_aux_loss_epoch,0.0,1783987231.25799
mts_8692,46,37928,train/delta_aux_loss_epoch,0.0,1783987763.945456
mts_8692,47,38735,train/delta_aux_loss_epoch,0.0,1783988303.5900524
mts_8692,48,39542,train/delta_aux_loss_epoch,0.0,1783988828.923968
mts_8692,49,40349,train/delta_aux_loss_epoch,0.0,1783989360.142696
mts_8692,50,41156,train/delta_aux_loss_epoch,0.0,1783989883.4621203
mts_8692,51,41963,train/delta_aux_loss_epoch,0.0,1783990413.642369
mts_8692,52,42770,train/delta_aux_loss_epoch,0.0,1783990942.9348779
mts_8692,53,43577,train/delta_aux_loss_epoch,0.0,1783991487.1509264
mts_8692,54,44384,train/delta_aux_loss_epoch,0.0,1783992032.0445497
mts_8692,55,45191,train/delta_aux_loss_epoch,0.0,1783992624.8885646
mts_8692,56,45998,train/delta_aux_loss_epoch,0.0,1783993221.9791782
mts_8692,57,46805,train/delta_aux_loss_epoch,0.0,1783993807.446405
mts_8692,58,47612,train/delta_aux_loss_epoch,0.0,1783994394.5695438
mts_8692,59,48419,train/delta_aux_loss_epoch,0.0,1783994951.3225076
mts_8692,60,49226,train/delta_aux_loss_epoch,0.0,1783995583.9924185
mts_8692,61,50033,train/delta_aux_loss_epoch,0.0,1783996184.9557228
mts_8692,62,50840,train/delta_aux_loss_epoch,0.0,1783996760.7959132
mts_8692,63,51647,train/delta_aux_loss_epoch,0.0,1783997350.318763
mts_8692,64,52454,train/delta_aux_loss_epoch,0.0,1783997945.751496
mts_8692,65,53261,train/delta_aux_loss_epoch,0.0,1783998518.7171054
mts_8692,66,54068,train/delta_aux_loss_epoch,0.0,1783999077.4130282
mts_8692,67,54875,train/delta_aux_loss_epoch,0.0,1783999639.842161
mts_8692,68,55682,train/delta_aux_loss_epoch,0.0,1784000201.9613276
mts_8692,69,56489,train/delta_aux_loss_epoch,0.0,1784000754.0532877
mts_8692,70,57296,train/delta_aux_loss_epoch,0.0,1784001313.1045506
mts_8692,71,58103,train/delta_aux_loss_epoch,0.0,1784001860.992127
mts_8692,72,58910,train/delta_aux_loss_epoch,0.0,1784002436.9319859
mts_8692,73,59717,train/delta_aux_loss_epoch,0.0,1784003013.5513425
mts_8692,74,60524,train/delta_aux_loss_epoch,0.0,1784003581.9050825
mts_8692,75,61331,train/delta_aux_loss_epoch,0.0,1784004167.1151369
mts_8692,76,62138,train/delta_aux_loss_epoch,0.0,1784004743.7313607
mts_8692,77,62945,train/delta_aux_loss_epoch,0.0,1784005320.4416795
mts_8692,78,63752,train/delta_aux_loss_epoch,0.0,1784005900.2023478
mts_8692,79,64559,train/delta_aux_loss_epoch,0.0,1784006489.0634723
mts_8692,80,65366,train/delta_aux_loss_epoch,0.0,1784007063.848615
mts_8692,81,66173,train/delta_aux_loss_epoch,0.0,1784007623.227889
mts_8692,82,66980,train/delta_aux_loss_epoch,0.0,1784008204.4828246
mts_8692,83,67787,train/delta_aux_loss_epoch,0.0,1784008793.8759599
mts_8692,84,68594,train/delta_aux_loss_epoch,0.0,1784009360.5679593
mts_8692,85,69401,train/delta_aux_loss_epoch,0.0,1784009928.6661866
mts_8692,86,70208,train/delta_aux_loss_epoch,0.0,1784010510.5595431
mts_8692,87,71015,train/delta_aux_loss_epoch,0.0,1784011078.1494117
mts_8692,88,71822,train/delta_aux_loss_epoch,0.0,1784011653.0604303
mts_8692,89,72629,train/delta_aux_loss_epoch,0.0,1784012225.510685
mts_8692,90,73436,train/delta_aux_loss_epoch,0.0,1784012798.6096365
mts_8692,91,74243,train/delta_aux_loss_epoch,0.0,1784013368.1529357
mts_8692,92,75050,train/delta_aux_loss_epoch,0.0,1784013935.85934
mts_8692,93,75857,train/delta_aux_loss_epoch,0.0,1784014497.94063
mts_8692,94,76664,train/delta_aux_loss_epoch,0.0,1784015066.766257
mts_8692,95,77471,train/delta_aux_loss_epoch,0.0,1784015631.9191017
mts_8692,96,78278,train/delta_aux_loss_epoch,0.0,1784016198.9633865
mts_8692,97,79085,train/delta_aux_loss_epoch,0.0,1784016748.6314893
mts_8692,98,79892,train/delta_aux_loss_epoch,0.0,1784017339.6886215
mts_8692,99,80699,train/delta_aux_loss_epoch,0.0,1784018209.9318707
mts_8692,100,81506,train/delta_aux_loss_epoch,0.0,1784018821.9735405
mts_8692,101,82313,train/delta_aux_loss_epoch,0.0,1784019405.0454035
mts_8692,102,83120,train/delta_aux_loss_epoch,0.0,1784020144.4099073
mts_8692,103,83927,train/delta_aux_loss_epoch,0.0,1784020893.3881605
mts_8692,104,84734,train/delta_aux_loss_epoch,0.0,1784021528.6899173
mts_8692,105,85541,train/delta_aux_loss_epoch,0.0,1784022147.1565206
mts_8692,106,86348,train/delta_aux_loss_epoch,0.0,1784022812.8281379
mts_8692,107,87155,train/delta_aux_loss_epoch,0.0,1784023434.5448246
mts_8692,108,87962,train/delta_aux_loss_epoch,0.0,1784024108.460591
mts_8692,109,88769,train/delta_aux_loss_epoch,0.0,1784024716.9919038
mts_8692,110,89576,train/delta_aux_loss_epoch,0.0,1784025355.2167273
mts_8692,111,90383,train/delta_aux_loss_epoch,0.0,1784025942.1975906
mts_8692,112,91190,train/delta_aux_loss_epoch,0.0,1784026571.3559597
mts_8692,113,91997,train/delta_aux_loss_epoch,0.0,1784027150.6248937
mts_8692,114,92804,train/delta_aux_loss_epoch,0.0,1784027776.8648245
mts_8692,115,93611,train/delta_aux_loss_epoch,0.0,1784028356.6410086
mts_8692,116,94418,train/delta_aux_loss_epoch,0.0,1784028975.151184
mts_8692,117,95225,train/delta_aux_loss_epoch,0.0,1784029555.816251
mts_8692,118,96032,train/delta_aux_loss_epoch,0.0,1784030188.3359194
mts_8692,119,96839,train/delta_aux_loss_epoch,0.0,1784030770.4589953
mts_8692,120,97646,train/delta_aux_loss_epoch,0.0,1784031406.5015247
mts_8692,121,98453,train/delta_aux_loss_epoch,0.0,1784031981.165557
mts_8692,122,99260,train/delta_aux_loss_epoch,0.0,1784032602.349873
mts_8692,123,100067,train/delta_aux_loss_epoch,0.0,1784033186.739663
mts_8692,124,100874,train/delta_aux_loss_epoch,0.0,1784033804.8640594
mts_8692,125,101681,train/delta_aux_loss_epoch,0.0,1784034388.8066323
mts_8692,126,102488,train/delta_aux_loss_epoch,0.0,1784035002.9270003
mts_8692,127,103295,train/delta_aux_loss_epoch,0.0,1784035590.8442278
mts_8692,128,104102,train/delta_aux_loss_epoch,0.0,1784036208.2244956
mts_8692,129,104909,train/delta_aux_loss_epoch,0.0,1784036787.8432553
mts_8692,130,105716,train/delta_aux_loss_epoch,0.0,1784037408.4066472
mts_8692,131,106523,train/delta_aux_loss_epoch,0.0,1784037988.297218
mts_8692,132,107330,train/delta_aux_loss_epoch,0.0,1784038608.6883876
mts_8692,133,108137,train/delta_aux_loss_epoch,0.0,1784039180.6687694
mts_8692,134,108944,train/delta_aux_loss_epoch,0.0,1784039796.0372396
mts_8692,135,109751,train/delta_aux_loss_epoch,0.0,1784040374.224452
mts_8692,136,110558,train/delta_aux_loss_epoch,0.0,1784040993.285182
mts_8692,137,111365,train/delta_aux_loss_epoch,0.0,1784041565.1142023
mts_8692,138,112172,train/delta_aux_loss_epoch,0.0,1784042189.6216846
mts_8692,139,112979,train/delta_aux_loss_epoch,0.0,1784042772.7171726
mts_8692,140,113786,train/delta_aux_loss_epoch,0.0,1784043387.4034038
mts_8692,141,114593,train/delta_aux_loss_epoch,0.0,1784043965.735944
mts_8692,142,115400,train/delta_aux_loss_epoch,0.0,1784044573.9091659
mts_8692,143,116207,train/delta_aux_loss_epoch,0.0,1784045172.2203689
mts_8692,144,117014,train/delta_aux_loss_epoch,0.0,1784045790.579991
mts_8692,145,117821,train/delta_aux_loss_epoch,0.0,1784046381.3669944
mts_8692,146,118628,train/delta_aux_loss_epoch,0.0,1784046997.7588184
mts_8692,147,119435,train/delta_aux_loss_epoch,0.0,1784047572.5772
mts_8692,148,120242,train/delta_aux_loss_epoch,0.0,1784048188.5315564
mts_8692,149,121049,train/delta_aux_loss_epoch,0.0,1784048781.3024292
mts_8692,150,121856,train/delta_aux_loss_epoch,0.0,1784049396.4166756
mts_8692,151,122663,train/delta_aux_loss_epoch,0.0,1784049978.6350484
mts_8692,152,123470,train/delta_aux_loss_epoch,0.0,1784050609.3358712
mts_8692,153,124277,train/delta_aux_loss_epoch,0.0,1784051188.9208584
mts_8692,154,125084,train/delta_aux_loss_epoch,0.0,1784051822.5941103
mts_8692,155,125891,train/delta_aux_loss_epoch,0.0,1784052399.8094761
mts_8692,156,126698,train/delta_aux_loss_epoch,0.0,1784053025.7791083
mts_8692,157,127505,train/delta_aux_loss_epoch,0.0,1784053597.6869414
mts_8692,158,128312,train/delta_aux_loss_epoch,0.0,1784054219.491983
mts_8692,159,129119,train/delta_aux_loss_epoch,0.0,1784054800.4208071
mts_8692,160,129926,train/delta_aux_loss_epoch,0.0,1784055415.8474271
mts_8692,161,130733,train/delta_aux_loss_epoch,0.0,1784055994.3293173
mts_8692,162,131540,train/delta_aux_loss_epoch,0.0,1784056614.844696
mts_8692,163,132347,train/delta_aux_loss_epoch,0.0,1784057194.427459
mts_8692,164,133154,train/delta_aux_loss_epoch,0.0,1784057815.1862538
mts_8692,165,133961,train/delta_aux_loss_epoch,0.0,1784058400.7075396
mts_8692,0,806,train/geo_aux_loss_epoch,0.0,1783963006.0248046
