pair_id,token,log,split,source,both_full_score,progress_gap_m,selection_preference_available,pdms_a,pdms_b,selection_risk_a,selection_risk_b,evaluation_risk_a,evaluation_risk_b,object_margin_a,object_margin_b,road_margin_a,road_margin_b
b7bf1831c08537c0d7ee,0f276bab4fa85df0,2021.06.09.12.39.51_veh-26_02989_03385,confirmation,native_within_group,False,0.24974187576896156,False,0.9516719656693625,0.9549664830715475,0.0,0.0,0.0,0.0,3.3722164972411255,3.442487555498079,4.868494816070348,4.813687029194078
9f3f249d69e8934c0ca7,0f44c6e6440654d0,2021.06.09.11.54.15_veh-12_00015_00259,confirmation,native_within_group,True,0.41853993305105774,False,1.0,1.0,0.0,0.0,0.0,0.0,6.072315682986075,6.072315682986075,1.6096388361917904,1.6150110014672674
6820f41381225b89ca6f,0f44c6e6440654d0,2021.06.09.11.54.15_veh-12_00015_00259,confirmation,native_within_group,True,0.03884830369490544,False,1.0,1.0,0.0,0.0,0.0,0.0,6.072315682986075,6.072315682986075,1.6084553069483258,1.6163170242873857
7f4facd8fc1ba8063f6f,1035d1c56f0f5ba9,2021.09.15.15.34.53_veh-28_00512_01084,calibration,native_within_group,False,0.4690934436157974,False,0.9537306493776576,0.957945824142981,0.0,0.0,0.0,0.0,3.3521654326560277,3.336861342925859,0.7201100681719702,0.6996114230878372
d547257ad587cb0ee3a4,1035d1c56f0f5ba9,2021.09.15.15.34.53_veh-28_00512_01084,calibration,native_within_group,False,0.43167399750647206,False,0.9542666856840393,0.9581456171973644,0.0,0.0,0.0,0.0,3.3579800585869477,3.3407750582184854,0.7269140538868434,0.704497397545137
eb25d2d7a6b22a062d01,1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,calibration,native_within_group,False,0.37182659545634067,False,0.9795037760920392,0.9756896723213387,0.0,0.0,0.0,0.0,1.7478289853042548,1.7484347712499755,0.4679455422999884,0.4673317007416416
d8c1fc42265457fa8af4,1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,calibration,native_within_group,False,0.12356560035973985,False,0.9822560690610405,0.9809885641864025,0.0,0.0,0.0,0.0,1.7365477717536628,1.7962867819726878,0.46834675706006806,0.4670906330964358
aefb02b159ef0016a98d,114a9052bd6851a2,2021.10.01.19.16.42_veh-28_00094_00216,confirmation,native_within_group,False,0.037446055647620824,False,0.95823143370229,0.9572324982070782,0.0,0.0,0.0,0.0,6.4344691546152015,6.433222922677736,0.7662136497047402,0.7662136497047402
5a417b6a4788fe9ee5fc,114a9052bd6851a2,2021.10.01.19.16.42_veh-28_00094_00216,confirmation,native_within_group,False,0.14581690308592243,False,0.9545013354482798,0.9506114282798159,0.0,0.0,0.0,0.0,6.446165724583786,6.435298650798188,0.7662136497047402,0.7662136497047402
9ba39bf59f27193c2237,11ceee170b09535e,2021.10.05.07.38.12_veh-50_01085_01463,confirmation,native_within_group,True,0.05568180076257789,False,1.0,1.0,0.0,0.0,0.0,0.0,0.5625486941198231,0.6423024426413082,0.290410504026253,0.24252017947286914
cb07ccad6a92c29bf583,11ceee170b09535e,2021.10.05.07.38.12_veh-50_01085_01463,confirmation,native_within_group,True,0.12108620202379683,False,1.0,1.0,0.0,0.0,0.0,0.0,0.615449366174183,0.6641920230836215,0.25480848264573935,0.20223910231600103
032b500c6b15ebc4f427,123b77fa26425ac1,2021.06.14.18.33.41_veh-35_02339_02447,confirmation,native_within_group,False,0.3666915491800147,False,0.9510884827459476,0.9597838186975377,0.0,0.0,0.0,0.0,0.9779705719976323,0.9449018327395994,4.497839881278456,4.458480316311104
2edd0d850cbd69c64a0a,123b77fa26425ac1,2021.06.14.18.33.41_veh-35_02339_02447,confirmation,native_within_group,False,0.1871073075388736,False,0.9512391357730806,0.9556760007667959,0.0,0.0,0.0,0.0,0.9945766010809496,0.9344151582908488,4.512779782335415,4.455216571165587
48c04f0ab036ff0804c2,14096d0f331a594a,2021.06.14.11.44.56_veh-35_02064_02388,confirmation,native_within_group,True,0.35789916817860856,False,1.0,1.0,0.0,0.0,0.0,0.0,4.090289084948875,3.8753850502187666,2.7019355903488793,2.4905074430425014
ee4050e3626f20a4f62b,14096d0f331a594a,2021.06.14.11.44.56_veh-35_02064_02388,confirmation,native_within_group,True,0.20896325505016833,False,1.0,1.0,0.0,0.0,0.0,0.0,3.898797006339218,3.953092421773499,2.5117543823924593,2.563748741359335
e4b861daa1aa8cffeea3,163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,confirmation,native_within_group,True,0.058283443658837086,False,1.0,1.0,0.0,0.0,0.0,0.0,3.8900896205751705,3.8777624853995416,0.9179465129927571,0.688303421491863
45601c19fe4bd179a29c,163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,confirmation,native_within_group,False,0.15520332060573594,False,0.9960263936006305,0.9973404264717484,0.0,0.0,0.0,0.0,3.865689991370516,3.8790174470308716,0.8698847120473278,0.9185956543546095
c17b29aff8d6599e29f4,172b3176b06c5658,2021.10.05.04.38.41_veh-50_00014_00429,confirmation,native_within_group,False,0.21652100292097032,False,0.9959942421894697,0.9906654441347325,0.0,0.0,0.0,0.0,2.867508876438145,2.867508876438145,0.49067190297850655,0.4997893492230736
43afd6efe0527d6764e1,172b3176b06c5658,2021.10.05.04.38.41_veh-50_00014_00429,confirmation,native_within_group,False,0.4441869414572075,False,1.0,0.9924509155128168,0.0,0.0,0.0,0.0,2.867508876438145,2.867508876438145,0.41622912884736496,0.48602316301119836
ad98bf53eda296ec2171,1779dc029c945352,2021.08.24.17.01.06_veh-45_00228_00689,confirmation,native_within_group,True,0.093987050344424,False,1.0,1.0,0.0,0.0,0.0,0.0,4.828987832751758,4.733836796794024,1.0440196697521067,0.7171802547576485
af2235a2eadb363e9f9f,1779dc029c945352,2021.08.24.17.01.06_veh-45_00228_00689,confirmation,native_within_group,True,0.371702875277208,False,1.0,1.0,0.0,0.0,0.0,0.0,4.849954419208863,4.962584613103878,1.0414131473297499,1.051101747140855
d61239602f0192306d9f,190b153cfd3b5302,2021.07.16.01.22.41_veh-14_04315_07102,calibration,native_within_group,False,0.04678198499428987,False,0.9621418187217111,0.9612820488788266,0.0,0.0,0.0,0.0,2.6315067167057116,2.5712110989011663,7.397081632322012,7.395168049910757
be5cf31efcee0ed40e58,190b153cfd3b5302,2021.07.16.01.22.41_veh-14_04315_07102,calibration,native_within_group,False,0.1245930602707439,False,0.95668231561891,0.9589721149052499,0.0,0.0,0.0,0.0,2.3983683876753834,2.552047750123445,7.416643737721894,7.3465774373022255
79197e3169e2e203f38f,1aa0acb229945e9b,2021.08.31.13.27.52_veh-40_00869_01319,calibration,native_within_group,False,0.1460674887915019,False,0.9633149179255932,0.96554974126625,0.0,0.0,0.0,0.0,0.8622953902579485,0.730582372323801,0.6413317521453189,0.6172330066877955
32144e3ab359ded0d832,1aa0acb229945e9b,2021.08.31.13.27.52_veh-40_00869_01319,calibration,native_within_group,False,0.1496348811599404,False,0.9669992877793526,0.9647098835610737,0.0,0.0,0.0,0.0,0.8894558870746425,1.0501254275099872,0.6776735497200396,0.7407792828952516
20308b756f9d1beb8c60,1b064a029c0e513a,2021.06.09.12.39.51_veh-26_05620_06003,confirmation,native_within_group,False,0.012085575180968533,False,0.9507770081047032,0.9506059720095177,0.0,0.0,0.0,0.0,2.8657702977236976,2.612298124931566,7.535911054088827,7.557574238740486
f76caca3f07697a64e39,1b064a029c0e513a,2021.06.09.12.39.51_veh-26_05620_06003,confirmation,native_within_group,False,0.26639835241528687,False,0.9501284131473628,0.9538985054498582,0.0,0.0,0.0,0.0,2.8209872425678393,2.752366934950049,7.53596603513257,7.550370545348025
f4358485000cf4c61525,1b7a2afa56df5d20,2021.07.09.20.26.06_veh-35_03898_05974,calibration,native_within_group,False,0.059254161290164475,False,0.968094003509508,0.9666713435535762,0.0,0.0,0.0,0.0,1.6819896827777414,1.6819896827777414,0.9459938500008153,0.7620157438424748
f4847ab849d54a403cf6,1b7a2afa56df5d20,2021.07.09.20.26.06_veh-35_03898_05974,calibration,native_within_group,False,0.15547314751716534,False,0.9704707992406713,0.9667379741296687,0.0,0.0,0.0,0.0,1.6819896827777414,1.6819896827777414,0.9812260371655129,0.8790803027252474
e3d7b6ed46e9d9fad81e,1cb9fa36aea25d6a,2021.07.16.01.22.41_veh-14_02626_04289,calibration,native_within_group,True,0.12038654364745227,False,1.0,1.0,0.0,0.0,0.0,0.0,2.0963067218140954,2.0929307146880682,0.27371127890084956,0.30792373045409877
a7829ce533d16e72d507,1cb9fa36aea25d6a,2021.07.16.01.22.41_veh-14_02626_04289,calibration,native_within_group,True,0.19020732745715563,False,1.0,1.0,0.0,0.0,0.0,0.0,2.0981463867884322,2.1430261595823596,0.36940595062021897,0.4796422482343228
d2da8262a0eba37a4bf5,1ce58516c7675036,2021.10.05.07.49.39_veh-52_01417_01574,confirmation,native_within_group,True,0.01354573300103823,False,1.0,1.0,0.0,0.0,0.0,0.0,2.1209673246664766,1.7776571253013782,0.5699618420777035,0.3478901888423024
624fee7892ab2213393b,1ce58516c7675036,2021.10.05.07.49.39_veh-52_01417_01574,confirmation,native_within_group,True,0.39148806461828656,False,1.0,1.0,0.0,0.0,0.0,0.0,1.9999256380169772,2.2711779621830996,0.481369353306559,0.7161754113247187
550f5faeb259dc7cf741,1d0a4f1f6cbd5e38,2021.06.14.18.13.35_veh-26_02033_02313,calibration,native_within_group,True,0.013425221037913104,False,1.0,1.0,0.0,0.0,0.0,0.0,1.5581782491771161,1.5620404126606953,0.19312960870760287,0.19308628714656403
93ded509c3dc1f610e7b,1d0a4f1f6cbd5e38,2021.06.14.18.13.35_veh-26_02033_02313,calibration,native_within_group,True,0.3729141762346302,False,1.0,1.0,0.0,0.0,0.0,0.0,1.5596612020236693,1.5590569144317605,0.19313763119617047,0.19311883230957919
7aaee40f127b92d8ecee,1decf76c77be59c8,2021.08.17.13.15.12_veh-45_02025_02103,calibration,native_within_group,True,0.08273866684285736,False,1.0,1.0,0.0,0.0,0.0,0.0,8.913797257400297,8.913797257400297,0.29676814082049574,0.6288546114758492
10ae3131e122821663ff,1decf76c77be59c8,2021.08.17.13.15.12_veh-45_02025_02103,calibration,native_within_group,True,0.004031941689845553,False,1.0,1.0,0.0,0.0,0.0,0.0,8.913797257400297,8.913797257400297,0.3670701034149295,0.3296955985344137
901cc70910e1df93ffc9,1e66e2bddb1d5b49,2021.06.09.17.37.09_veh-12_00875_01204,confirmation,native_within_group,True,0.3908059689689001,True,1.0,1.0,0.0,0.375,0.125,0.25,2.15374707010731,2.1992446883720254,0.04141085631493661,0.024369154777256707
614da7109c7b7f8bf5d9,1e66e2bddb1d5b49,2021.06.09.17.37.09_veh-12_00875_01204,confirmation,native_within_group,True,0.2182173864983863,True,1.0,1.0,0.0,0.25,0.0,0.5,2.132412177940945,2.1919619251441724,0.060164035235410834,0.10582753959332611
e49bc5ae3871c402e4bb,21249a2d4eb25ed6,2021.06.14.13.28.41_veh-12_03841_04014,confirmation,native_within_group,True,0.06823112577517065,False,1.0,1.0,0.0,0.0,0.0,0.0,2.315660232393842,2.3379067890250944,0.6553317696130022,0.6690882067525876
ed6580a4506cb532b96a,21249a2d4eb25ed6,2021.06.14.13.28.41_veh-12_03841_04014,confirmation,native_within_group,True,0.056352282930241415,False,1.0,1.0,0.0,0.0,0.0,0.0,2.331600439639194,2.263188127615818,0.6690635380628608,0.6157184635189462
2eb3c8c7cfe5fda6742d,21ef5641389c54b2,2021.08.17.19.18.39_veh-08_00118_00178,calibration,native_within_group,True,0.13223615854016657,False,1.0,1.0,0.0,0.0,0.0,0.0,5.727633975614436,5.698646709458797,1.341004100385263,1.341010739114925
27c66adc6630e558c41b,21ef5641389c54b2,2021.08.17.19.18.39_veh-08_00118_00178,calibration,native_within_group,True,0.4823015791018861,False,1.0,1.0,0.0,0.0,0.0,0.0,5.614592126208867,5.624504728407992,1.3410115295265577,1.3410217085676093
b6b98f5dbc78aae98feb,22a09b0100175b62,2021.07.16.16.27.22_veh-26_01536_02260,confirmation,native_within_group,True,0.37289566979929134,False,1.0,1.0,0.0,0.0,0.0,0.0,0.5444554401005807,0.5428855881139976,2.1320357876685034,2.1328336681858797
b57f332b565bd62f394c,22a09b0100175b62,2021.07.16.16.27.22_veh-26_01536_02260,confirmation,native_within_group,True,0.2788343490901539,False,1.0,1.0,0.0,0.0,0.0,0.0,0.5450416910086475,0.5441593582597599,2.1308227284350583,2.13163147897038
f51ff8c3fc7e8aec19b9,23724912b8f153f0,2021.07.16.20.45.29_veh-35_01513_02486,confirmation,native_within_group,True,0.31264803595954405,False,1.0,1.0,0.0,0.0,0.0,0.0,0.8132727500885837,0.8132727500885837,3.9736838415019844,3.9982252646073086
bd2d3eed703b49d82622,23724912b8f153f0,2021.07.16.20.45.29_veh-35_01513_02486,confirmation,native_within_group,True,0.028307834884447658,False,1.0,1.0,0.0,0.0,0.0,0.0,0.8132727500885837,0.8132727500885837,3.9149178970722143,3.955783030056248
d2bfaf8dc60268a1a12b,244f412a59375c65,2021.06.14.13.27.42_veh-35_04001_04236,calibration,native_within_group,False,0.09363389771457165,False,0.9813590001473157,0.9747504192820902,0.0,0.0,0.0,0.0,3.6282014954442086,3.6473261417520444,0.6956633964811951,0.7323944954309501
3fd5ff02cf53298963c7,244f412a59375c65,2021.06.14.13.27.42_veh-35_04001_04236,calibration,native_within_group,False,0.050923526613718906,False,0.9683062082846657,0.9647120799637975,0.0,0.0,0.0,0.0,3.634008438129603,3.6361154299999625,0.7119939804598568,0.7171208770154536
d82df91c21e32e8d6516,26043d2de718532d,2021.07.09.02.42.50_veh-35_00038_02629,calibration,native_within_group,True,0.10248756547065341,False,1.0,1.0,0.0,0.0,0.0,0.0,3.098430109023683,3.098430109023683,5.325963134623199,5.252435517858764
42ab1be4223da90adf32,26043d2de718532d,2021.07.09.02.42.50_veh-35_00038_02629,calibration,native_within_group,True,0.024330396098648066,False,1.0,1.0,0.0,0.0,0.0,0.0,3.0018884556926846,3.098430109023683,5.087212918789566,5.321285289026942
1f7cd1f4b1856c1d2d57,2617f0cd70705817,2021.06.09.14.58.55_veh-35_04695_05321,calibration,native_within_group,True,0.26146088248700394,False,1.0,1.0,0.0,0.0,0.0,0.0,2.412530552430396,2.5555277397166694,0.06824062378581913,0.09767386453762604
bb5f2782d867cb277c40,2617f0cd70705817,2021.06.09.14.58.55_veh-35_04695_05321,calibration,native_within_group,True,0.07794338084368135,False,1.0,1.0,0.0,0.0,0.0,0.0,2.817734053568597,2.907800233421215,0.11448214369682952,0.17841068743756325
0bcbf82fd5e2edd0e10e,2639525675535145,2021.06.14.18.42.45_veh-12_04086_04221,confirmation,native_within_group,True,0.2867900141617401,False,1.0,1.0,0.0,0.0,0.0,0.0,4.147340437112988,4.056999741039878,0.2363126840841077,0.20439747834472524
6351b402e45343ac3dbd,2639525675535145,2021.06.14.18.42.45_veh-12_04086_04221,confirmation,native_within_group,True,0.2646064879355592,False,1.0,1.0,0.0,0.0,0.0,0.0,4.0663534543659505,3.976341741017365,0.2363126840841077,0.2363126840841077
365baa454dc687249bb8,26e0f72c031b5f07,2021.05.12.22.28.35_veh-35_02138_02481,confirmation,native_within_group,False,0.22475343885303545,False,0.9910271939567382,0.9960917814925262,0.0,0.0,0.0,0.0,3.3967471699215253,3.2460248106737635,0.5332421609401511,0.531057138107365
362479df4987b9705a93,26e0f72c031b5f07,2021.05.12.22.28.35_veh-35_02138_02481,confirmation,native_within_group,True,0.04884075955691003,False,1.0,1.0,0.0,0.0,0.0,0.0,3.145473212184475,3.2630200543477157,0.523959565706343,0.5319271192365191
06bd2381064659f0f073,277898ef740c5ab1,2021.07.16.16.27.22_veh-26_01536_02260,confirmation,native_within_group,True,0.08362506887037924,False,1.0,1.0,0.0,0.0,0.0,0.0,0.15579287985936288,0.1549343008444876,6.648460444430283,6.648460444430283
952e6ad9ce82db387385,277898ef740c5ab1,2021.07.16.16.27.22_veh-26_01536_02260,confirmation,native_within_group,True,0.3392230918435182,False,1.0,1.0,0.0,0.0,0.0,0.0,0.1558175715225075,0.15655747653349117,6.648460444430283,6.648460444430283
b1a66333f3ca9c8573dd,278907212b495e23,2021.09.14.20.42.30_veh-45_01097_01242,confirmation,native_within_group,False,0.11767773154377181,False,0.9764172398780113,0.974977143659712,0.0,0.0,0.0,0.0,3.335283987866545,3.303618149942689,1.9648226840642462,1.9648226840642462
4fd34aed0dcd8112bb73,278907212b495e23,2021.09.14.20.42.30_veh-45_01097_01242,confirmation,native_within_group,False,0.3076011043226359,False,0.9779392756292391,0.9741749679622869,0.0,0.0,0.0,0.0,3.3817939703742765,3.321151308669586,1.9648226840642462,1.9648226840642462
2554015d90a7f5b2fe91,289087a782995ef0,2021.06.14.16.48.02_veh-12_03091_03461,confirmation,native_within_group,True,0.24126607048395599,False,1.0,1.0,0.0,0.0,0.0,0.0,0.1243610531353983,0.1261420798515817,2.547136796933903,2.6044393508778154
31d591ac40e22a0e78a1,289087a782995ef0,2021.06.14.16.48.02_veh-12_03091_03461,confirmation,native_within_group,True,0.007313121015290136,False,1.0,1.0,0.0,0.0,0.0,0.0,0.12542393435980598,0.12684180513242468,2.564069885529933,2.6007823999733244
a5b851a776ba25fde66e,2ad520fb925f5ace,2021.06.14.11.44.56_veh-35_00453_00731,confirmation,native_within_group,False,0.024447599680410548,False,0.958753897680082,0.9596843377014422,0.0,0.0,0.0,0.0,0.49785946841481676,0.4980793522609336,2.7387039982823995,2.7655965964169242
c79d078934d35d93fa5a,2ad520fb925f5ace,2021.06.14.11.44.56_veh-35_00453_00731,confirmation,native_within_group,False,0.04129209011130186,False,0.9663021568861945,0.9647306401030576,0.0,0.0,0.0,0.0,0.4979132580215718,0.4980104066102622,2.7572432118101164,2.760358582151381
f5b86b3bc781400fe509,2b07bad4bce156cd,2021.06.09.17.37.09_veh-12_01465_01790,calibration,native_within_group,False,0.3848129451753408,False,0.9937643644213289,1.0,0.0,0.0,0.0,0.0,2.5712714156886705,2.576516164796305,0.15934492572222603,0.16928228935641926
be11da290255ffcfc663,2b07bad4bce156cd,2021.06.09.17.37.09_veh-12_01465_01790,calibration,native_within_group,False,0.2396951410242849,False,1.0,0.9991913306006642,0.0,0.0,0.0,0.0,2.5902865099806633,2.6919915454508727,0.1505634339632458,0.21601278498980325
763cb82eece4b6e9355c,2b2663b56a6555a2,2021.06.09.20.26.11_veh-35_01227_01514,calibration,native_within_group,True,0.01589764653957637,False,1.0,1.0,0.0,0.0,0.0,0.0,4.215758894491943,4.215758894491943,0.058123651311578546,0.05018912708234405
