run,tag,phase,step,mean,n
psi_sr,train/reference_kl_chunk_size_epoch,epoch_observation,22609,0.0,1
psi_sr,train/reference_kl_chunk_size_epoch,epoch_observation,23939,0.0,1
psi_sr,train/reference_kl_chunk_size_epoch,epoch_observation,25269,0.0,1
psi_sr,train/reference_kl_chunk_size_epoch,epoch_observation,26599,0.0,1
psi_sr,train/reference_kl_chunk_size_step,steps_0_300,299,0.0,6
psi_sr,train/reference_kl_chunk_size_step,steps_301_1613,1599,0.0,26
psi_sr,train/reference_kl_chunk_size_step,steps_1614_plus,26599,0.0,500
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,1329,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,2659,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,3989,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,5319,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,6649,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,7979,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,9309,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,10639,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,11969,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,13299,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,14629,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,15959,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,17289,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,18619,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,19949,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,21279,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,22609,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,23939,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,25269,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_epoch,epoch_observation,26599,0.019998902454972267,1
psi_sr,train/reference_kl_coeff_step,steps_0_300,299,0.019999997690320015,6
psi_sr,train/reference_kl_coeff_step,steps_301_1613,1599,0.019999997690320015,26
psi_sr,train/reference_kl_coeff_step,steps_1614_plus,26599,0.019999997690320015,500
psi_sr,train/reference_kl_loss_epoch,epoch_observation,1329,0.010856281034648418,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,2659,0.01177679281681776,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,3989,0.012300700880587101,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,5319,0.01299829687923193,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,6649,0.013765801675617695,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,7979,0.014155402779579163,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,9309,0.014326773583889008,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,10639,0.014113322831690311,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,11969,0.01336796022951603,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,13299,0.013352657668292522,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,14629,0.01276468951255083,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,15959,0.012623937800526619,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,17289,0.01218563411384821,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,18619,0.011590217240154743,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,19949,0.011367812752723694,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,21279,0.01102042943239212,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,22609,0.0107896588742733,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,23939,0.010531097650527954,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,25269,0.010385703295469284,1
psi_sr,train/reference_kl_loss_epoch,epoch_observation,26599,0.010287932120263577,1
psi_sr,train/reference_kl_loss_step,steps_0_300,299,0.010927291586995125,6
psi_sr,train/reference_kl_loss_step,steps_301_1613,1599,0.010994307069967572,26
psi_sr,train/reference_kl_loss_step,steps_1614_plus,26599,0.012219597255811095,500
psi_sr,train/reward_epoch,epoch_observation,1329,0.6610410213470459,1
psi_sr,train/reward_epoch,epoch_observation,2659,0.6975211501121521,1
psi_sr,train/reward_epoch,epoch_observation,3989,0.7110483646392822,1
psi_sr,train/reward_epoch,epoch_observation,5319,0.7214460372924805,1
psi_sr,train/reward_epoch,epoch_observation,6649,0.7311762571334839,1
psi_sr,train/reward_epoch,epoch_observation,7979,0.7411372661590576,1
psi_sr,train/reward_epoch,epoch_observation,9309,0.7495468258857727,1
psi_sr,train/reward_epoch,epoch_observation,10639,0.7548089027404785,1
psi_sr,train/reward_epoch,epoch_observation,11969,0.762904703617096,1
psi_sr,train/reward_epoch,epoch_observation,13299,0.7680979371070862,1
psi_sr,train/reward_epoch,epoch_observation,14629,0.7759622931480408,1
psi_sr,train/reward_epoch,epoch_observation,15959,0.781245231628418,1
psi_sr,train/reward_epoch,epoch_observation,17289,0.7865822315216064,1
psi_sr,train/reward_epoch,epoch_observation,18619,0.7905966639518738,1
psi_sr,train/reward_epoch,epoch_observation,19949,0.7963415384292603,1
psi_sr,train/reward_epoch,epoch_observation,21279,0.7996994853019714,1
psi_sr,train/reward_epoch,epoch_observation,22609,0.8044614195823669,1
psi_sr,train/reward_epoch,epoch_observation,23939,0.8078150153160095,1
psi_sr,train/reward_epoch,epoch_observation,25269,0.8082181215286255,1
psi_sr,train/reward_epoch,epoch_observation,26599,0.8108219504356384,1
psi_sr,train/reward_step,steps_0_300,299,0.5252868384122849,6
psi_sr,train/reward_step,steps_301_1613,1599,0.714300662279129,26
psi_sr,train/reward_step,steps_1614_plus,26599,0.7694944630861282,500
psi_sr,train/safe_ratio_epoch,epoch_observation,1329,0.8449917435646057,1
psi_sr,train/safe_ratio_epoch,epoch_observation,2659,0.8617109060287476,1
psi_sr,train/safe_ratio_epoch,epoch_observation,3989,0.8671016097068787,1
psi_sr,train/safe_ratio_epoch,epoch_observation,5319,0.871246874332428,1
psi_sr,train/safe_ratio_epoch,epoch_observation,6649,0.8746005296707153,1
psi_sr,train/safe_ratio_epoch,epoch_observation,7979,0.8784983158111572,1
psi_sr,train/safe_ratio_epoch,epoch_observation,9309,0.8814033269882202,1
psi_sr,train/safe_ratio_epoch,epoch_observation,10639,0.8828352689743042,1
psi_sr,train/safe_ratio_epoch,epoch_observation,11969,0.8864386081695557,1
psi_sr,train/safe_ratio_epoch,epoch_observation,13299,0.8878602385520935,1
psi_sr,train/safe_ratio_epoch,epoch_observation,14629,0.8922038078308105,1
psi_sr,train/safe_ratio_epoch,epoch_observation,15959,0.8934873938560486,1
psi_sr,train/safe_ratio_epoch,epoch_observation,17289,0.8956345915794373,1
psi_sr,train/safe_ratio_epoch,epoch_observation,18619,0.8974990248680115,1
psi_sr,train/safe_ratio_epoch,epoch_observation,19949,0.8996219635009766,1
psi_sr,train/safe_ratio_epoch,epoch_observation,21279,0.9013469219207764,1
psi_sr,train/safe_ratio_epoch,epoch_observation,22609,0.903420627117157,1
psi_sr,train/safe_ratio_epoch,epoch_observation,23939,0.9040286540985107,1
psi_sr,train/safe_ratio_epoch,epoch_observation,25269,0.9045448899269104,1
psi_sr,train/safe_ratio_epoch,epoch_observation,26599,0.9052388072013855,1
psi_sr,train/safe_ratio_step,steps_0_300,299,0.7740885416666666,6
psi_sr,train/safe_ratio_step,steps_301_1613,1599,0.8697415865384616,26
psi_sr,train/safe_ratio_step,steps_1614_plus,26599,0.8857890625,500
psi_sr,train/shaped_reward_epoch,epoch_observation,1329,0.6610410213470459,1
psi_sr,train/shaped_reward_epoch,epoch_observation,2659,0.6975211501121521,1
psi_sr,train/shaped_reward_epoch,epoch_observation,3989,0.7110483646392822,1
psi_sr,train/shaped_reward_epoch,epoch_observation,5319,0.7214460372924805,1
psi_sr,train/shaped_reward_epoch,epoch_observation,6649,0.7311762571334839,1
psi_sr,train/shaped_reward_epoch,epoch_observation,7979,0.7411372661590576,1
psi_sr,train/shaped_reward_epoch,epoch_observation,9309,0.7495468258857727,1
psi_sr,train/shaped_reward_epoch,epoch_observation,10639,0.7548089027404785,1
psi_sr,train/shaped_reward_epoch,epoch_observation,11969,0.762904703617096,1
psi_sr,train/shaped_reward_epoch,epoch_observation,13299,0.7680979371070862,1
psi_sr,train/shaped_reward_epoch,epoch_observation,14629,0.7759622931480408,1
psi_sr,train/shaped_reward_epoch,epoch_observation,15959,0.781245231628418,1
psi_sr,train/shaped_reward_epoch,epoch_observation,17289,0.7865822315216064,1
psi_sr,train/shaped_reward_epoch,epoch_observation,18619,0.7905966639518738,1
psi_sr,train/shaped_reward_epoch,epoch_observation,19949,0.7963415384292603,1
psi_sr,train/shaped_reward_epoch,epoch_observation,21279,0.7996994853019714,1
psi_sr,train/shaped_reward_epoch,epoch_observation,22609,0.8044614195823669,1
psi_sr,train/shaped_reward_epoch,epoch_observation,23939,0.8078150153160095,1
psi_sr,train/shaped_reward_epoch,epoch_observation,25269,0.8082181215286255,1
psi_sr,train/shaped_reward_epoch,epoch_observation,26599,0.8108219504356384,1
psi_sr,train/shaped_reward_step,steps_0_300,299,0.5252868384122849,6
psi_sr,train/shaped_reward_step,steps_301_1613,1599,0.714300662279129,26
psi_sr,train/shaped_reward_step,steps_1614_plus,26599,0.7694944630861282,500
psi_sr,train/support_missing_ratio_epoch,epoch_observation,1329,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,2659,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,3989,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,5319,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,6649,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,7979,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,9309,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,10639,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,11969,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,13299,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,14629,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,15959,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,17289,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,18619,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,19949,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,21279,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,22609,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,23939,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,25269,0.0,1
psi_sr,train/support_missing_ratio_epoch,epoch_observation,26599,0.0,1
psi_sr,train/support_missing_ratio_step,steps_0_300,299,0.0,6
psi_sr,train/support_missing_ratio_step,steps_301_1613,1599,0.0,26
psi_sr,train/support_missing_ratio_step,steps_1614_plus,26599,0.0,500
psi_sr,train/support_relative_enabled_epoch,epoch_observation,1329,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,2659,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,3989,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,5319,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,6649,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,7979,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,9309,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,10639,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,11969,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,13299,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,14629,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,15959,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,17289,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,18619,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,19949,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,21279,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,22609,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,23939,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,25269,1.0,1
psi_sr,train/support_relative_enabled_epoch,epoch_observation,26599,1.0,1
psi_sr,train/support_relative_enabled_step,steps_0_300,299,1.0,6
psi_sr,train/support_relative_enabled_step,steps_301_1613,1599,1.0,26
psi_sr,train/support_relative_enabled_step,steps_1614_plus,26599,1.0,500
psi_sr,train/within_support_score_std_epoch,epoch_observation,1329,0.17000381648540497,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,2659,0.16819490492343903,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,3989,0.16904202103614807,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,5319,0.1680472046136856,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,6649,0.16754336655139923,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,7979,0.16756674647331238,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,9309,0.16743075847625732,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,10639,0.16780385375022888,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,11969,0.16717833280563354,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,13299,0.16730207204818726,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,14629,0.16665756702423096,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,15959,0.16680917143821716,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,17289,0.16725879907608032,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,18619,0.16730757057666779,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,19949,0.166913241147995,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,21279,0.16742061078548431,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,22609,0.16639980673789978,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,23939,0.16657789051532745,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,25269,0.16684424877166748,1
psi_sr,train/within_support_score_std_epoch,epoch_observation,26599,0.16657419502735138,1
psi_sr,train/within_support_score_std_step,steps_0_300,299,0.17254383862018585,6
psi_sr,train/within_support_score_std_step,steps_301_1613,1599,0.16693820403172419,26
psi_sr,train/within_support_score_std_step,steps_1614_plus,26599,0.1656020642220974,500
v6_lfp,epoch,steps_0_300,299,0.0,30
v6_lfp,epoch,steps_301_1613,1613,0.0,132
v6_lfp,epoch,steps_1614_plus,3579,1.1818181818181819,198
v6_lfp,lr-AdamW,steps_0_300,0,9.999999747378752e-06,1
v6_lfp,lr-AdamW,steps_1614_plus,3228,9.86430814009509e-06,2
v6_lfp,train/bc_coeff_epoch,epoch_observation,1613,0.0,1
v6_lfp,train/bc_coeff_epoch,epoch_observation,3227,0.0,1
v6_lfp,train/bc_coeff_step,steps_0_300,299,0.0,30
v6_lfp,train/bc_coeff_step,steps_301_1613,1609,0.0,131
v6_lfp,train/bc_coeff_step,steps_1614_plus,3579,0.0,197
v6_lfp,train/bc_loss_epoch,epoch_observation,1613,0.0,1
v6_lfp,train/bc_loss_epoch,epoch_observation,3227,0.0,1
v6_lfp,train/bc_loss_step,steps_0_300,299,0.0,30
v6_lfp,train/bc_loss_step,steps_301_1613,1609,0.0,131
v6_lfp,train/bc_loss_step,steps_1614_plus,3579,0.0,197
v6_lfp,train/lfp_advantage_clip_ratio_epoch,epoch_observation,1613,0.022079041227698326,1
v6_lfp,train/lfp_advantage_clip_ratio_epoch,epoch_observation,3227,0.02456238865852356,1
v6_lfp,train/lfp_advantage_clip_ratio_step,steps_0_300,299,0.019303385416666666,30
v6_lfp,train/lfp_advantage_clip_ratio_step,steps_301_1613,1609,0.02335549856870229,131
v6_lfp,train/lfp_advantage_clip_ratio_step,steps_1614_plus,3579,0.02403236040609137,197
v6_lfp,train/lfp_advantage_deadband_zero_ratio_epoch,epoch_observation,1613,0.0,1
v6_lfp,train/lfp_advantage_deadband_zero_ratio_epoch,epoch_observation,3227,0.0,1
v6_lfp,train/lfp_advantage_deadband_zero_ratio_step,steps_0_300,299,0.0,30
v6_lfp,train/lfp_advantage_deadband_zero_ratio_step,steps_301_1613,1609,0.0,131
v6_lfp,train/lfp_advantage_deadband_zero_ratio_step,steps_1614_plus,3579,0.0,197
v6_lfp,train/lfp_advantage_magnitude_mean_epoch,epoch_observation,1613,0.29978251457214355,1
v6_lfp,train/lfp_advantage_magnitude_mean_epoch,epoch_observation,3227,0.3236437439918518,1
v6_lfp,train/lfp_advantage_magnitude_mean_step,steps_0_300,299,0.31955791066090267,30
v6_lfp,train/lfp_advantage_magnitude_mean_step,steps_301_1613,1609,0.3007164532674178,131
v6_lfp,train/lfp_advantage_magnitude_mean_step,steps_1614_plus,3579,0.31429890418415746,197
v6_lfp,train/lfp_advantage_mean_epoch,epoch_observation,1613,-0.10130161792039871,1
v6_lfp,train/lfp_advantage_mean_epoch,epoch_observation,3227,-0.09160569310188293,1
v6_lfp,train/lfp_advantage_mean_step,steps_0_300,299,-0.11263342847426733,30
v6_lfp,train/lfp_advantage_mean_step,steps_301_1613,1609,-0.09816951452548267,131
v6_lfp,train/lfp_advantage_mean_step,steps_1614_plus,3579,-0.09011154000642639,197
v6_lfp,train/lfp_advantage_normalization_scene_group_epoch,epoch_observation,1613,0.0,1
v6_lfp,train/lfp_advantage_normalization_scene_group_epoch,epoch_observation,3227,0.0,1
v6_lfp,train/lfp_advantage_normalization_scene_group_step,steps_0_300,299,0.0,30
v6_lfp,train/lfp_advantage_normalization_scene_group_step,steps_301_1613,1609,0.0,131
v6_lfp,train/lfp_advantage_normalization_scene_group_step,steps_1614_plus,3579,0.0,197
v6_lfp,train/lfp_advantage_std_epoch,epoch_observation,1613,0.6309056878089905,1
v6_lfp,train/lfp_advantage_std_epoch,epoch_observation,3227,0.6507055163383484,1
v6_lfp,train/lfp_advantage_std_step,steps_0_300,299,0.6517748753229777,30
v6_lfp,train/lfp_advantage_std_step,steps_301_1613,1609,0.6362416366584428,131
v6_lfp,train/lfp_advantage_std_step,steps_1614_plus,3579,0.6363666708094214,197
v6_lfp,train/lfp_all_infeasible_group_ratio_epoch,epoch_observation,1613,0.0013941599754616618,1
v6_lfp,train/lfp_all_infeasible_group_ratio_epoch,epoch_observation,3227,0.002526914933696389,1
v6_lfp,train/lfp_all_infeasible_group_ratio_step,steps_0_300,299,0.0,30
v6_lfp,train/lfp_all_infeasible_group_ratio_step,steps_301_1613,1609,0.0013120229007633588,131
v6_lfp,train/lfp_all_infeasible_group_ratio_step,steps_1614_plus,3579,0.002696700507614213,197
v6_lfp,train/lfp_all_infeasible_rescue_ratio_epoch,epoch_observation,1613,0.0006783217540942132,1
v6_lfp,train/lfp_all_infeasible_rescue_ratio_epoch,epoch_observation,3227,0.0009832943323999643,1
v6_lfp,train/lfp_all_infeasible_rescue_ratio_step,steps_0_300,299,0.0,30
v6_lfp,train/lfp_all_infeasible_rescue_ratio_step,steps_301_1613,1609,0.0009020157442748091,131
v6_lfp,train/lfp_all_infeasible_rescue_ratio_step,steps_1614_plus,3579,0.0009815196700507613,197
v6_lfp,train/lfp_dac_mean_epoch,epoch_observation,1613,0.987063467502594,1
v6_lfp,train/lfp_dac_mean_epoch,epoch_observation,3227,0.97897869348526,1
v6_lfp,train/lfp_dac_mean_step,steps_0_300,299,0.9904296875,30
v6_lfp,train/lfp_dac_mean_step,steps_301_1613,1609,0.9865815839694656,131
v6_lfp,train/lfp_dac_mean_step,steps_1614_plus,3579,0.9794822731598984,197
v6_lfp,train/lfp_delta_scalar_mean_epoch,epoch_observation,1613,0.0028361722361296415,1
v6_lfp,train/lfp_delta_scalar_mean_epoch,epoch_observation,3227,0.00493600033223629,1
v6_lfp,train/lfp_delta_scalar_mean_step,steps_0_300,299,-0.002627546068591376,30
v6_lfp,train/lfp_delta_scalar_mean_step,steps_301_1613,1609,0.004190262348412444,131
v6_lfp,train/lfp_delta_scalar_mean_step,steps_1614_plus,3579,0.0064748140332066845,197
v6_lfp,train/lfp_ep_mean_epoch,epoch_observation,1613,0.9220092296600342,1
v6_lfp,train/lfp_ep_mean_epoch,epoch_observation,3227,0.9199687838554382,1
v6_lfp,train/lfp_ep_mean_step,steps_0_300,299,0.9082216858863831,30
v6_lfp,train/lfp_ep_mean_step,steps_301_1613,1609,0.927503366961734,131
v6_lfp,train/lfp_ep_mean_step,steps_1614_plus,3579,0.9207626856523117,197
v6_lfp,train/lfp_exact_kl_epoch,epoch_observation,1613,0.11750608682632446,1
v6_lfp,train/lfp_exact_kl_epoch,epoch_observation,3227,0.13311022520065308,1
v6_lfp,train/lfp_exact_kl_step,steps_0_300,299,0.11092384482423465,30
v6_lfp,train/lfp_exact_kl_step,steps_301_1613,1609,0.11893992342111719,131
v6_lfp,train/lfp_exact_kl_step,steps_1614_plus,3579,0.1354218245233376,197
v6_lfp,train/lfp_feasible_ratio_epoch,epoch_observation,1613,0.9782713055610657,1
v6_lfp,train/lfp_feasible_ratio_epoch,epoch_observation,3227,0.9605587124824524,1
v6_lfp,train/lfp_feasible_ratio_step,steps_0_300,299,0.98701171875,30
v6_lfp,train/lfp_feasible_ratio_step,steps_301_1613,1609,0.9765625,131
v6_lfp,train/lfp_feasible_ratio_step,steps_1614_plus,3579,0.9606499841370558,197
v6_lfp,train/lfp_group_pairwise_ade_m_mean_epoch,epoch_observation,1613,0.4199811816215515,1
v6_lfp,train/lfp_group_pairwise_ade_m_mean_epoch,epoch_observation,3227,0.36574220657348633,1
v6_lfp,train/lfp_group_pairwise_ade_m_mean_step,steps_0_300,299,0.4147267023722331,30
v6_lfp,train/lfp_group_pairwise_ade_m_mean_step,steps_301_1613,1609,0.4245962275348547,131
v6_lfp,train/lfp_group_pairwise_ade_m_mean_step,steps_1614_plus,3579,0.3611276199672428,197
v6_lfp,train/lfp_group_pairwise_ade_m_p50_epoch,epoch_observation,1613,0.41330137848854065,1
v6_lfp,train/lfp_group_pairwise_ade_m_p50_epoch,epoch_observation,3227,0.35247787833213806,1
v6_lfp,train/lfp_group_pairwise_ade_m_p50_step,steps_0_300,299,0.40839460988839466,30
v6_lfp,train/lfp_group_pairwise_ade_m_p50_step,steps_301_1613,1609,0.4162649808039192,131
v6_lfp,train/lfp_group_pairwise_ade_m_p50_step,steps_1614_plus,3579,0.3486077248445017,197
v6_lfp,train/lfp_group_scalar_span_mean_epoch,epoch_observation,1613,0.11783432215452194,1
v6_lfp,train/lfp_group_scalar_span_mean_epoch,epoch_observation,3227,0.15780821442604065,1
v6_lfp,train/lfp_group_scalar_span_mean_step,steps_0_300,299,0.10313302017748356,30
v6_lfp,train/lfp_group_scalar_span_mean_step,steps_301_1613,1609,0.12122710216932624,131
v6_lfp,train/lfp_group_scalar_span_mean_step,steps_1614_plus,3579,0.1565036943494366,197
v6_lfp,train/lfp_nc_mean_epoch,epoch_observation,1613,0.9967488050460815,1
v6_lfp,train/lfp_nc_mean_epoch,epoch_observation,3227,0.9948517680168152,1
v6_lfp,train/lfp_nc_mean_step,steps_0_300,299,0.998388671875,30
v6_lfp,train/lfp_nc_mean_step,steps_301_1613,1609,0.996481393129771,131
v6_lfp,train/lfp_nc_mean_step,steps_1614_plus,3579,0.9948495003172588,197
v6_lfp,train/lfp_negative_advantage_ratio_epoch,epoch_observation,1613,0.4421538710594177,1
v6_lfp,train/lfp_negative_advantage_ratio_epoch,epoch_observation,3227,0.4087151885032654,1
v6_lfp,train/lfp_negative_advantage_ratio_step,steps_0_300,299,0.4384765625,30
v6_lfp,train/lfp_negative_advantage_ratio_step,steps_301_1613,1609,0.43892384303435117,131
v6_lfp,train/lfp_negative_advantage_ratio_step,steps_1614_plus,3579,0.4050503648477157,197
v6_lfp,train/lfp_negative_fraction_mean_epoch,epoch_observation,1613,0.4421538710594177,1
v6_lfp,train/lfp_negative_fraction_mean_epoch,epoch_observation,3227,0.4087151885032654,1
v6_lfp,train/lfp_negative_fraction_mean_step,steps_0_300,299,0.4384765625,30
v6_lfp,train/lfp_negative_fraction_mean_step,steps_301_1613,1609,0.43892384303435117,131
v6_lfp,train/lfp_negative_fraction_mean_step,steps_1614_plus,3579,0.4050503648477157,197
v6_lfp,train/lfp_positive_advantage_below_ref_quality_ratio_epoch,epoch_observation,1613,0.0001494164898758754,1
v6_lfp,train/lfp_positive_advantage_below_ref_quality_ratio_epoch,epoch_observation,3227,0.0,1
v6_lfp,train/lfp_positive_advantage_below_ref_quality_ratio_step,steps_0_300,299,0.0,30
v6_lfp,train/lfp_positive_advantage_below_ref_quality_ratio_step,steps_301_1613,1609,0.0,131
v6_lfp,train/lfp_positive_advantage_below_ref_quality_ratio_step,steps_1614_plus,3579,0.0,197
v6_lfp,train/lfp_positive_advantage_below_ref_scalar_ratio_epoch,epoch_observation,1613,0.0013886524830013514,1
v6_lfp,train/lfp_positive_advantage_below_ref_scalar_ratio_epoch,epoch_observation,3227,0.0011495143407955766,1
v6_lfp,train/lfp_positive_advantage_below_ref_scalar_ratio_step,steps_0_300,299,0.0006256579770706594,30
v6_lfp,train/lfp_positive_advantage_below_ref_scalar_ratio_step,steps_301_1613,1609,0.0012249168957661808,131
v6_lfp,train/lfp_positive_advantage_below_ref_scalar_ratio_step,steps_1614_plus,3579,0.0007463678366594433,197
v6_lfp,train/lfp_positive_advantage_quality_delta_mean_epoch,epoch_observation,1613,0.0003915095585398376,1
v6_lfp,train/lfp_positive_advantage_quality_delta_mean_epoch,epoch_observation,3227,0.0014640975277870893,1
v6_lfp,train/lfp_positive_advantage_quality_delta_mean_step,steps_0_300,299,0.0,30
v6_lfp,train/lfp_positive_advantage_quality_delta_mean_step,steps_301_1613,1609,0.00034596642411761837,131
v6_lfp,train/lfp_positive_advantage_quality_delta_mean_step,steps_1614_plus,3579,0.0017419197090764336,197
v6_lfp,train/lfp_positive_advantage_ratio_epoch,epoch_observation,1613,0.2941889464855194,1
v6_lfp,train/lfp_positive_advantage_ratio_epoch,epoch_observation,3227,0.32488465309143066,1
v6_lfp,train/lfp_positive_advantage_ratio_step,steps_0_300,299,0.26764322916666666,30
v6_lfp,train/lfp_positive_advantage_ratio_step,steps_301_1613,1609,0.3165255248091603,131
v6_lfp,train/lfp_positive_advantage_ratio_step,steps_1614_plus,3579,0.3295130076142132,197
v6_lfp,train/lfp_positive_advantage_reference_dominated_ratio_epoch,epoch_observation,1613,0.001318091992288828,1
v6_lfp,train/lfp_positive_advantage_reference_dominated_ratio_epoch,epoch_observation,3227,0.0011495143407955766,1
v6_lfp,train/lfp_positive_advantage_reference_dominated_ratio_step,steps_0_300,299,0.0006256579770706594,30
v6_lfp,train/lfp_positive_advantage_reference_dominated_ratio_step,steps_301_1613,1609,0.0012249168957661808,131
v6_lfp,train/lfp_positive_advantage_reference_dominated_ratio_step,steps_1614_plus,3579,0.0007463678366594433,197
v6_lfp,train/lfp_positive_advantage_scalar_delta_mean_epoch,epoch_observation,1613,0.037247978150844574,1
v6_lfp,train/lfp_positive_advantage_scalar_delta_mean_epoch,epoch_observation,3227,0.04730263352394104,1
v6_lfp,train/lfp_positive_advantage_scalar_delta_mean_step,steps_0_300,299,0.0270289179092894,30
