token,method,pool_type,candidate_PDMS,mean_candidate_p_B,strict_count,empty_scene
2fbab9ffc3fe5a5d,gt_geometry,operational,100.0,0.0,16,0
2fbab9ffc3fe5a5d,gt_geometry,strict,100.0,0.0,16,0
2fbab9ffc3fe5a5d,grpo_mass_pc,operational,100.0,0.0,0,0
2fbab9ffc3fe5a5d,grpo_mass_pc,strict,,,0,1
7fe6e7ce9cb7559d,score,operational,100.0,0.0,16,0
7fe6e7ce9cb7559d,score,strict,100.0,0.0,16,0
7fe6e7ce9cb7559d,pareto,operational,100.0,0.0,16,0
7fe6e7ce9cb7559d,pareto,strict,100.0,0.0,16,0
7fe6e7ce9cb7559d,gt_geometry,operational,100.0,0.0,16,0
7fe6e7ce9cb7559d,gt_geometry,strict,100.0,0.0,16,0
7fe6e7ce9cb7559d,grpo_mass_pc,operational,100.0,0.0,0,0
7fe6e7ce9cb7559d,grpo_mass_pc,strict,,,0,1
ebb4d3e033ae55e2,score,operational,92.14538838231324,0.0,16,0
ebb4d3e033ae55e2,score,strict,92.14538838231324,0.0,16,0
ebb4d3e033ae55e2,pareto,operational,85.43205611492995,0.0,16,0
ebb4d3e033ae55e2,pareto,strict,85.43205611492995,0.0,16,0
ebb4d3e033ae55e2,gt_geometry,operational,87.81793521915705,0.0,16,0
ebb4d3e033ae55e2,gt_geometry,strict,87.81793521915705,0.0,16,0
ebb4d3e033ae55e2,grpo_mass_pc,operational,92.14538838231324,0.0,0,0
ebb4d3e033ae55e2,grpo_mass_pc,strict,,,0,1
f1d60841a46d53a5,score,operational,100.0,0.0,16,0
f1d60841a46d53a5,score,strict,100.0,0.0,16,0
f1d60841a46d53a5,pareto,operational,100.0,0.0,16,0
f1d60841a46d53a5,pareto,strict,100.0,0.0,16,0
f1d60841a46d53a5,gt_geometry,operational,99.81452833414632,0.0,16,0
f1d60841a46d53a5,gt_geometry,strict,99.81452833414632,0.0,16,0
f1d60841a46d53a5,grpo_mass_pc,operational,100.0,0.0,0,0
f1d60841a46d53a5,grpo_mass_pc,strict,,,0,1
8419b5d5eab75027,score,operational,99.6263315742153,0.0,16,0
8419b5d5eab75027,score,strict,99.6263315742153,0.0,16,0
8419b5d5eab75027,pareto,operational,99.6263315742153,0.0,16,0
8419b5d5eab75027,pareto,strict,99.6263315742153,0.0,16,0
8419b5d5eab75027,gt_geometry,operational,94.10584163024964,0.0,16,0
8419b5d5eab75027,gt_geometry,strict,94.10584163024964,0.0,16,0
8419b5d5eab75027,grpo_mass_pc,operational,99.6263315742153,0.0,0,0
8419b5d5eab75027,grpo_mass_pc,strict,,,0,1
9c16cb6c4f94521c,score,operational,100.0,0.0,16,0
9c16cb6c4f94521c,score,strict,100.0,0.0,16,0
9c16cb6c4f94521c,pareto,operational,100.0,0.0,16,0
9c16cb6c4f94521c,pareto,strict,100.0,0.0,16,0
9c16cb6c4f94521c,gt_geometry,operational,99.99731680481796,0.0,16,0
9c16cb6c4f94521c,gt_geometry,strict,99.99731680481796,0.0,16,0
9c16cb6c4f94521c,grpo_mass_pc,operational,100.0,0.0,0,0
9c16cb6c4f94521c,grpo_mass_pc,strict,,,0,1
35e2f788f41851c0,score,operational,100.0,0.0,16,0
35e2f788f41851c0,score,strict,100.0,0.0,16,0
35e2f788f41851c0,pareto,operational,100.0,0.0,16,0
35e2f788f41851c0,pareto,strict,100.0,0.0,16,0
35e2f788f41851c0,gt_geometry,operational,92.26663583807272,0.0,16,0
35e2f788f41851c0,gt_geometry,strict,92.26663583807272,0.0,16,0
35e2f788f41851c0,grpo_mass_pc,operational,100.0,0.0,0,0
35e2f788f41851c0,grpo_mass_pc,strict,,,0,1
54d3068f889b58ee,score,operational,98.70758926809228,0.0,16,0
54d3068f889b58ee,score,strict,98.70758926809228,0.0,16,0
54d3068f889b58ee,pareto,operational,97.91280574411846,0.0,16,0
54d3068f889b58ee,pareto,strict,97.91280574411846,0.0,16,0
54d3068f889b58ee,gt_geometry,operational,92.00674788761911,0.0,16,0
54d3068f889b58ee,gt_geometry,strict,92.00674788761911,0.0,16,0
54d3068f889b58ee,grpo_mass_pc,operational,98.70758926809228,0.0,0,0
54d3068f889b58ee,grpo_mass_pc,strict,,,0,1
e1ee982450c85213,score,operational,97.30767515484874,0.0,16,0
e1ee982450c85213,score,strict,97.30767515484874,0.0,16,0
e1ee982450c85213,pareto,operational,73.22745506903189,0.0,16,0
e1ee982450c85213,pareto,strict,73.22745506903189,0.0,16,0
e1ee982450c85213,gt_geometry,operational,94.80848035566926,0.0,16,0
e1ee982450c85213,gt_geometry,strict,94.80848035566926,0.0,16,0
e1ee982450c85213,grpo_mass_pc,operational,97.30767515484874,0.0,0,0
e1ee982450c85213,grpo_mass_pc,strict,,,0,1
4a8b4dff75c15a8a,score,operational,100.0,0.0,16,0
4a8b4dff75c15a8a,score,strict,100.0,0.0,16,0
4a8b4dff75c15a8a,pareto,operational,100.0,0.0,16,0
4a8b4dff75c15a8a,pareto,strict,100.0,0.0,16,0
4a8b4dff75c15a8a,gt_geometry,operational,100.0,0.0,16,0
4a8b4dff75c15a8a,gt_geometry,strict,100.0,0.0,16,0
4a8b4dff75c15a8a,grpo_mass_pc,operational,100.0,0.0,0,0
4a8b4dff75c15a8a,grpo_mass_pc,strict,,,0,1
1819e1b106b354ad,score,operational,97.47488049860492,0.0,16,0
1819e1b106b354ad,score,strict,97.47488049860492,0.0,16,0
1819e1b106b354ad,pareto,operational,97.47488049860492,0.0,16,0
1819e1b106b354ad,pareto,strict,97.47488049860492,0.0,16,0
1819e1b106b354ad,gt_geometry,operational,89.99184903902837,0.0,16,0
1819e1b106b354ad,gt_geometry,strict,89.99184903902837,0.0,16,0
1819e1b106b354ad,grpo_mass_pc,operational,97.47488049860492,0.0,0,0
1819e1b106b354ad,grpo_mass_pc,strict,,,0,1
4ecdbea836725622,score,operational,99.99977917260128,0.0,16,0
4ecdbea836725622,score,strict,99.99977917260128,0.0,16,0
4ecdbea836725622,pareto,operational,100.0,0.0,16,0
4ecdbea836725622,pareto,strict,100.0,0.0,16,0
4ecdbea836725622,gt_geometry,operational,99.44509912531277,0.0,16,0
4ecdbea836725622,gt_geometry,strict,99.44509912531277,0.0,16,0
4ecdbea836725622,grpo_mass_pc,operational,99.99977917260128,0.0,0,0
4ecdbea836725622,grpo_mass_pc,strict,,,0,1
b9bcc9d0efaf5c7e,score,operational,100.0,0.0,16,0
b9bcc9d0efaf5c7e,score,strict,100.0,0.0,16,0
b9bcc9d0efaf5c7e,pareto,operational,100.0,0.0,16,0
b9bcc9d0efaf5c7e,pareto,strict,100.0,0.0,16,0
b9bcc9d0efaf5c7e,gt_geometry,operational,100.0,0.0,16,0
b9bcc9d0efaf5c7e,gt_geometry,strict,100.0,0.0,16,0
b9bcc9d0efaf5c7e,grpo_mass_pc,operational,100.0,0.0,0,0
b9bcc9d0efaf5c7e,grpo_mass_pc,strict,,,0,1
253b856b49ef52d2,score,operational,96.46774111633434,0.0,16,0
253b856b49ef52d2,score,strict,96.46774111633434,0.0,16,0
253b856b49ef52d2,pareto,operational,95.4272337406784,0.0,16,0
253b856b49ef52d2,pareto,strict,95.4272337406784,0.0,16,0
253b856b49ef52d2,gt_geometry,operational,93.252118914653,0.0,16,0
253b856b49ef52d2,gt_geometry,strict,93.252118914653,0.0,16,0
253b856b49ef52d2,grpo_mass_pc,operational,96.46774111633434,0.0,0,0
253b856b49ef52d2,grpo_mass_pc,strict,,,0,1
68e39232887c5e4a,score,operational,98.23229706619188,0.0,16,0
68e39232887c5e4a,score,strict,98.23229706619188,0.0,16,0
68e39232887c5e4a,pareto,operational,96.2022858291368,0.0,16,0
68e39232887c5e4a,pareto,strict,96.2022858291368,0.0,16,0
68e39232887c5e4a,gt_geometry,operational,92.56301155427704,0.0,16,0
68e39232887c5e4a,gt_geometry,strict,92.56301155427704,0.0,16,0
68e39232887c5e4a,grpo_mass_pc,operational,98.23229706619188,0.0,0,0
68e39232887c5e4a,grpo_mass_pc,strict,,,0,1
2e2bb8bb71265998,score,operational,99.6479991905249,0.0,16,0
2e2bb8bb71265998,score,strict,99.6479991905249,0.0,16,0
2e2bb8bb71265998,pareto,operational,94.79166666666669,0.0,16,0
2e2bb8bb71265998,pareto,strict,94.79166666666669,0.0,16,0
2e2bb8bb71265998,gt_geometry,operational,84.62564994710456,0.0,16,0
2e2bb8bb71265998,gt_geometry,strict,84.62564994710456,0.0,16,0
2e2bb8bb71265998,grpo_mass_pc,operational,99.6479991905249,0.0,0,0
2e2bb8bb71265998,grpo_mass_pc,strict,,,0,1
e34a1f5fb71c54da,score,operational,100.0,0.0,16,0
e34a1f5fb71c54da,score,strict,100.0,0.0,16,0
e34a1f5fb71c54da,pareto,operational,100.0,0.0,16,0
e34a1f5fb71c54da,pareto,strict,100.0,0.0,16,0
e34a1f5fb71c54da,gt_geometry,operational,91.43472589910448,0.0,16,0
e34a1f5fb71c54da,gt_geometry,strict,91.43472589910448,0.0,16,0
e34a1f5fb71c54da,grpo_mass_pc,operational,100.0,0.0,0,0
e34a1f5fb71c54da,grpo_mass_pc,strict,,,0,1
1d10ae25c61f50c4,score,operational,100.0,0.0,16,0
1d10ae25c61f50c4,score,strict,100.0,0.0,16,0
1d10ae25c61f50c4,pareto,operational,100.0,0.0,16,0
1d10ae25c61f50c4,pareto,strict,100.0,0.0,16,0
1d10ae25c61f50c4,gt_geometry,operational,100.0,0.0,16,0
1d10ae25c61f50c4,gt_geometry,strict,100.0,0.0,16,0
1d10ae25c61f50c4,grpo_mass_pc,operational,100.0,0.0,0,0
1d10ae25c61f50c4,grpo_mass_pc,strict,,,0,1
2af1778054cf51a4,score,operational,98.0194636667728,0.0,16,0
2af1778054cf51a4,score,strict,98.0194636667728,0.0,16,0
2af1778054cf51a4,pareto,operational,98.0194636667728,0.0,16,0
2af1778054cf51a4,pareto,strict,98.0194636667728,0.0,16,0
2af1778054cf51a4,gt_geometry,operational,88.96013419219844,0.0,16,0
2af1778054cf51a4,gt_geometry,strict,88.96013419219844,0.0,16,0
2af1778054cf51a4,grpo_mass_pc,operational,98.0194636667728,0.0,0,0
2af1778054cf51a4,grpo_mass_pc,strict,,,0,1
0f276bab4fa85df0,score,operational,99.5907636270035,0.0,16,0
0f276bab4fa85df0,score,strict,99.5907636270035,0.0,16,0
0f276bab4fa85df0,pareto,operational,99.5907636270035,0.0,16,0
0f276bab4fa85df0,pareto,strict,99.5907636270035,0.0,16,0
0f276bab4fa85df0,gt_geometry,operational,95.84486501171628,0.0,16,0
0f276bab4fa85df0,gt_geometry,strict,95.84486501171628,0.0,16,0
0f276bab4fa85df0,grpo_mass_pc,operational,99.5907636270035,0.0,0,0
0f276bab4fa85df0,grpo_mass_pc,strict,,,0,1
6cc16446dbe45353,score,operational,100.0,0.0,16,0
6cc16446dbe45353,score,strict,100.0,0.0,16,0
6cc16446dbe45353,pareto,operational,100.0,0.0,16,0
6cc16446dbe45353,pareto,strict,100.0,0.0,16,0
6cc16446dbe45353,gt_geometry,operational,97.01805925835792,0.0,16,0
6cc16446dbe45353,gt_geometry,strict,97.01805925835792,0.0,16,0
6cc16446dbe45353,grpo_mass_pc,operational,100.0,0.0,0,0
6cc16446dbe45353,grpo_mass_pc,strict,,,0,1
26043d2de718532d,score,operational,100.0,0.0,16,0
26043d2de718532d,score,strict,100.0,0.0,16,0
26043d2de718532d,pareto,operational,100.0,0.0,16,0
26043d2de718532d,pareto,strict,100.0,0.0,16,0
26043d2de718532d,gt_geometry,operational,100.0,0.0,16,0
26043d2de718532d,gt_geometry,strict,100.0,0.0,16,0
26043d2de718532d,grpo_mass_pc,operational,100.0,0.0,0,0
26043d2de718532d,grpo_mass_pc,strict,,,0,1
e72eb72ebdc25a8a,score,operational,100.0,0.0,16,0
e72eb72ebdc25a8a,score,strict,100.0,0.0,16,0
e72eb72ebdc25a8a,pareto,operational,100.0,0.0,16,0
e72eb72ebdc25a8a,pareto,strict,100.0,0.0,16,0
e72eb72ebdc25a8a,gt_geometry,operational,100.0,6.103515625e-05,16,0
e72eb72ebdc25a8a,gt_geometry,strict,100.0,6.103515625e-05,16,0
e72eb72ebdc25a8a,grpo_mass_pc,operational,100.0,0.0,0,0
e72eb72ebdc25a8a,grpo_mass_pc,strict,,,0,1
c852239b5ac95394,score,operational,97.21939227266576,0.0,16,0
c852239b5ac95394,score,strict,97.21939227266576,0.0,16,0
c852239b5ac95394,pareto,operational,60.87835345517861,0.0,16,0
c852239b5ac95394,pareto,strict,60.87835345517861,0.0,16,0
c852239b5ac95394,gt_geometry,operational,92.1746268654298,0.0,16,0
c852239b5ac95394,gt_geometry,strict,92.1746268654298,0.0,16,0
c852239b5ac95394,grpo_mass_pc,operational,97.21939227266576,0.0,0,0
c852239b5ac95394,grpo_mass_pc,strict,,,0,1
3c297001ef2d5acb,score,operational,100.0,0.0,16,0
3c297001ef2d5acb,score,strict,100.0,0.0,16,0
3c297001ef2d5acb,pareto,operational,100.0,0.0,16,0
3c297001ef2d5acb,pareto,strict,100.0,0.0,16,0
3c297001ef2d5acb,gt_geometry,operational,99.50553521432803,6.103515625e-05,16,0
3c297001ef2d5acb,gt_geometry,strict,99.50553521432803,6.103515625e-05,16,0
3c297001ef2d5acb,grpo_mass_pc,operational,100.0,0.0,0,0
3c297001ef2d5acb,grpo_mass_pc,strict,,,0,1
123b77fa26425ac1,score,operational,99.99839509247744,0.0,16,0
123b77fa26425ac1,score,strict,99.99839509247744,0.0,16,0
123b77fa26425ac1,pareto,operational,98.95833333333334,0.0,16,0
123b77fa26425ac1,pareto,strict,98.95833333333334,0.0,16,0
123b77fa26425ac1,gt_geometry,operational,98.1873821644119,0.0,16,0
123b77fa26425ac1,gt_geometry,strict,98.1873821644119,0.0,16,0
123b77fa26425ac1,grpo_mass_pc,operational,99.99839509247744,0.0,0,0
123b77fa26425ac1,grpo_mass_pc,strict,,,0,1
f97414b6f4a15866,score,operational,100.0,0.0,16,0
f97414b6f4a15866,score,strict,100.0,0.0,16,0
f97414b6f4a15866,pareto,operational,100.0,0.0,16,0
f97414b6f4a15866,pareto,strict,100.0,0.0,16,0
f97414b6f4a15866,gt_geometry,operational,100.0,0.0,16,0
f97414b6f4a15866,gt_geometry,strict,100.0,0.0,16,0
f97414b6f4a15866,grpo_mass_pc,operational,100.0,0.0,0,0
f97414b6f4a15866,grpo_mass_pc,strict,,,0,1
957d3c9491ba5b5b,score,operational,99.99896457667182,0.0,16,0
957d3c9491ba5b5b,score,strict,99.99896457667182,0.0,16,0
957d3c9491ba5b5b,pareto,operational,99.99896457667182,0.0,16,0
957d3c9491ba5b5b,pareto,strict,99.99896457667182,0.0,16,0
957d3c9491ba5b5b,gt_geometry,operational,93.25248214321982,0.0,16,0
957d3c9491ba5b5b,gt_geometry,strict,93.25248214321982,0.0,16,0
957d3c9491ba5b5b,grpo_mass_pc,operational,99.99896457667182,0.0,0,0
957d3c9491ba5b5b,grpo_mass_pc,strict,,,0,1
0c9d055f4ccc5d64,score,operational,100.0,0.0,16,0
0c9d055f4ccc5d64,score,strict,100.0,0.0,16,0
0c9d055f4ccc5d64,pareto,operational,100.0,0.0,16,0
0c9d055f4ccc5d64,pareto,strict,100.0,0.0,16,0
0c9d055f4ccc5d64,gt_geometry,operational,100.0,0.0,16,0
0c9d055f4ccc5d64,gt_geometry,strict,100.0,0.0,16,0
0c9d055f4ccc5d64,grpo_mass_pc,operational,100.0,0.0,0,0
0c9d055f4ccc5d64,grpo_mass_pc,strict,,,0,1
cbaf3221997c55be,score,operational,100.0,0.0,16,0
cbaf3221997c55be,score,strict,100.0,0.0,16,0
cbaf3221997c55be,pareto,operational,100.0,0.0,16,0
cbaf3221997c55be,pareto,strict,100.0,0.0,16,0
cbaf3221997c55be,gt_geometry,operational,99.13554014881318,0.0,16,0
cbaf3221997c55be,gt_geometry,strict,99.13554014881318,0.0,16,0
cbaf3221997c55be,grpo_mass_pc,operational,100.0,0.0,0,0
cbaf3221997c55be,grpo_mass_pc,strict,,,0,1
a02463c8a92d56ce,score,operational,100.0,0.0,16,0
a02463c8a92d56ce,score,strict,100.0,0.0,16,0
a02463c8a92d56ce,pareto,operational,100.0,0.0,16,0
a02463c8a92d56ce,pareto,strict,100.0,0.0,16,0
a02463c8a92d56ce,gt_geometry,operational,100.0,0.0,16,0
a02463c8a92d56ce,gt_geometry,strict,100.0,0.0,16,0
a02463c8a92d56ce,grpo_mass_pc,operational,100.0,0.0,0,0
a02463c8a92d56ce,grpo_mass_pc,strict,,,0,1
d91a4c7d1d9e5647,score,operational,100.0,0.0,16,0
d91a4c7d1d9e5647,score,strict,100.0,0.0,16,0
d91a4c7d1d9e5647,pareto,operational,100.0,0.0,16,0
d91a4c7d1d9e5647,pareto,strict,100.0,0.0,16,0
d91a4c7d1d9e5647,gt_geometry,operational,91.82609899031696,0.0,16,0
d91a4c7d1d9e5647,gt_geometry,strict,91.82609899031696,0.0,16,0
d91a4c7d1d9e5647,grpo_mass_pc,operational,100.0,0.0,0,0
d91a4c7d1d9e5647,grpo_mass_pc,strict,,,0,1
742b1d2c6cf156c6,score,operational,100.0,0.0,16,0
742b1d2c6cf156c6,score,strict,100.0,0.0,16,0
742b1d2c6cf156c6,pareto,operational,100.0,0.0,16,0
742b1d2c6cf156c6,pareto,strict,100.0,0.0,16,0
742b1d2c6cf156c6,gt_geometry,operational,94.2056221615401,0.0,16,0
742b1d2c6cf156c6,gt_geometry,strict,94.2056221615401,0.0,16,0
742b1d2c6cf156c6,grpo_mass_pc,operational,100.0,0.0,0,0
742b1d2c6cf156c6,grpo_mass_pc,strict,,,0,1
8b3e9121fd57540f,score,operational,98.55542394734356,0.0,16,0
8b3e9121fd57540f,score,strict,98.55542394734356,0.0,16,0
8b3e9121fd57540f,pareto,operational,98.55542394734356,0.0,16,0
8b3e9121fd57540f,pareto,strict,98.55542394734356,0.0,16,0
8b3e9121fd57540f,gt_geometry,operational,95.86768242763802,0.0,16,0
8b3e9121fd57540f,gt_geometry,strict,95.86768242763802,0.0,16,0
8b3e9121fd57540f,grpo_mass_pc,operational,98.55542394734356,0.0,0,0
8b3e9121fd57540f,grpo_mass_pc,strict,,,0,1
bdf3b83064235e17,score,operational,100.0,0.0,16,0
bdf3b83064235e17,score,strict,100.0,0.0,16,0
bdf3b83064235e17,pareto,operational,100.0,0.0,16,0
bdf3b83064235e17,pareto,strict,100.0,0.0,16,0
bdf3b83064235e17,gt_geometry,operational,100.0,0.0,16,0
bdf3b83064235e17,gt_geometry,strict,100.0,0.0,16,0
bdf3b83064235e17,grpo_mass_pc,operational,100.0,0.0,0,0
bdf3b83064235e17,grpo_mass_pc,strict,,,0,1
ab000bda9ccf5150,score,operational,100.0,0.0,16,0
ab000bda9ccf5150,score,strict,100.0,0.0,16,0
ab000bda9ccf5150,pareto,operational,100.0,0.0,16,0
ab000bda9ccf5150,pareto,strict,100.0,0.0,16,0
ab000bda9ccf5150,gt_geometry,operational,100.0,0.0,16,0
ab000bda9ccf5150,gt_geometry,strict,100.0,0.0,16,0
ab000bda9ccf5150,grpo_mass_pc,operational,100.0,0.0,0,0
ab000bda9ccf5150,grpo_mass_pc,strict,,,0,1
e165b9b4eb5f5cf4,score,operational,100.0,0.0,16,0
e165b9b4eb5f5cf4,score,strict,100.0,0.0,16,0
e165b9b4eb5f5cf4,pareto,operational,100.0,0.0,16,0
e165b9b4eb5f5cf4,pareto,strict,100.0,0.0,16,0
e165b9b4eb5f5cf4,gt_geometry,operational,100.0,0.0,16,0
e165b9b4eb5f5cf4,gt_geometry,strict,100.0,0.0,16,0
e165b9b4eb5f5cf4,grpo_mass_pc,operational,100.0,0.0,0,0
e165b9b4eb5f5cf4,grpo_mass_pc,strict,,,0,1
dcb23119258e58ec,score,operational,99.99665382016526,0.0,16,0
dcb23119258e58ec,score,strict,99.99665382016526,0.0,16,0
dcb23119258e58ec,pareto,operational,99.99665382016526,0.0,16,0
dcb23119258e58ec,pareto,strict,99.99665382016526,0.0,16,0
dcb23119258e58ec,gt_geometry,operational,93.52127241671036,0.0,16,0
dcb23119258e58ec,gt_geometry,strict,93.52127241671036,0.0,16,0
dcb23119258e58ec,grpo_mass_pc,operational,99.99665382016526,0.0,0,0
dcb23119258e58ec,grpo_mass_pc,strict,,,0,1
f0328bdcd0e15d3a,score,operational,100.0,0.0,16,0
f0328bdcd0e15d3a,score,strict,100.0,0.0,16,0
f0328bdcd0e15d3a,pareto,operational,100.0,0.0,16,0
f0328bdcd0e15d3a,pareto,strict,100.0,0.0,16,0
f0328bdcd0e15d3a,gt_geometry,operational,95.21934339869908,0.0,16,0
f0328bdcd0e15d3a,gt_geometry,strict,95.21934339869908,0.0,16,0
f0328bdcd0e15d3a,grpo_mass_pc,operational,100.0,0.0,0,0
f0328bdcd0e15d3a,grpo_mass_pc,strict,,,0,1
c6538928de9c552b,score,operational,99.98928252952588,0.0,16,0
c6538928de9c552b,score,strict,99.98928252952588,0.0,16,0
c6538928de9c552b,pareto,operational,99.98928252952588,0.0,16,0
c6538928de9c552b,pareto,strict,99.98928252952588,0.0,16,0
c6538928de9c552b,gt_geometry,operational,99.5393672700906,0.0,16,0
c6538928de9c552b,gt_geometry,strict,99.5393672700906,0.0,16,0
c6538928de9c552b,grpo_mass_pc,operational,99.98928252952588,0.0,0,0
c6538928de9c552b,grpo_mass_pc,strict,,,0,1
56da0490b78b5033,score,operational,98.20131906128952,0.0,16,0
56da0490b78b5033,score,strict,98.20131906128952,0.0,16,0
56da0490b78b5033,pareto,operational,98.20131906128952,0.0,16,0
56da0490b78b5033,pareto,strict,98.20131906128952,0.0,16,0
56da0490b78b5033,gt_geometry,operational,96.32005997672512,0.0,16,0
56da0490b78b5033,gt_geometry,strict,96.32005997672512,0.0,16,0
56da0490b78b5033,grpo_mass_pc,operational,98.20131906128952,0.0,0,0
56da0490b78b5033,grpo_mass_pc,strict,,,0,1
8fc454e70d1554b7,score,operational,100.0,0.0,16,0
8fc454e70d1554b7,score,strict,100.0,0.0,16,0
8fc454e70d1554b7,pareto,operational,100.0,0.0,16,0
8fc454e70d1554b7,pareto,strict,100.0,0.0,16,0
8fc454e70d1554b7,gt_geometry,operational,100.0,0.0,16,0
8fc454e70d1554b7,gt_geometry,strict,100.0,0.0,16,0
8fc454e70d1554b7,grpo_mass_pc,operational,100.0,0.0,0,0
8fc454e70d1554b7,grpo_mass_pc,strict,,,0,1
3eceeb425c3a560b,score,operational,99.99963307641148,0.0,16,0
3eceeb425c3a560b,score,strict,99.99963307641148,0.0,16,0
3eceeb425c3a560b,pareto,operational,100.0,0.0,16,0
3eceeb425c3a560b,pareto,strict,100.0,0.0,16,0
3eceeb425c3a560b,gt_geometry,operational,98.239718021456,0.0,16,0
3eceeb425c3a560b,gt_geometry,strict,98.239718021456,0.0,16,0
3eceeb425c3a560b,grpo_mass_pc,operational,99.99963307641148,0.0,0,0
3eceeb425c3a560b,grpo_mass_pc,strict,,,0,1
5e7d1f34a80c5e46,score,operational,100.0,0.0,16,0
5e7d1f34a80c5e46,score,strict,100.0,0.0,16,0
5e7d1f34a80c5e46,pareto,operational,100.0,0.0,16,0
5e7d1f34a80c5e46,pareto,strict,100.0,0.0,16,0
5e7d1f34a80c5e46,gt_geometry,operational,100.0,0.0,16,0
5e7d1f34a80c5e46,gt_geometry,strict,100.0,0.0,16,0
5e7d1f34a80c5e46,grpo_mass_pc,operational,100.0,0.0,0,0
5e7d1f34a80c5e46,grpo_mass_pc,strict,,,0,1
ef4f3026ae1b56a3,score,operational,94.60694786213143,0.0,16,0
ef4f3026ae1b56a3,score,strict,94.60694786213143,0.0,16,0
ef4f3026ae1b56a3,pareto,operational,94.60694786213143,0.0,16,0
ef4f3026ae1b56a3,pareto,strict,94.60694786213143,0.0,16,0
ef4f3026ae1b56a3,gt_geometry,operational,90.54792755929968,0.0,16,0
ef4f3026ae1b56a3,gt_geometry,strict,90.54792755929968,0.0,16,0
ef4f3026ae1b56a3,grpo_mass_pc,operational,94.60694786213143,0.0,0,0
ef4f3026ae1b56a3,grpo_mass_pc,strict,,,0,1
d92fd7e6c01d503b,score,operational,100.0,0.0,16,0
d92fd7e6c01d503b,score,strict,100.0,0.0,16,0
d92fd7e6c01d503b,pareto,operational,100.0,0.0,16,0
d92fd7e6c01d503b,pareto,strict,100.0,0.0,16,0
d92fd7e6c01d503b,gt_geometry,operational,100.0,0.0,16,0
d92fd7e6c01d503b,gt_geometry,strict,100.0,0.0,16,0
d92fd7e6c01d503b,grpo_mass_pc,operational,100.0,0.0,0,0
d92fd7e6c01d503b,grpo_mass_pc,strict,,,0,1
1381f484e75c565a,score,operational,99.96508483030584,0.0,16,0
1381f484e75c565a,score,strict,99.96508483030584,0.0,16,0
1381f484e75c565a,pareto,operational,99.96508483030584,0.0,16,0
1381f484e75c565a,pareto,strict,99.96508483030584,0.0,16,0
1381f484e75c565a,gt_geometry,operational,94.09865021278756,0.0,16,0
1381f484e75c565a,gt_geometry,strict,94.09865021278756,0.0,16,0
1381f484e75c565a,grpo_mass_pc,operational,99.96508483030584,0.0,0,0
1381f484e75c565a,grpo_mass_pc,strict,,,0,1
7b79090489c95c0b,score,operational,100.0,0.0,16,0
7b79090489c95c0b,score,strict,100.0,0.0,16,0
7b79090489c95c0b,pareto,operational,100.0,0.0,16,0
7b79090489c95c0b,pareto,strict,100.0,0.0,16,0
7b79090489c95c0b,gt_geometry,operational,99.90210412461158,0.0,16,0
7b79090489c95c0b,gt_geometry,strict,99.90210412461158,0.0,16,0
7b79090489c95c0b,grpo_mass_pc,operational,100.0,0.0,0,0
7b79090489c95c0b,grpo_mass_pc,strict,,,0,1
f0d107fb359953ff,score,operational,100.0,0.0,16,0
f0d107fb359953ff,score,strict,100.0,0.0,16,0
f0d107fb359953ff,pareto,operational,100.0,0.0,16,0
f0d107fb359953ff,pareto,strict,100.0,0.0,16,0
f0d107fb359953ff,gt_geometry,operational,91.38826674585972,0.0,16,0
f0d107fb359953ff,gt_geometry,strict,91.38826674585972,0.0,16,0
f0d107fb359953ff,grpo_mass_pc,operational,100.0,0.0,0,0
f0d107fb359953ff,grpo_mass_pc,strict,,,0,1
e0c845f2d87555b3,score,operational,100.0,0.0,16,0
e0c845f2d87555b3,score,strict,100.0,0.0,16,0
e0c845f2d87555b3,pareto,operational,100.0,0.0,16,0
e0c845f2d87555b3,pareto,strict,100.0,0.0,16,0
e0c845f2d87555b3,gt_geometry,operational,100.0,0.0,16,0
e0c845f2d87555b3,gt_geometry,strict,100.0,0.0,16,0
e0c845f2d87555b3,grpo_mass_pc,operational,100.0,0.0,0,0
e0c845f2d87555b3,grpo_mass_pc,strict,,,0,1
9e454d3b139c5a3d,score,operational,100.0,0.0,16,0
9e454d3b139c5a3d,score,strict,100.0,0.0,16,0
9e454d3b139c5a3d,pareto,operational,100.0,0.0,16,0
9e454d3b139c5a3d,pareto,strict,100.0,0.0,16,0
9e454d3b139c5a3d,gt_geometry,operational,100.0,0.0,16,0
9e454d3b139c5a3d,gt_geometry,strict,100.0,0.0,16,0
9e454d3b139c5a3d,grpo_mass_pc,operational,100.0,0.0,0,0
9e454d3b139c5a3d,grpo_mass_pc,strict,,,0,1
468894d189a75353,score,operational,100.0,0.0,16,0
468894d189a75353,score,strict,100.0,0.0,16,0
468894d189a75353,pareto,operational,100.0,0.0,16,0
468894d189a75353,pareto,strict,100.0,0.0,16,0
468894d189a75353,gt_geometry,operational,100.0,0.0,16,0
468894d189a75353,gt_geometry,strict,100.0,0.0,16,0
468894d189a75353,grpo_mass_pc,operational,100.0,0.0,0,0
468894d189a75353,grpo_mass_pc,strict,,,0,1
9252ad8efde85a85,score,operational,100.0,0.0,16,0
9252ad8efde85a85,score,strict,100.0,0.0,16,0
