token,raw_index,candidate_id,PDMS,q,r_knn,source,global_rank,conditional_rank,dominator_count,far_dominator_count,far_dominator_poisoning
e1ee982450c85213,38,il_native_06,94.70425798359354,88.28125,1.4468130232954226,IL-native,59,2,58,57,True
e1ee982450c85213,57,il_native_25,94.86004277914235,79.6875,1.262308018682484,IL-native,56,1,55,55,True
1819e1b106b354ad,37,il_native_05,88.9348465259013,92.96875,1.2834942060313745,IL-native,67,2,66,65,True
1819e1b106b354ad,61,il_native_29,88.94278260414916,92.96875,1.3201509612867421,IL-native,65,1,64,64,True
4ecdbea836725622,39,il_native_07,91.48047720903672,31.25,0.9316494395848675,IL-native,32,1,74,74,True
4ecdbea836725622,128,bridge_mts_8692_06_0.2,90.9778370367755,94.53125,1.5473402814703583,Bridge-0.2_mts_8692,43,2,85,84,True
253b856b49ef52d2,128,bridge_mts_8692_15_0.2,91.29462066850945,92.96875,1.4800580250372883,Bridge-0.2_mts_8692,10,1,9,9,True
253b856b49ef52d2,132,bridge_mts_8692_04_0.2,91.00565190772767,92.1875,1.4385330168610104,Bridge-0.2_mts_8692,30,2,29,28,True
68e39232887c5e4a,50,il_native_18,91.40613016831914,29.6875,0.8925888540436927,IL-native,73,2,72,71,True
68e39232887c5e4a,56,il_native_24,91.60032023565063,61.71875,1.063787766008326,IL-native,67,1,66,66,True
2e2bb8bb71265998,50,il_native_18,82.33454168145701,75.0,1.1489263358503432,IL-native,83,2,98,97,True
2e2bb8bb71265998,56,il_native_24,82.48910130351996,56.25,1.031200712075884,IL-native,82,1,97,97,True
e34a1f5fb71c54da,58,il_native_26,88.73286419758863,43.75,0.9571096486555446,IL-native,3,1,2,2,True
e34a1f5fb71c54da,132,bridge_mts_8692_04_0.2,88.31417281942055,83.59375,1.1756432715284961,Bridge-0.2_mts_8692,20,2,19,18,True
2af1778054cf51a4,33,il_native_01,86.49170489748656,85.9375,1.4445291460490988,IL-native,162,1,161,161,True
2af1778054cf51a4,45,il_native_13,86.420436212711,87.5,1.4869371138656753,IL-native,163,2,162,161,True
0f276bab4fa85df0,35,il_native_03,97.2056049075989,71.09375,1.1725857536878947,IL-native,63,2,62,61,True
0f276bab4fa85df0,54,il_native_22,97.25915642814388,63.28125,1.12148582230439,IL-native,60,1,59,59,True
6cc16446dbe45353,37,il_native_05,94.30798350955664,45.3125,0.9681524122094733,IL-native,61,2,66,65,True
6cc16446dbe45353,63,il_native_31,94.68300243337828,79.6875,1.1721453077315187,IL-native,60,1,65,65,True
c852239b5ac95394,38,il_native_06,92.0564677508285,91.40625,1.41549894219675,IL-native,31,1,30,30,True
c852239b5ac95394,168,bridge_grpo_9041_15_0.2,92.00969257116026,92.1875,1.4489220620129313,Bridge-0.2_grpo_9041,32,2,31,30,True
123b77fa26425ac1,128,bridge_mts_8692_10_0.2,94.99366294281711,88.28125,1.3306353207605413,Bridge-0.2_mts_8692,64,1,66,66,True
123b77fa26425ac1,132,bridge_mts_8692_01_0.2,94.98843295053759,92.1875,1.4300204145309852,Bridge-0.2_mts_8692,66,2,68,67,True
957d3c9491ba5b5b,43,il_native_11,91.86272151348196,41.40625,0.9721916450126286,IL-native,98,2,97,96,True
957d3c9491ba5b5b,48,il_native_16,92.02474263325034,93.75,1.5464633172871427,IL-native,94,1,93,93,True
0c9d055f4ccc5d64,42,il_native_10,94.49702006847464,86.71875,1.4390616416084958,IL-native,52,2,162,161,True
0c9d055f4ccc5d64,61,il_native_29,94.90729239798537,85.9375,1.4302124095342785,IL-native,51,1,161,161,True
cbaf3221997c55be,47,il_native_15,97.61026202429295,93.75,1.6229092654914534,IL-native,11,1,10,10,True
cbaf3221997c55be,52,il_native_20,97.59843002805101,65.625,1.0674279835084866,IL-native,13,2,12,11,True
d91a4c7d1d9e5647,43,il_native_11,88.86281999503568,49.21875,0.9943130101495228,IL-native,63,1,64,64,True
d91a4c7d1d9e5647,50,il_native_18,88.64221685049873,57.03125,1.0131616109110462,IL-native,64,2,65,64,True
742b1d2c6cf156c6,38,il_native_06,87.57953934157099,61.71875,1.053012904290276,IL-native,54,1,71,71,True
742b1d2c6cf156c6,54,il_native_22,87.4719471780604,91.40625,1.40669672972193,IL-native,57,2,74,73,True
8b3e9121fd57540f,48,il_native_16,96.51845962454738,87.5,1.34489719915825,IL-native,32,1,31,31,True
8b3e9121fd57540f,59,il_native_27,96.30283869728005,83.59375,1.3112283629394383,IL-native,38,2,37,36,True
dcb23119258e58ec,34,il_native_02,93.03989627937966,25.78125,0.8828100572105265,IL-native,66,2,65,64,True
dcb23119258e58ec,60,il_native_28,93.04922965350784,37.5,0.9478198377067613,IL-native,65,1,64,64,True
f0328bdcd0e15d3a,48,il_native_16,94.60180686832516,87.5,1.4527332848293264,IL-native,65,1,64,64,True
f0328bdcd0e15d3a,52,il_native_20,94.56180567991484,9.375,0.7567115937166006,IL-native,66,2,65,64,True
c6538928de9c552b,45,il_native_13,99.31979598257857,63.28125,1.0796674528930916,IL-native,44,1,59,59,True
c6538928de9c552b,50,il_native_18,99.0693561687459,62.5,1.071149342372195,IL-native,48,2,63,62,True
56da0490b78b5033,39,il_native_07,85.63171043239811,69.53125,1.0737769877457755,IL-native,157,1,156,156,True
56da0490b78b5033,61,il_native_29,84.79482462130781,79.6875,1.1579122071135517,IL-native,160,2,159,158,True
3eceeb425c3a560b,57,il_native_25,93.42449389104043,90.625,1.667674126935487,IL-native,161,2,160,159,True
3eceeb425c3a560b,60,il_native_28,93.64799727748631,93.75,1.6978179913633238,IL-native,158,1,157,157,True
ef4f3026ae1b56a3,42,il_native_10,88.77847577071023,48.4375,0.9944215819547542,IL-native,64,2,66,65,True
ef4f3026ae1b56a3,63,il_native_31,89.03479186014279,81.25,1.238406518048846,IL-native,62,1,64,64,True
1381f484e75c565a,38,il_native_06,93.42181272354965,92.96875,1.528665909522862,IL-native,64,1,63,63,True
1381f484e75c565a,52,il_native_20,93.40985713682593,60.9375,1.0743893032517169,IL-native,65,2,64,63,True
7b79090489c95c0b,33,il_native_01,98.96258349618613,78.90625,1.215901748332574,IL-native,17,1,64,64,True
7b79090489c95c0b,38,il_native_06,98.86499421109653,71.09375,1.131482072408804,IL-native,18,2,65,64,True
f0d107fb359953ff,36,il_native_04,92.27898708438958,17.1875,0.845527776993517,IL-native,66,2,65,64,True
f0d107fb359953ff,46,il_native_14,92.42532344157394,45.3125,0.9824005189182565,IL-native,65,1,64,64,True
9252ad8efde85a85,173,bridge_grpo_9041_09_0.4,99.99093127995464,93.75,1.6274424721365424,Bridge-0.4_grpo_9041,3,2,115,96,True
1d45b9d20e9d5f92,39,il_native_07,93.56771843638136,81.25,1.2889724340576243,IL-native,44,1,43,43,True
1d45b9d20e9d5f92,45,il_native_13,93.4713935705151,23.4375,0.8288849729850497,IL-native,45,2,44,43,True
39fc09d325a05606,45,il_native_13,96.12170861378709,90.625,1.6201752102193063,IL-native,27,1,26,26,True
39fc09d325a05606,136,bridge_mts_8692_02_0.2,95.96932571143624,92.96875,1.7149241153540766,Bridge-0.2_mts_8692,35,2,34,33,True
e65ea4e886535732,50,il_native_18,92.4519521332376,93.75,1.478364859537121,IL-native,19,1,18,18,True
e65ea4e886535732,52,il_native_20,92.38297827891678,92.1875,1.452037433617378,IL-native,26,2,25,24,True
3609537de0105997,35,il_native_03,90.26892733776796,37.5,0.9408294817747843,IL-native,65,1,64,64,True
3609537de0105997,55,il_native_23,90.23554293914133,7.03125,0.7803949817627112,IL-native,66,2,65,64,True
8a022198e6885aed,34,il_native_02,92.30871354546429,74.21875,1.1065540320119571,IL-native,31,1,96,96,True
8a022198e6885aed,57,il_native_25,91.70786359724339,39.0625,0.9435170185626602,IL-native,32,2,97,96,True
f6f213b156de552d,48,il_native_16,92.50067244143337,65.625,1.1115015197385032,IL-native,66,1,65,65,True
f6f213b156de552d,60,il_native_28,92.49105480381067,47.65625,0.9694370095221149,IL-native,67,2,66,65,True
e15983da12955abf,7,gt_06,89.05266835568027,94.53125,1.4664182930238678,GT,125,2,124,123,True
e15983da12955abf,13,gt_12,89.05317136063753,90.625,1.3404699078105702,GT,124,1,123,123,True
8635030755615376,40,il_native_08,96.49981175050186,92.1875,1.4996810196472627,IL-native,71,1,70,70,True
8635030755615376,61,il_native_29,96.21972474658381,64.0625,1.1181070632371561,IL-native,86,2,85,84,True
808ff2e869ff5d92,45,il_native_13,76.12792969387066,92.96875,1.4314185672441644,IL-native,164,2,163,162,True
808ff2e869ff5d92,46,il_native_14,76.38922028885258,89.0625,1.3427802657872359,IL-native,162,1,161,161,True
1b53682e2df854e1,128,bridge_mts_8692_08_0.2,89.12444620316991,90.625,1.5018621159070928,Bridge-0.2_mts_8692,24,2,23,22,True
1b53682e2df854e1,129,bridge_mts_8692_08_0.4,89.25768507466083,93.75,1.9641630698099173,Bridge-0.4_mts_8692,19,1,18,18,True
dd175b6e08565a4e,34,il_native_02,81.21064341337282,57.03125,1.0448455248481117,IL-native,62,2,77,76,True
dd175b6e08565a4e,55,il_native_23,81.23795609319913,60.15625,1.0663334325634186,IL-native,58,1,73,73,True
8e475454489d5f5b,44,il_native_12,94.538517580381,89.84375,1.4586411721729178,IL-native,22,2,67,66,True
8e475454489d5f5b,57,il_native_25,94.5625996186593,88.28125,1.3579144114690582,IL-native,21,1,66,66,True
dc2d27a848115b56,32,il_native_00,99.44734749135517,41.40625,0.9516769774047109,IL-native,12,1,63,63,True
dc2d27a848115b56,40,il_native_08,99.42646619655619,78.90625,1.3281167523454949,IL-native,13,2,64,63,True
3783e56bc9ef5e85,58,il_native_26,89.81155717227483,71.09375,1.1070497825258154,IL-native,88,1,102,102,True
3783e56bc9ef5e85,128,bridge_mts_8692_11_0.2,89.53222906158386,82.8125,1.226410779993076,Bridge-0.2_mts_8692,107,2,121,120,True
d45a215505f05382,32,il_native_00,92.1055316477437,75.78125,1.205581035184712,IL-native,132,2,131,130,True
d45a215505f05382,34,il_native_02,92.19427405887406,91.40625,1.41845038101311,IL-native,123,1,122,122,True
802c127f63f955ed,34,il_native_02,89.03940675324068,90.625,1.3889003295443954,IL-native,6,1,5,5,True
802c127f63f955ed,56,il_native_24,88.14223786332674,17.96875,0.8743516828371174,IL-native,7,2,6,5,True
f102259e52d35ac5,44,il_native_12,96.16345998540761,75.78125,1.1733632454893421,IL-native,67,2,66,65,True
f102259e52d35ac5,48,il_native_16,96.19115829093768,64.84375,1.079907133175711,IL-native,66,1,65,65,True
db5aa5f382f25aaa,22,gt_21,91.47159079637215,93.75,1.5411276636518025,GT,49,2,66,65,True
db5aa5f382f25aaa,63,il_native_31,92.07108112503798,63.28125,1.0863966565052738,IL-native,48,1,65,65,True
f36236f06fb556a0,33,il_native_01,89.54198394302372,15.625,0.8706926258271339,IL-native,66,2,65,64,True
f36236f06fb556a0,43,il_native_11,89.65828453809316,16.40625,0.8762744589285155,IL-native,65,1,64,64,True
ed717de405885939,43,il_native_11,88.66560003051461,92.1875,1.5217100251282216,IL-native,72,2,71,70,True
ed717de405885939,46,il_native_14,88.6669893082476,94.53125,1.6076418861173636,IL-native,71,1,70,70,True
3382fe7a030150df,53,il_native_21,87.56277028348526,50.78125,1.003469940793857,IL-native,11,1,10,10,True
3382fe7a030150df,55,il_native_23,87.47411917289162,75.78125,1.1009162107042707,IL-native,13,2,12,11,True
a0283fb79a975f2c,32,il_native_00,94.49329848848113,6.25,0.7000786349994834,IL-native,66,2,65,64,True
a0283fb79a975f2c,54,il_native_22,94.51453330626374,55.46875,1.023786421933509,IL-native,65,1,64,64,True
f86b2f13b23d5470,48,il_native_16,96.11538334768535,45.3125,0.9743715677631326,IL-native,54,1,53,53,True
f86b2f13b23d5470,51,il_native_19,95.98933306983214,78.90625,1.2257612096901358,IL-native,59,2,58,57,True
6e5e2d80ec915e15,43,il_native_11,96.00754209068117,15.625,0.8444137269600662,IL-native,69,2,68,67,True
6e5e2d80ec915e15,50,il_native_18,96.15078969737209,42.1875,0.9660348124169476,IL-native,67,1,66,66,True
b5d7c17fe5375141,52,il_native_20,99.7295717144083,57.8125,1.0294761299181885,IL-native,5,2,44,30,True
a507cbf8c4055960,152,bridge_mts_8751_06_0.2,94.98018530538769,67.96875,1.1203693461645927,Bridge-0.2_mts_8751,114,1,113,113,True
a507cbf8c4055960,156,bridge_mts_8751_08_0.2,94.98000546804306,63.28125,1.0835886663988348,Bridge-0.2_mts_8751,115,2,114,113,True
331e21d3c8d65bae,46,il_native_14,99.67342881360283,44.53125,0.9623007950247451,IL-native,5,1,4,4,True
331e21d3c8d65bae,62,il_native_30,99.37607778926557,89.0625,1.4365693233302133,IL-native,8,2,7,6,True
c5f7460ee0da513a,45,il_native_13,95.3289826100959,5.46875,0.8332674122735193,IL-native,31,2,30,29,True
c5f7460ee0da513a,52,il_native_20,95.33606597334408,3.90625,0.8032300511082062,IL-native,30,1,29,29,True
7b20cfb388a15b3d,50,il_native_18,94.51816731306258,82.8125,1.421829554701323,IL-native,134,1,133,133,True
7b20cfb388a15b3d,61,il_native_29,94.5138394733391,70.3125,1.2207320078800656,IL-native,135,2,134,133,True
e4fda5ede9c657f1,37,il_native_05,97.92967031249354,81.25,1.2329955126725514,IL-native,3,2,6,5,True
007505437ed45b53,41,il_native_09,82.10121924388609,89.84375,1.3667134802163152,IL-native,65,1,64,64,True
007505437ed45b53,47,il_native_15,82.08629771474195,76.5625,1.1345907985249197,IL-native,67,2,66,65,True
b1199a48987b5f73,36,il_native_04,98.93223101866866,78.90625,1.1676787429522208,IL-native,9,1,58,58,True
b1199a48987b5f73,45,il_native_13,98.48291002887692,75.0,1.135025275536073,IL-native,12,2,61,60,True
99c663a7b4e15514,41,il_native_09,89.19184387947868,90.625,1.3232099205935814,IL-native,65,1,64,64,True
99c663a7b4e15514,62,il_native_30,88.97296689807716,39.84375,0.9724670945737616,IL-native,67,2,66,65,True
2b9bcbd586b55042,52,il_native_20,90.9402851917853,53.125,1.0291411646169033,IL-native,7,1,6,6,True
2b9bcbd586b55042,59,il_native_27,90.92062477040118,86.71875,1.2358138955069484,IL-native,8,2,7,6,True
b37b1679fd745ac9,40,il_native_08,84.62707532297443,48.4375,0.9907913206400837,IL-native,57,1,56,56,True
b37b1679fd745ac9,59,il_native_27,84.60065332487807,40.625,0.9503081647446687,IL-native,58,2,57,56,True
a4b7b2795e615efb,36,il_native_04,88.13404709887719,92.1875,1.4644401386317019,IL-native,117,1,125,125,True
a4b7b2795e615efb,148,bridge_mts_8751_08_0.2,88.08104935576989,92.1875,1.4878775223142626,Bridge-0.2_mts_8751,118,2,126,125,True
fbec1eb4b33955e2,54,il_native_22,88.0666519675676,64.84375,1.1199229258134442,IL-native,30,1,29,29,True
fbec1eb4b33955e2,57,il_native_25,87.72314713832654,85.15625,1.4640637760463424,IL-native,60,2,59,58,True
c1ae700926d4577c,35,il_native_03,82.66997764596886,51.5625,1.0086121034593971,IL-native,43,1,66,66,True
c1ae700926d4577c,63,il_native_31,82.27920976945612,89.0625,1.3874648092996262,IL-native,44,2,67,66,True
70d9d2c73e4155d4,41,il_native_09,86.04213978202053,63.28125,1.0936768726533064,IL-native,66,1,65,65,True
70d9d2c73e4155d4,62,il_native_30,85.921602889059,78.90625,1.3340435790586413,IL-native,68,2,67,66,True
de0fb293bb4859e7,144,bridge_mts_8751_15_0.2,88.79495088097266,83.59375,1.2409108062665422,Bridge-0.2_mts_8751,48,2,47,46,True
de0fb293bb4859e7,145,bridge_mts_8751_15_0.4,88.83503966238634,92.1875,1.5429150278122234,Bridge-0.4_mts_8751,41,1,40,40,True
1fe597d0fb1454dc,39,il_native_07,92.50797212918408,91.40625,1.4814122961172977,IL-native,69,2,68,67,True
1fe597d0fb1454dc,58,il_native_26,92.82769834421212,83.59375,1.3234334461142976,IL-native,66,1,65,65,True
fefa00cc3fe65b70,37,il_native_05,97.64956075156394,20.3125,0.8681258133744267,IL-native,3,2,2,1,True
aceba8d21dfe5d03,32,il_native_00,93.90815133847056,4.6875,0.8027830404725771,IL-native,130,2,162,161,True
aceba8d21dfe5d03,39,il_native_07,94.38699672134487,89.84375,1.361477658337875,IL-native,128,1,160,160,True
01034b2411ce5ea0,39,il_native_07,90.3603615015173,67.96875,1.064331140134827,IL-native,67,1,66,66,True
01034b2411ce5ea0,58,il_native_26,90.0984692719632,89.0625,1.192603653367481,IL-native,68,2,67,66,True
dcea502e05ca5eb5,43,il_native_11,90.25308722785459,83.59375,1.309572867142423,IL-native,41,2,40,39,True
dcea502e05ca5eb5,52,il_native_20,90.2658441614839,84.375,1.3348642648846898,IL-native,39,1,38,38,True
a8c9f51e547a5fed,39,il_native_07,83.58208674411743,75.78125,1.1492821773501305,IL-native,68,2,67,66,True
a8c9f51e547a5fed,52,il_native_20,83.63652139272175,21.09375,0.8830718380424485,IL-native,67,1,66,66,True
7a0635b7942859c6,48,il_native_16,99.14695977496115,57.8125,1.047660211419803,IL-native,88,1,160,160,True
7a0635b7942859c6,55,il_native_23,99.08064707011893,8.59375,0.7802102317880071,IL-native,89,2,161,160,True
71495dbc0a3255dc,148,bridge_mts_8751_09_0.2,95.70993537456314,82.8125,1.1648616348242793,Bridge-0.2_mts_8751,71,2,82,81,True
71495dbc0a3255dc,153,bridge_mts_8751_15_0.4,95.71974399856575,94.53125,1.4410522086776227,Bridge-0.4_mts_8751,70,1,81,81,True
244f412a59375c65,51,il_native_19,96.85320844452973,87.5,1.4358782875929266,IL-native,95,2,138,137,True
244f412a59375c65,61,il_native_29,96.93971721629588,53.90625,1.035740437300932,IL-native,93,1,136,136,True
9eddebd4be385650,40,il_native_08,87.92932961118515,78.125,1.2292898802423682,IL-native,65,1,64,64,True
9eddebd4be385650,54,il_native_22,87.87116384835807,67.96875,1.0864779409173564,IL-native,66,2,65,64,True
b53636b863815077,32,il_native_00,93.19555476153838,76.5625,1.1239893371385647,IL-native,66,2,65,64,True
b53636b863815077,48,il_native_16,93.26267349049694,90.625,1.290968089187148,IL-native,64,1,63,63,True
019cfd828c3f5b7c,41,il_native_09,95.545751528355,72.65625,1.196775417437785,IL-native,55,2,54,53,True
019cfd828c3f5b7c,63,il_native_31,95.61838144975957,92.96875,1.7175938334355458,IL-native,52,1,51,51,True
55a649760430531d,46,il_native_14,93.6409492661895,43.75,0.9805975233841971,IL-native,162,2,161,160,True
55a649760430531d,63,il_native_31,93.69497597810123,83.59375,1.2703399254538756,IL-native,160,1,159,159,True
377d9bb5bb125691,128,bridge_mts_8692_14_0.2,99.38158057293181,86.71875,1.3339729378700937,Bridge-0.2_mts_8692,17,1,16,16,True
377d9bb5bb125691,136,bridge_mts_8692_11_0.2,99.36341225213349,87.5,1.3678547770397913,Bridge-0.2_mts_8692,19,2,18,17,True
6822dc0570565ef4,42,il_native_10,86.82865442509797,56.25,1.0417042957140457,IL-native,56,2,55,54,True
6822dc0570565ef4,45,il_native_13,86.92248251247202,87.5,1.4824610301660557,IL-native,49,1,48,48,True
6b5978b04dc85323,128,bridge_mts_8692_06_0.2,96.68600185145976,94.53125,2.0553993067964065,Bridge-0.2_mts_8692,83,1,82,82,True
6b5978b04dc85323,132,bridge_mts_8692_01_0.2,96.6105832450922,94.53125,1.924807632239945,Bridge-0.2_mts_8692,85,2,84,83,True
28c5133d23575e81,35,il_native_03,90.29031565608555,80.46875,1.208423497194806,IL-native,160,2,159,158,True
28c5133d23575e81,52,il_native_20,90.48004134912232,87.5,1.3512421449676308,IL-native,149,1,148,148,True
e1b339d45b635f03,33,il_native_01,99.96878986520196,1.5625,0.7498732218881501,IL-native,6,2,55,54,True
e1b339d45b635f03,59,il_native_27,99.98037601387354,85.15625,1.3301643196933088,IL-native,4,1,53,53,True
60e4b765d65a534a,48,il_native_16,95.01515195894147,93.75,1.7143227173885718,IL-native,66,2,65,64,True
60e4b765d65a534a,63,il_native_31,95.03897672494018,31.25,0.9333099272092183,IL-native,65,1,64,64,True
cb8ed00b6b6e5650,43,il_native_11,93.64809542870175,80.46875,1.2290432592995528,IL-native,14,2,65,64,True
cb8ed00b6b6e5650,46,il_native_14,93.70840986643977,70.3125,1.1260463196292374,IL-native,13,1,64,64,True
f11aede9f6665b09,148,bridge_mts_8751_10_0.2,91.55536255790267,89.84375,1.310093877671973,Bridge-0.2_mts_8751,139,1,139,139,True
f11aede9f6665b09,156,bridge_mts_8751_04_0.2,91.51933682656534,86.71875,1.277621524834473,Bridge-0.2_mts_8751,146,2,146,145,True
8ae2f982585058f2,33,il_native_01,96.92076693130919,78.125,1.175906429273631,IL-native,30,2,29,28,True
8ae2f982585058f2,42,il_native_10,97.02933185664202,77.34375,1.1575626570076638,IL-native,19,1,18,18,True
8783e69e8b9d5d5c,41,il_native_09,89.97409217106457,40.625,0.921166160332554,IL-native,107,2,106,105,True
8783e69e8b9d5d5c,45,il_native_13,90.04466051820039,77.34375,1.258455250627172,IL-native,102,1,101,101,True
9566c9689988532d,43,il_native_11,94.96146012357057,85.15625,1.4456503330466046,IL-native,120,2,161,160,True
9566c9689988532d,46,il_native_14,95.55614265693158,93.75,1.8585770114221392,IL-native,116,1,157,157,True
a49f197b94e15a20,48,il_native_16,97.08299864538169,62.5,1.065276833435866,IL-native,45,2,72,71,True
a49f197b94e15a20,56,il_native_24,97.18833676140285,71.09375,1.102947950086057,IL-native,44,1,71,71,True
d4b1d28cb67b5618,44,il_native_12,95.19712539816689,92.1875,1.4282485550647277,IL-native,140,2,139,138,True
d4b1d28cb67b5618,47,il_native_15,95.21154873178173,76.5625,1.1630572748649417,IL-native,139,1,138,138,True
9fd73df50f1d5a2b,59,il_native_27,94.09185970243121,84.375,1.2271397372134463,IL-native,67,2,66,65,True
9fd73df50f1d5a2b,62,il_native_30,94.09237617037881,0.0,0.591912566628585,IL-native,66,1,65,65,True
23cb188abddf5851,132,bridge_mts_8692_12_0.2,89.4527654150288,94.53125,1.7210669012059565,Bridge-0.2_mts_8692,50,1,74,74,True
23cb188abddf5851,144,bridge_mts_8751_12_0.2,89.15768221338011,86.71875,1.429673925003289,Bridge-0.2_mts_8751,98,2,122,121,True
56df5b5a7f8d5964,32,il_native_00,93.34692927800428,63.28125,1.0714574629984326,IL-native,46,1,45,45,True
56df5b5a7f8d5964,42,il_native_10,93.12992121342405,74.21875,1.1341927337723297,IL-native,56,2,55,54,True
9f7eb558c5125bca,39,il_native_07,88.77787377463206,75.0,1.1701871108568536,IL-native,9,2,8,7,True
9f7eb558c5125bca,44,il_native_12,88.88726017751382,71.09375,1.1435766928476447,IL-native,8,1,7,7,True
c97d721af0475e45,45,il_native_13,92.47591037251232,92.96875,1.557677432525314,IL-native,54,1,53,53,True
c97d721af0475e45,61,il_native_29,92.33878887897514,91.40625,1.4926616005379776,IL-native,58,2,57,56,True
2c87600ce5a15f76,35,il_native_03,96.24527270254836,76.5625,1.3147672944878344,IL-native,3,1,2,2,True
2c87600ce5a15f76,63,il_native_31,96.05515093409961,79.6875,1.4003547629802222,IL-native,9,2,8,7,True
5d0d7322ddea55ce,47,il_native_15,82.0867587062159,67.1875,1.0448201004600888,IL-native,159,1,158,158,True
5d0d7322ddea55ce,62,il_native_30,82.05914935310626,51.5625,1.0011068528937652,IL-native,160,2,159,158,True
fad3b25206405469,37,il_native_05,97.43416121352043,48.4375,0.9890465947666975,IL-native,42,2,41,40,True
fad3b25206405469,38,il_native_06,97.53784822967943,3.90625,0.7316894861347284,IL-native,38,1,37,37,True
117be7ce4bae59d9,40,il_native_08,97.4491055057753,75.0,1.1671861808710942,IL-native,60,2,59,58,True
117be7ce4bae59d9,53,il_native_21,97.56817691504486,93.75,1.4978779614547333,IL-native,56,1,55,55,True
4db513bb187a5415,55,il_native_23,97.84352742511983,80.46875,1.2270922621283389,IL-native,3,2,65,64,True
f679ed3e8e975575,38,il_native_06,99.99636833410577,20.3125,0.8640139506300134,IL-native,3,2,75,62,True
8fcd3f59e5d35e62,38,il_native_06,94.1209858002098,85.15625,1.235359059710935,IL-native,73,2,90,89,True
8fcd3f59e5d35e62,52,il_native_20,94.12448260891871,40.625,0.9769027273398703,IL-native,72,1,89,89,True
f22f6cb0966f5ddf,35,il_native_03,99.89669883306576,81.25,1.298769532962971,IL-native,3,2,153,151,True
8d16e85f8f505b74,45,il_native_13,91.76853970165614,51.5625,1.0124150779051528,IL-native,71,2,70,69,True
8d16e85f8f505b74,57,il_native_25,91.7761254713882,28.125,0.915575440734882,IL-native,70,1,69,69,True
a68174740e5d53d2,41,il_native_09,94.98277574999268,76.5625,1.1948037415062458,IL-native,62,1,61,61,True
a68174740e5d53d2,57,il_native_25,94.91349626094659,70.3125,1.1172124326827846,IL-native,63,2,62,61,True
7592a60634a65972,37,il_native_05,90.96964087168881,91.40625,1.7000906305839059,IL-native,68,2,67,66,True
7592a60634a65972,60,il_native_28,90.98245679044614,78.125,1.2148551944169081,IL-native,67,1,66,66,True
2ad520fb925f5ace,50,il_native_18,97.87292559450306,75.78125,1.1462162148499264,IL-native,8,2,65,64,True
2ad520fb925f5ace,57,il_native_25,97.91441680204777,61.71875,1.0664636047205454,IL-native,7,1,64,64,True
d69754f18e1b5816,47,il_native_15,92.74879066170737,88.28125,1.4696748630359993,IL-native,68,2,67,66,True
d69754f18e1b5816,58,il_native_26,92.76856594445482,92.1875,1.5600389113208273,IL-native,67,1,66,66,True
116b808c2f825f23,54,il_native_22,90.16640032852376,92.1875,1.9799432329557394,IL-native,31,1,30,30,True
116b808c2f825f23,173,bridge_grpo_9041_07_0.4,90.0291650061929,92.1875,1.9806804559104572,Bridge-0.4_grpo_9041,35,2,34,33,True
0502652852d456e7,36,il_native_04,97.81561241860942,75.0,1.2425283306562516,IL-native,145,2,163,162,True
0502652852d456e7,46,il_native_14,97.84359950825198,41.40625,0.9433979323317953,IL-native,144,1,162,162,True
d139b76f0b1e5791,48,il_native_16,89.88559578500724,26.5625,0.8724041406159003,IL-native,84,2,83,82,True
d139b76f0b1e5791,60,il_native_28,90.0120543569218,85.15625,1.2967511992324636,IL-native,67,1,66,66,True
d2b1e07b5d38547e,36,il_native_04,90.74353826425323,42.96875,0.9737718274434446,IL-native,63,1,67,67,True
d2b1e07b5d38547e,49,il_native_17,90.74030947157432,67.96875,1.0590107587588966,IL-native,64,2,68,67,True
56faab1d1228542e,52,il_native_20,90.42046123632728,64.84375,1.0689999944549804,IL-native,57,1,56,56,True
56faab1d1228542e,58,il_native_26,90.28711921566867,29.6875,0.9223485714839879,IL-native,65,2,64,63,True
9e326c77e25f526d,37,il_native_05,91.17567318421344,38.28125,0.9435918706491249,IL-native,131,2,130,128,True
9e326c77e25f526d,58,il_native_26,91.26121211071109,78.90625,1.2142910817763632,IL-native,117,1,116,115,True
a11285de52f553a7,35,il_native_03,91.52720173941135,11.71875,0.8354652987080541,IL-native,65,1,64,64,True
a11285de52f553a7,42,il_native_10,91.49268257984443,6.25,0.8066570645057529,IL-native,66,2,65,64,True
822b5a4a2e075ace,41,il_native_09,83.39158389927435,51.5625,1.009156151121738,IL-native,63,2,65,64,True
822b5a4a2e075ace,60,il_native_28,83.55791536120341,89.0625,1.5684567064572184,IL-native,62,1,64,64,True
228bc7a51ce85114,52,il_native_20,94.1615463320954,82.8125,1.223146784854533,IL-native,3,2,2,1,True
b386322960ff5784,34,il_native_02,95.9627041754831,67.96875,1.0873888969733798,IL-native,25,2,163,162,True
b386322960ff5784,48,il_native_16,96.62758722425852,89.0625,1.3570046692071198,IL-native,23,1,161,161,True
e66f72e612d05320,39,il_native_07,91.49054325670075,85.9375,1.2088668255349633,IL-native,6,1,5,5,True
e66f72e612d05320,53,il_native_21,91.43288362531567,75.78125,1.117571577239938,IL-native,7,2,6,5,True
8a7b81e3d8ec589e,58,il_native_26,89.84903091706684,94.53125,1.8624168330807889,IL-native,154,2,153,152,True
