method,step,token,PDMS,feasible_rate,hard_failure,zero_score_rate,EP,NC,DAC,TTC,DDC,pairwise_ADE,Spread_AUC,spread_ratio_IL,center_shift,mean_center_shift,CRN_policy_change_ADE,D_positive,positive_count,IL_retention_loss,candidate_fitting_loss,Hit1,Hit8,Hit16,Hit64
gt_only,0,43df192ed9125ff3,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.07825758264474936,0.06791864073309004,1.054483644345408,0.1629094034433365,0.17493819445371628,0.0,0.0,0.0,0.0004501206832507876,0.00010253847368346669,0.0,0.0,0.0,0.0
gt_only,0,45e7e76381d85846,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2059145753471932,0.17153566635433332,1.151959857740035,0.1049235388636589,0.11646037548780441,0.0,0.0,0.0,0.0013294061208455332,0.003385081860258765,0.0,0.0,0.0,0.0
gt_only,0,468894d189a75353,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.15709713772304387,0.12677280520799078,1.1274214833072098,0.07855683006346226,0.0669462438672781,0.0,0.0,0.0,0.0031343424882450677,0.003234386891215024,0.0,0.0,0.0,0.0
gt_only,0,4775f8e1a53d5c6f,86.328125,0.671875,0.0,0.0,1.0,1.0,1.0,0.671875,1.0,0.14979292454704193,0.1221110530739544,1.183847494218072,0.08803961426019669,0.07515840232372284,0.0,0.0,0.0,0.0026471986142411197,0.005108734230987011,0.0,0.0,0.0,0.0
gt_only,0,482b5439cb6c5350,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.18069077276848106,0.1524725543806274,1.0890524008000675,0.15639500319957733,0.1484478935599327,0.0,0.0,0.0,0.0014709612465964028,0.0011527863152380746,0.0,0.0,0.0,0.0
gt_only,0,48cf36e2f3e15071,99.13515775596298,1.0,0.0,0.0,0.9792437861431114,1.0,1.0,1.0,1.0,0.19229526123893148,0.16762782476275356,1.0959652881789794,0.14855697751045227,0.1655413880944252,0.0,0.18728545308113098,61.0,0.0009124387056616001,0.0014865556487251297,0.8203125,0.9999446118751522,0.9999999997490855,1.0
gt_only,0,48d4fcc3437755a8,92.5686384263328,1.0,0.0,0.0,0.8216473222319869,1.0,1.0,1.0,1.0,0.1644946467398865,0.14306478353021468,1.0558929493848992,0.1329532116651535,0.1290605217218399,0.0,0.1570221707224846,62.5,0.000977599691701414,0.004389295068619958,0.875,0.9999998546145599,1.0,1.0
gt_only,0,4934fe6008f8564b,93.43643933081768,0.9609375,0.0390625,0.0390625,0.8971620439396243,1.0,0.9609375,1.0,1.0,0.16813759143985485,0.1384150809792822,1.1406391417586086,0.2601630464196205,0.23824483156204224,0.0,0.11837050691246986,18.0,0.0004986289759543183,0.00043830278428913516,0.0,0.0,0.0,0.0
gt_only,0,4a5cb683d82059f0,91.15460030765664,1.0,0.0,0.0,0.7877104073837592,1.0,1.0,1.0,1.0,0.14506630407070342,0.12689726919859168,1.0830933968707916,0.19877393543720245,0.19493213295936584,0.0,0.10367687046527863,18.0,0.00033705124771188366,0.00021783053666979413,0.0703125,0.4313915543699587,0.6609760597758901,1.0
gt_only,0,4a8b4dff75c15a8a,82.8125,0.828125,0.171875,0.171875,0.828125,1.0,0.828125,1.0,1.0,0.14285297583422263,0.11570980144658906,1.111965237757945,0.1308252066373825,0.11614061892032623,0.0,0.0,0.0,0.001204371374768698,0.001314114455524873,0.0,0.0,0.0,0.0
gt_only,0,4ac0a91fc4dd5ca9,99.21875,0.0,0.0078125,0.0078125,0.9921875,0.9921875,1.0,0.9921875,0.0,0.19250299098123044,0.15721123076434051,1.206085564670194,0.2222190797328949,0.2003457397222519,0.0,0.0,0.0,0.001916252024351195,0.005947925742447069,0.0,0.0,0.0,0.0
gt_only,0,4af11dadd34359fe,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1751747276984611,0.14181433585685116,1.143992515276088,0.15205317735671997,0.15920986980199814,0.0,0.0,0.0,0.0028715333333764193,0.0062878032403830275,0.0,0.0,0.0,0.0
gt_only,0,4bc510a669d8549f,61.821685161689416,0.09375,0.0,0.0,0.9899704438805458,1.0,1.0,0.09375,1.0,0.15239670020410162,0.12963370053028037,1.142935845704966,0.1278128121048212,0.10922696441411972,0.0,0.1315193809568882,6.0,0.0008427354202105164,0.0022228203632863597,0.09375,0.550500875004813,0.8042509909093973,1.0
gt_only,0,4ce4021236435fc2,87.89580141649475,1.0,0.0,0.0,0.7094992339958741,1.0,1.0,1.0,1.0,0.20329510574194684,0.16540598067175993,1.2410924728878223,0.05654033459722996,0.04972022399306297,0.0,0.17715241014957428,42.5,0.0008636687383756225,0.004002144494400284,0.0,0.0,0.0,0.0
gt_only,0,502320eeaec55d1f,97.57912834573563,1.0,0.0,0.0,0.9418990802976551,1.0,1.0,1.0,1.0,0.15396196346276966,0.13035298998705747,1.1650303621190663,0.19613206386566162,0.20164580643177032,0.0,0.10178611427545547,12.5,0.0017340216374748252,0.004307299008445398,0.0,0.0,0.0,0.0
gt_only,0,505c44ea52485f9d,99.32457019915364,1.0,0.0,0.0,0.9837896847796873,1.0,1.0,1.0,1.0,0.1436505874220821,0.1196548173983607,1.107434082620161,0.18746407330036163,0.19547100737690926,0.0,0.10359441488981247,25.0,0.0017991780800841184,0.002258656509695811,0.0,0.0,0.0,0.0
gt_only,0,50e0c2fe698655a9,97.25479695855742,1.0,0.0,0.0,0.9341151270053779,1.0,1.0,1.0,1.0,0.15346539490070366,0.13021797313255878,1.165347278257292,0.10595373064279556,0.09919625334441662,0.0,0.11402788758277893,41.5,0.00020735951417805154,0.0012288213365536649,0.21875,0.8529880272426369,0.9773948826241374,1.0
gt_only,0,5207306ed1a05de8,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.047587559937603816,0.041082063212097425,1.1457660215987695,0.12451288476586342,0.12847774475812912,0.0,0.0,0.0,9.900853462951886e-05,0.00010211155844430664,0.0,0.0,0.0,0.0
gt_only,0,548d6bf7b63459e7,95.48012465448369,1.0,0.0,0.0,0.8915229917076086,1.0,1.0,1.0,1.0,0.1768568234877781,0.14502744580256602,1.1312884839569004,0.11883898824453354,0.11549687385559082,0.0,0.16287162899971008,59.5,0.0013459495277672318,0.0023922428018749997,0.4140625,0.9896316472195578,0.9999539235918401,1.0
gt_only,0,56faab1d1228542e,89.662750311282,1.0,0.0,0.0,0.7519060074707679,1.0,1.0,1.0,1.0,0.12545417096843503,0.10284395429583798,1.1266323937854923,0.08731689676642418,0.09458304196596146,0.0,0.10584842041134834,44.5,0.00036489499341030296,0.0008549150982943843,0.078125,0.4990084611316764,0.7754211679383546,1.0
gt_only,0,570334268a395022,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.27009132767334443,0.21798997570709197,1.1704589767248694,0.25109411776065826,0.23452191799879074,0.0,0.0,0.0,0.0011714423664699325,0.0036451715899943338,0.0,0.0,0.0,0.0
gt_only,0,573ac67fb17a5a71,99.19564173639188,1.0,0.0,0.0,0.9806954016734052,1.0,1.0,1.0,1.0,0.1896544786243989,0.1605555870585008,1.1880139597900305,0.07621696218848228,0.07189125195145607,0.0,0.11604505777359009,37.0,0.0001165817846917605,0.00020139324286461147,0.0,0.0,0.0,0.0
gt_only,0,5985ea459f145e5c,95.16118810103328,1.0,0.0,0.0,0.8838685144247987,1.0,1.0,1.0,1.0,0.20483075894126002,0.16638390864058544,1.124198455092186,0.28395190834999084,0.2913997173309326,0.0,0.12500733509659767,18.5,0.002172300639259106,0.002197017680785507,0.0,0.0,0.0,0.0
gt_only,0,5b3770f00cb55569,95.59668995541821,1.0,0.0,0.0,0.894320558930037,1.0,1.0,1.0,1.0,0.16648085940810636,0.1478126230904654,1.1329442593264414,0.08594777062535286,0.09098199382424355,0.0,0.12644075974822044,33.5,0.000434839992834668,0.0006551499471854072,0.21875,0.8529880272426369,0.9773948826241374,1.0
gt_only,0,5cfcccdb3e3c539b,96.88856038021788,1.0,0.0,0.0,0.9253254491252294,1.0,1.0,1.0,1.0,0.18127558079517614,0.15520105578487736,1.1285642856883922,0.12927520275115967,0.13162361830472946,0.0,0.17311730980873108,60.5,0.0014714478116957252,0.0033552791317923436,0.7109375,0.9999167724272882,0.9999999992472565,1.0
gt_only,0,5d0d7322ddea55ce,80.14757336411205,1.0,0.0,0.0,0.5235417607386894,1.0,1.0,1.0,1.0,0.12303074862716884,0.1057507610043292,1.1216597753944195,0.0871005542576313,0.09464682638645172,0.0,0.1067284382879734,46.0,0.0002942168025334979,0.0008934405195191175,0.421875,0.9912773209335725,0.9999736436751124,1.0
gt_only,0,5d711f77d42054d6,82.44993584879717,1.0,0.0,0.0,0.578798460371132,1.0,1.0,1.0,1.0,0.1462509519740297,0.12804556403884118,1.0892508658044542,0.0789718646556139,0.0834064669907093,0.0,0.13534654676914215,61.5,0.0009061307139290875,0.005175747395298913,0.84375,0.9999998546145599,1.0,1.0
gt_only,0,5fec23f5a5d052cd,98.64009972450549,1.0,0.0,0.0,0.9673623933881321,1.0,1.0,1.0,1.0,0.24131004510293924,0.20435699670835678,1.2035548269632694,0.3158584088087082,0.3103611469268799,0.0,0.24131006002426147,64.0,0.00103181995245194,0.0036984373140356297,0.6328125,0.9984312426394639,0.9999988057945004,1.0
gt_only,0,602d680df54553a2,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.17289010462508947,0.1435138185895273,1.1755695431107744,0.08958343043923378,0.06973189860582352,0.0,0.0,0.0,0.0014912103301902846,0.0015531437554567873,0.0,0.0,0.0,0.0
gt_only,0,60691b9dd3355992,89.62879072956206,0.9765625,0.0078125,0.0078125,0.7776534775094894,1.0,0.9921875,0.9765625,1.0,0.17071091206702382,0.13634641972768252,1.1828233316073127,0.09549009799957275,0.0765040721744299,0.0,0.15371329337358475,51.0,0.0029879223019548817,0.0034979226326754542,0.0234375,0.18055555555555558,0.34523809523809523,1.0
gt_only,0,6320ecb991675a39,86.66571950374279,1.0,0.0,0.0,0.6799772680898271,1.0,1.0,1.0,1.0,0.16627867366927995,0.13555509456260706,1.1548501815119439,0.22750213742256165,0.23018695414066315,0.0,0.10379655286669731,12.0,0.0012716113048298894,0.0010496823866645855,0.0,0.0,0.0,0.0
gt_only,0,635be215dc9d58c3,93.27119781435064,1.0,0.0,0.0,0.8385087475444155,1.0,1.0,1.0,1.0,0.16761339942226033,0.13897185394517925,1.1567844102447524,0.09642772376537323,0.08595685847103596,0.0,0.13762076199054718,42.5,0.0001692392150935973,0.0002008594196105662,0.0,0.0,0.0,0.0
gt_only,0,63dcb963cece5b7d,87.56679898443733,1.0,0.0,0.0,0.7016031756264958,1.0,1.0,1.0,1.0,0.16539816581834058,0.1341840351808322,1.1158219192620829,0.10794595628976822,0.12686530128121376,0.0,0.13307788968086243,41.5,0.00043268796580520075,0.002800795132245071,0.0078125,0.0625,0.125,0.5
gt_only,0,65c6face44dc5242,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.13156186924340246,0.11353687617164615,1.0885355098925618,0.07778880372643471,0.07679256424307823,0.0,0.0,0.0,0.00043418534660233377,0.0015078220247346508,0.0,0.0,0.0,0.0
gt_only,0,666ee535a52a5acc,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1723371287160606,0.13887630335460788,1.1722563737292704,0.14295333623886108,0.14092667400836945,0.0,0.0,0.0,0.000989182618766904,0.0015950586304356307,0.0,0.0,0.0,0.0
gt_only,0,66d5a6841d835e3a,86.36130044924897,1.0,0.0,0.0,0.6726712107819754,1.0,1.0,1.0,1.0,0.13135895699545258,0.11352065865166806,1.1009728525528548,0.05133785679936409,0.05048517882823944,0.0,0.12448794394731522,60.5,0.0011513852310969241,0.0011664200279213333,0.65625,0.9999026876620756,0.9999999992422977,1.0
gt_only,0,675f0d4dff9c5318,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.11864384021013935,0.10399383994186295,1.0095427588839383,0.21014641225337982,0.212115578353405,0.0,0.0,0.0,0.0003612065657350172,0.000122285405630862,0.0,0.0,0.0,0.0
gt_only,0,6848c7497a065ae0,96.92966212624009,1.0,0.0,0.0,0.9263118910297619,1.0,1.0,1.0,1.0,0.15513089474536168,0.1345062594704165,1.0721321931370007,0.13170252740383148,0.1427481472492218,0.0,0.14697375893592834,62.0,0.002835259184507777,0.005876118666051866,0.9375,1.0,1.0,1.0
gt_only,0,685c110d6a615ff8,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.10276633167357388,0.09029288675254113,1.140422376984457,0.05871158838272095,0.0469175111502409,0.0,0.0,0.0,0.0007370859788551343,0.007854132647693746,0.0,0.0,0.0,0.0
gt_only,0,68f3beae8cd25dba,96.62823284843066,1.0,0.0,0.0,0.9190775883623361,1.0,1.0,1.0,1.0,0.18092027203356797,0.15016638624301482,1.1168134177035818,0.2946569174528122,0.32211655378341675,0.0,0.0938805527985096,9.0,0.0009411111560027052,0.0009460902716895703,0.0,0.0,0.0,0.0
gt_only,0,69cd8ef1721f550d,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.12538888219504155,0.11007167683071192,1.032808806025138,0.12885995209217072,0.11990087479352951,0.0,0.0,0.0,0.0005453828177266473,0.0005012750292365808,0.0,0.0,0.0,0.0
gt_only,0,6b5978b04dc85323,93.16243531686709,1.0,0.0,0.0,0.8358984476048101,1.0,1.0,1.0,1.0,0.15363200234656665,0.1331095206658129,1.1090350703262133,0.13633883744478226,0.13411255925893784,0.0,0.07467667385935783,29.0,0.00048731855524764,0.0015467181547776931,0.171875,0.7788861732153881,0.9523335992337989,1.0
gt_only,0,6be7246860e057c8,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.13428055363946656,0.11064917317783812,1.1288621044282667,0.05720681883394718,0.0722162239253521,0.0,0.0,0.0,0.002582583464420196,0.002515151903999424,0.0,0.0,0.0,0.0
gt_only,0,6c0b6e4fdf005a81,99.58536349938724,1.0,0.0,0.0,0.9900487239852939,1.0,1.0,1.0,1.0,0.19558793370492406,0.1694253350097444,1.0449608068686858,0.22351592779159546,0.2152172476053238,0.0,0.15713294595479965,47.5,0.0005889835381438502,0.0005519216385536652,0.0,0.0,0.0,0.0
gt_only,0,6c0dbda0d8e45ae9,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.17279899336789284,0.14939004929227312,1.0852336060916643,0.09272163733839989,0.08735545352101326,0.0,0.0,0.0,0.0007399547176021315,0.0007940960375556472,0.0,0.0,0.0,0.0
gt_only,0,6ca255559e0350a5,91.03636665855501,1.0,0.0,0.0,0.7848727998053202,1.0,1.0,1.0,1.0,0.17000944965674278,0.13971104855135985,1.1663094548773367,0.0802532434463501,0.0781148187816143,0.0,0.12148958072066307,37.0,0.0001887892377396838,0.0008160334992695084,0.0,0.0,0.0,0.0
gt_only,0,6ca6a1a4f3dc5d85,79.66343610304935,1.0,0.0,0.0,0.5119224664731846,1.0,1.0,1.0,1.0,0.11010235697250842,0.09716442078178902,1.0571453928755759,0.14349593222141266,0.14133142679929733,0.0,0.08210839331150055,30.0,0.0004659172046572735,0.001531232606836852,0.1640625,0.782341107956543,0.9632164607108087,1.0
gt_only,0,6cc16446dbe45353,94.78702213979244,1.0,0.0,0.0,0.8748885313550188,1.0,1.0,1.0,1.0,0.15039685818976284,0.122546163876546,1.0573269688671312,0.16763447225093842,0.17179864272475243,0.0,0.14287692308425903,60.5,0.0031255240315886113,0.0040623989077204214,0.546875,0.9705237730286267,0.9989852209025758,1.0
gt_only,0,6ee8095e2d8b599c,99.5900719558102,1.0,0.0,0.0,0.9901617269394447,1.0,1.0,1.0,1.0,0.21018574028572423,0.1839652084848537,1.1670596056309854,0.13485582172870636,0.13070250116288662,0.0,0.1702430620789528,26.5,0.001569715753504397,0.001124717695521582,0.0,0.0,0.0,0.0
gt_only,0,6f2a7bf7cf275dd3,96.09375,0.90625,0.0,0.0,1.0,1.0,1.0,0.90625,1.0,0.14149653276640634,0.12188054149170474,1.0894934237414167,0.08725307881832123,0.07432505208998919,0.0,0.0,0.0,0.0010042167112409572,0.005157309376492947,0.0,0.0,0.0,0.0
gt_only,0,6f31d072740b5885,97.25134552469393,1.0,0.0,0.0,0.9340322925926545,1.0,1.0,1.0,1.0,0.14273484726876307,0.12166379983532773,1.113497052082184,0.14437861740589142,0.15490954369306564,0.0,0.1014573909342289,28.5,0.001779723657730159,0.0029288797051805204,0.171875,0.7408426804852267,0.9158541469519834,1.0
gt_only,0,6f471ee76c595c92,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1557286286008408,0.13502786914965917,1.1117050315050334,0.06917799077928066,0.06430036947131157,0.0,0.0,0.0,0.0005392770629306654,0.0005674164960396411,0.0,0.0,0.0,0.0
gt_only,0,70d9d2c73e4155d4,85.78695661957201,1.0,0.0,0.0,0.6588869588697279,1.0,1.0,1.0,1.0,0.15839965386383625,0.1303101656720556,1.1850708113877317,0.07176307216286659,0.05139491148293018,0.0,0.1401296705007553,53.0,0.0007244828249284296,0.001598139788406172,0.0,0.0,0.0,0.0
gt_only,0,70fb14aa330a5e1a,99.99903348578738,1.0,0.0,0.0,0.9999768036588972,1.0,1.0,1.0,1.0,0.20715834613724968,0.18148846286308468,1.0809298620692382,0.1900331974029541,0.1790594346821308,0.0,0.0,0.0,0.00021117649382063064,0.0011246554888444393,0.0,0.0,0.0,0.0
gt_only,0,71452581394b54da,97.17663307490466,1.0,0.0,0.0,0.9322391937977117,1.0,1.0,1.0,1.0,0.12392848801700038,0.1080714052028011,1.1221613592972155,0.18137025833129883,0.1853981912136078,0.0,0.0852569080889225,10.0,0.0003859304705784439,0.0004973929220497553,0.03125,0.22983870967741937,0.4174347158218126,1.0
gt_only,0,727278e9914354b1,99.98937789186999,1.0,0.0,0.0,0.9997450694048797,1.0,1.0,1.0,1.0,0.15246533454064023,0.12490043025986705,1.1589211715544678,0.0888470858335495,0.09845350310206413,0.0,0.0,0.0,0.0015414420540302842,0.003223103215695744,0.0,0.0,0.0,0.0
gt_only,0,738c5da7a06d554c,90.39491601577636,1.0,0.0,0.0,0.7694779843786327,1.0,1.0,1.0,1.0,0.18955925918251684,0.1534453544525744,1.1519073375861166,0.14769108965992928,0.1303667649626732,0.0,0.15944112837314606,23.5,0.002968627688055392,0.016268448693494975,0.0,0.0,0.0,0.0
gt_only,0,74356ec7c3d15e10,92.75720614437647,1.0,0.0,0.0,0.8261729474650352,1.0,1.0,1.0,1.0,0.20829924864648403,0.1684259904492145,1.1379058630981964,0.1319076493382454,0.13029279559850693,0.0,0.1989680528640747,59.0,0.0019681885617046646,0.00268554296221879,0.0078125,0.0625,0.125,0.5
gt_only,0,75341958391d5aba,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1786467762884448,0.1444544218766572,1.1179687415651058,0.11143854260444641,0.09519501030445099,0.0,0.0,0.0,0.0007121126518256915,0.0023049168420925525,0.0,0.0,0.0,0.0
gt_only,0,7592a60634a65972,90.22570737985606,1.0,0.0,0.0,0.7654169771165453,1.0,1.0,1.0,1.0,0.16466140842655824,0.13264401665929726,1.1655416124949192,0.16181467473506927,0.1925012245774269,0.0,0.10678008571267128,16.0,0.0014433616485050038,0.001696537401201681,0.0,0.0,0.0,0.0
gt_only,0,75b56424b7eb5ac6,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1336414916032842,0.11741490434708052,1.0753548009050138,0.11319702863693237,0.10908307135105133,0.0,0.0,0.0,0.00019929919290717635,0.0004929263741466627,0.0,0.0,0.0,0.0
gt_only,0,7640be138ae05408,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1495581252004537,0.12224188944805794,1.133872746551496,0.08061428740620613,0.08441029116511345,0.0,0.0,0.0,0.003143361339759565,0.006783186164803112,0.0,0.0,0.0,0.0
gt_only,0,772bea477f415d7e,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.21201902178565019,0.18744680459758983,1.1322287208360078,0.11781314015388489,0.114494439214468,0.0,0.0,0.0,0.0018291090658699716,0.0030414273167380657,0.0,0.0,0.0,0.0
gt_only,0,775b0dd554395fa3,0.0,0.0,1.0,1.0,0.0,0.0,0.546875,0.0,1.0,0.1866674018920874,0.15855175022679185,1.0968906636652136,0.12061489000916481,0.12819945439696312,0.0,0.0,0.0,0.001069995657175582,0.01760831988255518,0.0,0.0,0.0,0.0
gt_only,0,79d01df5793f5d1a,92.34544196693281,0.953125,0.0,0.0,0.8162906072063872,1.0,1.0,1.0,0.9765625,0.17202594413372163,0.14079644162856375,1.115881966087449,0.14764217287302017,0.11725915968418121,0.0,0.12137982994318008,33.5,0.0007566719752283291,0.0033157927701026324,0.0,0.0,0.0,0.0
gt_only,0,79ebfc1d85bf5a51,83.17831625970204,1.0,0.0,0.0,0.596279590232849,1.0,1.0,1.0,1.0,0.12845975665036588,0.11153007525866383,1.1430558437735634,0.08521518670022488,0.09497065842151642,0.0,0.07297223433852196,30.0,0.0017179497526953469,0.0028175613733978366,0.0703125,0.46047065044949764,0.7345886530180554,1.0
gt_only,0,7ae1fa9094f355c5,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2134074227621599,0.17156032178780944,1.2247697774684108,0.14471503347158432,0.12084441632032394,0.0,0.0,0.0,0.0024743671602607265,0.007289518588379451,0.0,0.0,0.0,0.0
gt_only,0,7b20cfb388a15b3d,93.59863774781309,1.0,0.0,0.0,0.8463673059475143,1.0,1.0,1.0,1.0,0.17786773969582764,0.15474946481298907,1.1421837122726988,0.18331338092684746,0.15005455166101456,0.0,0.12074756249785423,26.0,0.0006010626349777226,0.0009794133063039112,0.0,0.0,0.0,0.0
gt_only,0,7b79090489c95c0b,98.51755707231553,1.0,0.0,0.0,0.9644213697355724,1.0,1.0,1.0,1.0,0.15818058314004504,0.12862910116303572,1.1173595805348688,0.09045521542429924,0.08132509887218475,0.0,0.15273989737033844,54.5,0.004391941436558966,0.014258985212556752,0.171875,0.7623914420135601,0.9373112251516251,1.0
gt_only,0,7cfa2141cf77549d,60.286458333333336,0.046875,0.0,0.0,1.0,1.0,1.0,0.046875,1.0,0.1698805809247432,0.14146395869879264,1.1638529153510588,0.07139628008008003,0.05963907018303871,0.0,0.11925020441412926,3.0,0.0016517550596226727,0.00544285384852472,0.046875,0.33467741935483875,0.5848694316436251,1.0
gt_only,0,7da1df98fb8e5af0,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.15284677308651923,0.12279363292176868,1.1356793809204246,0.13202295452356339,0.12250910699367523,0.0,0.0,0.0,0.0016133820197055115,0.0020654288790069586,0.0,0.0,0.0,0.0
gt_only,0,7e6335968cbb5318,87.97675939803653,1.0,0.0,0.0,0.7114422255528768,1.0,1.0,1.0,1.0,0.17880446750115409,0.1468116103023025,1.1898904755705675,0.10842469707131386,0.08643878810107708,0.0,0.16034964472055435,55.0,0.00030677151675462255,0.00630079327313382,0.171875,0.7408426804852267,0.9158541469519834,1.0
gt_only,0,7eb9b36921b25d5b,90.23573164918561,1.0,0.0,0.0,0.7656575595804547,1.0,1.0,1.0,1.0,0.13922168926968453,0.12042016245427359,0.9095991701275501,0.2597125396132469,0.2753734514117241,0.0,0.11048080027103424,11.5,0.0028823271441780207,0.003936909883726969,0.109375,0.6266719976288062,0.8814759290755898,1.0
gt_only,0,7ecb22e3bba55b12,88.8155168161073,1.0,0.0,0.0,0.7315724035865756,1.0,1.0,1.0,1.0,0.16005852165549284,0.13383825279853526,1.2616840609779274,0.12240363657474518,0.12593131884932518,0.0,0.126402348279953,33.5,0.0005792557056878422,0.00083047369392375,0.0,0.0,0.0,0.0
gt_only,0,7f35bb1a29c1549f,73.6328125,0.3671875,0.0,0.0,1.0,1.0,1.0,0.3671875,1.0,0.125671672650157,0.10481162280480849,1.1106388503767741,0.13138654828071594,0.13200762122869492,0.0,0.0,0.0,0.0021868797527275774,0.004949742642793353,0.0,0.0,0.0,0.0
gt_only,0,7f3aa59671c45291,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1977673934962803,0.16993506695668492,1.1460499027834747,0.14372331649065018,0.11924387328326702,0.0,0.0,0.0,0.0004625833300124782,0.0006694195353063037,0.0,0.0,0.0,0.0
gt_only,0,802c127f63f955ed,85.93994833610485,1.0,0.0,0.0,0.6625587600665159,1.0,1.0,1.0,1.0,0.14341214621314358,0.12522411259196387,1.0276882982592856,0.09390982054173946,0.09371186420321465,0.0,0.10140766948461533,50.0,0.002311149446544647,0.0025459200937980597,0.6171875,0.9996259069957099,0.9999999688429627,1.0
gt_only,0,80dfd05ab759518f,94.09356827887251,1.0,0.0,0.0,0.8582456386929405,1.0,1.0,1.0,1.0,0.17453267558040142,0.14326183715987661,1.1609338610895985,0.25755758583545685,0.25223395973443985,0.0,0.12410347908735275,22.0,0.0017328401674987504,0.001877818539675502,0.0,0.0,0.0,0.0
gt_only,0,86208267d61253c0,99.88565864089614,1.0,0.0,0.0,0.9972558073815074,1.0,1.0,1.0,1.0,0.18992506133866144,0.15940327125336773,1.1650537542198571,0.15555927902460098,0.15180540084838867,0.0,0.0,0.0,0.00118686403888546,0.0018946133115633756,0.0,0.0,0.0,0.0
gt_only,0,873f4bc746a55d13,65.16927083333333,0.6015625,0.3125,0.3125,0.6875,1.0,0.6875,0.609375,1.0,0.19689569456612477,0.16057453118114878,1.177076458064235,0.06418576464056969,0.05273454263806343,0.0,0.0,0.0,0.0012751997515252356,0.0010705784080613512,0.0,0.0,0.0,0.0
gt_only,0,8783e69e8b9d5d5c,87.02297249959808,0.96875,0.03125,0.03125,0.7323013399903542,0.96875,1.0,0.9765625,1.0,0.21317904262101633,0.1760870702488916,1.162681659491665,0.16476758942008018,0.13927486911416054,0.0,0.2018273025751114,60.5,0.0027958255442115387,0.003339238641288489,0.3203125,0.9597302596760998,0.9988797226803876,1.0
gt_only,0,8787fbb12fed5433,98.50216920529718,1.0,0.0,0.0,0.9640520609271322,1.0,1.0,1.0,1.0,0.17318050108042105,0.14955610967366306,1.1225547132114366,0.11352591216564178,0.10761699452996254,0.0,0.11682736501097679,40.0,0.000216840445613542,0.00035549741858176276,0.0,0.0,0.0,0.0
gt_only,0,89a7b788217c5f67,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.12151798972941727,0.10538627233403461,1.0658257733531136,0.10509220138192177,0.1114567406475544,0.0,0.0,0.0,0.0011822209363998581,0.0021791293102921827,0.0,0.0,0.0,0.0
gt_only,0,89c4479f74c05538,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.15136384134938802,0.12198727264499619,1.1211241471280218,0.1337554156780243,0.11752216517925262,0.0,0.0,0.0,0.004466721080447655,0.004956859420083504,0.0,0.0,0.0,0.0
gt_only,0,8a022198e6885aed,91.63374474400217,1.0,0.0,0.0,0.7992098738560522,1.0,1.0,1.0,1.0,0.17115057184424384,0.14835588628451157,1.0627861785225141,0.11552108824253082,0.10576621070504189,0.0,0.15950679033994675,61.0,0.000523727486381631,0.0011516728323002212,0.78125,0.9999993215346128,1.0,1.0
gt_only,0,8a5bb66e9bb65101,90.3019956714326,1.0,0.0,0.0,0.7672478961143825,1.0,1.0,1.0,1.0,0.21084675975462502,0.18192512685243148,1.1111045350787663,0.15904559940099716,0.16531389206647873,0.0,0.20345812290906906,62.0,0.0007863567655874704,0.006434526060008494,0.8359375,0.9999996607673064,1.0,1.0
