method,seed,token,gain_AUC,gain_per_100_steps,gain_per_1000_steps_linear_scale_only
conditional_pc,1701,6ca6a1a4f3dc5d85,-4.506165250743661,-1.2771507459481342,-12.771507459481342
conditional_pc,1701,6cc16446dbe45353,3.850158235863986,3.2912968690948077,32.91296869094808
conditional_pc,1701,6ee8095e2d8b599c,-6.255069571607496,-9.568852342615145,-95.68852342615145
conditional_pc,1701,6f2a7bf7cf275dd3,8.854166666666668,9.765625,97.65625
conditional_pc,1701,6f31d072740b5885,-7.201657974354482,-1.2072225176826805,-12.072225176826805
conditional_pc,1701,6f471ee76c595c92,-0.1237712456641411,-0.4950849826565644,-4.950849826565644
conditional_pc,1701,70d9d2c73e4155d4,-0.4658534906660904,-1.8297812874209995,-18.297812874209995
conditional_pc,1701,70fb14aa330a5e1a,-0.2919076784412894,0.0,0.0
conditional_pc,1701,71452581394b54da,-7.088628723306681,-3.1089839875363197,-31.089839875363197
conditional_pc,1701,727278e9914354b1,-7.049478761107561,-28.01940478447699,-280.1940478447699
conditional_pc,1701,738c5da7a06d554c,-2.0883860234102105,-9.684021173223016,-96.84021173223016
conditional_pc,1701,74356ec7c3d15e10,-2.790320957837249,-3.1103737743345192,-31.103737743345192
conditional_pc,1701,75341958391d5aba,0.0,0.0,0.0
conditional_pc,1701,7592a60634a65972,1.073199460287816,0.8754906386308505,8.754906386308505
conditional_pc,1701,75b56424b7eb5ac6,0.0,0.0,0.0
conditional_pc,1701,7640be138ae05408,-18.75,-75.0,-750.0
conditional_pc,1701,772bea477f415d7e,-2.766927083333332,0.0,0.0
conditional_pc,1701,775b0dd554395fa3,0.0,0.0,0.0
conditional_pc,1701,79d01df5793f5d1a,1.3139343927947074,0.024112282568253818,0.24112282568253818
conditional_pc,1701,79ebfc1d85bf5a51,-1.4555566638442479,-2.1749549672954203,-21.749549672954203
conditional_pc,1701,7ae1fa9094f355c5,-20.01953125,-80.078125,-800.78125
conditional_pc,1701,7b20cfb388a15b3d,-1.3006418413565968,-2.9302040433652365,-29.302040433652365
conditional_pc,1701,7b79090489c95c0b,-0.7400975369424515,-2.2855828378805683,-22.855828378805683
conditional_pc,1701,7cfa2141cf77549d,6.067708333333334,35.9375,359.375
conditional_pc,1701,7da1df98fb8e5af0,0.0,0.0,0.0
conditional_pc,1701,7e6335968cbb5318,0.12877186531924778,-1.1697678358110153,-11.697678358110153
conditional_pc,1701,7eb9b36921b25d5b,-4.216195948086876,-7.683880821350755,-76.83880821350755
conditional_pc,1701,7ecb22e3bba55b12,-0.374582214404397,-0.6347316266781888,-6.347316266781888
conditional_pc,1701,7f35bb1a29c1549f,-2.807030053564604,15.522480398624054,155.22480398624054
conditional_pc,1701,7f3aa59671c45291,0.0,0.0,0.0
conditional_pc,1701,802c127f63f955ed,5.637562732495166,4.064079631135627,40.64079631135627
conditional_pc,1701,80dfd05ab759518f,-9.152594804798172,-7.642329794272499,-76.42329794272499
conditional_pc,1701,86208267d61253c0,-0.13755059769345693,-0.4064530968851443,-4.064530968851443
conditional_pc,1701,873f4bc746a55d13,-9.713541666666668,-58.984375,-589.84375
conditional_pc,1701,8783e69e8b9d5d5c,-3.712134784971091,-6.6806587877376415,-66.80658787737642
conditional_pc,1701,8787fbb12fed5433,-11.84428525060298,-3.8655492160413587,-38.65549216041359
conditional_pc,1701,89a7b788217c5f67,-0.32552083333333215,0.0,0.0
conditional_pc,1701,89c4479f74c05538,0.0,0.0,0.0
conditional_pc,1701,8a022198e6885aed,5.459235351045214,5.6727785796531265,56.727785796531265
conditional_pc,1701,8a5bb66e9bb65101,2.7938808463347176,-1.1395125299725493,-11.395125299725493
conditional_pc,1701,8b0773eaa2375bbf,-0.06311032103574447,-0.7685438579376864,-7.685438579376864
conditional_pc,1701,8b744d45e7945aa5,0.0,0.0,0.0
conditional_pc,1701,8b800af555d35794,-1.302083333333332,0.0,0.0
conditional_pc,1701,8caca31e4dc357be,-1.783177278688421,-2.548798215466121,-25.48798215466121
conditional_pc,1701,8d76cc7ca097546b,-26.5625,-26.04166666666667,-260.41666666666674
conditional_pc,1701,8e475454489d5f5b,1.5480099933367233,0.40113613829534245,4.0113613829534245
conditional_pc,1701,8fb50dd1fb5552df,0.0,0.0,0.0
conditional_pc,1701,8fcd3f59e5d35e62,-0.2754339707578737,-0.37143332475939417,-3.7143332475939417
conditional_pc,1701,8fe647ed2b7a5aee,0.05450829364892016,-0.452088234884755,-4.52088234884755
conditional_pc,1701,90c4cd28f0e55d46,-0.7161458333333244,1.3020833333333428,13.020833333333428
conditional_pc,1701,91513086606a567e,0.0,0.0,0.0
conditional_pc,1701,9252ad8efde85a85,-46.325120284306884,-2.4924469133130174,-24.924469133130174
conditional_pc,1701,9288a151789f507b,-14.519301278825646,-2.9553139016605883,-29.553139016605883
conditional_pc,1701,9356731128d95d59,-23.13839274987151,-1.9468364876061202,-19.4683648760612
conditional_pc,1701,945dcb42cd645cc2,1.7967425527728655,-2.1431987205391323,-21.431987205391323
conditional_pc,1701,94fd2d5eaaff5125,-21.33206936807484,-86.96144209223135,-869.6144209223135
conditional_pc,1701,9551d9bffa515426,0.0,0.0,0.0
conditional_pc,1701,9566c9689988532d,6.942383339130782,7.3065720066857835,73.06572006685784
conditional_pc,1701,97de4a69dec65c80,3.817829288436442,3.4896201899499317,34.89620189949932
conditional_pc,1701,97e38fdccf915283,0.0,0.0,0.0
conditional_pc,1701,97f64f5b130055b0,4.542039775082308,4.604838108160266,46.048381081602656
conditional_pc,1701,98ad6d2817355b99,-0.7895271881304069,-3.1581087525216276,-31.581087525216276
conditional_pc,1701,9956d04c0d275e7d,0.0,0.0,0.0
conditional_pc,1701,9a78f0e3d0335345,25.5078125,45.83333333333332,458.3333333333332
conditional_pc,1701,9ac1e7123b245486,5.856796340144058,7.7681461216323555,77.68146121632356
conditional_pc,1701,9dedf462b1c0528f,-1.9116475698594328,-3.8975786436236604,-38.9757864362366
conditional_pc,1701,9e66bc21c0d4507d,0.0,0.0,0.0
conditional_pc,1701,9eddebd4be385650,-14.530300343330877,-0.6537686828376934,-6.537686828376934
conditional_pc,1701,9fd73df50f1d5a2b,0.1466480671039065,-0.7721732773743213,-7.721732773743213
conditional_pc,1701,a0283fb79a975f2c,-1.1671054337129376,-2.8114186636866805,-28.114186636866805
conditional_pc,1701,a124b877d2b35519,0.0,0.0,0.0
conditional_pc,1701,a1bcc195c8e85f37,-1.064376084107606,-2.165352117757223,-21.65352117757223
conditional_pc,1701,a2e11073e3025626,0.0,0.0,0.0
conditional_pc,1701,a40383b62c8b5f0a,0.0,0.0,0.0
conditional_pc,1701,a49f197b94e15a20,-0.03643306972785894,0.20157859641928155,2.0157859641928155
conditional_pc,1701,a4cf3a412034565a,-1.31099310229311,-3.0199839785585567,-30.199839785585567
conditional_pc,1701,a57d242401f951f5,-20.835516973424443,35.60353547809331,356.0353547809331
conditional_pc,1701,a5aa2c07692a5f9b,0.0,0.0,0.0
conditional_pc,1701,a68174740e5d53d2,-1.1961120130521379,-2.904948665076148,-29.04948665076148
conditional_pc,1701,a73551f67ae95c4d,3.6827160193384008,3.645931221737584,36.45931221737584
conditional_pc,1701,a77cad5e29a5585e,-44.22549336191385,-4.08406587411578,-40.840658741157796
conditional_pc,1701,a93ffd0f36b65714,0.0,0.0,0.0
conditional_pc,1701,aac897560e0f5dab,-1.7735211243483666,-3.0249757978242258,-30.249757978242258
conditional_pc,1701,abd994ef714a595c,0.0,0.0,0.0
conditional_pc,1701,ac2dfd95a1e55c5e,-2.2850525414727025,0.7096450197758486,7.096450197758486
conditional_pc,1701,ac940ab1e16558e9,0.0,0.0,0.0
conditional_pc,1701,acb286057ba859da,-33.462648626769266,-14.160104467934246,-141.60104467934246
conditional_pc,1701,acfc271e3c3d58fa,0.4365374533717038,-0.26085714127910364,-2.6085714127910364
conditional_pc,1701,ad8019f55bc554de,0.0,0.0,0.0
conditional_pc,1701,ada4bd96b21350f3,0.0,0.0,0.0
conditional_pc,1701,ade775b8413358d6,0.0,0.0,0.0
conditional_pc,1701,af16ba268df55dca,-2.249076161602957,-4.887160735778437,-48.87160735778437
conditional_pc,1701,b003c9652cb05ffd,0.0,0.0,0.0
conditional_pc,1701,b1e88b8722105d53,-0.9206408835326514,-3.445640373320259,-34.45640373320259
conditional_pc,1701,b23ede9a183b5b71,-0.6096648130539464,-1.9132516089575233,-19.132516089575233
conditional_pc,1701,b23f3d728c08529f,0.0,0.0,0.0
conditional_pc,1701,b3a6f577c20d5eb3,-0.22613151571162504,-0.8557858149717674,-8.557858149717674
conditional_pc,1701,b4322d76ebf8569f,-1.231451592990218,-3.652392023684058,-36.52392023684058
conditional_pc,1701,b46befc3e5a756ec,-0.502476635893774,-0.7438078926059575,-7.438078926059575
conditional_pc,1701,b4e37918a3075f27,-0.36602859147353184,-0.8901169311714199,-8.901169311714199
conditional_pc,1701,b512bc2c568d5b7a,0.0,0.0,0.0
conditional_pc,1701,b548689d07d15535,0.0476877269233789,-1.6204501991505396,-16.204501991505396
conditional_pc,1701,b5a136c8bff95db6,-0.026462698777436344,-0.10585079510974538,-1.0585079510974538
conditional_pc,1701,b63b325909a058c9,-3.086635621886894,-2.268086190627443,-22.68086190627443
conditional_pc,1701,b940d77be0d45ec9,-5.16789226577937,-13.194234665479883,-131.94234665479883
conditional_pc,1701,ba1ace8df74d5f7b,0.6846615704632179,0.40691703311007643,4.069170331100764
conditional_pc,1701,bae5037e472250dc,4.606680313104525,3.8772560694284977,38.77256069428498
conditional_pc,1701,bc5eb52653bc5031,0.10714021260778991,-0.4642225791372425,-4.642225791372425
conditional_pc,1701,be6fe40f664154d7,4.137921596791433,9.207337411538035,92.07337411538035
conditional_pc,1701,bf6158f005f956ae,1.6166802645072027,-0.9494120329401596,-9.494120329401596
conditional_pc,1701,bf78c475adfb5eb1,-0.9865964749876867,-2.1755236795594044,-21.755236795594044
conditional_pc,1701,bfabfb64124e5563,-0.6510416666666679,0.0,0.0
conditional_pc,1701,c17be2d2a6f65008,-38.517030655561605,-48.24825787598399,-482.4825787598399
conditional_pc,1701,c1ae700926d4577c,7.404458147202439,9.613560125606028,96.13560125606028
conditional_pc,1701,c402a7eb498a5736,-34.03924976217286,-1.5733405269583898,-15.733405269583898
conditional_pc,1701,c6fcfafbbe7a59f8,-0.5314013090271785,-1.454693021334208,-14.54693021334208
conditional_pc,1701,c72fac839d7b5bdf,-11.175107356072303,-3.6176297912163733,-36.17629791216373
conditional_pc,1701,c82e95254649534e,0.0,0.0,0.0
conditional_pc,1701,c83e41bd3afa534c,-46.066894291465,-92.71252592310499,-927.1252592310499
conditional_pc,1701,c84f1984d6e459d4,-0.053918049267069536,0.0,0.0
conditional_pc,1701,c8b4c92530f15b8e,0.772642729140452,-0.39289372868488215,-3.9289372868488215
conditional_pc,1701,caaf3bef91ac58a3,-2.0209127296878933,-3.8515749278038243,-38.51574927803824
conditional_pc,1701,cbaf3221997c55be,-0.1642512478245628,-1.710665584340802,-17.10665584340802
conditional_pc,1701,cc3160abbcbb543a,-19.287623956441706,-0.9052998971517638,-9.052998971517638
conditional_pc,1701,cc94486698ff58d1,-13.422166138293207,-1.6468198290675389,-16.46819829067539
conditional_pc,1701,cd01f21ff39d541a,0.0,0.0,0.0
conditional_pc,1701,cdf23d07ec42535e,-0.8505944285750374,-2.925559428157541,-29.255594281575412
conditional_pc,1701,cec9570f9fd3504b,-0.6510416666666679,0.0,0.0
conditional_pc,1701,d57a735214e65851,-1.5625,-3.125,-31.25
conditional_pc,1701,d69754f18e1b5816,-0.047824859317315574,-0.9557970595841994,-9.557970595841994
conditional_pc,1701,d92fd7e6c01d503b,0.0,0.0,0.0
conditional_pc,1701,da088bb9d4fb5d0e,-8.785885526620854,-37.53461018572635,-375.34610185726353
conditional_pc,1701,daaed109e7eb5f66,-1.1416569738688842,-3.34148199577146,-33.4148199577146
conditional_pc,1701,db4611f3cf8a5db7,-0.8746564690808996,-1.7988832005937923,-17.988832005937923
conditional_pc,1701,db5aa5f382f25aaa,1.3598532763242246,-3.029832387259333,-30.29832387259333
conditional_pc,1701,dc2a30b4130f5ab4,0.0,0.0,0.0
conditional_pc,1701,dc76a771066b5553,-11.425131118721074,-0.7564470741662319,-7.564470741662319
conditional_pc,1701,dd175b6e08565a4e,11.578965390967198,15.013531455294896,150.13531455294896
conditional_pc,1701,de0fb293bb4859e7,-2.606482439594554,-0.7121194349732747,-7.121194349732747
conditional_pc,1701,de37d906807d5da4,-13.671875,-54.6875,-546.875
conditional_pc,1701,de8c2538d4305d9d,0.1221528373502025,-0.4415552704751775,-4.415552704751775
conditional_pc,1701,de9dfb594099510e,0.13249559256943186,0.13946904480992828,1.3946904480992828
conditional_pc,1701,df51d2fef8c25f56,-8.7890625,0.0,0.0
conditional_pc,1701,dfdc23aed4e95e49,0.0,0.0,0.0
conditional_pc,1701,e1b0455379fd5adf,0.0,0.0,0.0
conditional_pc,1701,e1b339d45b635f03,-1.6804937945567815,-1.7099743434874597,-17.099743434874597
conditional_pc,1701,e47dc9b07dd857a3,13.052985574403069,-6.150053679897019,-61.500536798970195
conditional_pc,1701,e4fda5ede9c657f1,-23.355607850065116,-3.9623812783991497,-39.6238127839915
conditional_pc,1701,e5acc98f52f458cc,-0.7489101505486702,-4.303732653179338,-43.03732653179338
conditional_pc,1701,e671280656f55009,-32.771837085250574,-0.08815363963837797,-0.8815363963837797
conditional_pc,1701,e8991ab64afb5db6,0.0,0.0,0.0
conditional_pc,1701,e9b0d4743b3f5256,0.0,0.0,0.0
conditional_pc,1701,e9cd4fda706e5516,0.0,0.0,0.0
conditional_pc,1701,e9f4daa7d910568c,-40.15294192348163,-6.068149067162622,-60.68149067162622
conditional_pc,1701,ea808fbdaf2a5375,0.0,0.0,0.0
conditional_pc,1701,eb2ede89ad9b5a6e,-1.330672043668666,-1.8092002960988225,-18.092002960988225
conditional_pc,1701,ec646e4956125fcf,-35.91800653417724,-3.3494096975551315,-33.494096975551315
conditional_pc,1701,ec765c8fe97a51bd,-1.9295205465365093,-3.987439093679015,-39.87439093679015
conditional_pc,1701,ed47cee1c67e5d43,-45.31019996984991,-2.315867125258137,-23.15867125258137
conditional_pc,1701,edfca2d846ee5acf,-2.2044255591999318,-2.5642860118720563,-25.642860118720563
conditional_pc,1701,ee05069c50295595,0.15625,3.125,31.25
conditional_pc,1701,efad2708409b5834,0.0,0.0,0.0
conditional_pc,1701,efd13cf71f83504e,0.0,0.0,0.0
conditional_pc,1701,f06dec0352685bd7,-0.7621605733470943,-3.2102278704255127,-32.10227870425513
conditional_pc,1701,f0d107fb359953ff,-1.0707119443390454,-1.7160724450143334,-17.160724450143334
conditional_pc,1701,f11aede9f6665b09,4.599696496280513,8.214621538858381,82.14621538858381
conditional_pc,1701,f1aa5d5ed7c65114,1.0533359537024936,0.0923935483608318,0.923935483608318
conditional_pc,1701,f22f6cb0966f5ddf,-1.1632121154844364,-4.781269250387268,-47.81269250387268
conditional_pc,1701,f5134ec4baf153c9,3.201765108911683,-0.034057395571849725,-0.34057395571849725
conditional_pc,1701,f6a1a2760a7b57a4,-38.5851239365056,-43.18487850221678,-431.8487850221678
conditional_pc,1701,f80fe289f8135602,0.3967092583020815,0.7996004489932318,7.996004489932318
conditional_pc,1701,f96a48c3bcd45c50,-3.616432315854942,-5.418497688842564,-54.18497688842564
conditional_pc,1701,fa00af6ecc8a5cb4,-1.4276051878502665,-2.86801974860073,-28.6801974860073
conditional_pc,1701,fad9e78a17825042,1.9812828642954217,-3.0458039784389825,-30.458039784389825
conditional_pc,1701,fead2572a884512c,-20.305972293957428,-25.181375609583796,-251.81375609583796
conditional_pc,2903,046b1cc13f0d5f9d,0.0,0.0,0.0
conditional_pc,2903,053ae221b0d351f5,5.056858577038303,0.39072545741134945,3.9072545741134945
conditional_pc,2903,05f01335f6e15d86,-0.2420560627458876,-0.7375217746331657,-7.375217746331657
conditional_pc,2903,06f781885ea25f20,-0.9930230110691184,-2.6238468553163443,-26.238468553163443
conditional_pc,2903,071d2ff38b4855ed,6.187315177064106,4.319588479905761,43.19588479905761
conditional_pc,2903,076f5a91273050e6,0.0,0.0,0.0
conditional_pc,2903,07bd6c8c7de152a6,-18.28125,0.0,0.0
conditional_pc,2903,0827c1c05e0e5596,-36.42252604166667,-30.208333333333336,-302.08333333333337
conditional_pc,2903,089107cd2d6354e0,-0.32552083333333215,-1.3020833333333286,-13.020833333333286
conditional_pc,2903,089b0ec6d7d35c09,-7.194010416666664,0.0,0.0
conditional_pc,2903,095eafbb5c8f5b02,2.8100442481527237,-2.718656574453206,-27.18656574453206
