method,seed,step,PDMS,feasible_rate,hard_failure,zero_score_rate,EP,NC,DAC,TTC,DDC,PIA_rate,infeasible_count,positive_infeasible_count
score,2903,88,65.73065628807912,0.625,0.21875,0.21875,0.6900357509138988,0.90625,0.859375,0.71875,1.0,0.3333333333333333,24,8
score,2903,89,71.67006416006248,0.6875,0.140625,0.140625,0.7669565398414994,0.96875,0.890625,0.8125,0.96875,0.3,20,6
score,2903,90,77.5394915533157,0.8125,0.140625,0.140625,0.8109477972795769,0.90625,0.953125,0.859375,1.0,0.0,12,0
score,2903,91,71.99645218483215,0.734375,0.171875,0.171875,0.7372898524359714,0.984375,0.828125,0.859375,0.9765625,0.23529411764705882,17,4
score,2903,92,76.37314367902547,0.8125,0.125,0.09375,0.794818921479046,0.96875,0.90625,0.890625,1.0,0.16666666666666666,12,2
score,2903,93,71.46415337173545,0.734375,0.140625,0.140625,0.7276396809216507,0.9453125,0.90625,0.828125,0.9921875,0.29411764705882354,17,5
score,2903,94,76.13864084560127,0.703125,0.109375,0.109375,0.7304523802944307,0.9765625,0.90625,0.90625,0.890625,0.47368421052631576,19,9
score,2903,95,74.7699303345907,0.78125,0.15625,0.15625,0.7226033280301767,1.0,0.84375,0.984375,0.953125,0.21428571428571427,14,3
score,2903,96,74.09020308455948,0.734375,0.109375,0.109375,0.7125398740294272,0.96875,0.90625,0.890625,0.875,0.23529411764705882,17,4
score,2903,97,76.41904989176295,0.859375,0.109375,0.109375,0.693432197402311,0.9375,0.9375,0.890625,1.0,0.1111111111111111,9,1
score,2903,98,74.681137363868,0.796875,0.078125,0.078125,0.7017222967328323,0.96875,0.953125,0.859375,1.0,0.46153846153846156,13,6
score,2903,99,76.43290004215348,0.6875,0.09375,0.09375,0.7875146010116835,1.0,0.90625,0.84375,0.9609375,0.15,20,3
score,2903,100,67.43981379937894,0.6875,0.15625,0.15625,0.6748055311850946,0.890625,0.953125,0.71875,1.0,0.3,20,6
pareto,1701,1,69.24197908454687,0.6875,0.234375,0.234375,0.6899324980291247,0.890625,0.875,0.84375,0.9609375,0.25,20,5
pareto,1701,2,80.35428283626736,0.859375,0.078125,0.078125,0.7535027880704163,0.96875,0.953125,0.921875,0.9765625,0.2222222222222222,9,2
pareto,1701,3,74.08111789490934,0.78125,0.171875,0.15625,0.7283009252998928,0.9765625,0.859375,0.90625,0.9921875,0.0,14,0
pareto,1701,4,59.40501792562915,0.59375,0.25,0.25,0.6444704302150994,0.875,0.875,0.71875,0.96875,0.11538461538461539,26,3
pareto,1701,5,64.80208754226699,0.703125,0.203125,0.203125,0.6271251010144079,0.9375,0.859375,0.84375,1.0,0.15789473684210525,19,3
pareto,1701,6,66.92958380532157,0.734375,0.265625,0.15625,0.6978703248496055,0.8984375,0.890625,0.84375,0.984375,0.0,17,0
pareto,1701,7,82.63704467942074,0.875,0.0625,0.0625,0.8270390723060981,0.96875,0.96875,0.875,1.0,0.0,8,0
pareto,1701,8,61.39130520077845,0.625,0.25,0.25,0.598391324818683,0.890625,0.859375,0.796875,0.953125,0.125,24,3
pareto,1701,9,67.56855546451678,0.734375,0.234375,0.234375,0.6528953311484028,1.0,0.765625,0.890625,0.953125,0.058823529411764705,17,1
pareto,1701,10,62.770396801557794,0.46875,0.21875,0.21875,0.6596145232373871,0.9453125,0.796875,0.75,0.8125,0.35294117647058826,34,12
pareto,1701,11,58.36043995546948,0.53125,0.234375,0.234375,0.6756505589312676,0.921875,0.828125,0.65625,0.984375,0.13333333333333333,30,4
pareto,1701,12,59.63839045911969,0.578125,0.3125,0.3125,0.6219463710188725,0.875,0.796875,0.71875,1.0,0.18518518518518517,27,5
pareto,1701,13,72.14921193622585,0.78125,0.09375,0.09375,0.6878310864694207,0.953125,0.953125,0.828125,1.0,0.07142857142857142,14,1
pareto,1701,14,74.64377065273602,0.640625,0.125,0.125,0.7852004956656644,0.9375,0.9375,0.8125,0.859375,0.2608695652173913,23,6
pareto,1701,15,80.35921046991156,0.796875,0.015625,0.015625,0.8098710512778773,0.984375,1.0,0.8125,0.9921875,0.5384615384615384,13,7
pareto,1701,16,75.84322663027099,0.828125,0.109375,0.109375,0.7733624391265037,0.96875,0.921875,0.875,1.0,0.2727272727272727,11,3
pareto,1701,17,78.57489038084037,0.84375,0.109375,0.109375,0.801422369140169,0.984375,0.90625,0.96875,0.96875,0.0,10,0
pareto,1701,18,69.54807010520702,0.59375,0.15625,0.15625,0.7535286825249685,0.9609375,0.859375,0.78125,0.921875,0.15384615384615385,26,4
pareto,1701,19,54.60750030285555,0.5625,0.296875,0.296875,0.5793300072685333,0.921875,0.78125,0.78125,0.953125,0.03571428571428571,28,1
pareto,1701,20,60.79603505358264,0.578125,0.28125,0.28125,0.6778548412859833,0.96875,0.734375,0.78125,0.9765625,0.1111111111111111,27,3
pareto,1701,21,77.00176363270779,0.640625,0.078125,0.078125,0.7386673271849868,0.96875,0.921875,0.9375,0.8125,0.6521739130434783,23,15
pareto,1701,22,65.77088008865492,0.65625,0.265625,0.203125,0.6520421223515374,0.9609375,0.796875,0.859375,0.96875,0.18181818181818182,22,4
pareto,1701,23,79.52184333006069,0.71875,0.09375,0.09375,0.8272742399214565,1.0,0.90625,0.921875,0.9375,0.2777777777777778,18,5
pareto,1701,24,62.906946563510616,0.65625,0.265625,0.265625,0.6378917175242546,1.0,0.734375,0.9375,0.984375,0.0,22,0
pareto,1701,25,61.19430343264336,0.484375,0.3125,0.3125,0.6217882823834406,0.9375,0.75,0.859375,0.8203125,0.21212121212121213,33,7
pareto,1701,26,75.54533716863138,0.75,0.109375,0.09375,0.8307996123746209,0.9765625,0.921875,0.78125,1.0,0.125,16,2
pareto,1701,27,67.10921255465195,0.6875,0.171875,0.171875,0.7543711013116468,0.984375,0.84375,0.859375,0.953125,0.1,20,2
pareto,1701,28,74.04248746163059,0.703125,0.109375,0.078125,0.839081028802719,0.953125,0.953125,0.734375,1.0,0.15789473684210525,19,3
pareto,1701,29,76.92375243708369,0.796875,0.125,0.125,0.7836700584900087,1.0,0.875,0.921875,0.984375,0.07692307692307693,13,1
pareto,1701,30,60.528669120695675,0.53125,0.265625,0.265625,0.6026880588966961,0.9453125,0.765625,0.8125,0.8984375,0.2,30,6
pareto,1701,31,68.09990638211916,0.671875,0.1875,0.1875,0.6906477531708599,0.90625,0.90625,0.78125,0.9921875,0.23809523809523808,21,5
pareto,1701,32,71.65556752493359,0.640625,0.1875,0.1875,0.7322336205984061,0.9375,0.875,0.859375,0.875,0.2608695652173913,23,6
pareto,1701,33,65.12259348477417,0.640625,0.234375,0.234375,0.6848172436345803,0.890625,0.875,0.75,1.0,0.17391304347826086,23,4
pareto,1701,34,76.35628304889829,0.625,0.125,0.125,0.7919257931735589,0.9375,0.9375,0.859375,0.8828125,0.4166666666666667,24,10
pareto,1701,35,72.19009580783606,0.71875,0.140625,0.140625,0.7513122993880659,0.96875,0.890625,0.828125,0.984375,0.2777777777777778,18,5
pareto,1701,36,72.3922934872773,0.703125,0.125,0.125,0.7686650436946549,0.953125,0.921875,0.8125,0.9453125,0.3684210526315789,19,7
pareto,1701,37,55.58816895613759,0.578125,0.328125,0.328125,0.5684910549473022,0.859375,0.8125,0.75,0.9921875,0.2222222222222222,27,6
pareto,1701,38,63.5359169308557,0.640625,0.1875,0.1875,0.6654870063405367,0.890625,0.921875,0.703125,0.96875,0.08695652173913043,23,2
pareto,1701,39,71.63378552585432,0.703125,0.109375,0.109375,0.7348358526205037,0.921875,0.9375,0.78125,0.96875,0.3684210526315789,19,7
pareto,1701,40,64.84068991768916,0.671875,0.25,0.21875,0.6494193626201509,0.96875,0.796875,0.875,0.96875,0.14285714285714285,21,3
pareto,1701,41,81.73938196569853,0.71875,0.046875,0.03125,0.910182667176765,0.9765625,0.984375,0.8125,0.921875,0.16666666666666666,18,3
pareto,1701,42,75.30236547395879,0.765625,0.15625,0.15625,0.8103817713750111,0.984375,0.859375,0.890625,0.984375,0.06666666666666667,15,1
pareto,1701,43,55.15288650097634,0.515625,0.359375,0.359375,0.520544276023432,0.90625,0.734375,0.796875,0.9453125,0.1935483870967742,31,6
pareto,1701,44,67.43587857362895,0.671875,0.203125,0.203125,0.7028360857670949,0.953125,0.84375,0.796875,0.9765625,0.047619047619047616,21,1
pareto,1701,45,73.69893246910125,0.8125,0.125,0.125,0.6875243792584301,0.96875,0.890625,0.890625,1.0,0.0,12,0
pareto,1701,46,77.65744476920993,0.734375,0.09375,0.09375,0.8544036744610382,0.921875,0.984375,0.75,1.0,0.35294117647058826,17,6
pareto,1701,47,56.52574693257881,0.421875,0.328125,0.328125,0.6097429263818915,0.96875,0.6875,0.859375,0.6875,0.2972972972972973,37,11
pareto,1701,48,81.71394859553062,0.90625,0.03125,0.03125,0.7517597662927351,1.0,0.96875,0.953125,0.9765625,0.0,6,0
pareto,1701,49,59.37101124109028,0.46875,0.3125,0.3125,0.6124042697861665,0.8984375,0.734375,0.75,0.8515625,0.3235294117647059,34,11
pareto,1701,50,52.86738655515306,0.5625,0.375,0.359375,0.549237521892447,0.859375,0.75,0.734375,0.984375,0.10714285714285714,28,3
pareto,1701,51,71.30859848488704,0.6875,0.171875,0.171875,0.714531363637289,0.90625,0.921875,0.765625,0.9921875,0.25,20,5
pareto,1701,52,59.37893931636167,0.484375,0.265625,0.25,0.6922820435926801,0.8671875,0.84375,0.625,0.9375,0.2727272727272727,33,9
pareto,1701,53,55.703171075502986,0.515625,0.296875,0.296875,0.5775011058120716,0.78125,0.8125,0.65625,0.953125,0.22580645161290322,31,7
pareto,1701,54,46.42797038443467,0.53125,0.40625,0.40625,0.42052128922643206,0.890625,0.6875,0.8125,0.9921875,0.06666666666666667,30,2
pareto,1701,55,58.38395285856961,0.59375,0.328125,0.328125,0.6074648686056705,0.8125,0.859375,0.703125,1.0,0.15384615384615385,26,4
pareto,1701,56,74.26785463008298,0.75,0.125,0.125,0.8074285111219912,0.96875,0.90625,0.84375,1.0,0.3125,16,5
pareto,1701,57,63.267949031476164,0.734375,0.1875,0.1875,0.5465557767554281,0.921875,0.875,0.796875,1.0,0.058823529411764705,17,1
pareto,1701,58,70.89760697893689,0.734375,0.171875,0.171875,0.7484175674944853,0.984375,0.84375,0.890625,1.0,0.0,17,0
pareto,1701,59,56.218398484312424,0.515625,0.28125,0.28125,0.6211165636234982,0.96875,0.75,0.765625,0.9921875,0.3225806451612903,31,10
pareto,1701,60,64.57766643809526,0.703125,0.234375,0.234375,0.5967389945142865,0.90625,0.859375,0.84375,1.0,0.0,19,0
pareto,1701,61,54.67041675452877,0.453125,0.328125,0.328125,0.5652150021086906,0.921875,0.75,0.796875,0.9453125,0.17142857142857143,35,6
pareto,1701,62,86.56788728434152,0.921875,0.03125,0.015625,0.8912902585960821,0.9921875,0.984375,0.9375,1.0,0.0,5,0
pareto,1701,63,74.40772356188657,0.765625,0.140625,0.140625,0.7389103654852779,0.984375,0.875,0.90625,0.9765625,0.13333333333333333,15,2
pareto,1701,64,68.28437349266791,0.75,0.203125,0.171875,0.6446771422499759,0.96875,0.828125,0.875,0.9921875,0.125,16,2
pareto,1701,65,59.4469664788104,0.53125,0.265625,0.265625,0.6298521954914494,0.8125,0.828125,0.65625,0.921875,0.2,30,6
pareto,1701,66,60.50676191790609,0.65625,0.265625,0.265625,0.5927872860297462,0.859375,0.875,0.796875,0.9765625,0.18181818181818182,22,4
pareto,1701,67,77.72195074074565,0.75,0.109375,0.109375,0.7715768177778958,1.0,0.890625,0.921875,0.9375,0.25,16,4
pareto,1701,68,72.18030230310772,0.671875,0.125,0.125,0.7885772552745854,0.9375,0.9375,0.75,0.9921875,0.09523809523809523,21,2
pareto,1701,69,72.6413240561754,0.625,0.140625,0.140625,0.7183917773482098,0.90625,0.953125,0.828125,0.921875,0.4166666666666667,24,10
pareto,1701,70,62.64972445655812,0.671875,0.25,0.25,0.6567183869573949,0.90625,0.8125,0.828125,1.0,0.19047619047619047,21,4
pareto,1701,71,72.95940059133217,0.734375,0.203125,0.203125,0.738525614191972,0.984375,0.796875,0.953125,0.9609375,0.11764705882352941,17,2
pareto,1701,72,78.7466224527227,0.828125,0.109375,0.109375,0.8117939388653446,1.0,0.890625,0.9375,1.0,0.0,11,0
pareto,1701,73,71.74314535236728,0.734375,0.21875,0.21875,0.7280854884568144,1.0,0.78125,1.0,0.9453125,0.17647058823529413,17,3
pareto,1701,74,69.6769441662095,0.71875,0.140625,0.140625,0.765996659989028,0.96875,0.890625,0.8125,0.9765625,0.3888888888888889,18,7
pareto,1701,75,55.444711230347885,0.53125,0.328125,0.328125,0.593173069528349,0.90625,0.765625,0.765625,0.9609375,0.3,30,9
pareto,1701,76,65.39232878055651,0.578125,0.25,0.25,0.6662908907333563,0.875,0.875,0.828125,0.8515625,0.18518518518518517,27,5
pareto,1701,77,77.2064499974506,0.8125,0.125,0.125,0.7654547999388148,0.953125,0.921875,0.875,1.0,0.16666666666666666,12,2
pareto,1701,78,81.01026925217495,0.6875,0.0625,0.0625,0.778621462052199,0.984375,0.9375,0.9375,0.7890625,0.45,20,9
pareto,1701,79,78.27558788628286,0.78125,0.078125,0.078125,0.7629891092707889,0.984375,0.9375,0.921875,0.953125,0.35714285714285715,14,5
pareto,1701,80,71.94917323911278,0.796875,0.171875,0.171875,0.7299051577387069,0.984375,0.84375,0.921875,1.0,0.07692307692307693,13,1
pareto,1701,81,61.48734258669766,0.625,0.21875,0.21875,0.669446222080744,0.9453125,0.8125,0.703125,1.0,0.2916666666666667,24,7
pareto,1701,82,75.27929230786454,0.65625,0.15625,0.15625,0.7754530153887491,1.0,0.84375,0.9375,0.84375,0.36363636363636365,22,8
pareto,1701,83,55.751988070406796,0.46875,0.25,0.25,0.6630477136897635,0.828125,0.921875,0.53125,0.984375,0.2647058823529412,34,9
pareto,1701,84,69.27627235536468,0.546875,0.203125,0.203125,0.7626305365287527,0.875,0.90625,0.6875,0.90625,0.41379310344827586,29,12
pareto,1701,85,75.05238283523079,0.78125,0.125,0.125,0.701257188045539,0.953125,0.90625,0.875,0.984375,0.35714285714285715,14,5
pareto,1701,86,66.58190395227727,0.578125,0.234375,0.234375,0.7042156948546547,1.0,0.765625,0.921875,0.875,0.2962962962962963,27,8
pareto,1701,87,69.16706482424033,0.6875,0.109375,0.09375,0.7253233404786088,0.9140625,0.984375,0.71875,0.984375,0.2,20,4
pareto,1701,88,82.17732534335323,0.75,0.03125,0.03125,0.8566308082404774,0.96875,1.0,0.859375,0.8828125,0.375,16,6
pareto,1701,89,58.23753935914506,0.65625,0.34375,0.34375,0.5414509446194817,0.96875,0.671875,0.953125,0.8828125,0.0,22,0
pareto,1701,90,66.58480814304635,0.625,0.171875,0.171875,0.6511603954331124,0.96875,0.859375,0.875,0.921875,0.5,24,12
pareto,1701,91,63.630536538449256,0.65625,0.265625,0.265625,0.6302578769227822,0.890625,0.84375,0.765625,0.9765625,0.13636363636363635,22,3
pareto,1701,92,79.91300305072261,0.75,0.03125,0.03125,0.8085370732173426,1.0,0.96875,0.875,0.9453125,0.375,16,6
pareto,1701,93,70.60513631701284,0.734375,0.15625,0.15625,0.7538982716083082,0.984375,0.859375,0.875,1.0,0.0,17,0
pareto,1701,94,74.59635844030863,0.765625,0.140625,0.140625,0.7871876025674074,0.875,0.984375,0.78125,1.0,0.4,15,6
pareto,1701,95,80.3023075520667,0.828125,0.109375,0.109375,0.8616303812496008,0.984375,0.90625,0.921875,0.9921875,0.0,11,0
pareto,1701,96,71.13685708401107,0.703125,0.125,0.125,0.7322845700162661,0.890625,0.953125,0.734375,0.875,0.2631578947368421,19,5
pareto,1701,97,62.79359221418772,0.703125,0.25,0.25,0.6539212131405052,0.9765625,0.75,0.90625,0.984375,0.0,19,0
pareto,1701,98,76.12468311505948,0.578125,0.0625,0.0625,0.8363673947614276,0.953125,0.984375,0.71875,0.8828125,0.4074074074074074,27,11
pareto,1701,99,87.86980426750917,0.8125,0.03125,0.03125,0.9026253024202198,1.0,0.96875,0.96875,0.8828125,0.5,12,6
pareto,1701,100,73.93328987802231,0.796875,0.140625,0.140625,0.7400239570725352,0.984375,0.875,0.90625,1.0,0.0,13,0
pareto,2903,1,72.00755392201337,0.734375,0.171875,0.171875,0.7406812941283206,0.96875,0.828125,0.859375,0.984375,0.23529411764705882,17,4
pareto,2903,2,66.85997804385048,0.640625,0.25,0.25,0.7077644730524115,1.0,0.75,0.859375,0.9140625,0.08695652173913043,23,2
pareto,2903,3,69.09012901806487,0.71875,0.203125,0.203125,0.717538096433557,0.8984375,0.890625,0.828125,0.9921875,0.1111111111111111,18,2
pareto,2903,4,65.01764839381221,0.609375,0.25,0.25,0.7010485614514929,0.921875,0.8125,0.8125,0.953125,0.12,25,3
pareto,2903,5,49.82208203724468,0.4375,0.359375,0.359375,0.4644799688938722,0.921875,0.71875,0.8125,0.859375,0.2777777777777778,36,10
pareto,2903,6,66.89425968560447,0.625,0.21875,0.21875,0.6054622324545074,1.0,0.78125,0.953125,0.875,0.20833333333333334,24,5
pareto,2903,7,78.5608699376514,0.84375,0.0625,0.0625,0.7823358785036337,1.0,0.9375,0.921875,0.9765625,0.0,10,0
pareto,2903,8,74.1836503162083,0.765625,0.140625,0.140625,0.6647826075889995,0.90625,0.921875,0.859375,0.96875,0.2,15,3
pareto,2903,9,79.9423128920516,0.796875,0.078125,0.078125,0.8217405094092386,0.96875,0.953125,0.875,0.9765625,0.15384615384615385,13,2
pareto,2903,10,81.57151676265106,0.8125,0.0625,0.0625,0.9014664023036255,0.984375,0.953125,0.859375,1.0,0.0,12,0
pareto,2903,11,65.01701508411205,0.65625,0.234375,0.234375,0.716658362018689,0.984375,0.78125,0.875,0.8671875,0.09090909090909091,22,2
pareto,2903,12,73.94196759450715,0.78125,0.140625,0.140625,0.7246072222681715,0.953125,0.90625,0.859375,0.9765625,0.35714285714285715,14,5
pareto,2903,13,82.08256864277735,0.65625,0.078125,0.078125,0.7668566474266563,0.984375,0.9375,0.921875,0.8515625,0.45454545454545453,22,10
pareto,2903,14,51.99711075058991,0.546875,0.375,0.375,0.5448056580141578,0.828125,0.78125,0.734375,0.9921875,0.1724137931034483,29,5
pareto,2903,15,75.24795643063271,0.78125,0.140625,0.140625,0.7872009543351852,0.9375,0.921875,0.84375,0.984375,0.14285714285714285,14,2
pareto,2903,16,54.69620760652374,0.421875,0.3125,0.3125,0.6220839825565697,0.875,0.796875,0.59375,0.8984375,0.1891891891891892,37,7
pareto,2903,17,38.10960739738508,0.390625,0.5625,0.5625,0.40525557753724206,0.9140625,0.4375,0.734375,0.984375,0.02564102564102564,39,1
pareto,2903,18,65.5953673100768,0.6875,0.203125,0.1875,0.680696965969239,0.9609375,0.84375,0.8125,1.0,0.05,20,1
pareto,2903,19,58.91172346252249,0.546875,0.34375,0.34375,0.6170063631005398,0.984375,0.671875,0.9375,0.9453125,0.13793103448275862,29,4
pareto,2903,20,75.21122247001624,0.75,0.125,0.09375,0.8229508078037573,0.890625,1.0,0.75,1.0,0.0625,16,1
pareto,2903,21,81.9174404223891,0.75,0.046875,0.046875,0.8378935701373387,0.96875,0.984375,0.875,0.8984375,0.5,16,8
pareto,2903,22,79.91375129913129,0.8125,0.046875,0.046875,0.8335550311791513,0.9609375,0.984375,0.828125,0.984375,0.08333333333333333,12,1
pareto,2903,23,65.46566162785756,0.640625,0.234375,0.234375,0.7024258790685817,0.9375,0.828125,0.828125,0.9921875,0.21739130434782608,23,5
pareto,2903,24,45.919985851464254,0.484375,0.390625,0.390625,0.46145466043514205,0.953125,0.640625,0.765625,0.9921875,0.24242424242424243,33,8
pareto,2903,25,68.85473851007102,0.703125,0.203125,0.1875,0.7023827342330378,0.9453125,0.859375,0.828125,0.9921875,0.21052631578947367,19,4
pareto,2903,26,71.57524067545388,0.625,0.203125,0.15625,0.810815321803362,0.9609375,0.859375,0.8125,0.8671875,0.25,24,6
pareto,2903,27,78.16385230427537,0.765625,0.09375,0.09375,0.7946824553026085,1.0,0.90625,0.796875,0.9921875,0.13333333333333333,15,2
pareto,2903,28,73.59173874809493,0.6875,0.171875,0.171875,0.7255767299542784,0.9375,0.890625,0.90625,0.890625,0.25,20,5
pareto,2903,29,65.94537543728869,0.703125,0.25,0.25,0.6483140104949285,0.9375,0.78125,0.90625,0.9765625,0.05263157894736842,19,1
pareto,2903,30,65.01633593426635,0.546875,0.21875,0.21875,0.7416420624223923,0.78125,1.0,0.625,0.9140625,0.3103448275862069,29,9
pareto,2903,31,66.95682634757479,0.578125,0.171875,0.171875,0.7600888323417949,0.9375,0.890625,0.71875,0.96875,0.3333333333333333,27,9
pareto,2903,32,58.822271806519225,0.625,0.3125,0.3125,0.6242345233564612,0.90625,0.765625,0.828125,1.0,0.125,24,3
pareto,2903,33,58.12957657418949,0.609375,0.328125,0.328125,0.5576098377805475,0.90625,0.75,0.84375,0.984375,0.16,25,4
pareto,2903,34,71.16500468599733,0.765625,0.234375,0.234375,0.6923351124639359,1.0,0.765625,1.0,1.0,0.0,15,0
pareto,2903,35,62.13995465584392,0.671875,0.265625,0.265625,0.616358911740254,0.8359375,0.84375,0.703125,0.9765625,0.09523809523809523,21,2
pareto,2903,36,72.75751369533174,0.78125,0.140625,0.140625,0.7086803286879619,0.953125,0.90625,0.875,1.0,0.07142857142857142,14,1
pareto,2903,37,73.91046170650807,0.78125,0.125,0.125,0.7301010809561941,0.9375,0.9375,0.828125,1.0,0.07142857142857142,14,1
pareto,2903,38,69.61826286096577,0.71875,0.171875,0.171875,0.6958383086631785,0.9609375,0.859375,0.84375,1.0,0.1111111111111111,18,2
pareto,2903,39,78.55857015458658,0.84375,0.109375,0.109375,0.7604056837100779,0.953125,0.9375,0.859375,0.9921875,0.2,10,2
pareto,2903,40,67.86789479181898,0.640625,0.15625,0.15625,0.6694544750036555,0.984375,0.84375,0.890625,0.8828125,0.13043478260869565,23,3
pareto,2903,41,74.91285248924311,0.78125,0.09375,0.09375,0.8041584597418348,0.953125,0.953125,0.828125,1.0,0.21428571428571427,14,3
pareto,2903,42,68.45255188354716,0.59375,0.1875,0.1875,0.6928612452051316,0.8984375,0.890625,0.765625,0.890625,0.19230769230769232,26,5
pareto,2903,43,55.31753283778629,0.53125,0.3125,0.3125,0.5619957881068709,0.859375,0.75,0.703125,0.984375,0.3,30,9
pareto,2903,44,81.82979742698637,0.71875,0.0625,0.0625,0.7920401382476732,0.96875,0.96875,0.921875,0.828125,0.3333333333333333,18,6
pareto,2903,45,77.70485656268575,0.84375,0.125,0.125,0.7274165575044576,1.0,0.875,0.96875,1.0,0.0,10,0
pareto,2903,46,66.57548774474537,0.640625,0.171875,0.171875,0.6790617058738891,0.921875,0.90625,0.78125,0.953125,0.2608695652173913,23,6
pareto,2903,47,71.81783847499467,0.703125,0.125,0.125,0.7830031233998724,0.984375,0.890625,0.8125,1.0,0.42105263157894735,19,8
pareto,2903,48,71.24808762267709,0.78125,0.1875,0.1875,0.69745410294425,1.0,0.8125,0.921875,0.875,0.0,14,0
pareto,2903,49,64.70677845716513,0.65625,0.25,0.21875,0.665462682971963,0.8984375,0.859375,0.78125,0.9296875,0.09090909090909091,22,2
pareto,2903,50,73.06301950081345,0.796875,0.15625,0.15625,0.706637468019523,0.953125,0.859375,0.875,1.0,0.07692307692307693,13,1
pareto,2903,51,66.4188911225569,0.625,0.171875,0.171875,0.7378033869413657,0.96875,0.859375,0.75,1.0,0.041666666666666664,24,1
pareto,2903,52,55.93476879650828,0.359375,0.328125,0.296875,0.5613230351721301,0.8125,0.84375,0.65625,0.828125,0.4146341463414634,41,17
pareto,2903,53,64.18412097371602,0.703125,0.25,0.25,0.6247939033691845,0.9765625,0.765625,0.90625,1.0,0.0,19,0
pareto,2903,54,84.35077147063143,0.640625,0.0625,0.0625,0.8837935152951546,0.984375,0.953125,0.90625,0.8203125,0.34782608695652173,23,8
pareto,2903,55,64.07905739990086,0.609375,0.234375,0.234375,0.6066473775976208,0.984375,0.78125,0.9375,0.9296875,0.24,25,6
pareto,2903,56,79.01453832010485,0.71875,0.140625,0.140625,0.7932239196825164,1.0,0.859375,0.953125,0.9140625,0.2777777777777778,18,5
pareto,2903,57,65.82421111763806,0.625,0.265625,0.265625,0.6797810668233134,0.84375,0.890625,0.765625,0.953125,0.125,24,3
pareto,2903,58,74.12395476665753,0.671875,0.15625,0.15625,0.7539749143997811,1.0,0.84375,0.9375,0.8671875,0.2857142857142857,21,6
pareto,2903,59,72.10353580390661,0.6875,0.09375,0.09375,0.6992348592937587,0.953125,0.953125,0.796875,0.921875,0.45,20,9
pareto,2903,60,82.9375099173141,0.84375,0.046875,0.046875,0.8405002380155382,0.96875,0.984375,0.859375,1.0,0.1,10,1
pareto,2903,61,65.69396106543518,0.71875,0.21875,0.21875,0.6172800655704443,0.96875,0.8125,0.953125,0.9921875,0.1111111111111111,18,2
pareto,2903,62,59.06485918987081,0.59375,0.3125,0.3125,0.5706816205568994,0.96875,0.703125,0.875,0.9453125,0.11538461538461539,26,3
pareto,2903,63,73.62839658279468,0.71875,0.125,0.125,0.7702065179870723,1.0,0.875,0.890625,0.953125,0.16666666666666666,18,3
pareto,2903,64,42.83768859620199,0.453125,0.5,0.5,0.4218545263088478,0.875,0.53125,0.8125,0.9609375,0.02857142857142857,35,1
pareto,2903,65,51.54919858247589,0.453125,0.359375,0.359375,0.6028057659794213,0.875,0.765625,0.671875,0.9140625,0.22857142857142856,35,8
pareto,2903,66,86.85089726671819,0.953125,0.015625,0.015625,0.8344215344012362,1.0,0.984375,0.984375,0.9921875,0.3333333333333333,3,1
pareto,2903,67,71.50350119049924,0.734375,0.125,0.125,0.7504590285719815,0.9921875,0.875,0.8125,1.0,0.11764705882352941,17,2
pareto,2903,68,61.74576221161345,0.5625,0.265625,0.265625,0.6256482930787226,0.78125,0.953125,0.671875,0.9375,0.21428571428571427,28,6
pareto,2903,69,82.47957003303365,0.828125,0.015625,0.015625,0.7857596807928077,1.0,0.984375,0.953125,0.9453125,0.45454545454545453,11,5
pareto,2903,70,63.43886744641822,0.640625,0.21875,0.21875,0.6475328187140373,0.9375,0.84375,0.765625,0.9921875,0.2608695652173913,23,6
pareto,2903,71,67.99093209734231,0.734375,0.203125,0.171875,0.6723919529874272,0.984375,0.828125,0.890625,0.984375,0.11764705882352941,17,2
pareto,2903,72,67.34022976778434,0.671875,0.25,0.25,0.7099155144268238,0.96875,0.78125,0.90625,0.921875,0.14285714285714285,21,3
pareto,2903,73,69.41553580628374,0.78125,0.1875,0.1875,0.6284728593508099,0.984375,0.828125,0.9375,0.9921875,0.0,14,0
pareto,2903,74,67.07540332464743,0.59375,0.21875,0.21875,0.7098096797915383,0.890625,0.890625,0.796875,0.9375,0.2692307692307692,26,7
pareto,2903,75,68.81724928543565,0.6875,0.203125,0.171875,0.7229606098967868,0.84375,0.9375,0.71875,1.0,0.25,20,5
pareto,2903,76,62.13809677878257,0.609375,0.265625,0.265625,0.6194393226907817,0.96875,0.75,0.796875,0.96875,0.2,25,5
pareto,2903,77,74.06462481974503,0.671875,0.109375,0.109375,0.8150509956738806,0.953125,0.9375,0.8125,0.875,0.2857142857142857,21,6
pareto,2903,78,75.32561135081322,0.796875,0.125,0.125,0.7328146724195169,0.9296875,0.921875,0.859375,0.984375,0.23076923076923078,13,3
pareto,2903,79,72.98377244473212,0.765625,0.15625,0.15625,0.692235538673571,0.984375,0.859375,0.890625,1.0,0.0,15,0
pareto,2903,80,69.7590649097647,0.75,0.203125,0.203125,0.7054675578343528,0.96875,0.828125,0.921875,0.984375,0.0,16,0
pareto,2903,81,59.91251903525113,0.578125,0.3125,0.3125,0.6504004568460273,0.875,0.78125,0.765625,0.984375,0.18518518518518517,27,5
