token,method,strict_candidate_count,strict_selected_count,unique_candidate_count,zero_strict_scene,scene_has_4,scene_has_8,scene_has_16,fallback_rate,primary_count,secondary_count,PDMS,strict_PDMS,core_fraction,boundary_fraction,far_fraction,r_knn,reference_PDMS,frozen_slots,nonraw_fillers,frozen_PDMS,strict_available_in_raw
063ebdc4cd7e5bd9,old_pc,1,1,1,False,False,False,False,0.0,1,0,95.86548802781238,95.86548802781238,0.0,1.0,0.0,1.5666879642835343,94.95011403146684,16.0,15.0,95.8655055307264,34
40b18724a90f5919,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.125,0.875,0.0,1.254408096099624,100.0,,,,32
40b18724a90f5919,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.125,0.875,0.0,1.254408096099624,100.0,,,,32
40b18724a90f5919,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,7.189575880363824,100.0,16.0,0.0,100.0,32
40b18724a90f5919,pareto,2,2,16,False,False,False,False,0.875,2,0,100.0,100.0,0.0625,0.0625,0.875,6.785194886642846,100.0,16.0,0.0,100.0,32
40b18724a90f5919,gt_distance,3,3,16,False,False,False,False,0.8125,3,0,100.0,100.0,0.0625,0.125,0.8125,6.724931459657653,100.0,16.0,0.0,100.0,32
40b18724a90f5919,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.125,0.875,0.0,1.2547420755462402,100.0,16.0,0.0,100.0,32
7f6ac29877365766,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,91.44060126303576,91.44060126303576,0.0,1.0,0.0,1.13657535710125,91.0855239656419,,,,40
7f6ac29877365766,quality_only,16,16,16,False,True,True,True,0.0,16,0,91.44060126303576,91.44060126303576,0.0,1.0,0.0,1.1365753571012498,91.0855239656419,,,,40
7f6ac29877365766,score,0,0,16,True,False,False,False,1.0,0,0,93.6779002356167,,0.0,0.0,1.0,18.47801477808173,91.0855239656419,16.0,0.0,93.6779002356167,40
7f6ac29877365766,pareto,0,0,16,True,False,False,False,1.0,0,0,93.6779002356167,,0.0,0.0,1.0,18.47801477808173,91.0855239656419,16.0,0.0,93.6779002356167,40
7f6ac29877365766,gt_distance,0,0,16,True,False,False,False,1.0,0,0,92.71376590208764,,0.0,0.0,1.0,5.8554447715356535,91.0855239656419,16.0,0.0,92.71376590208764,40
7f6ac29877365766,old_pc,1,1,1,False,False,False,False,0.0,1,0,91.63877006258554,91.63877006258554,0.0,1.0,0.0,1.2219711621116158,91.0855239656419,16.0,15.0,91.6387244134179,40
2617f0cd70705817,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.2110242381233616,0.0,,,,37
2617f0cd70705817,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.2110242381233616,0.0,,,,37
2617f0cd70705817,score,10,10,16,False,True,True,False,0.375,10,0,100.0,100.0,0.125,0.5,0.375,1.5732477604186887,0.0,16.0,0.0,100.0,37
2617f0cd70705817,pareto,2,2,16,False,False,False,False,0.875,2,0,100.0,100.0,0.0,0.125,0.875,9.777140829992142,0.0,16.0,0.0,100.0,37
2617f0cd70705817,gt_distance,3,3,16,False,False,False,False,0.8125,3,0,100.0,100.0,0.0625,0.125,0.8125,6.317114131923216,0.0,16.0,0.0,100.0,37
2617f0cd70705817,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.2110242381233616,0.0,16.0,0.0,100.0,37
9356731128d95d59,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,98.5886946023662,98.5886946023662,0.3125,0.6875,0.0,1.1535390771603475,98.21614251717448,,,,25
9356731128d95d59,quality_only,16,16,16,False,True,True,True,0.0,16,0,98.5886946023662,98.5886946023662,0.3125,0.6875,0.0,1.1535390771603475,98.21614251717448,,,,25
9356731128d95d59,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,28.737795186570757,98.21614251717448,16.0,0.0,100.0,25
9356731128d95d59,pareto,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,25.628632702185683,98.21614251717448,16.0,0.0,100.0,25
9356731128d95d59,gt_distance,0,0,16,True,False,False,False,1.0,0,0,99.6296495186926,,0.0,0.0,1.0,10.72676315226248,98.21614251717448,16.0,0.0,99.6296495186926,25
9356731128d95d59,old_pc,1,1,1,False,False,False,False,0.0,1,0,98.98808593393709,98.98808593393709,0.0,1.0,0.0,1.475947289274809,98.21614251717448,16.0,15.0,98.98812497582256,25
d68f1142da63586f,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,88.94981949523206,88.94981949523206,0.4375,0.5625,0.0,1.034210756610202,88.14288102417078,,,,22
d68f1142da63586f,quality_only,16,16,16,False,True,True,True,0.0,16,0,88.94981949523206,88.94981949523206,0.4375,0.5625,0.0,1.034210756610202,88.14288102417078,,,,22
d68f1142da63586f,score,0,0,16,True,False,False,False,1.0,0,0,94.34543933036558,,0.0,0.0,1.0,32.36993294375584,88.14288102417078,16.0,0.0,94.34543933036558,22
d68f1142da63586f,pareto,0,0,16,True,False,False,False,1.0,0,0,94.34543933036558,,0.0,0.0,1.0,32.36993294375584,88.14288102417078,16.0,0.0,94.34543933036558,22
d68f1142da63586f,gt_distance,0,0,16,True,False,False,False,1.0,0,0,94.34543933036558,,0.0,0.0,1.0,32.36993294375584,88.14288102417078,16.0,0.0,94.34543933036558,22
d68f1142da63586f,old_pc,1,1,1,False,False,False,False,0.0,1,0,89.80651195026027,89.80651195026027,0.0,1.0,0.0,1.1077683386341517,88.14288102417078,16.0,15.0,89.80652286749931,22
8c4982f5d16e51a8,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,81.18855289506033,81.18855289506033,0.4375,0.5625,0.0,1.0659727647488526,80.0155167400466,,,,23
8c4982f5d16e51a8,quality_only,16,16,16,False,True,True,True,0.0,16,0,81.18855289506033,81.18855289506033,0.4375,0.5625,0.0,1.0659727647488526,80.0155167400466,,,,23
8c4982f5d16e51a8,score,0,0,16,True,False,False,False,1.0,0,0,86.8970183131948,,0.0,0.0,1.0,20.622200517599424,80.0155167400466,16.0,0.0,86.8970183131948,23
8c4982f5d16e51a8,pareto,0,0,16,True,False,False,False,1.0,0,0,86.8970183131948,,0.0,0.0,1.0,20.622200517599424,80.0155167400466,16.0,0.0,86.8970183131948,23
8c4982f5d16e51a8,gt_distance,0,0,16,True,False,False,False,1.0,0,0,85.93014140968012,,0.0,0.0,1.0,16.906176587963962,80.0155167400466,16.0,0.0,85.93014140968012,23
8c4982f5d16e51a8,old_pc,1,1,1,False,False,False,False,0.0,1,0,82.25232042535438,82.25232042535438,0.0,1.0,0.0,1.1171581690738168,80.0155167400466,16.0,15.0,82.25326430680883,23
75b56424b7eb5ac6,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.3191008428669042,100.0,,,,47
75b56424b7eb5ac6,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.3191008428669042,100.0,,,,47
75b56424b7eb5ac6,score,1,1,16,False,False,False,False,0.9375,1,0,100.0,100.0,0.0,0.0625,0.9375,2.8914561621148,100.0,16.0,0.0,100.0,47
75b56424b7eb5ac6,pareto,1,1,16,False,False,False,False,0.9375,1,0,100.0,100.0,0.0625,0.0,0.9375,8.28853298668831,100.0,16.0,0.0,100.0,47
75b56424b7eb5ac6,gt_distance,1,1,16,False,False,False,False,0.9375,1,0,100.0,100.0,0.0,0.0625,0.9375,6.808112905404959,100.0,16.0,0.0,100.0,47
75b56424b7eb5ac6,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.3191008428669042,100.0,16.0,0.0,100.0,47
12264b570ba358e9,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,89.73547916455189,89.73547916455189,0.0,1.0,0.0,1.2241503729502603,88.89369141664947,,,,26
12264b570ba358e9,quality_only,16,16,16,False,True,True,True,0.0,16,0,89.73547916455189,89.73547916455189,0.0,1.0,0.0,1.2241503729502603,88.89369141664947,,,,26
12264b570ba358e9,score,0,0,16,True,False,False,False,1.0,0,0,97.51743250749216,,0.0,0.0,1.0,27.302666916832067,88.89369141664947,16.0,0.0,97.51743250749216,26
12264b570ba358e9,pareto,0,0,16,True,False,False,False,1.0,0,0,97.51743250749216,,0.0,0.0,1.0,27.302666916832067,88.89369141664947,16.0,0.0,97.51743250749216,26
12264b570ba358e9,gt_distance,0,0,16,True,False,False,False,1.0,0,0,94.2653367610942,,0.0,0.0,1.0,15.37272029063232,88.89369141664947,16.0,0.0,94.2653367610942,26
12264b570ba358e9,old_pc,1,1,1,False,False,False,False,0.0,1,0,90.14489403586796,90.14489403586796,0.0,1.0,0.0,1.3052407631898737,88.89369141664947,16.0,15.0,90.14510668918238,26
2320cdddd8465622,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.375,0.625,0.0,1.0955357326829127,100.0,,,,29
2320cdddd8465622,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.375,0.625,0.0,1.0955357326829127,100.0,,,,29
2320cdddd8465622,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,23.32909709255048,100.0,16.0,0.0,100.0,29
2320cdddd8465622,pareto,3,3,16,False,False,False,False,0.8125,3,0,100.0,100.0,0.1875,0.0,0.8125,10.936377966800256,100.0,16.0,0.0,100.0,29
2320cdddd8465622,gt_distance,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,21.22769499184573,100.0,16.0,0.0,100.0,29
2320cdddd8465622,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.375,0.625,0.0,1.0955357326829127,100.0,16.0,0.0,100.0,29
5fec23f5a5d052cd,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,98.0494062303728,98.0494062303728,0.3125,0.6875,0.0,1.0719671155376522,97.45587794876856,,,,27
5fec23f5a5d052cd,quality_only,16,16,16,False,True,True,True,0.0,16,0,98.0494062303728,98.0494062303728,0.3125,0.6875,0.0,1.0719671155376522,97.45587794876856,,,,27
5fec23f5a5d052cd,score,0,0,16,True,False,False,False,1.0,0,0,99.8018926326034,,0.0,0.0,1.0,22.316940500874004,97.45587794876856,16.0,0.0,99.8018926326034,27
5fec23f5a5d052cd,pareto,0,0,16,True,False,False,False,1.0,0,0,99.8018926326034,,0.0,0.0,1.0,22.316940500874004,97.45587794876856,16.0,0.0,99.8018926326034,27
5fec23f5a5d052cd,gt_distance,10,10,16,False,True,True,False,0.375,10,0,97.56426157908902,97.73045332598568,0.6875,0.25,0.0625,1.0364254900353278,97.45587794876856,16.0,0.0,97.56426157908902,27
5fec23f5a5d052cd,old_pc,1,1,1,False,False,False,False,0.0,1,0,98.533985528736,98.533985528736,0.0,1.0,0.0,1.0372699686370817,97.45587794876856,16.0,15.0,98.5340044905444,27
a3d8003852145a71,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.1875,0.8125,0.0,1.1377528599696691,100.0,,,,28
a3d8003852145a71,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.1875,0.8125,0.0,1.1377528599696691,100.0,,,,28
a3d8003852145a71,score,15,15,16,False,True,True,False,0.0625,15,0,100.0,100.0,0.5625,0.375,0.0625,1.0064072400302435,100.0,16.0,0.0,100.0,28
a3d8003852145a71,pareto,4,4,16,False,True,False,False,0.75,4,0,100.0,100.0,0.0625,0.1875,0.75,6.544193535204016,100.0,16.0,0.0,100.0,28
a3d8003852145a71,gt_distance,15,15,16,False,True,True,False,0.0625,15,0,100.0,100.0,0.5,0.4375,0.0625,1.0250432654233932,100.0,16.0,0.0,100.0,28
a3d8003852145a71,old_pc,15,15,16,False,True,True,False,0.0625,15,0,99.99963362361994,100.0,0.125,0.875,0.0,1.1432074446958895,100.0,16.0,0.0,99.99963362361994,28
fadbd438f57e5612,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,92.18603097324734,92.18603097324734,0.3125,0.6875,0.0,1.1464480825670664,90.36571902674478,,,,30
fadbd438f57e5612,quality_only,16,16,16,False,True,True,True,0.0,16,0,92.18603097324734,92.18603097324734,0.3125,0.6875,0.0,1.1464480825670664,90.36571902674478,,,,30
fadbd438f57e5612,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,13.803133534827204,90.36571902674478,16.0,0.0,100.0,30
fadbd438f57e5612,pareto,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,21.82120626292548,90.36571902674478,16.0,0.0,100.0,30
fadbd438f57e5612,gt_distance,0,0,16,True,False,False,False,1.0,0,0,99.72686841402616,,0.0,0.0,1.0,10.459482469663314,90.36571902674478,16.0,0.0,99.72686841402616,30
fadbd438f57e5612,old_pc,1,1,1,False,False,False,False,0.0,1,0,94.27854195964753,94.27854195964753,0.0,1.0,0.0,1.451438377616018,90.36571902674478,16.0,15.0,94.2785409936442,30
23ba8f4aee055e34,conditional_pc,5,5,16,False,True,False,False,0.6875,5,11,94.79723263372456,95.139633726558,0.1875,0.8125,0.0,1.1202656113562413,94.93993140601133,,,,5
23ba8f4aee055e34,quality_only,5,5,16,False,True,False,False,0.6875,5,11,94.79723263372456,95.139633726558,0.1875,0.8125,0.0,1.1202656113562413,94.93993140601133,,,,5
23ba8f4aee055e34,score,0,0,16,True,False,False,False,1.0,0,0,98.07923588881889,,0.0,0.0,1.0,13.407221469913829,94.93993140601133,16.0,0.0,98.07923588881889,5
23ba8f4aee055e34,pareto,0,0,16,True,False,False,False,1.0,0,0,98.07923588881889,,0.0,0.0,1.0,13.407221469913829,94.93993140601133,16.0,0.0,98.07923588881889,5
23ba8f4aee055e34,gt_distance,0,0,16,True,False,False,False,1.0,0,0,94.13347176395806,,0.0,0.0,1.0,8.128203876056308,94.93993140601133,16.0,0.0,94.13347176395806,5
23ba8f4aee055e34,old_pc,1,1,1,False,False,False,False,0.0,1,0,95.42807853263238,95.42807853263238,0.0,1.0,0.0,1.3211721399868452,94.93993140601133,16.0,15.0,95.4282039297562,5
edf80e77e2e65098,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,94.94274053957284,94.94274053957284,0.0,1.0,0.0,1.4077980052020571,94.0145030864033,,,,32
edf80e77e2e65098,quality_only,16,16,16,False,True,True,True,0.0,16,0,94.94274053957284,94.94274053957284,0.0,1.0,0.0,1.4077980052020571,94.0145030864033,,,,32
edf80e77e2e65098,score,0,0,16,True,False,False,False,1.0,0,0,97.72858719431312,,0.0,0.0,1.0,10.451261671091244,94.0145030864033,16.0,0.0,97.72858719431312,32
edf80e77e2e65098,pareto,0,0,16,True,False,False,False,1.0,0,0,97.72858719431312,,0.0,0.0,1.0,10.451261671091244,94.0145030864033,16.0,0.0,97.72858719431312,32
edf80e77e2e65098,gt_distance,0,0,16,True,False,False,False,1.0,0,0,95.60710151321048,,0.0,0.0,1.0,6.774206532491589,94.0145030864033,16.0,0.0,95.60710151321048,32
edf80e77e2e65098,old_pc,1,1,1,False,False,False,False,0.0,1,0,95.28688885644247,95.28688885644247,0.0,1.0,0.0,1.825588932965725,94.0145030864033,16.0,15.0,95.28605839195254,32
ec646e4956125fcf,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,97.57064811721602,97.57064811721602,0.375,0.625,0.0,1.0818303383986685,97.32438346767202,,,,20
ec646e4956125fcf,quality_only,16,16,16,False,True,True,True,0.0,16,0,97.57064811721602,97.57064811721602,0.375,0.625,0.0,1.0818303383986685,97.32438346767202,,,,20
ec646e4956125fcf,score,0,0,16,True,False,False,False,1.0,0,0,99.8959962063916,,0.0,0.0,1.0,15.584269823259977,97.32438346767202,16.0,0.0,99.8959962063916,20
ec646e4956125fcf,pareto,0,0,16,True,False,False,False,1.0,0,0,99.8959962063916,,0.0,0.0,1.0,15.584269823259977,97.32438346767202,16.0,0.0,99.8959962063916,20
ec646e4956125fcf,gt_distance,0,0,16,True,False,False,False,1.0,0,0,96.57084429225952,,0.0,0.0,1.0,5.686861752239851,97.32438346767202,16.0,0.0,96.57084429225952,20
ec646e4956125fcf,old_pc,1,1,1,False,False,False,False,0.0,1,0,97.9724585139255,97.9724585139255,0.0,1.0,0.0,1.0521703231280903,97.32438346767202,16.0,15.0,97.97242830153768,20
9069684898175278,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,89.10197763128348,89.10197763128348,0.25,0.75,0.0,1.1632751309589215,88.20393932159044,,,,28
9069684898175278,quality_only,16,16,16,False,True,True,True,0.0,16,0,89.10197763128348,89.10197763128348,0.25,0.75,0.0,1.1632751309589215,88.20393932159044,,,,28
9069684898175278,score,0,0,16,True,False,False,False,1.0,0,0,99.89512453280372,,0.0,0.0,1.0,28.958708590682107,88.20393932159044,16.0,0.0,99.89512453280372,28
9069684898175278,pareto,0,0,16,True,False,False,False,1.0,0,0,99.89512453280372,,0.0,0.0,1.0,28.958708590682107,88.20393932159044,16.0,0.0,99.89512453280372,28
9069684898175278,gt_distance,10,10,16,False,True,True,False,0.375,10,0,89.67823359382794,89.48905562878635,0.3125,0.3125,0.375,1.7804981781119875,88.20393932159044,16.0,0.0,89.67823359382794,28
9069684898175278,old_pc,1,1,1,False,False,False,False,0.0,1,0,90.03055358882067,90.03055358882067,0.0,1.0,0.0,1.3949026504388475,88.20393932159044,16.0,15.0,90.03046532492931,28
c83e41bd3afa534c,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,92.44788974633806,92.44788974633806,0.0625,0.9375,0.0,1.2629129848370952,91.81378913083825,,,,24
c83e41bd3afa534c,quality_only,16,16,16,False,True,True,True,0.0,16,0,92.44788974633806,92.44788974633806,0.0625,0.9375,0.0,1.2629129848370952,91.81378913083825,,,,24
c83e41bd3afa534c,score,0,0,16,True,False,False,False,1.0,0,0,94.95785853749446,,0.0,0.0,1.0,12.477109470016426,91.81378913083825,16.0,0.0,94.95785853749446,24
c83e41bd3afa534c,pareto,0,0,16,True,False,False,False,1.0,0,0,94.95785853749446,,0.0,0.0,1.0,12.477109470016426,91.81378913083825,16.0,0.0,94.95785853749446,24
c83e41bd3afa534c,gt_distance,13,13,16,False,True,True,False,0.1875,13,0,92.17366222911612,92.19658926644486,0.4375,0.375,0.1875,1.188925687953947,91.81378913083825,16.0,0.0,92.17366222911612,24
c83e41bd3afa534c,old_pc,1,1,1,False,False,False,False,0.0,1,0,93.36458184851637,93.36458184851637,0.0,1.0,0.0,1.504813344850845,91.81378913083825,16.0,15.0,93.3646069416038,24
c3fa71763867515b,conditional_pc,14,14,16,False,True,True,False,0.125,14,2,99.9733861309608,100.0,0.4375,0.5625,0.0,1.0879182999942445,100.0,,,,14
c3fa71763867515b,quality_only,14,14,16,False,True,True,False,0.125,14,2,99.9733861309608,100.0,0.4375,0.5625,0.0,1.0879182999942445,100.0,,,,14
c3fa71763867515b,score,14,14,16,False,True,True,False,0.125,14,0,100.0,100.0,0.4375,0.4375,0.125,1.281058225262987,100.0,16.0,0.0,100.0,14
c3fa71763867515b,pareto,10,10,16,False,True,True,False,0.375,10,0,100.0,100.0,0.1875,0.4375,0.375,2.954521809052409,100.0,16.0,0.0,100.0,14
c3fa71763867515b,gt_distance,14,14,16,False,True,True,False,0.125,14,0,100.0,100.0,0.4375,0.4375,0.125,1.281058225262987,100.0,16.0,0.0,100.0,14
c3fa71763867515b,old_pc,14,14,14,False,True,True,False,0.0,14,0,100.0,100.0,0.5,0.5,0.0,1.0379374165325348,100.0,16.0,2.0,100.0,14
43916f0a6f7f5717,conditional_pc,11,11,16,False,True,True,False,0.3125,11,5,90.55310325280064,90.73889984994398,0.3125,0.6875,0.0,1.0290716646560716,90.40855052076454,,,,11
43916f0a6f7f5717,quality_only,11,11,16,False,True,True,False,0.3125,11,5,90.55310325280064,90.73889984994398,0.3125,0.6875,0.0,1.0290716646560716,90.40855052076454,,,,11
43916f0a6f7f5717,score,0,0,16,True,False,False,False,1.0,0,0,94.69538435186954,,0.0,0.0,1.0,15.10548583049664,90.40855052076454,16.0,0.0,94.69538435186954,11
43916f0a6f7f5717,pareto,0,0,16,True,False,False,False,1.0,0,0,94.69538435186954,,0.0,0.0,1.0,15.10548583049664,90.40855052076454,16.0,0.0,94.69538435186954,11
43916f0a6f7f5717,gt_distance,5,5,16,False,True,False,False,0.6875,5,0,91.39394292827642,90.9271939656594,0.0625,0.25,0.6875,2.8816887930422097,90.40855052076454,16.0,0.0,91.39394292827642,11
43916f0a6f7f5717,old_pc,1,1,1,False,False,False,False,0.0,1,0,90.99734383636684,90.99734383636684,0.0,1.0,0.0,1.4274644934227536,90.40855052076454,16.0,15.0,90.99687201322244,11
e8bd03529c905c16,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.3118878109434005,100.0,,,,35
e8bd03529c905c16,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.3118878109434005,100.0,,,,35
e8bd03529c905c16,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,6.036441479083642,100.0,16.0,0.0,100.0,35
e8bd03529c905c16,pareto,2,2,16,False,False,False,False,0.875,2,0,100.0,100.0,0.0625,0.0625,0.875,6.7373504766509855,100.0,16.0,0.0,100.0,35
e8bd03529c905c16,gt_distance,3,3,16,False,False,False,False,0.8125,3,0,100.0,100.0,0.0625,0.125,0.8125,5.396956494287511,100.0,16.0,0.0,100.0,35
e8bd03529c905c16,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.3118878109434005,100.0,16.0,0.0,100.0,35
130e725a1594571f,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,94.41084438813982,94.41084438813982,0.0,1.0,0.0,1.4805782356969357,93.82917494785906,,,,37
130e725a1594571f,quality_only,16,16,16,False,True,True,True,0.0,16,0,94.41040808203252,94.41040808203252,0.0,1.0,0.0,1.4833249979705352,93.82917494785906,,,,37
130e725a1594571f,score,0,0,16,True,False,False,False,1.0,0,0,95.09854256561896,,0.0,0.0,1.0,6.689494788035844,93.82917494785906,16.0,0.0,95.09854256561896,37
130e725a1594571f,pareto,0,0,16,True,False,False,False,1.0,0,0,95.09854256561896,,0.0,0.0,1.0,6.689494788035844,93.82917494785906,16.0,0.0,95.09854256561896,37
130e725a1594571f,gt_distance,0,0,16,True,False,False,False,1.0,0,0,95.09854256561896,,0.0,0.0,1.0,6.689494788035844,93.82917494785906,16.0,0.0,95.09854256561896,37
130e725a1594571f,old_pc,1,1,1,False,False,False,False,0.0,1,0,94.59541307209764,94.59541307209764,0.0,1.0,0.0,1.6652396268481593,93.82917494785906,16.0,15.0,94.5954140151106,37
03d9c9a7f1655e53,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,87.16384103448434,87.16384103448434,0.0,1.0,0.0,1.168147694306028,86.82188492618211,,,,28
03d9c9a7f1655e53,quality_only,16,16,16,False,True,True,True,0.0,16,0,87.16384103448434,87.16384103448434,0.0,1.0,0.0,1.168147694306028,86.82188492618211,,,,28
03d9c9a7f1655e53,score,0,0,16,True,False,False,False,1.0,0,0,92.21892658743369,,0.0,0.0,1.0,38.06669904829173,86.82188492618211,16.0,0.0,92.21892658743369,28
03d9c9a7f1655e53,pareto,0,0,16,True,False,False,False,1.0,0,0,92.21892658743369,,0.0,0.0,1.0,38.06669904829173,86.82188492618211,16.0,0.0,92.21892658743369,28
03d9c9a7f1655e53,gt_distance,11,11,16,False,True,True,False,0.3125,11,0,86.89542854683599,87.01824114953092,0.125,0.75,0.125,2.2429075961736675,86.82188492618211,16.0,0.0,86.89542854683599,28
03d9c9a7f1655e53,old_pc,1,1,1,False,False,False,False,0.0,1,0,87.74908312987051,87.74908312987051,0.0,1.0,0.0,1.408778541258061,86.82188492618211,16.0,15.0,87.74913283510114,28
3c84060e9d245ad7,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,84.850896206028,84.850896206028,0.0,1.0,0.0,1.2850239487446182,84.11805401280161,,,,41
3c84060e9d245ad7,quality_only,16,16,16,False,True,True,True,0.0,16,0,84.850896206028,84.850896206028,0.0,1.0,0.0,1.2850239487446182,84.11805401280161,,,,41
3c84060e9d245ad7,score,0,0,16,True,False,False,False,1.0,0,0,88.4813783471358,,0.0,0.0,1.0,14.660394382138213,84.11805401280161,16.0,0.0,88.4813783471358,41
3c84060e9d245ad7,pareto,0,0,16,True,False,False,False,1.0,0,0,88.4813783471358,,0.0,0.0,1.0,14.660394382138213,84.11805401280161,16.0,0.0,88.4813783471358,41
3c84060e9d245ad7,gt_distance,0,0,16,True,False,False,False,1.0,0,0,86.6112410818662,,0.0,0.0,1.0,5.8053349908768,84.11805401280161,16.0,0.0,86.6112410818662,41
3c84060e9d245ad7,old_pc,1,1,1,False,False,False,False,0.0,1,0,85.74489312557296,85.74489312557296,0.0,1.0,0.0,1.278658031200645,84.11805401280161,16.0,15.0,85.74489088368765,41
440da7a31b255ef9,conditional_pc,0,0,0,True,False,False,False,1.0,0,0,,,,,,,97.71350268428112,,,,0
440da7a31b255ef9,quality_only,0,0,0,True,False,False,False,1.0,0,0,,,,,,,97.71350268428112,,,,0
440da7a31b255ef9,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,16.73220326287458,97.71350268428112,16.0,0.0,100.0,0
440da7a31b255ef9,pareto,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,13.89668305174905,97.71350268428112,16.0,0.0,100.0,0
440da7a31b255ef9,gt_distance,0,0,16,True,False,False,False,1.0,0,0,97.0950341543404,,0.25,0.0,0.75,6.910425451206232,97.71350268428112,16.0,0.0,97.0950341543404,0
440da7a31b255ef9,old_pc,0,0,1,True,False,False,False,1.0,0,0,99.08933439569306,,0.0,1.0,0.0,1.2832403874043208,97.71350268428112,16.0,15.0,99.0880479863866,0
8deb3aea4c075024,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0625,0.9375,0.0,1.1605696315533824,100.0,,,,34
8deb3aea4c075024,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0625,0.9375,0.0,1.1605696315533824,100.0,,,,34
8deb3aea4c075024,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,16.52491029255678,100.0,16.0,0.0,100.0,34
8deb3aea4c075024,pareto,2,2,16,False,False,False,False,0.875,2,0,100.0,100.0,0.0625,0.0625,0.875,9.273623859747886,100.0,16.0,0.0,100.0,34
8deb3aea4c075024,gt_distance,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,15.16805467229817,100.0,16.0,0.0,100.0,34
8deb3aea4c075024,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0625,0.9375,0.0,1.1605696315533824,100.0,16.0,0.0,100.0,34
fa72914538895375,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.1278881327449706,100.0,,,,37
fa72914538895375,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.1278881327449706,100.0,,,,37
fa72914538895375,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,4.087944689693538,100.0,16.0,0.0,100.0,37
fa72914538895375,pareto,1,1,16,False,False,False,False,0.9375,1,0,100.0,100.0,0.0,0.0625,0.9375,7.738082069209649,100.0,16.0,0.0,100.0,37
fa72914538895375,gt_distance,2,2,16,False,False,False,False,0.875,2,0,100.0,100.0,0.0625,0.0625,0.875,5.698087706427339,100.0,16.0,0.0,100.0,37
