method,seed,step,token,PDMS_gain,feasible_change,EP_change,retention_loss_change
gt_only,1701,0,48d4fcc3437755a8,0.0,0.0,0.0,0.0
gt_only,1701,10,48d4fcc3437755a8,4.284233687529522,0.0,0.10282160850070832,0.007857028743529781
gt_only,1701,50,48d4fcc3437755a8,6.620689838751218,0.0,0.1588965561300293,0.006146238244838287
gt_only,1701,100,48d4fcc3437755a8,4.443248865224135,0.0,0.10663797276537923,0.0027251672936756677
gt_only,1701,110,48d4fcc3437755a8,4.993655485874598,0.0,0.11984773166099005,0.0027779753739025637
gt_only,1701,0,4934fe6008f8564b,0.0,0.0,0.0,0.0
gt_only,1701,10,4934fe6008f8564b,3.1649654368942777,-0.859375,0.01033417048546259,0.007006639545437565
gt_only,1701,50,4934fe6008f8564b,5.289415007507245,-0.734375,0.061320960180173745,0.002380764478260744
gt_only,1701,100,4934fe6008f8564b,4.637480187829837,0.046875,0.04567452450791587,0.0011935859373295443
gt_only,1701,110,4934fe6008f8564b,4.971678057474406,0.046875,0.05369527337938551,0.0007906003239384063
gt_only,1701,0,4a5cb683d82059f0,0.0,0.0,0.0,0.0
gt_only,1701,10,4a5cb683d82059f0,-2.415995994541092,0.0,-0.057983903868986664,0.007016553049666641
gt_only,1701,50,4a5cb683d82059f0,3.674090157143368,0.0,0.0881781637714405,0.002515713589687607
gt_only,1701,100,4a5cb683d82059f0,0.5748701204809947,0.0,0.01379688289154335,0.0009630980557773228
gt_only,1701,110,4a5cb683d82059f0,1.1507551363919788,0.0,0.02761812327340729,0.0009641001686446771
gt_only,1701,0,4a8b4dff75c15a8a,0.0,0.0,0.0,0.0
gt_only,1701,10,4a8b4dff75c15a8a,34.375,0.34375,0.34375,0.00602248875981104
gt_only,1701,50,4a8b4dff75c15a8a,34.375,0.34375,0.34375,0.0029946616282927607
gt_only,1701,100,4a8b4dff75c15a8a,34.375,0.34375,0.34375,0.0025478144521571267
gt_only,1701,110,4a8b4dff75c15a8a,34.375,0.34375,0.34375,0.002589165145820971
gt_only,1701,0,4ac0a91fc4dd5ca9,0.0,0.0,0.0,0.0
gt_only,1701,10,4ac0a91fc4dd5ca9,-97.52604166666667,0.0,-0.96875,0.01710549473520473
gt_only,1701,50,4ac0a91fc4dd5ca9,1.5625,0.0,0.015625,0.006184269892600014
gt_only,1701,100,4ac0a91fc4dd5ca9,1.5625,0.0,0.015625,0.003303781518496862
gt_only,1701,110,4ac0a91fc4dd5ca9,1.5625,0.0,0.015625,0.003697698330114463
gt_only,1701,0,4af11dadd34359fe,0.0,0.0,0.0,0.0
gt_only,1701,10,4af11dadd34359fe,0.0,0.0,0.0,0.011073350261071369
gt_only,1701,50,4af11dadd34359fe,0.0,0.0,0.0,0.007867584008167228
gt_only,1701,100,4af11dadd34359fe,0.0,0.0,0.0,0.0036134673168675135
gt_only,1701,110,4af11dadd34359fe,0.0,0.0,0.0,0.0031036447326044936
gt_only,1701,0,4bc510a669d8549f,0.0,0.0,0.0,0.0
gt_only,1701,10,4bc510a669d8549f,34.09796432696615,0.84375,-0.011189353480419051,0.010119594927488151
gt_only,1701,50,4bc510a669d8549f,34.677776715616446,0.828125,0.0041416411747949855,0.004963434540655953
gt_only,1701,100,4bc510a669d8549f,34.677776715616446,0.828125,0.0041416411747949855,0.0026472930659622307
gt_only,1701,110,4bc510a669d8549f,32.073610048949774,0.765625,0.0041416411747949855,0.002694507166239646
gt_only,1701,0,4ce4021236435fc2,0.0,0.0,0.0,0.0
gt_only,1701,10,4ce4021236435fc2,-0.20597668566726668,0.0,-0.00494344045601447,0.006953654908016915
gt_only,1701,50,4ce4021236435fc2,0.654127265023547,0.0,0.015699054360564957,0.0037284877925287674
gt_only,1701,100,4ce4021236435fc2,-0.0797635031711934,0.0,-0.0019143240761089197,0.0022395200220728384
gt_only,1701,110,4ce4021236435fc2,0.24054825769843546,0.0,0.005773158184762206,0.0023057815168670004
gt_only,1701,0,502320eeaec55d1f,0.0,0.0,0.0,0.0
gt_only,1701,10,502320eeaec55d1f,-1.227483353448605,0.0,-0.0294596004827663,0.006375632178432511
gt_only,1701,50,502320eeaec55d1f,1.0642122392967934,0.0,0.025541093743123522,0.0014110666412392447
gt_only,1701,100,502320eeaec55d1f,-0.9567819025440087,0.0,-0.022962765661056372,0.0009781643008039964
gt_only,1701,110,502320eeaec55d1f,-0.47319631689315145,0.0,-0.011356711605435388,0.0008012320077881441
gt_only,1701,0,505c44ea52485f9d,0.0,0.0,0.0,0.0
gt_only,1701,10,505c44ea52485f9d,-1.705638911259399,0.0,-0.04093533387022541,0.011589639338723146
gt_only,1701,50,505c44ea52485f9d,0.42631589630798317,0.0,0.010231581511391363,0.005887897069129622
gt_only,1701,100,505c44ea52485f9d,-0.05148770219511789,0.0,-0.001235704852682984,0.0027933505322437213
gt_only,1701,110,505c44ea52485f9d,0.2716444389460122,0.0,0.006519466534704144,0.0022830726790346034
gt_only,1701,0,50e0c2fe698655a9,0.0,0.0,0.0,0.0
gt_only,1701,10,50e0c2fe698655a9,-1.2743811285443485,0.0,-0.03058514708506488,0.0068357780529311185
gt_only,1701,50,50e0c2fe698655a9,0.9057966953378411,0.0,0.021739120688107905,0.002074185770737813
gt_only,1701,100,50e0c2fe698655a9,-1.1203262251713682,0.0,-0.02688782940411305,0.0010732614153710074
gt_only,1701,110,50e0c2fe698655a9,-0.6597076169425264,0.0,-0.0158329828066206,0.0008705937451338741
gt_only,1701,0,5207306ed1a05de8,0.0,0.0,0.0,0.0
gt_only,1701,10,5207306ed1a05de8,0.0,0.0,0.0,0.004577516148451366
gt_only,1701,50,5207306ed1a05de8,0.0,0.0,0.0,0.0029176307867189166
gt_only,1701,100,5207306ed1a05de8,0.0,0.0,0.0,0.0018548783141838499
gt_only,1701,110,5207306ed1a05de8,0.0,0.0,0.0,0.0015171939044691385
gt_only,1701,0,548d6bf7b63459e7,0.0,0.0,0.0,0.0
gt_only,1701,10,548d6bf7b63459e7,-1.7156270427959015,-0.53125,-0.04117504902710156,0.009653088118426467
gt_only,1701,50,548d6bf7b63459e7,0.7327589973785678,-0.046875,0.01758621593708587,0.005979407123192004
gt_only,1701,100,548d6bf7b63459e7,0.09345282657686482,0.0,0.0022428678378447753,0.00599168121939897
gt_only,1701,110,548d6bf7b63459e7,0.43167653184407584,0.0,0.01036023676425768,0.006297971104601174
gt_only,1701,0,56faab1d1228542e,0.0,0.0,0.0,0.0
gt_only,1701,10,56faab1d1228542e,0.8868190588730869,0.0,0.02128365741295446,0.005354559072770826
gt_only,1701,50,56faab1d1228542e,-11.548189324911675,-0.15625,-0.05840654379788013,0.0049969879329410105
gt_only,1701,100,56faab1d1228542e,3.0832148273041184,0.0,0.07399715585529909,0.0020152067537537732
gt_only,1701,110,56faab1d1228542e,3.288898460792879,0.0,0.0789335630590291,0.0016845243272882726
gt_only,1701,0,570334268a395022,0.0,0.0,0.0,0.0
gt_only,1701,10,570334268a395022,-100.0,-1.0,-1.0,0.011986942169556869
gt_only,1701,50,570334268a395022,0.0,0.0,0.0,0.003215030801499097
gt_only,1701,100,570334268a395022,0.0,0.0,0.0,0.0023844513169990478
gt_only,1701,110,570334268a395022,0.0,0.0,0.0,0.002489963782323912
gt_only,1701,0,573ac67fb17a5a71,0.0,0.0,0.0,0.0
gt_only,1701,10,573ac67fb17a5a71,-3.0495591226429752,-0.03125,-0.029439418943431273,0.0034411403089791293
gt_only,1701,50,573ac67fb17a5a71,0.6817313215339595,0.0,0.01636155171681486,0.0018265868752962433
gt_only,1701,100,573ac67fb17a5a71,0.366051255518272,0.0,0.008785230132438482,0.000926011817256267
gt_only,1701,110,573ac67fb17a5a71,0.5512202172670868,0.0,0.013229285214410469,0.0010442553471250449
gt_only,1701,0,5985ea459f145e5c,0.0,0.0,0.0,0.0
gt_only,1701,10,5985ea459f145e5c,-67.39245606919759,-1.0,-0.429918945660742,0.01267841520359525
gt_only,1701,50,5985ea459f145e5c,-17.0206173102994,-0.453125,0.04463018455281431,0.008285144003934874
gt_only,1701,100,5985ea459f145e5c,-0.8829808118553899,-0.03125,0.01005846051547088,0.005055589125845472
gt_only,1701,110,5985ea459f145e5c,0.12436359423097088,-0.015625,0.018609726261543225,0.004376639481620259
gt_only,1701,0,5b3770f00cb55569,0.0,0.0,0.0,0.0
gt_only,1701,10,5b3770f00cb55569,-1.3558981262757897,0.0,-0.03254155503061895,0.006969434947365016
gt_only,1701,50,5b3770f00cb55569,0.5980379547461467,0.0,0.014352910913907335,0.0016764334810943637
gt_only,1701,100,5b3770f00cb55569,-2.761660107184184,0.0,-0.06627984257242048,0.0011387835290008752
gt_only,1701,110,5b3770f00cb55569,-2.2841594837633465,0.0,-0.054819827610320226,0.0008555270250383273
gt_only,1701,0,5cfcccdb3e3c539b,0.0,0.0,0.0,0.0
gt_only,1701,10,5cfcccdb3e3c539b,0.7115682690573948,0.0,0.01707763845737742,0.006966244825768797
gt_only,1701,50,5cfcccdb3e3c539b,2.7233263917172508,0.0,0.0653598334012142,0.004563108752215328
gt_only,1701,100,5cfcccdb3e3c539b,2.5484625894400637,0.0,0.06116310214656162,0.002556630446740371
gt_only,1701,110,5cfcccdb3e3c539b,2.641594727945261,0.0,0.06339827347068638,0.002619163740625652
gt_only,1701,0,5d0d7322ddea55ce,0.0,0.0,0.0,0.0
gt_only,1701,10,5d0d7322ddea55ce,2.723609973238368,0.0,0.06536663935772091,0.005432109683319197
gt_only,1701,50,5d0d7322ddea55ce,10.719566703891488,0.0,0.2572696008933958,0.0045462881463791405
gt_only,1701,100,5d0d7322ddea55ce,7.712885805463145,0.0,0.18510925933111577,0.0022539948835529344
gt_only,1701,110,5d0d7322ddea55ce,8.20910648645119,0.0,0.1970185556748284,0.00211646298081547
gt_only,1701,0,5d711f77d42054d6,0.0,0.0,0.0,0.0
gt_only,1701,10,5d711f77d42054d6,1.6469760969894907,0.0,0.03952742632774753,0.00793284699875585
gt_only,1701,50,5d711f77d42054d6,6.199340182424095,0.0,0.1487841643781781,0.008189156211756199
gt_only,1701,100,5d711f77d42054d6,5.216270177557675,0.0,0.1251904842613839,0.005874333745396143
gt_only,1701,110,5d711f77d42054d6,5.564742143627527,0.0,0.13355381144706036,0.005548376161186752
gt_only,1701,0,5fec23f5a5d052cd,0.0,0.0,0.0,0.0
gt_only,1701,10,5fec23f5a5d052cd,-1.7973788641083246,0.0,-0.043137092738600114,0.0032536146717347947
gt_only,1701,50,5fec23f5a5d052cd,-1.006416278065629,0.0,-0.024153990673575487,0.0010224309243085372
gt_only,1701,100,5fec23f5a5d052cd,-0.8022955551333695,0.0,-0.019255093323200967,0.0007091753658414746
gt_only,1701,110,5fec23f5a5d052cd,-0.25092112762348506,0.0,-0.006022107062963911,0.0009855259792175275
gt_only,1701,0,602d680df54553a2,0.0,0.0,0.0,0.0
gt_only,1701,10,602d680df54553a2,0.0,0.0,0.0,0.006876938099061647
gt_only,1701,50,602d680df54553a2,0.0,0.0,0.0,0.004073171424728628
gt_only,1701,100,602d680df54553a2,0.0,0.0,0.0,0.0016302547404976053
gt_only,1701,110,602d680df54553a2,0.0,0.0,0.0,0.0013930637946160118
gt_only,1701,0,60691b9dd3355992,0.0,0.0,0.0,0.0
gt_only,1701,10,60691b9dd3355992,-26.97019464752652,-0.3125,-0.2222846715406369,0.005166546813001105
gt_only,1701,50,60691b9dd3355992,4.1872772639279106,0.046875,0.04736965433426943,0.004165379420868476
gt_only,1701,100,60691b9dd3355992,3.582629077309207,0.046875,0.03285809785542049,0.005199296748600091
gt_only,1701,110,60691b9dd3355992,3.7413895920374642,0.046875,0.036668350208898914,0.005171106014444149
gt_only,1701,0,6320ecb991675a39,0.0,0.0,0.0,0.0
gt_only,1701,10,6320ecb991675a39,-0.2498926132658994,0.0,-0.005997422718381329,0.008332672015413323
gt_only,1701,50,6320ecb991675a39,0.6429855987249056,0.0,0.015431654369397863,0.0017115443119024576
gt_only,1701,100,6320ecb991675a39,-0.11208615937459854,0.0,-0.002690067824989928,0.001249357894621994
gt_only,1701,110,6320ecb991675a39,0.21874512071696017,0.0,0.005249882897207403,0.0008228329410400193
gt_only,1701,0,635be215dc9d58c3,0.0,0.0,0.0,0.0
gt_only,1701,10,635be215dc9d58c3,-1.099194541531645,0.0,-0.02638066899675917,0.0038882462795797323
gt_only,1701,50,635be215dc9d58c3,0.4612721942469875,0.0,0.011070532661927479,0.0019964523244695442
gt_only,1701,100,635be215dc9d58c3,-0.39265694822246644,0.0,-0.009423766757338803,0.0008165930039965019
gt_only,1701,110,635be215dc9d58c3,-0.03074418559177161,0.0,-0.0007378604542023215,0.0007562144813206828
gt_only,1701,0,63dcb963cece5b7d,0.0,0.0,0.0,0.0
gt_only,1701,10,63dcb963cece5b7d,0.08096217220739277,0.0,0.0019430921329776085,0.006387908654446051
gt_only,1701,50,63dcb963cece5b7d,1.6493895314166167,0.0,0.039585348753998995,0.0035344803152241866
gt_only,1701,100,63dcb963cece5b7d,0.9128303064075283,0.0,0.021907927353780776,0.0012964930535730446
gt_only,1701,110,63dcb963cece5b7d,1.1745638523414073,0.0,0.028189532456193933,0.0013215548003557842
gt_only,1701,0,65c6face44dc5242,0.0,0.0,0.0,0.0
gt_only,1701,10,65c6face44dc5242,0.0,0.0,0.0,0.01071815981125468
gt_only,1701,50,65c6face44dc5242,0.0,0.0,0.0,0.009878363453786676
gt_only,1701,100,65c6face44dc5242,0.0,0.0,0.0,0.0034891101862157825
gt_only,1701,110,65c6face44dc5242,0.0,0.0,0.0,0.003143701131499199
gt_only,1701,0,666ee535a52a5acc,0.0,0.0,0.0,0.0
gt_only,1701,10,666ee535a52a5acc,0.0,0.0,0.0,0.008139407645089136
gt_only,1701,50,666ee535a52a5acc,0.0,0.0,0.0,0.0023724416050612263
gt_only,1701,100,666ee535a52a5acc,0.0,0.0,0.0,0.0010183368712972651
gt_only,1701,110,666ee535a52a5acc,0.0,0.0,0.0,0.001070777863773742
gt_only,1701,0,66d5a6841d835e3a,0.0,0.0,0.0,0.0
gt_only,1701,10,66d5a6841d835e3a,1.3959125738039546,0.0,0.03350190177129475,0.00597273504665452
gt_only,1701,50,66d5a6841d835e3a,7.2500933987765706,0.0,0.1740022415706377,0.007325738275923754
gt_only,1701,100,66d5a6841d835e3a,4.888635059763843,0.0,0.11732724143433271,0.0043240840399647595
gt_only,1701,110,66d5a6841d835e3a,5.298258022590986,0.0,0.12715819254218375,0.004267189658023085
gt_only,1701,0,675f0d4dff9c5318,0.0,0.0,0.0,0.0
gt_only,1701,10,675f0d4dff9c5318,0.0,0.0,0.0,0.005054635731013946
gt_only,1701,50,675f0d4dff9c5318,0.0,0.0,0.0,0.0020869919757586786
gt_only,1701,100,675f0d4dff9c5318,0.0,0.0,0.0,0.0009697691968284516
gt_only,1701,110,675f0d4dff9c5318,0.0,0.0,0.0,0.0007518684896439254
gt_only,1701,0,6848c7497a065ae0,0.0,0.0,0.0,0.0
gt_only,1701,10,6848c7497a065ae0,3.9843297738884473,0.0,0.09562391457332275,0.050931623865778874
gt_only,1701,50,6848c7497a065ae0,3.9843297738884473,0.0,0.09562391457332275,0.034170272405333435
gt_only,1701,100,6848c7497a065ae0,3.9843297738884473,0.0,0.09562391457332275,0.013662127062559648
gt_only,1701,110,6848c7497a065ae0,3.9843297738884473,0.0,0.09562391457332275,0.013717008613127746
gt_only,1701,0,685c110d6a615ff8,0.0,0.0,0.0,0.0
gt_only,1701,10,685c110d6a615ff8,0.0,0.0,0.0,0.01387035108314194
gt_only,1701,50,685c110d6a615ff8,0.0,0.0,0.0,0.01651290266659089
gt_only,1701,100,685c110d6a615ff8,0.0,0.0,0.0,0.012104060019055396
gt_only,1701,110,685c110d6a615ff8,0.0,0.0,0.0,0.01143373691661509
gt_only,1701,0,68f3beae8cd25dba,0.0,0.0,0.0,0.0
gt_only,1701,10,68f3beae8cd25dba,-1.1373059315750709,0.0,-0.027295342357801844,0.008622447503142894
gt_only,1701,50,68f3beae8cd25dba,0.7167956707981773,0.0,0.017203096099156157,0.002680583198156228
gt_only,1701,100,68f3beae8cd25dba,-0.6589702436002085,0.0,-0.015815285846405236,0.0014387491106333528
gt_only,1701,110,68f3beae8cd25dba,-0.2739756419174455,0.0,-0.006575415406019025,0.0009430102087151226
gt_only,1701,0,69cd8ef1721f550d,0.0,0.0,0.0,0.0
gt_only,1701,10,69cd8ef1721f550d,0.0,0.0,0.0,0.005609616620247948
gt_only,1701,50,69cd8ef1721f550d,0.0,0.0,0.0,0.003457540633760914
gt_only,1701,100,69cd8ef1721f550d,0.0,0.0,0.0,0.0019958615133219837
gt_only,1701,110,69cd8ef1721f550d,0.0,0.0,0.0,0.0016482893746143645
gt_only,1701,0,6b5978b04dc85323,0.0,0.0,0.0,0.0
gt_only,1701,10,6b5978b04dc85323,-1.5182483812138372,0.0,-0.03643796114913178,0.007498405427618593
gt_only,1701,50,6b5978b04dc85323,0.37566074247062886,0.0,0.009015857819295037,0.0019105631249161092
gt_only,1701,100,6b5978b04dc85323,-2.9837531599463745,0.0,-0.07161007583871293,0.0012066315741279254
gt_only,1701,110,6b5978b04dc85323,-2.4751382268450186,0.0,-0.0594033174442804,0.0008975125733243772
gt_only,1701,0,6be7246860e057c8,0.0,0.0,0.0,0.0
gt_only,1701,10,6be7246860e057c8,0.0,0.0,0.0,0.009053296243756392
gt_only,1701,50,6be7246860e057c8,0.0,0.0,0.0,0.006985470865139121
gt_only,1701,100,6be7246860e057c8,0.0,0.0,0.0,0.0030273425092772754
gt_only,1701,110,6be7246860e057c8,0.0,0.0,0.0,0.0031185206848576286
gt_only,1701,0,6c0b6e4fdf005a81,0.0,0.0,0.0,0.0
gt_only,1701,10,6c0b6e4fdf005a81,0.39046092899191365,0.0,0.009371062295805643,0.0071900027284215184
gt_only,1701,50,6c0b6e4fdf005a81,0.39046092899191365,0.0,0.009371062295805643,0.0052173624786888695
gt_only,1701,100,6c0b6e4fdf005a81,0.39046092899191365,0.0,0.009371062295805643,0.003618361263434622
gt_only,1701,110,6c0b6e4fdf005a81,0.39046092899191365,0.0,0.009371062295805643,0.0035377196837913516
gt_only,1701,0,6c0dbda0d8e45ae9,0.0,0.0,0.0,0.0
gt_only,1701,10,6c0dbda0d8e45ae9,0.0,0.0,0.0,0.006674438006911032
gt_only,1701,50,6c0dbda0d8e45ae9,0.0,0.0,0.0,0.004440833730285476
gt_only,1701,100,6c0dbda0d8e45ae9,0.0,0.0,0.0,0.0010671155416446254
gt_only,1701,110,6c0dbda0d8e45ae9,0.0,0.0,0.0,0.0008818435212276654
gt_only,1701,0,6ca255559e0350a5,0.0,0.0,0.0,0.0
gt_only,1701,10,6ca255559e0350a5,-1.0619007336405275,0.0,-0.02548561760737278,0.0061883957846333715
gt_only,1701,50,6ca255559e0350a5,0.31938317057765175,0.0,0.007665196093863624,0.0021375442670290568
gt_only,1701,100,6ca255559e0350a5,-0.2316279906889065,0.0,-0.005559071776533364,0.0009021884356883447
gt_only,1701,110,6ca255559e0350a5,0.08710867985053028,0.0,0.002090608316412723,0.0006564613142785447
gt_only,1701,0,6ca6a1a4f3dc5d85,0.0,0.0,0.0,0.0
gt_only,1701,10,6ca6a1a4f3dc5d85,-0.6551028097914156,0.0,-0.01572246743499406,0.006729504166557376
gt_only,1701,50,6ca6a1a4f3dc5d85,3.308469767266132,0.0,0.07940327441438721,0.0027256230580832153
gt_only,1701,100,6ca6a1a4f3dc5d85,-1.0741784089386641,0.0,-0.025780281814528128,0.0012915973668867764
gt_only,1701,110,6ca6a1a4f3dc5d85,-0.620543281880316,0.0,-0.014893038765128097,0.000955814773803354
gt_only,1701,0,6cc16446dbe45353,0.0,0.0,0.0,0.0
gt_only,1701,10,6cc16446dbe45353,0.08740731464213525,0.0,0.11459777555141115,0.0500766060184219
gt_only,1701,50,6cc16446dbe45353,4.372316434866477,0.0,0.10493559443679534,0.02095969937983
gt_only,1701,100,6cc16446dbe45353,2.969334668186505,0.0,0.07126403203647602,0.013638791687583307
gt_only,1701,110,6cc16446dbe45353,3.101657072336536,0.0,0.07443976973607702,0.013920696169691382
gt_only,1701,0,6ee8095e2d8b599c,0.0,0.0,0.0,0.0
gt_only,1701,10,6ee8095e2d8b599c,-3.839950145120511,0.0,-0.0921588034828924,0.013180654027820538
gt_only,1701,50,6ee8095e2d8b599c,-2.5262350556252073,0.0,-0.06062964133500515,0.005057821313386057
gt_only,1701,100,6ee8095e2d8b599c,-4.015020897695962,0.0,-0.09636050154470321,0.003480318097246027
gt_only,1701,110,6ee8095e2d8b599c,-3.401880547991979,0.0,-0.08164513315180744,0.002841013803191572
gt_only,1701,0,6f2a7bf7cf275dd3,0.0,0.0,0.0,0.0
gt_only,1701,10,6f2a7bf7cf275dd3,-13.802083333333329,-0.265625,-0.046875,0.008272080639265766
gt_only,1701,50,6f2a7bf7cf275dd3,-87.36979166666667,-0.828125,-0.90625,0.007474841436099666
gt_only,1701,100,6f2a7bf7cf275dd3,-67.31770833333334,-0.828125,-0.5625,0.005849490977901439
gt_only,1701,110,6f2a7bf7cf275dd3,-78.25520833333334,-0.828125,-0.75,0.006055722965150778
gt_only,1701,0,6f31d072740b5885,0.0,0.0,0.0,0.0
gt_only,1701,10,6f31d072740b5885,-3.131294524975587,-0.0625,-0.012651068599413895,0.011673763745008614
gt_only,1701,50,6f31d072740b5885,1.1099263761412317,-0.015625,0.042263233027389546,0.002487714660261986
gt_only,1701,100,6f31d072740b5885,-0.8709252527655593,0.0,-0.020902206066373386,0.0006367661647317391
gt_only,1701,110,6f31d072740b5885,-0.33016621554479286,0.0,-0.007923989173074686,0.0005259585005177314
gt_only,1701,0,6f471ee76c595c92,0.0,0.0,0.0,0.0
gt_only,1701,10,6f471ee76c595c92,0.0,0.0,0.0,0.010997575600171672
gt_only,1701,50,6f471ee76c595c92,0.0,0.0,0.0,0.009812252342939587
gt_only,1701,100,6f471ee76c595c92,0.0,0.0,0.0,0.003102286924089981
gt_only,1701,110,6f471ee76c595c92,0.0,0.0,0.0,0.0026426433378077263
gt_only,1701,0,70d9d2c73e4155d4,0.0,0.0,0.0,0.0
gt_only,1701,10,70d9d2c73e4155d4,-1.0537092213071304,0.0,-0.025289021311371118,0.0059937175005728704
gt_only,1701,50,70d9d2c73e4155d4,1.1584185057440664,0.0,0.027802044137857362,0.002982710054752147
gt_only,1701,100,70d9d2c73e4155d4,0.5072275477819375,0.0,0.01217346114676654,0.0020219535972358926
gt_only,1701,110,70d9d2c73e4155d4,0.6805653625393262,0.0,0.016333568700943712,0.002038486030400577
gt_only,1701,0,70fb14aa330a5e1a,0.0,0.0,0.0,0.0
gt_only,1701,10,70fb14aa330a5e1a,0.0,0.0,0.0,0.0038608513627735874
gt_only,1701,50,70fb14aa330a5e1a,0.0,0.0,0.0,0.0019076105322568537
gt_only,1701,100,70fb14aa330a5e1a,0.0,0.0,0.0,0.0008689025930692651
gt_only,1701,110,70fb14aa330a5e1a,0.0,0.0,0.0,0.0008787543092552141
gt_only,1701,0,71452581394b54da,0.0,0.0,0.0,0.0
gt_only,1701,10,71452581394b54da,-4.044687202383685,-0.109375,0.012302507142791796,0.007550729473308593
gt_only,1701,50,71452581394b54da,-15.065521010035809,-0.359375,0.01655249575914053,0.003996140342763965
gt_only,1701,100,71452581394b54da,-0.018946460011648014,0.0,-0.0004547150402796074,0.0015830032901646973
gt_only,1701,110,71452581394b54da,0.5337285729768837,0.0,0.01280948575144536,0.0018049756266407257
gt_only,1701,0,727278e9914354b1,0.0,0.0,0.0,0.0
gt_only,1701,10,727278e9914354b1,-17.723029479657427,-0.21875,-0.10681848417227191,0.015395107217493376
gt_only,1701,50,727278e9914354b1,0.0030401688423893347,0.0,7.296405221723923e-05,0.008814391020216306
gt_only,1701,100,727278e9914354b1,0.0030401688423893347,0.0,7.296405221723923e-05,0.004520740167201609
gt_only,1701,110,727278e9914354b1,0.0030401688423893347,0.0,7.296405221723923e-05,0.0046065597411981685
gt_only,1701,0,738c5da7a06d554c,0.0,0.0,0.0,0.0
gt_only,1701,10,738c5da7a06d554c,-16.141738153991312,-0.46875,0.0032232843042087067,0.013143169064989024
gt_only,1701,50,738c5da7a06d554c,1.6646928655848967,0.0,0.03995262877403749,0.007621977142463265
gt_only,1701,100,738c5da7a06d554c,1.1662282727550348,0.0,0.027989478546120883,0.002409523489205867
gt_only,1701,110,738c5da7a06d554c,1.3319218127173968,0.0,0.031966123505217436,0.0024535507252778643
gt_only,1701,0,74356ec7c3d15e10,0.0,0.0,0.0,0.0
gt_only,1701,10,74356ec7c3d15e10,-1.8900176427535342,0.0,-0.04536042342608482,0.009730114836301595
gt_only,1701,50,74356ec7c3d15e10,-0.20442973572139067,0.0,-0.004906313657313199,0.0068571579841858465
gt_only,1701,100,74356ec7c3d15e10,-0.4947711150414875,0.0,-0.01187450676099544,0.002630368676008743
gt_only,1701,110,74356ec7c3d15e10,-0.15578788420084777,0.0,-0.003738909220820097,0.0025972575973440826
gt_only,1701,0,75341958391d5aba,0.0,0.0,0.0,0.0
gt_only,1701,10,75341958391d5aba,0.0,0.0,0.0,0.0043327099881480535
gt_only,1701,50,75341958391d5aba,0.0,0.0,0.0,0.004419308443857517
gt_only,1701,100,75341958391d5aba,0.0,0.0,0.0,0.002440386859461796
gt_only,1701,110,75341958391d5aba,0.0,0.0,0.0,0.002881317268247585
gt_only,1701,0,7592a60634a65972,0.0,0.0,0.0,0.0
gt_only,1701,10,7592a60634a65972,-0.3703050280845588,0.0,-0.00888732067402942,0.009177603980219828
gt_only,1701,50,7592a60634a65972,1.606069592273201,0.0,0.038545670214557126,0.0075831806583437356
gt_only,1701,100,7592a60634a65972,0.7585058795688013,0.0,0.018204141109651184,0.004144270689607765
gt_only,1701,110,7592a60634a65972,1.0142645290007692,0.0,0.02434234869601848,0.003998770499833881
gt_only,1701,0,75b56424b7eb5ac6,0.0,0.0,0.0,0.0
gt_only,1701,10,75b56424b7eb5ac6,0.0,0.0,0.0,0.005021858913799804
gt_only,1701,50,75b56424b7eb5ac6,0.0,0.0,0.0,0.0021789932350415597
gt_only,1701,100,75b56424b7eb5ac6,0.0,0.0,0.0,0.0007312139014388208
gt_only,1701,110,75b56424b7eb5ac6,0.0,0.0,0.0,0.0005920805595209799
gt_only,1701,0,7640be138ae05408,0.0,0.0,0.0,0.0
gt_only,1701,10,7640be138ae05408,-100.0,-1.0,-1.0,0.014959684075236623
gt_only,1701,50,7640be138ae05408,0.0,0.0,0.0,0.008361493081409321
gt_only,1701,100,7640be138ae05408,0.0,0.0,0.0,0.0026466608820356896
gt_only,1701,110,7640be138ae05408,0.0,0.0,0.0,0.002191367280559575
gt_only,1701,0,772bea477f415d7e,0.0,0.0,0.0,0.0
gt_only,1701,10,772bea477f415d7e,-1.953125,-0.046875,0.0,0.005981823555075039
gt_only,1701,50,772bea477f415d7e,-3.90625,-0.09375,0.0,0.002010061031896271
gt_only,1701,100,772bea477f415d7e,0.0,0.0,0.0,0.0004495937263158112
gt_only,1701,110,772bea477f415d7e,0.0,0.0,0.0,0.00045324216749520474
gt_only,1701,0,775b0dd554395fa3,0.0,0.0,0.0,0.0
gt_only,1701,10,775b0dd554395fa3,0.0,0.0,0.0,0.0042810814838674105
gt_only,1701,50,775b0dd554395fa3,0.0,0.0,0.0,0.0034471532516988646
gt_only,1701,100,775b0dd554395fa3,0.0,0.0,0.0,0.002153470476031316
gt_only,1701,110,775b0dd554395fa3,0.0,0.0,0.0,0.00213067096885311
gt_only,1701,0,79d01df5793f5d1a,0.0,0.0,0.0,0.0
gt_only,1701,10,79d01df5793f5d1a,0.33655769361399734,-0.90625,0.008077384646736019,0.009165520716699405
gt_only,1701,50,79d01df5793f5d1a,2.393503303789174,0.015625,0.05744407929094031,0.0045849551603467376
