method,seed,step,PDMS,feasible_rate,hard_failure,zero_score_rate,EP,NC,DAC,TTC,DDC,PIA_rate,infeasible_count,positive_infeasible_count,lr_after_step,lr_used_from_frozen_epoch_schedule,amp_skipped_update,gradient_norm
gt_only,2903,52,76.36126296697398,0.78515625,0.109375,0.107421875,0.7656781237073755,0.970703125,0.91796875,0.87890625,0.970703125,0.16363636363636364,110,18,6.545084971874738e-05,6.545084971874738e-05,False,0.12778523564338684
gt_only,2903,53,73.51542369581401,0.6796875,0.130859375,0.130859375,0.774526418699536,0.97265625,0.892578125,0.859375,0.9306640625,0.23170731707317074,164,38,6.545084971874738e-05,6.545084971874738e-05,False,0.16477851569652557
gt_only,2903,54,69.7630778796099,0.72265625,0.18359375,0.1796875,0.6948143560387886,0.970703125,0.845703125,0.875,0.970703125,0.09154929577464789,142,13,6.545084971874738e-05,6.545084971874738e-05,False,0.12750062346458435
gt_only,2903,55,78.94817807548881,0.798828125,0.095703125,0.095703125,0.7877250238117313,0.982421875,0.919921875,0.904296875,0.9677734375,0.21359223300970873,103,22,5e-05,6.545084971874738e-05,False,0.20769362151622772
gt_only,2903,56,72.4417945014743,0.73828125,0.146484375,0.146484375,0.7440718180353831,0.9609375,0.888671875,0.857421875,0.966796875,0.14925373134328357,134,20,5e-05,5e-05,False,0.29807814955711365
gt_only,2903,57,77.43475821898289,0.73828125,0.099609375,0.099609375,0.7931998222555894,0.9716796875,0.91796875,0.88671875,0.9443359375,0.30597014925373134,134,41,5e-05,5e-05,False,0.3133322596549988
gt_only,2903,58,72.96245492752253,0.689453125,0.14453125,0.134765625,0.7647066475367658,0.94921875,0.904296875,0.826171875,0.9306640625,0.27672955974842767,159,44,5e-05,5e-05,False,0.18060658872127533
gt_only,2903,59,74.94179669547324,0.72265625,0.119140625,0.119140625,0.8005562456913577,0.982421875,0.8984375,0.86328125,0.9501953125,0.2112676056338028,142,30,5e-05,5e-05,False,0.34028375148773193
gt_only,2903,60,73.66035848638313,0.732421875,0.14453125,0.142578125,0.7515601391547195,0.9423828125,0.904296875,0.818359375,0.9853515625,0.1386861313868613,137,19,5e-05,5e-05,False,0.17821595072746277
gt_only,2903,61,75.25989380366683,0.728515625,0.138671875,0.134765625,0.754461503218101,0.98046875,0.880859375,0.91015625,0.9375,0.2589928057553957,139,36,5e-05,5e-05,False,0.19938509166240692
gt_only,2903,62,72.90229379703274,0.71875,0.150390625,0.1484375,0.7454239770527669,0.9580078125,0.884765625,0.83203125,0.982421875,0.13194444444444445,144,19,5e-05,5e-05,False,0.17405341565608978
gt_only,2903,63,70.04488078743027,0.6875,0.181640625,0.1796875,0.7238505763983267,0.939453125,0.87109375,0.810546875,0.970703125,0.15625,160,25,5e-05,5e-05,False,0.20878180861473083
gt_only,2903,64,78.96203553577473,0.7734375,0.078125,0.064453125,0.8311314087531323,0.9677734375,0.9609375,0.845703125,0.96875,0.2413793103448276,116,28,5e-05,5e-05,False,0.16126032173633575
gt_only,2903,65,70.58273723437978,0.66015625,0.166015625,0.16015625,0.7308947542057387,0.953125,0.876953125,0.82421875,0.9501953125,0.23563218390804597,174,41,5e-05,5e-05,False,0.3351730704307556
gt_only,2903,66,75.50416469095944,0.78125,0.1328125,0.130859375,0.774313668001239,0.9638671875,0.900390625,0.884765625,0.98046875,0.10714285714285714,112,12,3.4549150281252636e-05,5e-05,False,0.2582515776157379
gt_only,2903,67,74.94283435526403,0.765625,0.115234375,0.115234375,0.7626905245263367,0.9775390625,0.90234375,0.888671875,0.9541015625,0.225,120,27,3.4549150281252636e-05,3.4549150281252636e-05,False,0.283033162355423
gt_only,2903,68,73.21644478031186,0.7265625,0.13671875,0.1328125,0.7744908155416492,0.95703125,0.90625,0.83984375,0.9677734375,0.16428571428571428,140,23,3.4549150281252636e-05,3.4549150281252636e-05,False,0.16741038858890533
gt_only,2903,69,76.04887314276095,0.78125,0.109375,0.109375,0.7681417054262628,0.98046875,0.908203125,0.88671875,0.974609375,0.20535714285714285,112,23,3.4549150281252636e-05,3.4549150281252636e-05,False,0.10800579935312271
gt_only,2903,70,74.40390983937189,0.708984375,0.134765625,0.12890625,0.7548752724425429,0.9638671875,0.896484375,0.833984375,0.95703125,0.20134228187919462,149,30,3.4549150281252636e-05,3.4549150281252636e-05,False,0.18767519295215607
gt_only,2903,71,68.50810686656588,0.69140625,0.208984375,0.201171875,0.708355699320917,0.9228515625,0.861328125,0.810546875,0.9814453125,0.15822784810126583,158,25,3.4549150281252636e-05,3.4549150281252636e-05,False,0.28104084730148315
gt_only,2903,72,76.65009738878948,0.7421875,0.12890625,0.12109375,0.8035778753804204,0.970703125,0.900390625,0.875,0.96484375,0.14393939393939395,132,19,3.4549150281252636e-05,3.4549150281252636e-05,False,0.1678173840045929
gt_only,2903,73,75.96367362637169,0.73046875,0.12109375,0.1171875,0.7640936477861439,0.98046875,0.8984375,0.8828125,0.9345703125,0.21739130434782608,138,30,3.4549150281252636e-05,3.4549150281252636e-05,False,0.26268523931503296
gt_only,2903,74,73.61828531016245,0.689453125,0.154296875,0.15234375,0.7748104835917995,0.9580078125,0.884765625,0.841796875,0.939453125,0.23270440251572327,159,37,3.4549150281252636e-05,3.4549150281252636e-05,False,0.1793321818113327
gt_only,2903,75,74.22062811881864,0.71875,0.14453125,0.140625,0.7459069944122116,0.9638671875,0.880859375,0.85546875,0.953125,0.2361111111111111,144,34,3.4549150281252636e-05,3.4549150281252636e-05,False,0.21020132303237915
gt_only,2903,76,69.32115812208703,0.69140625,0.177734375,0.17578125,0.7082749998273004,0.96484375,0.85546875,0.841796875,0.9658203125,0.15822784810126583,158,25,3.4549150281252636e-05,3.4549150281252636e-05,False,0.23440586030483246
gt_only,2903,77,74.11929732815781,0.732421875,0.158203125,0.158203125,0.7534725108757876,0.9423828125,0.890625,0.892578125,0.9375,0.22627737226277372,137,31,2.061073738537635e-05,3.4549150281252636e-05,False,0.28828707337379456
gt_only,2903,78,73.9908086712416,0.734375,0.126953125,0.119140625,0.7750939134132058,0.966796875,0.90234375,0.8359375,0.9736328125,0.19852941176470587,136,27,2.061073738537635e-05,2.061073738537635e-05,False,0.2063794732093811
gt_only,2903,79,72.79325696630217,0.720703125,0.166015625,0.1640625,0.7436766082969506,0.9677734375,0.86328125,0.861328125,0.9677734375,0.15384615384615385,143,22,2.061073738537635e-05,2.061073738537635e-05,False,0.1033615693449974
gt_only,2903,80,73.55580957602508,0.7578125,0.13671875,0.134765625,0.7229182367036762,0.9658203125,0.89453125,0.869140625,0.9765625,0.13709677419354838,124,17,2.061073738537635e-05,2.061073738537635e-05,False,0.21918326616287231
gt_only,2903,81,76.72761236601026,0.775390625,0.119140625,0.1171875,0.7552244031277291,0.966796875,0.90625,0.916015625,0.9404296875,0.1826086956521739,115,21,2.061073738537635e-05,2.061073738537635e-05,False,0.20801694691181183
gt_only,2903,82,71.05933748598572,0.703125,0.181640625,0.17578125,0.7226431405714702,0.9345703125,0.880859375,0.83984375,0.9609375,0.18421052631578946,152,28,2.061073738537635e-05,2.061073738537635e-05,False,0.13442422449588776
gt_only,2903,83,74.80982342979787,0.74609375,0.12890625,0.126953125,0.7602679918996018,0.9384765625,0.927734375,0.830078125,0.962890625,0.2,130,26,2.061073738537635e-05,2.061073738537635e-05,False,0.24140559136867523
gt_only,2903,84,75.1305580325842,0.744140625,0.134765625,0.134765625,0.7503990177820209,0.962890625,0.90234375,0.87890625,0.9423828125,0.2748091603053435,131,36,2.061073738537635e-05,2.061073738537635e-05,False,0.3190624415874481
gt_only,2903,85,79.87431407343585,0.806640625,0.08984375,0.087890625,0.7767502309573753,0.9833984375,0.92578125,0.93359375,0.9482421875,0.23232323232323232,99,23,2.061073738537635e-05,2.061073738537635e-05,False,0.24287301301956177
gt_only,2903,86,76.32998324573958,0.759765625,0.12109375,0.12109375,0.7662945978977499,0.96875,0.908203125,0.896484375,0.9541015625,0.21138211382113822,123,26,2.061073738537635e-05,2.061073738537635e-05,False,0.2765096426010132
gt_only,2903,87,79.39369804340447,0.78125,0.08203125,0.08203125,0.8101362530417072,0.9765625,0.94140625,0.890625,0.9599609375,0.2857142857142857,112,32,2.061073738537635e-05,2.061073738537635e-05,False,0.2738277316093445
gt_only,2903,88,79.41648311747674,0.7578125,0.08984375,0.08984375,0.8239643448194418,0.9873046875,0.921875,0.89453125,0.9443359375,0.24193548387096775,124,30,9.549150281252633e-06,2.061073738537635e-05,False,0.2041560709476471
gt_only,2903,89,78.18007768593411,0.705078125,0.1015625,0.1015625,0.8083531144624188,0.9677734375,0.92578125,0.865234375,0.900390625,0.304635761589404,151,46,9.549150281252633e-06,9.549150281252633e-06,False,0.08999373763799667
gt_only,2903,90,74.99777736017461,0.74609375,0.1328125,0.126953125,0.7510141642771715,0.970703125,0.8984375,0.89453125,0.9521484375,0.2153846153846154,130,28,9.549150281252633e-06,9.549150281252633e-06,False,0.1895631104707718
gt_only,2903,91,76.53995533120617,0.796875,0.123046875,0.123046875,0.763130802948948,0.984375,0.892578125,0.9140625,0.970703125,0.10576923076923077,104,11,9.549150281252633e-06,9.549150281252633e-06,False,0.2571166455745697
gt_only,2903,92,80.33477851546978,0.826171875,0.07421875,0.07421875,0.8003003093712748,0.994140625,0.927734375,0.916015625,0.9619140625,0.1797752808988764,89,16,9.549150281252633e-06,9.549150281252633e-06,False,0.20535296201705933
gt_only,2903,93,74.13087833367695,0.646484375,0.134765625,0.125,0.7976891393388518,0.951171875,0.9140625,0.83203125,0.9091796875,0.281767955801105,181,51,9.549150281252633e-06,9.549150281252633e-06,False,0.11616497486829758
gt_only,2903,94,72.25319505938708,0.68359375,0.146484375,0.14453125,0.7860955792918031,0.9638671875,0.890625,0.810546875,0.9609375,0.16049382716049382,162,26,9.549150281252633e-06,9.549150281252633e-06,False,0.2330443412065506
gt_only,2903,95,77.09549087147303,0.78125,0.111328125,0.109375,0.7848620934153525,0.9560546875,0.923828125,0.845703125,0.9921875,0.21428571428571427,112,24,9.549150281252633e-06,9.549150281252633e-06,False,0.140594482421875
gt_only,2903,96,76.44694390540946,0.755859375,0.111328125,0.111328125,0.781211028729827,0.97265625,0.912109375,0.8671875,0.966796875,0.192,125,24,9.549150281252633e-06,9.549150281252633e-06,False,0.20864421129226685
gt_only,2903,97,79.5270947792858,0.8125,0.1015625,0.099609375,0.8019803669052707,0.9892578125,0.91015625,0.921875,0.974609375,0.13541666666666666,96,13,9.549150281252633e-06,9.549150281252633e-06,False,0.24127596616744995
gt_only,2903,98,77.77419566905333,0.779296875,0.0859375,0.078125,0.800135922299691,0.986328125,0.9296875,0.892578125,0.966796875,0.18584070796460178,113,21,9.549150281252633e-06,9.549150281252633e-06,False,0.0965077206492424
gt_only,2903,99,73.43912035860357,0.734375,0.1484375,0.1484375,0.7656638886064859,0.9443359375,0.904296875,0.8359375,0.9755859375,0.14705882352941177,136,20,2.4471741852423237e-06,9.549150281252633e-06,False,0.1349307745695114
gt_only,2903,100,73.18826571071013,0.724609375,0.146484375,0.142578125,0.7582456684332918,0.953125,0.900390625,0.85546875,0.9677734375,0.1702127659574468,141,24,2.4471741852423237e-06,2.4471741852423237e-06,False,0.4241195023059845
gt_only,2903,101,78.79221071577734,0.77734375,0.099609375,0.09375,0.7866400417939456,0.9736328125,0.9296875,0.896484375,0.955078125,0.2982456140350877,114,34,2.4471741852423237e-06,2.4471741852423237e-06,False,0.1480150669813156
gt_only,2903,102,72.36721456666358,0.70703125,0.16015625,0.1484375,0.7567311492984437,0.9326171875,0.90234375,0.837890625,0.951171875,0.24,150,36,2.4471741852423237e-06,2.4471741852423237e-06,False,0.1671120971441269
gt_only,2903,103,73.95180734437997,0.71875,0.154296875,0.154296875,0.7744527512651193,0.974609375,0.87109375,0.861328125,0.9775390625,0.125,144,18,2.4471741852423237e-06,2.4471741852423237e-06,False,0.18469399213790894
gt_only,2903,104,72.59833531428481,0.748046875,0.1328125,0.1328125,0.7349381725428353,0.978515625,0.88671875,0.84765625,0.9775390625,0.14728682170542637,129,19,2.4471741852423237e-06,2.4471741852423237e-06,False,0.1553565412759781
gt_only,2903,105,77.19117299182365,0.7890625,0.109375,0.109375,0.7787600268037675,0.984375,0.90625,0.91015625,0.9638671875,0.2222222222222222,108,24,2.4471741852423237e-06,2.4471741852423237e-06,False,0.22856633365154266
gt_only,2903,106,76.25476226540006,0.705078125,0.119140625,0.119140625,0.7793330443696016,0.97265625,0.90234375,0.853515625,0.9404296875,0.2913907284768212,151,44,2.4471741852423237e-06,2.4471741852423237e-06,False,0.17500369250774384
gt_only,2903,107,76.16991370314587,0.775390625,0.095703125,0.095703125,0.7710466788755006,0.9765625,0.923828125,0.87109375,0.96484375,0.21739130434782608,115,25,2.4471741852423237e-06,2.4471741852423237e-06,False,0.11810244619846344
gt_only,2903,108,75.36647447838531,0.736328125,0.123046875,0.123046875,0.7591860124812474,0.9775390625,0.892578125,0.869140625,0.951171875,0.1925925925925926,135,26,2.4471741852423237e-06,2.4471741852423237e-06,False,0.22325779497623444
gt_only,2903,109,74.49343041217642,0.75,0.140625,0.138671875,0.758684877985043,0.962890625,0.888671875,0.87890625,0.97265625,0.1796875,128,23,2.4471741852423237e-06,2.4471741852423237e-06,False,0.2651139795780182
gt_only,2903,110,71.54114314058077,0.703125,0.1484375,0.142578125,0.7602414157205191,0.958984375,0.888671875,0.833984375,0.9560546875,0.25,152,38,0.0,2.4471741852423237e-06,False,0.2162327617406845
score,1701,1,67.98295627908357,0.625,0.216796875,0.21484375,0.6934007990096561,0.9541015625,0.8203125,0.84765625,0.9287109375,0.21354166666666666,192,41,0.0001,0.0001,False,0.12053744494915009
score,1701,2,70.02372774662982,0.62890625,0.1953125,0.18359375,0.7570173965373264,0.943359375,0.861328125,0.822265625,0.9150390625,0.18947368421052632,190,36,0.0001,0.0001,False,0.7755972146987915
score,1701,3,74.56430409749927,0.787109375,0.1484375,0.142578125,0.7049729858399827,0.9755859375,0.875,0.923828125,0.9697265625,0.14678899082568808,109,16,0.0001,0.0001,False,0.1826087236404419
score,1701,4,69.46563577115134,0.716796875,0.166015625,0.1640625,0.7285596825622793,0.9501953125,0.876953125,0.83203125,0.984375,0.12413793103448276,145,18,0.0001,0.0001,False,0.49001702666282654
score,1701,5,67.45667542939202,0.65625,0.19921875,0.19921875,0.6963039603054084,0.9619140625,0.833984375,0.853515625,0.9462890625,0.17613636363636365,176,31,0.0001,0.0001,False,0.3888013958930969
score,1701,6,68.7507701334412,0.65625,0.203125,0.201171875,0.7085924410552007,0.970703125,0.8203125,0.86328125,0.9521484375,0.23295454545454544,176,41,0.0001,0.0001,False,0.3085712194442749
score,1701,7,69.74543790686425,0.66796875,0.171875,0.16796875,0.7501899171438224,0.9208984375,0.896484375,0.759765625,0.982421875,0.2235294117647059,170,38,0.0001,0.0001,False,0.24359875917434692
score,1701,8,64.27846910264321,0.56640625,0.208984375,0.20703125,0.7189492989011441,0.8876953125,0.90234375,0.720703125,0.9296875,0.26576576576576577,222,59,0.0001,0.0001,False,0.34417274594306946
score,1701,9,65.01137870966717,0.611328125,0.216796875,0.21484375,0.6997295715760985,0.9052734375,0.8515625,0.755859375,0.943359375,0.20100502512562815,199,40,0.0001,0.0001,False,0.32692426443099976
score,1701,10,71.50136995377399,0.69140625,0.16796875,0.1640625,0.7409309336570256,0.9345703125,0.892578125,0.826171875,0.953125,0.13291139240506328,158,21,0.0001,0.0001,False,0.3386903703212738
score,1701,11,61.07705060585553,0.603515625,0.26953125,0.25390625,0.6569432547554028,0.888671875,0.837890625,0.74609375,0.9638671875,0.1724137931034483,203,35,9.755282581475769e-05,0.0001,False,0.1723604053258896
score,1701,12,68.7596833028051,0.666015625,0.189453125,0.1640625,0.7193070296275269,0.9453125,0.869140625,0.810546875,0.9541015625,0.17543859649122806,171,30,9.755282581475769e-05,9.755282581475769e-05,False,0.4851849377155304
score,1701,13,74.83756019239,0.734375,0.115234375,0.11328125,0.7658280071173599,0.9736328125,0.904296875,0.83203125,0.9599609375,0.2426470588235294,136,33,9.755282581475769e-05,9.755282581475769e-05,False,0.4510869085788727
score,1701,14,72.76869097788857,0.734375,0.1484375,0.14453125,0.7507945438951323,0.951171875,0.89453125,0.837890625,0.96484375,0.20588235294117646,136,28,9.755282581475769e-05,9.755282581475769e-05,False,0.5150171518325806
score,1701,15,69.89148333629792,0.701171875,0.1953125,0.1953125,0.7020049750711501,0.96484375,0.837890625,0.87890625,0.9716796875,0.1568627450980392,153,24,9.755282581475769e-05,9.755282581475769e-05,False,0.29788437485694885
score,1701,16,70.37590561508573,0.71875,0.19921875,0.193359375,0.7134870560679671,0.9716796875,0.83203125,0.90234375,0.9658203125,0.1388888888888889,144,20,9.755282581475769e-05,9.755282581475769e-05,False,0.30626150965690613
score,1701,17,61.73488695527362,0.556640625,0.2734375,0.271484375,0.6490200994265669,0.9140625,0.796875,0.767578125,0.951171875,0.2599118942731278,227,59,9.755282581475769e-05,9.755282581475769e-05,False,0.47322726249694824
score,1701,18,70.75502205440802,0.705078125,0.181640625,0.181640625,0.7360111543057927,0.9208984375,0.875,0.8125,0.9775390625,0.152317880794702,151,23,9.755282581475769e-05,9.755282581475769e-05,False,0.3507068455219269
score,1701,19,75.64325408485301,0.6953125,0.119140625,0.119140625,0.8029380980364722,0.9833984375,0.892578125,0.859375,0.9169921875,0.2948717948717949,156,46,9.755282581475769e-05,9.755282581475769e-05,False,0.44472575187683105
score,1701,20,72.46802428376246,0.720703125,0.166015625,0.166015625,0.747435707810299,0.96484375,0.869140625,0.857421875,0.974609375,0.20279720279720279,143,29,9.755282581475769e-05,9.755282581475769e-05,False,0.2649323046207428
score,1701,21,71.74642076439434,0.6875,0.15234375,0.15234375,0.7426172233454645,0.943359375,0.900390625,0.8359375,0.9287109375,0.23125,160,37,9.755282581475769e-05,9.755282581475769e-05,False,0.2375311553478241
score,1701,22,72.31142172120518,0.669921875,0.166015625,0.15625,0.7535384878508171,0.9189453125,0.919921875,0.81640625,0.947265625,0.378698224852071,169,64,9.045084971874738e-05,9.755282581475769e-05,False,0.34193432331085205
score,1701,23,74.52154235736064,0.6953125,0.12890625,0.123046875,0.7850891599373808,0.9619140625,0.91015625,0.845703125,0.94140625,0.2564102564102564,156,40,9.045084971874738e-05,9.045084971874738e-05,False,0.3363085389137268
score,1701,24,74.92743015893019,0.69921875,0.12890625,0.126953125,0.7955324593942481,0.9482421875,0.9140625,0.830078125,0.9521484375,0.2727272727272727,154,42,9.045084971874738e-05,9.045084971874738e-05,False,0.13570386171340942
score,1701,25,67.48811357589508,0.59765625,0.212890625,0.205078125,0.7193111614685048,0.91796875,0.857421875,0.779296875,0.908203125,0.2621359223300971,206,54,9.045084971874738e-05,9.045084971874738e-05,False,0.24049147963523865
score,1701,26,68.03327520592796,0.640625,0.2109375,0.208984375,0.7101755737482737,0.9150390625,0.873046875,0.8125,0.94921875,0.2391304347826087,184,44,9.045084971874738e-05,9.045084971874738e-05,False,0.1993127167224884
score,1701,27,72.43080994862825,0.68359375,0.162109375,0.162109375,0.7613863137670779,0.9404296875,0.884765625,0.806640625,0.95703125,0.22839506172839505,162,37,9.045084971874738e-05,9.045084971874738e-05,False,0.4031972885131836
score,1701,28,70.97505352176874,0.67578125,0.16796875,0.1640625,0.7596973231407587,0.966796875,0.859375,0.828125,0.958984375,0.1686746987951807,166,28,9.045084971874738e-05,9.045084971874738e-05,False,0.20042996108531952
score,1701,29,73.19349567913326,0.6953125,0.123046875,0.12109375,0.7927235312112672,0.9677734375,0.90625,0.822265625,0.9599609375,0.23076923076923078,156,36,9.045084971874738e-05,9.045084971874738e-05,False,0.2524729371070862
score,1701,30,71.67605112430955,0.708984375,0.17578125,0.166015625,0.771347219739389,0.91015625,0.908203125,0.798828125,0.9833984375,0.174496644295302,149,26,9.045084971874738e-05,9.045084971874738e-05,False,0.1956358700990677
score,1701,31,71.28628935131299,0.677734375,0.16015625,0.16015625,0.7561834444315114,0.9521484375,0.88671875,0.828125,0.9482421875,0.2787878787878788,165,46,9.045084971874738e-05,9.045084971874738e-05,False,0.2625831961631775
score,1701,32,74.92732835472133,0.73046875,0.14453125,0.142578125,0.7564274616362967,0.9716796875,0.880859375,0.86328125,0.9716796875,0.13768115942028986,138,19,9.045084971874738e-05,9.045084971874738e-05,False,0.18246565759181976
score,1701,33,75.12249721749255,0.73046875,0.130859375,0.126953125,0.7818812822074708,0.95703125,0.9140625,0.841796875,0.95703125,0.2391304347826087,138,33,7.938926261462366e-05,9.045084971874738e-05,False,0.099498450756073
score,1701,34,73.06920225895479,0.6953125,0.1640625,0.15234375,0.7823933428431655,0.962890625,0.875,0.869140625,0.9248046875,0.21153846153846154,156,33,7.938926261462366e-05,7.938926261462366e-05,False,0.2340451329946518
score,1701,35,76.44306542839433,0.748046875,0.1171875,0.115234375,0.7620310684366567,0.9619140625,0.916015625,0.892578125,0.9404296875,0.24806201550387597,129,32,7.938926261462366e-05,7.938926261462366e-05,False,0.20773126184940338
score,1701,36,74.2891244664765,0.712890625,0.134765625,0.134765625,0.7688764871954357,0.978515625,0.8828125,0.875,0.9599609375,0.21768707482993196,147,32,7.938926261462366e-05,7.938926261462366e-05,False,0.25838643312454224
score,1701,37,75.96404169026887,0.724609375,0.115234375,0.115234375,0.803996375566453,0.9765625,0.90625,0.830078125,0.9677734375,0.19858156028368795,141,28,7.938926261462366e-05,7.938926261462366e-05,False,0.07323483377695084
score,1701,38,72.51329890345673,0.720703125,0.12109375,0.12109375,0.7703972986829619,0.95703125,0.9140625,0.810546875,0.953125,0.23776223776223776,143,34,7.938926261462366e-05,7.938926261462366e-05,False,0.2831760048866272
score,1701,39,70.5133698737525,0.70703125,0.173828125,0.169921875,0.7331139104670439,0.9521484375,0.87109375,0.830078125,0.9736328125,0.15333333333333332,150,23,7.938926261462366e-05,7.938926261462366e-05,False,0.285812109708786
score,1701,40,71.83862214881205,0.73828125,0.1640625,0.158203125,0.7243782727489454,0.939453125,0.8984375,0.85546875,0.9716796875,0.16417910447761194,134,22,7.938926261462366e-05,7.938926261462366e-05,False,0.25727394223213196
score,1701,41,70.01468389447221,0.65625,0.1796875,0.1796875,0.7533992884673333,0.974609375,0.841796875,0.859375,0.939453125,0.19318181818181818,176,34,7.938926261462366e-05,7.938926261462366e-05,False,0.21387124061584473
score,1701,42,73.36347301488114,0.71484375,0.119140625,0.1171875,0.7709000072054468,0.9482421875,0.9296875,0.80859375,0.9599609375,0.1643835616438356,146,24,7.938926261462366e-05,7.938926261462366e-05,False,0.31805506348609924
score,1701,43,79.972504559225,0.7578125,0.09375,0.09375,0.8318401094213999,0.9775390625,0.923828125,0.890625,0.939453125,0.31451612903225806,124,39,7.938926261462366e-05,7.938926261462366e-05,False,0.18263502418994904
score,1701,44,72.09095808042163,0.693359375,0.1484375,0.1484375,0.788776743930119,0.95703125,0.8828125,0.818359375,0.9619140625,0.2611464968152866,157,41,6.545084971874738e-05,7.938926261462366e-05,False,0.24317805469036102
score,1701,45,71.33933924799547,0.701171875,0.162109375,0.162109375,0.7621441419518913,0.9521484375,0.87890625,0.814453125,0.962890625,0.23529411764705882,153,36,6.545084971874738e-05,6.545084971874738e-05,False,0.3062950074672699
score,1701,46,72.46711719536245,0.68359375,0.150390625,0.146484375,0.7918848599686161,0.923828125,0.921875,0.77734375,0.9638671875,0.2345679012345679,162,38,6.545084971874738e-05,6.545084971874738e-05,False,0.29896119236946106
score,1701,47,73.70581683245008,0.724609375,0.142578125,0.142578125,0.7759708539788022,0.9609375,0.888671875,0.845703125,0.95703125,0.22695035460992907,141,32,6.545084971874738e-05,6.545084971874738e-05,False,0.28803208470344543
score,1701,48,71.38929650780604,0.6875,0.15234375,0.138671875,0.752312940217143,0.9560546875,0.896484375,0.853515625,0.9345703125,0.28125,160,45,6.545084971874738e-05,6.545084971874738e-05,False,0.1584162563085556
score,1701,49,69.82393753785416,0.669921875,0.197265625,0.197265625,0.7371026259085001,0.939453125,0.853515625,0.84765625,0.95703125,0.14792899408284024,169,25,6.545084971874738e-05,6.545084971874738e-05,False,0.16984839737415314
score,1701,50,77.21025121796217,0.751953125,0.111328125,0.109375,0.7869897426230315,0.9482421875,0.9375,0.84375,0.9755859375,0.1732283464566929,127,22,6.545084971874738e-05,6.545084971874738e-05,False,0.23343804478645325
score,1701,51,72.08229577416668,0.7109375,0.1640625,0.162109375,0.7426038339083403,0.9599609375,0.87109375,0.859375,0.9482421875,0.21621621621621623,148,32,6.545084971874738e-05,6.545084971874738e-05,False,0.15919260680675507
score,1701,52,74.72618932383511,0.67578125,0.158203125,0.158203125,0.7715535437720428,0.966796875,0.873046875,0.841796875,0.943359375,0.26506024096385544,166,44,6.545084971874738e-05,6.545084971874738e-05,False,0.17960628867149353
score,1701,53,73.18013113302379,0.6796875,0.15234375,0.14453125,0.7516760625734291,0.9580078125,0.890625,0.853515625,0.9111328125,0.31097560975609756,164,51,6.545084971874738e-05,6.545084971874738e-05,False,0.32616931200027466
score,1701,54,73.97715579552946,0.7109375,0.146484375,0.140625,0.7818197907840767,0.9560546875,0.896484375,0.8203125,0.9580078125,0.20270270270270271,148,30,6.545084971874738e-05,6.545084971874738e-05,False,0.19741389155387878
score,1701,55,74.17408728888458,0.703125,0.140625,0.138671875,0.79013903243323,0.9560546875,0.900390625,0.814453125,0.9619140625,0.25,152,38,5e-05,6.545084971874738e-05,False,0.19692087173461914
score,1701,56,74.17339975216058,0.69140625,0.13671875,0.130859375,0.7936381565518537,0.974609375,0.88671875,0.845703125,0.9462890625,0.23417721518987342,158,37,5e-05,5e-05,False,0.18128640949726105
score,1701,57,70.32198264663141,0.66796875,0.17578125,0.171875,0.7321252230084703,0.9560546875,0.865234375,0.841796875,0.9404296875,0.20588235294117646,170,35,5e-05,5e-05,False,0.17591097950935364
score,1701,58,78.40399356108642,0.736328125,0.107421875,0.107421875,0.7984927204660743,0.9609375,0.92578125,0.875,0.9423828125,0.2962962962962963,135,40,5e-05,5e-05,False,0.15432120859622955
score,1701,59,75.69539658633241,0.74609375,0.12109375,0.12109375,0.7924707680719778,0.955078125,0.923828125,0.875,0.9501953125,0.2692307692307692,130,35,5e-05,5e-05,False,0.30396392941474915
score,1701,60,74.52760801559457,0.7265625,0.138671875,0.134765625,0.7720674322395407,0.9306640625,0.921875,0.833984375,0.962890625,0.16428571428571428,140,23,5e-05,5e-05,False,0.3169553875923157
score,1701,61,70.96315290733013,0.7109375,0.162109375,0.15625,0.7563104056161645,0.96484375,0.87109375,0.845703125,0.96875,0.16216216216216217,148,24,5e-05,5e-05,False,0.18201576173305511
score,1701,62,79.96318433354016,0.802734375,0.09765625,0.09765625,0.7835695490049637,0.974609375,0.927734375,0.90234375,0.970703125,0.18811881188118812,101,19,5e-05,5e-05,False,0.39816612005233765
score,1701,63,74.83550276522428,0.740234375,0.150390625,0.1484375,0.7886326896023678,0.94921875,0.8984375,0.87109375,0.95703125,0.19548872180451127,133,26,5e-05,5e-05,False,0.3605011999607086
score,1701,64,79.21114612233133,0.77734375,0.09375,0.091796875,0.794557915208639,0.966796875,0.9296875,0.884765625,0.9423828125,0.21929824561403508,114,25,5e-05,5e-05,False,0.13803277909755707
score,1701,65,69.9159556861156,0.654296875,0.17578125,0.15625,0.7586269197872764,0.9443359375,0.88671875,0.7890625,0.9404296875,0.24858757062146894,177,44,5e-05,5e-05,False,0.21590836346149445
score,1701,66,75.76187898734771,0.703125,0.12890625,0.126953125,0.796996033196345,0.9541015625,0.916015625,0.8203125,0.9521484375,0.26973684210526316,152,41,3.4549150281252636e-05,5e-05,False,0.2796317934989929
score,1701,67,77.26074476833386,0.75390625,0.111328125,0.095703125,0.8256821679670265,0.9482421875,0.947265625,0.8125,0.9794921875,0.21428571428571427,126,27,3.4549150281252636e-05,3.4549150281252636e-05,False,0.5807589292526245
