endpoint,method,reference,metric,n,mean,median,ci_low,ci_high,median_ci_low,median_ci_high,win_fraction
100,pareto,gt_only,TTC,300,-0.00453125,0.0,-0.009349609375,-0.00026041666666666666,0.0,0.0,0.02666666666666667
100,gt_distance,gt_only,TTC,300,-0.003125,0.0,-0.006354817708333333,-0.000546875,0.0,0.0,0.016666666666666666
100,old_pc,gt_only,TTC,300,-0.0006770833333333334,0.0,-0.003646484375,0.001953125,0.0,0.0,0.03333333333333333
100,conditional_pc,gt_only,TTC,300,-0.0023697916666666667,0.0,-0.005494791666666667,0.00015625,0.0,0.0,0.02666666666666667
100,official_il,conditional_pc,TTC,300,0.0,0.0,-0.0033860677083333334,0.0030214843750000025,0.0,0.0,0.03
100,gt_only,conditional_pc,TTC,300,0.0023697916666666667,0.0,-0.00013020833333333333,0.005391276041666669,0.0,0.0,0.04
100,score,conditional_pc,TTC,300,-0.005807291666666666,0.0,-0.010598958333333333,-0.0015885416666666667,0.0,0.0,0.02666666666666667
100,pareto,conditional_pc,TTC,300,-0.0021614583333333334,0.0,-0.006015625,0.0018489583333333333,0.0,0.0,0.02666666666666667
100,gt_distance,conditional_pc,TTC,300,-0.0007552083333333333,0.0,-0.0032037760416666664,0.0021614583333333334,0.0,0.0,0.023333333333333334
100,old_pc,conditional_pc,TTC,300,0.0016927083333333334,0.0,-0.0004947916666666667,0.004089192708333336,0.0,0.0,0.03666666666666667
100,official_il,gt_only,CRN_policy_change_ADE,300,0.012381354371706645,0.011161211878061295,0.007890093069213133,0.016766624349790316,0.0056975409388542175,0.01587488502264023,0.6233333333333333
100,score,gt_only,CRN_policy_change_ADE,300,-0.019059540666639806,-0.00979214534163475,-0.02819936083164066,-0.010206855006205537,-0.022954817861318588,0.0012359321117401123,0.46
100,pareto,gt_only,CRN_policy_change_ADE,300,-0.021937871500849724,-0.015031151473522186,-0.032282104967162016,-0.01225677521837254,-0.026293158531188965,-0.0020630061626434326,0.43
100,gt_distance,gt_only,CRN_policy_change_ADE,300,-0.0021866226196289064,-0.00600968673825264,-0.007639556871727109,0.002901626142362762,-0.01192861795425415,0.0016371160745620728,0.4533333333333333
100,old_pc,gt_only,CRN_policy_change_ADE,300,-0.0034026716028650603,-0.00438738614320755,-0.00833624027731518,0.0015072666903336864,-0.009838311932981013,0.0018324105069041357,0.45666666666666667
100,conditional_pc,gt_only,CRN_policy_change_ADE,300,-0.00044884043435255684,0.0024795979261398315,-0.004590953078741828,0.003361357836052776,-0.0010274262167513368,0.005275547131896022,0.54
100,official_il,conditional_pc,CRN_policy_change_ADE,300,0.012830194806059202,0.009298764169216156,0.00832841162569821,0.01739527531992644,0.00402245856821537,0.01457846537232399,0.5966666666666667
100,gt_only,conditional_pc,CRN_policy_change_ADE,300,0.00044884043435255684,-0.0024795979261398315,-0.0036457906256740294,0.004551428378249209,-0.005592450499534607,0.0008842386305332184,0.46
100,score,conditional_pc,CRN_policy_change_ADE,300,-0.01861070023228725,-0.0056597404181957245,-0.027720461954983573,-0.009557544238554932,-0.014027573494240641,0.007631469517946243,0.48333333333333334
100,pareto,conditional_pc,CRN_policy_change_ADE,300,-0.021489031066497168,-0.0077522750943899155,-0.03159187555282066,-0.011504586240276692,-0.017910636961460114,0.0014807432889938354,0.4533333333333333
100,gt_distance,conditional_pc,CRN_policy_change_ADE,300,-0.0017377821852763494,0.0009755976498126984,-0.007263779937289655,0.003751443074705702,-0.006641831248998642,0.006742924451828003,0.5033333333333333
100,old_pc,conditional_pc,CRN_policy_change_ADE,300,-0.0029538311685125035,-0.003664158284664154,-0.006212684181518853,0.0003594213298832387,-0.006357472389936447,5.632638931274414e-06,0.44333333333333336
100,official_il,gt_only,IL_retention_loss,300,-0.0003324727983206799,-0.0001482129359260398,-0.0004587657790980728,-0.0002214407514266933,-0.00018720566771435188,-8.723415510303312e-05,0.33666666666666667
100,score,gt_only,IL_retention_loss,300,0.00135344135258966,0.0007803151445386902,0.0011494951405913885,0.0015730248978070261,0.000653659793300676,0.0009360840483054744,0.8733333333333333
100,pareto,gt_only,IL_retention_loss,300,0.0014342958746967345,0.0009324711659814966,0.0012221835508972323,0.0016543932255708854,0.0007745863116781493,0.0011098274712679768,0.86
100,gt_distance,gt_only,IL_retention_loss,300,0.0003958205926909386,0.0002510000888946706,0.00032457107945322623,0.0004714185461928271,0.0001980258180083183,0.00032213118072377256,0.7966666666666666
100,old_pc,gt_only,IL_retention_loss,300,-0.00014135197137335353,-8.960660321122305e-05,-0.00023730656701886945,-5.098988452931267e-05,-0.0001602739037025458,-3.9121641293604625e-05,0.39
100,conditional_pc,gt_only,IL_retention_loss,300,-0.00027777657732182585,-0.0001564186893574515,-0.00039100764989995673,-0.00018325341759050197,-0.00019969068807768053,-0.00012025101068502408,0.2966666666666667
100,official_il,conditional_pc,IL_retention_loss,300,-5.4696220998854036e-05,-9.795944095003506e-06,-0.00011761993255380077,4.981379074931646e-06,-3.3746716894711426e-05,1.5850954216034647e-05,0.47333333333333333
100,gt_only,conditional_pc,IL_retention_loss,300,0.00027777657732182585,0.0001564186893574515,0.00018141424833755576,0.0003938391707034394,0.00011901805133049948,0.00019969118024505407,0.7033333333333334
100,score,conditional_pc,IL_retention_loss,300,0.001631217929911486,0.0009790214938050212,0.0014053735669643762,0.0018877384984162405,0.0008153242496760527,0.0011881409308216462,0.96
100,pareto,conditional_pc,IL_retention_loss,300,0.0017120724520185604,0.0011583624652757862,0.0014820885630300892,0.001969480289784272,0.0009825182096392382,0.0013136277679834053,0.9466666666666667
100,gt_distance,conditional_pc,IL_retention_loss,300,0.0006735971700127645,0.00045218265040603,0.000558366610491106,0.0008009488460997148,0.00036529931847155693,0.0005179681482132992,0.9166666666666666
100,old_pc,conditional_pc,IL_retention_loss,300,0.00013642460594847231,5.005823871329085e-05,7.851571520815526e-05,0.00020179885024543154,1.8168252353234493e-05,8.351378301085788e-05,0.61
100,official_il,gt_only,Hit8,300,0.007174242730794117,0.0,-0.003727087846235212,0.018782000997951645,0.0,0.0,0.16
100,score,gt_only,Hit8,300,0.1691512846220134,0.0,0.13636080147893642,0.20432358228361083,0.0,0.0,0.36666666666666664
100,pareto,gt_only,Hit8,300,0.1674386953252368,0.0,0.1363910561613081,0.20090520549124946,0.0,0.0,0.37666666666666665
100,gt_distance,gt_only,Hit8,300,0.08242249927198533,0.0,0.06428851357880588,0.10051200345933393,0.0,0.0,0.35333333333333333
100,old_pc,gt_only,Hit8,300,0.05353821588017389,0.0,0.03837367951612422,0.06862406365560696,0.0,0.0,0.29
100,conditional_pc,gt_only,Hit8,300,0.016545416795642868,0.0,0.006547904711479969,0.02643679179221041,0.0,0.0,0.22333333333333333
100,official_il,conditional_pc,Hit8,300,-0.009371174064848753,0.0,-0.02044857250776733,0.0007959016475473754,0.0,0.0,0.15333333333333332
100,gt_only,conditional_pc,Hit8,300,-0.016545416795642868,0.0,-0.02638909041482632,-0.007103046918503279,0.0,0.0,0.12
100,score,conditional_pc,Hit8,300,0.15260586782637053,0.0,0.12156026598951661,0.18565897828611136,0.0,0.0,0.36333333333333334
100,pareto,conditional_pc,Hit8,300,0.15089327852959392,0.0,0.11982077354455388,0.18357770651947655,0.0,0.0,0.36
100,gt_distance,conditional_pc,Hit8,300,0.06587708247634246,0.0,0.048339943415496446,0.08360900212041439,0.0,0.0,0.31666666666666665
100,old_pc,conditional_pc,Hit8,300,0.03699279908453102,0.0,0.02501303314117951,0.04882599248792723,0.0,0.0,0.27666666666666667
110,official_il,gt_only,PDMS,300,-0.2444198649624802,0.0,-0.7355540929468928,0.13871653449949772,0.0,0.0,0.3433333333333333
110,score,gt_only,PDMS,300,0.13386813185001623,0.29303507497527903,-0.23068400948945075,0.4441071057838692,0.005574641473775991,0.538125519264355,0.5633333333333334
110,pareto,gt_only,PDMS,300,0.45856992468015506,0.2610151070246616,0.13241559124401708,0.8083426890295581,0.0269013622624783,0.5944023238209724,0.5733333333333334
110,gt_distance,gt_only,PDMS,300,0.0763656172901983,0.17762197606404584,-0.1016683592714657,0.23626668498953038,0.015461813329627296,0.3058838908925594,0.5733333333333334
110,old_pc,gt_only,PDMS,300,0.05202945910332986,0.029061831876944666,-0.1516478050400998,0.22858897021918373,0.0,0.10406817098969759,0.5233333333333333
110,conditional_pc,gt_only,PDMS,300,-0.09451394856944428,0.0,-0.3926526016582887,0.11418697288624725,0.0,0.0,0.41
110,official_il,conditional_pc,PDMS,300,-0.14990591639303594,0.0,-0.512901729302849,0.1229007499323611,0.0,0.0,0.26
110,gt_only,conditional_pc,PDMS,300,0.09451394856944428,0.0,-0.11349006756463437,0.3774834295130435,0.0,0.0,0.22666666666666666
110,score,conditional_pc,PDMS,300,0.2283820804194605,0.1024479594096448,-0.1239888775260228,0.5408802212127243,0.0002118921064351298,0.4632375581348853,0.5566666666666666
110,pareto,conditional_pc,PDMS,300,0.5530838732495993,0.13723375600782362,0.23588247077378122,0.9206265679017811,0.0,0.4400939933535568,0.55
110,gt_distance,conditional_pc,PDMS,300,0.1708795658596426,0.027602687121593306,-0.01802387675723294,0.43161656020699596,0.0,0.11870293369398155,0.5233333333333333
110,old_pc,conditional_pc,PDMS,300,0.14654340767277416,0.02500677307768484,-0.04848600192348019,0.3849888854369643,0.0,0.07317772579472859,0.5333333333333333
110,official_il,gt_only,feasible_rate,300,-0.0022395833333333334,0.0,-0.008411458333333333,0.0031516927083333358,0.0,0.0,0.04666666666666667
110,score,gt_only,feasible_rate,300,-0.011744791666666667,0.0,-0.018463541666666666,-0.00609375,0.0,0.0,0.02
110,pareto,gt_only,feasible_rate,300,-0.005572916666666667,0.0,-0.011224609375,-0.0004166666666666667,0.0,0.0,0.03666666666666667
110,gt_distance,gt_only,feasible_rate,300,-0.003958333333333334,0.0,-0.0069791666666666665,-0.0012753906249999977,0.0,0.0,0.02666666666666667
110,old_pc,gt_only,feasible_rate,300,0.0,0.0,-0.004140625,0.004296875,0.0,0.0,0.04
110,conditional_pc,gt_only,feasible_rate,300,-0.00140625,0.0,-0.005261067708333333,0.0019016927083333357,0.0,0.0,0.04
110,official_il,conditional_pc,feasible_rate,300,-0.0008333333333333334,0.0,-0.005234375,0.0027871093750000027,0.0,0.0,0.04
110,gt_only,conditional_pc,feasible_rate,300,0.00140625,0.0,-0.0020833333333333333,0.005052083333333333,0.0,0.0,0.05
110,score,conditional_pc,feasible_rate,300,-0.010338541666666666,0.0,-0.017240234375,-0.004427083333333333,0.0,0.0,0.02666666666666667
110,pareto,conditional_pc,feasible_rate,300,-0.004166666666666667,0.0,-0.010261067708333332,0.0012239583333333334,0.0,0.0,0.03
110,gt_distance,conditional_pc,feasible_rate,300,-0.0025520833333333333,0.0,-0.006276041666666667,0.00140625,0.0,0.0,0.023333333333333334
110,old_pc,conditional_pc,feasible_rate,300,0.00140625,0.0,-0.001953125,0.0048704427083333356,0.0,0.0,0.04
110,official_il,gt_only,hard_failure,300,0.0024739583333333332,0.0,-0.0009121093749999998,0.006824218750000005,0.0,0.0,0.016666666666666666
110,score,gt_only,hard_failure,300,0.003515625,0.0,0.0006764322916666669,0.006822916666666666,0.0,0.0,0.04
110,pareto,gt_only,hard_failure,300,0.00203125,0.0,-0.0016673177083333332,0.005781901041666669,0.0,0.0,0.03
110,gt_distance,gt_only,hard_failure,300,0.0011458333333333333,0.0,-0.00015625,0.00265625,0.0,0.0,0.03333333333333333
110,old_pc,gt_only,hard_failure,300,0.0011197916666666667,0.0,-0.0005735677083333332,0.0030729166666666665,0.0,0.0,0.02
110,conditional_pc,gt_only,hard_failure,300,0.0014583333333333334,0.0,-0.00078125,0.004531901041666669,0.0,0.0,0.02
110,official_il,conditional_pc,hard_failure,300,0.001015625,0.0,-0.0015625,0.004401692708333336,0.0,0.0,0.016666666666666666
110,gt_only,conditional_pc,hard_failure,300,-0.0014583333333333334,0.0,-0.004610026041666666,0.0008072916666666667,0.0,0.0,0.013333333333333334
110,score,conditional_pc,hard_failure,300,0.0020572916666666665,0.0,-0.0008079427083333331,0.005390625,0.0,0.0,0.03666666666666667
110,pareto,conditional_pc,hard_failure,300,0.0005729166666666667,0.0,-0.0032552083333333335,0.0040625,0.0,0.0,0.02666666666666667
110,gt_distance,conditional_pc,hard_failure,300,-0.0003125,0.0,-0.003021484375,0.0016927083333333334,0.0,0.0,0.023333333333333334
110,old_pc,conditional_pc,hard_failure,300,-0.0003385416666666667,0.0,-0.002578125,0.00140625,0.0,0.0,0.013333333333333334
110,official_il,gt_only,EP,300,-0.0022941314745627637,0.0,-0.0067255551131794,0.0012150833734415369,0.0,0.0,0.3333333333333333
110,score,gt_only,EP,300,0.014200745282839324,0.008266195700125656,0.010545313357212217,0.017566794197564854,0.002441804187139851,0.01711629278602156,0.6
110,pareto,gt_only,EP,300,0.016017159290110855,0.007665151252946478,0.012515521436250687,0.01979287146920164,0.001139744556836575,0.014401096073834552,0.5966666666666667
110,gt_distance,gt_only,EP,300,0.00560404072085714,0.005256232675729111,0.003974661524875742,0.007158476984631408,0.0009196808647590204,0.0073553517613351715,0.59
110,old_pc,gt_only,EP,300,0.003259001602724885,0.0006290964446793446,0.0014106875704162768,0.004974347802587191,0.0,0.002272325039864208,0.5233333333333333
110,conditional_pc,gt_only,EP,300,0.0002602032496308489,0.0,-0.0027769636005595404,0.002395388114740732,0.0,0.0,0.41
110,official_il,conditional_pc,EP,300,-0.0025543347241936136,0.0,-0.005859968859360546,1.3046783052002772e-05,0.0,0.0,0.24333333333333335
110,gt_only,conditional_pc,EP,300,-0.0002602032496308489,0.0,-0.0023935701317566063,0.002779782143992364,0.0,0.0,0.21333333333333335
110,score,conditional_pc,EP,300,0.013940542033208476,0.006434730304502367,0.010338666788044697,0.017063371414048293,0.0008305460012157928,0.012563426056779403,0.5933333333333334
110,pareto,conditional_pc,EP,300,0.015756956040480007,0.0058883342663965665,0.012494419947272569,0.019596898387493202,0.0004340997147360461,0.011678086867019245,0.5833333333333334
110,gt_distance,conditional_pc,EP,300,0.005343837471226291,0.0011844622696645102,0.0034584562652529276,0.007977414760163164,0.0,0.003338016542982049,0.5433333333333333
110,old_pc,conditional_pc,EP,300,0.0029987983530940358,0.0004238789545765731,0.0014575713018074074,0.005079714291698796,0.0,0.0016632879942616308,0.53
110,official_il,gt_only,TTC,300,-0.0023697916666666667,0.0,-0.00734375,0.0016927083333333334,0.0,0.0,0.03
110,score,gt_only,TTC,300,-0.007916666666666667,0.0,-0.013255859375,-0.003203125,0.0,0.0,0.016666666666666666
110,pareto,gt_only,TTC,300,-0.00359375,0.0,-0.007787760416666667,0.00013020833333333333,0.0,0.0,0.02666666666666667
110,gt_distance,gt_only,TTC,300,-0.0027083333333333334,0.0,-0.005651041666666667,-0.00026041666666666666,0.0,0.0,0.023333333333333334
110,old_pc,gt_only,TTC,300,-0.0007291666666666667,0.0,-0.0037766927083333333,0.001796875,0.0,0.0,0.03
110,conditional_pc,gt_only,TTC,300,-0.0018489583333333333,0.0,-0.004427083333333333,0.00028645833333333333,0.0,0.0,0.023333333333333334
110,official_il,conditional_pc,TTC,300,-0.0005208333333333333,0.0,-0.004713541666666667,0.002890625,0.0,0.0,0.03
110,gt_only,conditional_pc,TTC,300,0.0018489583333333333,0.0,-0.00028645833333333333,0.004427083333333333,0.0,0.0,0.043333333333333335
110,score,conditional_pc,TTC,300,-0.006067708333333333,0.0,-0.011171875,-0.001953125,0.0,0.0,0.023333333333333334
110,pareto,conditional_pc,TTC,300,-0.0017447916666666666,0.0,-0.005338541666666667,0.0017454427083333356,0.0,0.0,0.023333333333333334
110,gt_distance,conditional_pc,TTC,300,-0.000859375,0.0,-0.003203125,0.0016145833333333333,0.0,0.0,0.023333333333333334
110,old_pc,conditional_pc,TTC,300,0.0011197916666666667,0.0,-0.001796875,0.003750651041666669,0.0,0.0,0.03
110,official_il,gt_only,CRN_policy_change_ADE,300,0.005890111091236274,0.006613887846469879,0.0012864490890254579,0.01040981139584134,-0.00058794766664505,0.01226969063282013,0.5466666666666666
110,score,gt_only,CRN_policy_change_ADE,300,-0.03754299520204465,-0.02989596128463745,-0.04559282532303283,-0.029697190313910445,-0.0399692437145859,-0.02149737998843193,0.31666666666666665
110,pareto,gt_only,CRN_policy_change_ADE,300,-0.04171336814761162,-0.03521452471613884,-0.050901153858440615,-0.033103309501893816,-0.04648560844361782,-0.023028850555419922,0.31
110,gt_distance,gt_only,CRN_policy_change_ADE,300,-0.015370770047108332,-0.017971327528357506,-0.01955133402068168,-0.011156250049049656,-0.023952994495630264,-0.012980766594409943,0.32
110,old_pc,gt_only,CRN_policy_change_ADE,300,-0.011978320168952146,-0.01028279960155487,-0.016106870752759277,-0.007748029026513295,-0.013726375997066498,-0.00700773298740387,0.37666666666666665
110,conditional_pc,gt_only,CRN_policy_change_ADE,300,-0.009318735326329868,-0.004763904958963394,-0.013377102129782239,-0.005510735365251698,-0.008852139115333557,-0.001500748097896576,0.43333333333333335
110,official_il,conditional_pc,CRN_policy_change_ADE,300,0.015208846417566141,0.010801240801811218,0.010785262113126616,0.019676535824003322,0.0060519687831401825,0.015721240267157564,0.63
110,gt_only,conditional_pc,CRN_policy_change_ADE,300,0.009318735326329868,0.004763904958963394,0.005550353127842148,0.013129832694306969,0.0011570142582058918,0.008667364716529846,0.5666666666666667
110,score,conditional_pc,CRN_policy_change_ADE,300,-0.02822425987571478,-0.01614520698785782,-0.036337499301259714,-0.01988263120315969,-0.023118406534194946,-0.00834425538778305,0.4
110,pareto,conditional_pc,CRN_policy_change_ADE,300,-0.03239463282128175,-0.019613109529018402,-0.04209115045486639,-0.023361012080684303,-0.02925708517432213,-0.010559000074863434,0.37333333333333335
110,gt_distance,conditional_pc,CRN_policy_change_ADE,300,-0.006052034720778465,-0.005022905766963959,-0.010876118718336025,-0.001163772603496909,-0.008987508714199066,0.0008573904633522034,0.45
110,old_pc,conditional_pc,CRN_policy_change_ADE,300,-0.00265958484262228,-0.0022968612611293793,-0.00542317627556622,0.00012316017318517004,-0.006561862211674451,0.0021826662123203278,0.4666666666666667
110,official_il,gt_only,IL_retention_loss,300,-0.0003959027351196672,-0.00020212241798844843,-0.0005211338020197118,-0.0002845234848216928,-0.00027267201596714585,-0.00016128960425021432,0.28
110,score,gt_only,IL_retention_loss,300,0.0013392872566806583,0.0007723351822050972,0.0011284368189623563,0.0015564034175363896,0.0006276863323364523,0.0008964922901952832,0.86
110,pareto,gt_only,IL_retention_loss,300,0.0014104031994335742,0.0009260222915372651,0.0012044918853725075,0.0016391576470911862,0.000764092307122155,0.0010747028846367357,0.85
110,gt_distance,gt_only,IL_retention_loss,300,0.0003643988966667659,0.00022901024118482383,0.00029208098305431445,0.0004420172838272123,0.00019024818402613164,0.0002957975427761994,0.7733333333333333
110,old_pc,gt_only,IL_retention_loss,300,-0.00017895303727395154,-0.00012750624523505394,-0.0002691036879061575,-8.454620225571333e-05,-0.0001695749617169895,-7.489283217410048e-05,0.3466666666666667
110,conditional_pc,gt_only,IL_retention_loss,300,-0.00033321207518260585,-0.00018997767108430708,-0.0004430001334485117,-0.00023610320628517908,-0.0002541365411161678,-0.00016072013397661067,0.24
110,official_il,conditional_pc,IL_retention_loss,300,-6.269065993706135e-05,-4.451754989531764e-06,-0.00012322874716435688,-2.6757248341860566e-07,-2.520469507203415e-05,2.1546357345414435e-05,0.49
110,gt_only,conditional_pc,IL_retention_loss,300,0.00033321207518260585,0.00018997767108430708,0.00023317270550422128,0.0004462454561473308,0.00016162747874659544,0.0002556592474434183,0.76
110,score,conditional_pc,IL_retention_loss,300,0.0016724993318632641,0.0010378290888866104,0.0014399232684121112,0.001924164096983058,0.0008733528779316657,0.0011802401727436518,0.95
110,pareto,conditional_pc,IL_retention_loss,300,0.00174361527461618,0.001183839690725108,0.0015112159329757871,0.001997277197246783,0.0010051999693928338,0.001354226775447387,0.95
110,gt_distance,conditional_pc,IL_retention_loss,300,0.0006976109718493717,0.0004697933310353619,0.0005846048837999074,0.0008228926896727795,0.0003839969641035168,0.0005388742672494118,0.9266666666666666
110,old_pc,conditional_pc,IL_retention_loss,300,0.00015425903790865429,7.04014614711923e-05,9.51509173559136e-05,0.0002165752462855532,4.122346081203432e-05,0.00010305489183792815,0.69
110,official_il,gt_only,Hit8,300,0.009584385330855536,0.0,-0.003210796467137706,0.022045483666195687,0.0,0.0,0.19
110,score,gt_only,Hit8,300,0.16235769936706682,0.0,0.1284270891428768,0.19741667980621,0.0,0.0,0.37666666666666665
110,pareto,gt_only,Hit8,300,0.1611823688064547,0.0,0.12900052729283648,0.19576372651892934,0.0,0.0,0.38333333333333336
