split,method,seed,step,protocol,teacher_origin,kind,native_epsilon_loss_mean,native_epsilon_loss_count,nearest_teacher_ADE_mean,nearest_teacher_ADE_count,Hit64_0p5_mean,Hit64_0p5_count,Mass64_0p5_mean,Mass64_0p5_count,Hit64_1p0_mean,Hit64_1p0_count,Mass64_1p0_mean,Mass64_1p0_count
holdout,score,1701,512,eval,psi,GT,0.005868044527935471,391,0.4889497696040034,1926,0.6843198338525441,1926,0.43745943665628245,1926,0.8634475597092419,1926,0.7310244678089304,1926
holdout,score,1701,512,eval,psi,NON_GT,0.01083639033881012,943,0.6625912069795217,4728,0.4934961926223562,4728,0.25341482909141005,4728,0.8090841791288401,4728,0.6258086794481081,4728
holdout,score,1701,512,eval,score,ALL,0.007781704403806701,1000,0.5658613616119655,5000,0.6156500002875924,5000,0.3481865625875117,5000,0.8373600002470611,5000,0.6729654690884194,5000
holdout,score,1701,512,eval,score,GT,0.005913766661104811,397,0.49572965541345465,1954,0.6811668372569089,1954,0.43319792732855683,1954,0.8607983623336745,1954,0.7277379733879222,1954
holdout,score,1701,512,eval,score,NON_GT,0.00780895721714998,1000,0.5706941336545529,5000,0.614615000301972,5000,0.3446646095222386,5000,0.8358550002712757,5000,0.6721635159762984,5000
holdout,score,1701,512,native_grpo,il_sft,ALL,0.009509248831964214,1000,1.198827391254902,5000,0.0006,5000,9.375e-06,5000,0.4534,5000,0.016453125,5000
holdout,score,1701,512,native_grpo,il_sft,GT,0.009509248831964214,1000,1.198827391254902,5000,0.0006,5000,9.375e-06,5000,0.4534,5000,0.016453125,5000
holdout,score,1701,512,native_grpo,pareto,ALL,0.007775063762303089,1000,1.032426096809579,5000,0.0006499999940395355,5000,1.0156249906867743e-05,5000,0.6280400001946091,5000,0.023799531254004688,5000
holdout,score,1701,512,native_grpo,pareto,GT,0.005926898516605948,396,1.0097174248531622,1951,0.0010251153254741158,1951,1.601742696053306e-05,1951,0.6852895950794464,1951,0.027590017939518197,1951
holdout,score,1701,512,native_grpo,pareto,NON_GT,0.0078019559152808235,1000,1.0338158745158723,5000,0.0005799999952316284,5000,9.062499925494194e-06,5000,0.6247850002486258,5000,0.02355500000808388,5000
holdout,score,1701,512,native_grpo,psi,ALL,0.008573749944582834,1000,1.0347705034643944,5000,0.0006799999952316284,5000,1.0624999925494193e-05,5000,0.6129699990928174,5000,0.022931249947845934,5000
holdout,score,1701,512,native_grpo,psi,GT,0.005868044527935471,391,1.0065597130502124,1926,0.0010384215991692627,1926,1.622533748701973e-05,1926,0.6879543094496365,1926,0.02773721443406023,1926
holdout,score,1701,512,native_grpo,psi,NON_GT,0.01083639033881012,943,1.0600756363983794,4728,0.00042301184433164127,4728,6.609560067681895e-06,4728,0.5664551605654852,4728,0.020174029708505875,4728
holdout,score,1701,512,native_grpo,score,ALL,0.007781704403806701,1000,1.0323733405178244,5000,0.0006499999940395355,5000,1.0156249906867743e-05,5000,0.6281100001940131,5000,0.02381265625445172,5000
holdout,score,1701,512,native_grpo,score,GT,0.005913766661104811,397,1.009701219435968,1954,0.0010235414534288639,1954,1.5992835209825998e-05,1954,0.6852610030706243,1954,0.027579644319344933,1954
holdout,score,1701,512,native_grpo,score,NON_GT,0.00780895721714998,1000,1.0337733579789405,5000,0.0005799999952316284,5000,9.062499925494194e-06,5000,0.6248450002487749,5000,0.023566250008530916,5000
holdout,score,2903,128,eval,il_sft,ALL,,0,0.6795341537743806,1000,0.508,1000,0.24978125,1000,0.749,1000,0.5431875,1000
holdout,score,2903,128,eval,il_sft,GT,,0,0.6795341537743806,1000,0.508,1000,0.24978125,1000,0.749,1000,0.5431875,1000
holdout,score,2903,128,eval,pareto,ALL,,0,0.6158168264905174,1000,0.593300000731647,1000,0.33055781276966445,1000,0.8117500007882714,1000,0.6497343757693889,1000
holdout,score,2903,128,eval,pareto,GT,,0,0.41827877506500843,396,0.7272727272727273,396,0.44282670454545453,396,0.8939393939393939,396,0.7638494318181818,396
holdout,score,2903,128,eval,pareto,NON_GT,,0,0.6200810377877375,1000,0.5904250007774681,1000,0.327518750316638,1000,0.8130750007722527,1000,0.6471011726887955,1000
holdout,score,2903,128,eval,psi,ALL,,0,0.6522108899448792,1000,0.5365999978780747,1000,0.2954898422961123,1000,0.7942499990165234,1000,0.619758592555765,1000
holdout,score,2903,128,eval,psi,GT,,0,0.415920379988449,391,0.7289002557544757,391,0.4432544757033248,391,0.8976982097186701,391,0.7659446930946292,391
holdout,score,2903,128,eval,psi,NON_GT,,0,0.7519784185794484,943,0.42661717884866707,943,0.21907973199221578,943,0.7564156941619177,943,0.5690142824670077,943
holdout,score,2903,128,eval,score,ALL,,0,0.616232796359535,1000,0.5928500007137657,1000,0.3305093752602115,1000,0.8110000007584691,1000,0.6491718757470372,1000
holdout,score,2903,128,eval,score,GT,,0,0.41756594669946495,397,0.7279596977329975,397,0.44419080604534006,397,0.8942065491183879,397,0.7644442695214105,397
holdout,score,2903,128,eval,score,NON_GT,,0,0.6205251522621804,1000,0.5899750007595866,1000,0.3273570315579418,1000,0.8123250007424504,1000,0.6465386726664437,1000
holdout,score,2903,128,native_grpo,il_sft,ALL,,0,1.078132046699524,1000,0.0,1000,0.0,1000,0.532,1000,0.018625,1000
holdout,score,2903,128,native_grpo,il_sft,GT,,0,1.078132046699524,1000,0.0,1000,0.0,1000,0.532,1000,0.018625,1000
holdout,score,2903,128,native_grpo,pareto,ALL,,0,1.0567745248446898,1000,0.0,1000,0.0,1000,0.6139500005543232,1000,0.023242968773259782,1000
holdout,score,2903,128,native_grpo,pareto,GT,,0,0.9623409466008948,396,0.0,396,0.0,396,0.7146464646464646,396,0.02836963383838384,396
holdout,score,2903,128,native_grpo,pareto,NON_GT,,0,1.0570469549440586,1000,0.0,1000,0.0,1000,0.6122000005841255,1000,0.02311835940027959,1000
holdout,score,2903,128,native_grpo,psi,ALL,,0,1.0681476489529342,1000,0.0,1000,0.0,1000,0.5829999989271164,1000,0.02172499994188547,1000
holdout,score,2903,128,native_grpo,psi,GT,,0,0.962536817316509,391,0.0,391,0.0,391,0.7135549872122762,391,0.028452685421994885,391
holdout,score,2903,128,native_grpo,psi,NON_GT,,0,1.1005783437512728,943,0.0,943,0.0,943,0.528154824754719,943,0.018716032595560348,943
holdout,score,2903,128,native_grpo,score,ALL,,0,1.0567501533176396,1000,0.0,1000,0.0,1000,0.6139500005587936,1000,0.02322968752318993,1000
holdout,score,2903,128,native_grpo,score,GT,,0,0.9621869068902446,397,0.0,397,0.0,397,0.7153652392947103,397,0.028337531486146095,397
holdout,score,2903,128,native_grpo,score,NON_GT,,0,1.0570323603462357,1000,0.0,1000,0.0,1000,0.6121250005867332,1000,0.023107812525122427,1000
holdout,score,2903,512,eval,il_sft,ALL,0.009661121442830335,1000,0.8811800029616803,5000,0.4276,5000,0.235075,5000,0.6636,5000,0.47069375,5000
holdout,score,2903,512,eval,il_sft,GT,0.009661121442830335,1000,0.8811800029616803,5000,0.4276,5000,0.235075,5000,0.6636,5000,0.47069375,5000
holdout,score,2903,512,eval,pareto,ALL,0.007964957842624354,1000,0.5616628093590775,5000,0.6272500003126263,5000,0.35477468762321396,5000,0.8409500002473593,5000,0.6754073440738954,5000
holdout,score,2903,512,eval,pareto,GT,0.006109888587630077,396,0.47687737974431316,1951,0.7129677088672476,1951,0.46411295489492566,1951,0.8723731419784726,1951,0.7437692209123526,1951
holdout,score,2903,512,eval,pareto,NON_GT,0.00797862054936579,1000,0.5665283832918779,5000,0.6251350003499537,5000,0.3500540627034614,5000,0.8398500002659858,5000,0.6746101565877907,5000
holdout,score,2903,512,eval,psi,ALL,0.008724013157589854,1000,0.5765667526927475,5000,0.5966399981975555,5000,0.32836327987639236,5000,0.8386699992954731,5000,0.6650676553509198,5000
holdout,score,2903,512,eval,psi,GT,0.006038107375279465,391,0.469846269678661,1926,0.7175493250259606,1926,0.46784138110072687,1926,0.8759086188992731,1926,0.7471443406022845,1926
holdout,score,2903,512,eval,psi,NON_GT,0.010925479216930696,943,0.6639997766264711,4728,0.4975676816555651,4728,0.2500953427637067,4728,0.8080689506999228,4728,0.6226364210873997,4728
holdout,score,2903,512,eval,score,ALL,0.007974389077037179,1000,0.5617622463065344,5000,0.6271100003063679,5000,0.3545889063653257,5000,0.8408500002393127,5000,0.6752696878175763,5000
holdout,score,2903,512,eval,score,GT,0.006096820182367348,397,0.47666659806316436,1954,0.7128966223132037,1954,0.4639041709314227,1954,0.8725690890481065,1954,0.7437947799385876,1954
holdout,score,2903,512,eval,score,NON_GT,0.007988469052520743,1000,0.5667018540035784,5000,0.6249400003433228,5000,0.34983093769532864,5000,0.8396850002583116,5000,0.6744013284559769,5000
holdout,score,2903,512,native_grpo,il_sft,ALL,0.009661121442830335,1000,1.200941529083252,5000,0.0006,5000,9.375e-06,5000,0.4592,5000,0.01685625,5000
holdout,score,2903,512,native_grpo,il_sft,GT,0.009661121442830335,1000,1.200941529083252,5000,0.0006,5000,9.375e-06,5000,0.4592,5000,0.01685625,5000
holdout,score,2903,512,native_grpo,pareto,ALL,0.007964957842624354,1000,1.035675784098127,5000,0.0006,5000,9.375e-06,5000,0.6245100002738834,5000,0.02362031250831671,5000
holdout,score,2903,512,native_grpo,pareto,GT,0.006109888587630077,396,1.0077054875438363,1951,0.0010251153254741158,1951,1.601742696053306e-05,1951,0.6919528446950282,1951,0.028374871860584315,1951
holdout,score,2903,512,native_grpo,pareto,NON_GT,0.00797862054936579,1000,1.0372001544100258,5000,0.0006,5000,9.375e-06,5000,0.6242450002770871,5000,0.023494687510386573,5000
holdout,score,2903,512,native_grpo,psi,ALL,0.008724013157589854,1000,1.0376919908598927,5000,0.00047999999523162844,5000,7.499999925494194e-06,5000,0.6071999990463257,5000,0.02261437494494021,5000
holdout,score,2903,512,native_grpo,psi,GT,0.006038107375279465,391,1.004856904719106,1926,0.0010384215991692627,1926,1.622533748701973e-05,1926,0.6952232606438213,1926,0.028556593977154723,1926
holdout,score,2903,512,native_grpo,psi,NON_GT,0.010925479216930696,943,1.0639784357792568,4728,0.00021150592216582064,4728,3.3047800338409474e-06,4728,0.5573709811920744,4728,0.019519187544977574,4728
holdout,score,2903,512,native_grpo,score,ALL,0.007974389077037179,1000,1.0356780277633002,5000,0.0005699999988079071,5000,8.906249981373549e-06,5000,0.6243300002658366,5000,0.023625781258586796,5000
holdout,score,2903,512,native_grpo,score,GT,0.006096820182367348,397,1.0076892626993244,1954,0.0010235414534288639,1954,1.5992835209825998e-05,1954,0.6914022517911975,1954,0.028339303991811667,1954
holdout,score,2903,512,native_grpo,score,NON_GT,0.007988469052520743,1000,1.0372100056852955,5000,0.0005699999988079071,5000,8.906249981373549e-06,5000,0.624080000269413,5000,0.023500312510645018,5000
train,il_sft,1701,512,eval,il_sft,ALL,0.0018565252626743245,512,0.14030806017035502,512,0.978515625,512,0.859283447265625,512,1.0,512,0.995941162109375,512
train,il_sft,1701,512,eval,il_sft,GT,0.0018565252626743245,512,0.14030806017035502,512,0.978515625,512,0.859283447265625,512,1.0,512,0.995941162109375,512
train,il_sft,1701,512,eval,pareto,ALL,0.018699320600035478,512,1.0616581855222922,512,0.4458984380355105,512,0.3665893557317304,512,0.5648437514260877,512,0.5101776135069486,512
train,il_sft,1701,512,eval,pareto,GT,0.0016415949379859677,203,0.14352613453537666,203,0.9802955665024631,203,0.8463669950738916,203,1.0,203,0.9974599753694581,203
train,il_sft,1701,512,eval,pareto,NON_GT,0.018907236218201767,512,1.0724383963502906,512,0.43964843812864274,512,0.3599143985601927,512,0.5619140639682882,512,0.5061447156139138,512
train,il_sft,1701,512,eval,psi,ALL,0.021811926426850457,512,1.1901579689001245,512,0.3650390593102202,512,0.2898803681709978,512,0.5100585923646577,512,0.45093536186232086,512
train,il_sft,1701,512,eval,psi,GT,0.0015721709785144805,199,0.13879793853353914,199,0.9849246231155779,199,0.8541928391959799,199,1.0,199,0.9991363065326633,199
train,il_sft,1701,512,eval,psi,NON_GT,0.02677034827705849,492,1.4269380708232084,492,0.15853658512355837,492,0.09408663605468545,492,0.4225609753190017,492,0.3271976623445658,492
train,il_sft,1701,512,eval,score,ALL,0.018606611301143303,512,1.0563367520504772,512,0.4485351568902843,512,0.3681686404624543,512,0.567773439042503,512,0.5131805433137743,512
train,il_sft,1701,512,eval,score,GT,0.0016415949379859677,203,0.14352613453537666,203,0.9802955665024631,203,0.8463669950738916,203,1.0,203,0.9974599753694581,203
train,il_sft,1701,512,eval,score,NON_GT,0.018814526919309592,512,1.0671169628784758,512,0.4422851569834165,512,0.3614936832909166,512,0.5648437515847036,512,0.5091476454207395,512
train,il_sft,1701,512,native_grpo,il_sft,ALL,0.0018565252626743245,512,0.8424192491802387,512,0.00390625,512,6.103515625e-05,512,0.935546875,512,0.051361083984375,512
train,il_sft,1701,512,native_grpo,il_sft,GT,0.0018565252626743245,512,0.8424192491802387,512,0.00390625,512,6.103515625e-05,512,0.935546875,512,0.051361083984375,512
train,il_sft,1701,512,native_grpo,pareto,ALL,0.018699320600035478,512,1.2917202192289865,512,0.001953125,512,3.0517578125e-05,512,0.4897460947773652,512,0.024154663117451493,512
train,il_sft,1701,512,native_grpo,pareto,GT,0.0016415949379859677,203,0.8325164274041876,203,0.0049261083743842365,203,7.69704433497537e-05,203,0.9359605911330049,203,0.052032019704433496,203
train,il_sft,1701,512,native_grpo,pareto,NON_GT,0.018907236218201767,512,1.2939752891054828,512,0.001953125,512,3.0517578125e-05,512,0.4884277354176447,512,0.02392196658757939,512
train,il_sft,1701,512,native_grpo,psi,ALL,0.021811926426850457,512,1.3597473952512527,512,0.0016601562383584678,512,2.593994122435106e-05,512,0.42968749813735485,512,0.02007598862019222,512
train,il_sft,1701,512,native_grpo,psi,GT,0.0015721709785144805,199,0.831215885715868,199,0.005025125628140704,199,7.85175879396985e-05,199,0.9396984924623115,199,0.052371231155778894,199
train,il_sft,1701,512,native_grpo,psi,NON_GT,0.02677034827705849,492,1.4537924214222806,492,0.0010162601626016261,492,1.5879065040650408e-05,492,0.31016260143218,492,0.010391260154651312,492
train,il_sft,1701,512,native_grpo,score,ALL,0.018606611301143303,512,1.288674550515286,512,0.001953125,512,3.0517578125e-05,512,0.4915039073472144,512,0.024310302772073557,512
train,il_sft,1701,512,native_grpo,score,GT,0.0016415949379859677,203,0.8325164274041876,203,0.0049261083743842365,203,7.69704433497537e-05,203,0.9359605911330049,203,0.052032019704433496,203
train,il_sft,1701,512,native_grpo,score,NON_GT,0.018814526919309592,512,1.2909296203917824,512,0.001953125,512,3.0517578125e-05,512,0.4901855479874939,512,0.024077606242201455,512
train,il_sft,2903,512,eval,il_sft,ALL,0.001821951254488141,512,0.14164938125031767,512,0.98046875,512,0.87127685546875,512,1.0,512,0.992095947265625,512
train,il_sft,2903,512,eval,il_sft,GT,0.001821951254488141,512,0.14164938125031767,512,0.98046875,512,0.87127685546875,512,1.0,512,0.992095947265625,512
train,il_sft,2903,512,eval,pareto,ALL,0.019017638896247604,512,1.063688406847262,512,0.4425781255500624,512,0.3700119020913462,512,0.5669921888562385,512,0.5059448254431572,512
train,il_sft,2903,512,eval,pareto,GT,0.0016606653800068322,203,0.1418921382079277,203,0.9753694581280788,203,0.8615301724137931,203,1.0,203,0.9911483990147784,203
train,il_sft,2903,512,eval,pareto,NON_GT,0.019203917177463756,512,1.0750252011001902,512,0.43579101628347416,512,0.3604240421431655,512,0.564062501398439,512,0.5016899121731626,512
train,il_sft,2903,512,eval,psi,ALL,0.022043564325621295,512,1.1912050521019,512,0.36328124697320163,512,0.2938980073076891,512,0.5188476547482423,512,0.45163421447159635,512
train,il_sft,2903,512,eval,psi,GT,0.0015992064748950807,199,0.13726775698251462,199,0.9798994974874372,199,0.8701319095477387,199,1.0,199,0.9919912060301508,199
train,il_sft,2903,512,eval,psi,NON_GT,0.027051683575434388,492,1.4284274134517942,492,0.16585365834274912,492,0.09442327224376906,492,0.42743902405103046,492,0.3340002537943514,492
train,il_sft,2903,512,eval,score,ALL,0.018931272434225006,512,1.0584845800452374,512,0.4458007819281192,512,0.3714309695305474,512,0.5696289077110123,512,0.5088928236071751,512
train,il_sft,2903,512,eval,score,GT,0.0016606653800068322,203,0.1418921382079277,203,0.9753694581280788,203,0.8615301724137931,203,1.0,203,0.9911483990147784,203
train,il_sft,2903,512,eval,score,NON_GT,0.019117550715441158,512,1.0698213742981653,512,0.439013672661531,512,0.36184310958236665,512,0.5666992202532128,512,0.5046379103371805,512
train,il_sft,2903,512,native_grpo,il_sft,ALL,0.001821951254488141,512,0.8460314747644588,512,0.001953125,512,3.0517578125e-05,512,0.955078125,512,0.052001953125,512
train,il_sft,2903,512,native_grpo,il_sft,GT,0.001821951254488141,512,0.8460314747644588,512,0.001953125,512,3.0517578125e-05,512,0.955078125,512,0.052001953125,512
train,il_sft,2903,512,native_grpo,pareto,ALL,0.019017638896247604,512,1.2944438178144362,512,0.0,512,0.0,512,0.5033203135390067,512,0.0246932983656734,512
train,il_sft,2903,512,native_grpo,pareto,GT,0.0016606653800068322,203,0.8399183054275701,203,0.0,203,0.0,203,0.9605911330049262,203,0.05357142857142857,203
train,il_sft,2903,512,native_grpo,pareto,NON_GT,0.019203917177463756,512,1.2962904228543082,512,0.0,512,0.0,512,0.4969238292724185,512,0.0239120483786337,512
train,il_sft,2903,512,native_grpo,psi,ALL,0.022043564325621295,512,1.3613945039108983,512,0.0,512,0.0,512,0.44853515428258106,512,0.020837402193137677,512
train,il_sft,2903,512,native_grpo,psi,GT,0.0015992064748950807,199,0.8367811076006099,199,0.0,199,0.0,199,0.9698492462311558,199,0.05402010050251256,199
train,il_sft,2903,512,native_grpo,psi,NON_GT,0.027051683575434388,492,1.4543559248668632,492,0.0,492,0.0,492,0.3201219509772169,492,0.010731072144249712,492
train,il_sft,2903,512,native_grpo,score,ALL,0.018931272434225006,512,1.2914564806007658,512,0.0,512,0.0,512,0.5053710948704975,512,0.024844360383394815,512
train,il_sft,2903,512,native_grpo,score,GT,0.0016606653800068322,203,0.8399183054275701,203,0.0,203,0.0,203,0.9605911330049262,203,0.05357142857142857,203
train,il_sft,2903,512,native_grpo,score,NON_GT,0.019117550715441158,512,1.2933030856406376,512,0.0,512,0.0,512,0.49897461060390924,512,0.024063110396355114,512
train,official_il,0,0,eval,il_sft,ALL,0.0023580322686989064,512,0.19842978473752737,512,0.92578125,512,0.7734375,512,0.9921875,512,0.97052001953125,512
train,official_il,0,0,eval,il_sft,GT,0.0023580322686989064,512,0.19842978473752737,512,0.92578125,512,0.7734375,512,0.9921875,512,0.97052001953125,512
train,official_il,0,0,eval,pareto,ALL,0.018115613036461493,512,1.0559736034370808,512,0.4316406257363269,512,0.34084930445251305,512,0.5839843765745172,512,0.5101196301469372,512
train,official_il,0,0,eval,pareto,GT,0.0020562055345857374,203,0.19518020994997964,203,0.9310344827586207,203,0.7800184729064039,203,0.9950738916256158,203,0.9735991379310345,203
train,official_il,0,0,eval,pareto,NON_GT,0.01827144644246499,512,1.0643412677239625,512,0.4289550788998895,512,0.33418731725384987,512,0.5829589859531552,512,0.5081230176180611,512
train,official_il,0,0,eval,psi,ALL,0.02071658852837917,512,1.1730924280547634,512,0.3517578098690137,512,0.2758346532436917,512,0.5317382797948085,512,0.45526885818162555,512
train,official_il,0,0,eval,psi,GT,0.0019940681008550534,199,0.18973087519407272,199,0.9396984924623115,199,0.7896513819095478,199,0.9949748743718593,199,0.9764447236180904,199
train,official_il,0,0,eval,psi,NON_GT,0.025298553488184335,492,1.3858816532729366,492,0.17459349576535263,492,0.10594194599359137,492,0.44227642244924376,492,0.3444121567734964,492
train,official_il,0,0,eval,score,ALL,0.018028687799308375,512,1.0508089250695274,512,0.4345703133527422,512,0.3426574710282694,512,0.587207032952574,512,0.5134384168999077,512
train,official_il,0,0,eval,score,GT,0.0020562055345857374,203,0.19518020994997964,203,0.9310344827586207,203,0.7800184729064039,203,0.9950738916256158,203,0.9735991379310345,203
train,official_il,0,0,eval,score,NON_GT,0.01818452120531187,512,1.0591765893564091,512,0.4318847665163048,512,0.3359954838296062,512,0.5861816423312121,512,0.5114418043710316,512
train,official_il,0,0,native_grpo,il_sft,ALL,0.0023580322686989064,512,0.858038074336946,512,0.001953125,512,3.0517578125e-05,512,0.923828125,512,0.0478515625,512
train,official_il,0,0,native_grpo,il_sft,GT,0.0023580322686989064,512,0.858038074336946,512,0.001953125,512,3.0517578125e-05,512,0.923828125,512,0.0478515625,512
train,official_il,0,0,native_grpo,pareto,ALL,0.018115613036461493,512,1.2851536858025172,512,0.0,512,0.0,512,0.49589843877183737,512,0.023374938995448246,512
train,official_il,0,0,native_grpo,pareto,GT,0.0020562055345857374,203,0.8495158705805322,203,0.0,203,0.0,203,0.9359605911330049,203,0.04995381773399015,203
train,official_il,0,0,native_grpo,pareto,NON_GT,0.01827144644246499,512,1.2866194779382518,512,0.0,512,0.0,512,0.48911132950524916,512,0.02285842899374302,512
train,official_il,0,0,native_grpo,psi,ALL,0.02071658852837917,512,1.347112928716084,512,0.0,512,0.0,512,0.4296874983701855,512,0.019789123412010667,512
train,official_il,0,0,native_grpo,psi,GT,0.0019940681008550534,199,0.8485598986472317,199,0.0,199,0.0,199,0.9396984924623115,199,0.05025125628140704,199
train,official_il,0,0,native_grpo,psi,NON_GT,0.025298553488184335,492,1.4314386644152868,492,0.0,492,0.0,492,0.31544715432616754,492,0.01136305893589629,492
train,official_il,0,0,native_grpo,score,ALL,0.018028687799308375,512,1.2822855995016136,512,0.0,512,0.0,512,0.4982421888649696,512,0.023521423376269012,512
train,official_il,0,0,native_grpo,score,GT,0.0020562055345857374,203,0.8495158705805322,203,0.0,203,0.0,203,0.9359605911330049,203,0.04995381773399015,203
train,official_il,0,0,native_grpo,score,NON_GT,0.01818452120531187,512,1.2837513916373482,512,0.0,512,0.0,512,0.4914550795983814,512,0.023004913374563785,512
train,pareto,1701,512,eval,il_sft,ALL,0.008672538548012199,512,0.8095490919004078,512,0.48828125,512,0.278350830078125,512,0.69921875,512,0.522369384765625,512
train,pareto,1701,512,eval,il_sft,GT,0.008672538548012199,512,0.8095490919004078,512,0.48828125,512,0.278350830078125,512,0.69921875,512,0.522369384765625,512
train,pareto,1701,512,eval,pareto,ALL,0.004993460223138246,512,0.35240237808795166,512,0.7771484371973202,512,0.46845550515704415,512,0.9425781246827682,512,0.8082443234110996,512
train,pareto,1701,512,eval,pareto,GT,0.0029740284832585557,203,0.25120408544913303,203,0.8719211822660099,203,0.5915178571428571,203,0.9753694581280788,203,0.8813115763546798,203
train,pareto,1701,512,eval,pareto,NON_GT,0.0051250716042368395,512,0.3567186952903175,512,0.7741210935055278,512,0.46808395364956823,512,0.9414550778274133,512,0.8068229672410894,512
train,pareto,1701,512,eval,psi,ALL,0.005724430946173159,512,0.38485308428797754,512,0.7536132791428827,512,0.43774871649384295,512,0.9364257805864327,512,0.7977203359023406,512
train,pareto,1701,512,eval,psi,GT,0.0027363927840827335,199,0.23616041653045458,199,0.8844221105527639,199,0.5987751256281407,199,0.9849246231155779,199,0.8938442211055276,199
train,pareto,1701,512,eval,psi,NON_GT,0.008421288599916307,492,0.5062446693804433,492,0.6381097557704624,492,0.33759051042976146,492,0.9018292681473058,492,0.7426400531425966,492
train,pareto,1701,512,eval,score,ALL,0.004982028125004799,512,0.3521952437507637,512,0.7768554684356787,512,0.4675537106876163,512,0.9434570309676928,512,0.8080657955719743,512
train,pareto,1701,512,eval,score,GT,0.0029740284832585557,203,0.25120408544913303,203,0.8719211822660099,203,0.5915178571428571,203,0.9753694581280788,203,0.8813115763546798,203
train,pareto,1701,512,eval,score,NON_GT,0.005113639506103392,512,0.3565115609531296,512,0.7738281247438863,512,0.4671821591801404,512,0.9423339841123379,512,0.8066444394019641,512
train,pareto,1701,512,native_grpo,il_sft,ALL,0.008672538548012199,512,1.1634896923787892,512,0.0,512,0.0,512,0.517578125,512,0.0211181640625,512
train,pareto,1701,512,native_grpo,il_sft,GT,0.008672538548012199,512,1.1634896923787892,512,0.0,512,0.0,512,0.517578125,512,0.0211181640625,512
train,pareto,1701,512,native_grpo,pareto,ALL,0.004993460223138246,512,0.924720027784384,512,0.0005859375232830644,512,9.15527380129788e-06,512,0.772656249665306,512,0.03132781981976222,512
train,pareto,1701,512,native_grpo,pareto,GT,0.0029740284832585557,203,0.8821141021005039,203,0.0,203,0.0,203,0.8768472906403941,203,0.039562807881773396,203
train,pareto,1701,512,native_grpo,pareto,NON_GT,0.0051250716042368395,512,0.9259171860145778,512,0.0005859375232830644,512,9.15527380129788e-06,512,0.7711425778288685,512,0.03142852782605132,512
train,pareto,1701,512,native_grpo,psi,ALL,0.005724430946173159,512,0.936103213071815,512,0.0,512,0.0,512,0.753222654981073,512,0.029740905670223583,512
train,pareto,1701,512,native_grpo,psi,GT,0.0027363927840827335,199,0.8764928381646698,199,0.0,199,0.0,199,0.8894472361809045,199,0.03996545226130653,199
train,pareto,1701,512,native_grpo,psi,NON_GT,0.008421288599916307,492,0.9826269520104789,492,0.0,492,0.0,492,0.6810975607817735,492,0.024590320109079283,492
train,pareto,1701,512,native_grpo,score,ALL,0.004982028125004799,512,0.9242174206224415,512,0.0008789062849245965,512,1.3732910701946821e-05,512,0.7729492184269475,512,0.031314086909060276,512
train,pareto,1701,512,native_grpo,score,GT,0.0029740284832585557,203,0.8821141021005039,203,0.0,203,0.0,203,0.8768472906403941,203,0.039562807881773396,203
train,pareto,1701,512,native_grpo,score,NON_GT,0.005113639506103392,512,0.9254145788526354,512,0.0008789062849245965,512,1.3732910701946821e-05,512,0.7714355465905101,512,0.031414794915349376,512
train,pareto,2903,512,eval,il_sft,ALL,0.008697751832904999,512,0.7999817349591467,512,0.5,512,0.284942626953125,512,0.693359375,512,0.520355224609375,512
train,pareto,2903,512,eval,il_sft,GT,0.008697751832904999,512,0.7999817349591467,512,0.5,512,0.284942626953125,512,0.693359375,512,0.520355224609375,512
train,pareto,2903,512,eval,pareto,ALL,0.0048122183480891695,512,0.331125917495076,512,0.8107421869557584,512,0.48906555136459245,512,0.9499023432494141,512,0.8176223749822384,512
train,pareto,2903,512,eval,pareto,GT,0.0029046438225830864,203,0.22504789451036253,203,0.9014778325123153,203,0.6163023399014779,203,0.9605911330049262,203,0.8925492610837439,203
train,pareto,2903,512,eval,pareto,NON_GT,0.004931024364152177,512,0.336461877441829,512,0.8067871089042455,512,0.48425826995622856,512,0.9523437494644895,512,0.8153411860582764,512
train,pareto,2903,512,eval,psi,ALL,0.005496091441159293,512,0.35750853264284854,512,0.7785156227182597,512,0.4653305035253652,512,0.9502929680165835,512,0.8092956530817901,512
train,pareto,2903,512,eval,psi,GT,0.0027082475604018226,199,0.21257754844898855,199,0.914572864321608,199,0.6240577889447236,199,0.9698492462311558,199,0.9017744974874372,199
train,pareto,2903,512,eval,psi,NON_GT,0.008128496860003064,492,0.4805024921642967,492,0.6617886174500474,492,0.36246506579038573,492,0.9183943086886793,492,0.7498777308756849,492
train,pareto,2903,512,eval,score,ALL,0.00480506064625435,512,0.33083262992533363,512,0.8107421869557584,512,0.488497924388912,512,0.9507812495343387,512,0.8175720209763313,512
train,pareto,2903,512,eval,score,GT,0.0029046438225830864,203,0.22504789451036253,203,0.9014778325123153,203,0.6163023399014779,203,0.9605911330049262,203,0.8925492610837439,203
train,pareto,2903,512,eval,score,NON_GT,0.004923866662317359,512,0.3361685898720866,512,0.8067871089042455,512,0.4836906429805481,512,0.9532226557494141,512,0.8152908320523693,512
train,pareto,2903,512,native_grpo,il_sft,ALL,0.008697751832904999,512,1.1705021958332509,512,0.0,512,0.0,512,0.51171875,512,0.019561767578125,512
train,pareto,2903,512,native_grpo,il_sft,GT,0.008697751832904999,512,1.1705021958332509,512,0.0,512,0.0,512,0.51171875,512,0.019561767578125,512
