analysis,split,protocol,left,right,metric,n,mean_difference,median_difference,ci_low,ci_high,log_cluster_ci_low,log_cluster_ci_high,win_fraction,tie_fraction,log_count
teacher:psi:ALL,train,eval,pareto,official_il,Mass64_1p0,512,0.3482391363104398,0.15996094385627657,0.30862382960261814,0.38763540314549805,0.29668311874662073,0.39908948362056773,0.66015625,0.13671875,145
teacher:psi:ALL,train,eval,psi,official_il,native_epsilon_loss,512,-0.015420419873955656,-0.003958610272961306,-0.018009694102928582,-0.012904025714056872,-0.020515894388530107,-0.01082491077639553,0.189453125,0.0,145
teacher:psi:ALL,train,eval,psi,official_il,nearest_teacher_ADE,512,-0.8228497819001575,-0.5644218190244664,-0.9128346526037177,-0.7349669141614406,-0.9893644367502655,-0.6705886976141842,0.166015625,0.0,145
teacher:psi:ALL,train,eval,psi,official_il,Hit64_0p5,512,0.43994140723953024,0.3499999940395355,0.3938464369457506,0.48457275487744483,0.3845714816121856,0.4944770151167322,0.60546875,0.310546875,145
teacher:psi:ALL,train,eval,psi,official_il,Mass64_0p5,512,0.194720460118333,0.07421875,0.15484874867108828,0.23581882591390696,0.14402059588374855,0.23948704753664643,0.625,0.072265625,145
teacher:psi:ALL,train,eval,psi,official_il,Hit64_1p0,512,0.41796875081490725,0.15000000596046448,0.37636352607150914,0.4585949715452443,0.3578146002871238,0.4784760279762516,0.53125,0.451171875,145
teacher:psi:ALL,train,eval,psi,official_il,Mass64_1p0,512,0.3725776680544186,0.20585937914438546,0.32940460311256176,0.41550279663578066,0.3175723552843581,0.42407782419859186,0.6640625,0.1171875,145
teacher:psi:ALL,train,native_grpo,psi,il_sft,native_epsilon_loss,512,-0.016631576721812362,-0.004226148605084745,-0.019613457305172204,-0.01388599613994343,-0.0222416490064775,-0.011483888499282339,0.1953125,0.0,145
teacher:psi:ALL,train,native_grpo,psi,il_sft,nearest_teacher_ADE,512,-0.43378391482490863,-0.16036109566237,-0.4993606148061256,-0.3717940069962412,-0.5612892966263837,-0.31991314014844024,0.279296875,0.0,145
teacher:psi:ALL,train,native_grpo,psi,il_sft,Hit64_0p5,512,-0.0008300781191792339,0.0,-0.0023437499767169356,0.0,-0.0023810154119847738,0.0,0.0,0.99609375,145
teacher:psi:ALL,train,native_grpo,psi,il_sft,Mass64_0p5,512,-1.296997061217553e-05,0.0,-3.662109338620212e-05,0.0,-3.7806245242762245e-05,0.0,0.0,0.99609375,145
teacher:psi:ALL,train,native_grpo,psi,il_sft,Hit64_1p0,512,0.33842773517244495,0.15000000596046448,0.29081420986694867,0.3832519538438646,0.2879987323423836,0.3874481295276098,0.5390625,0.353515625,145
teacher:psi:ALL,train,native_grpo,psi,il_sft,Mass64_1p0,512,0.009687805261819449,0.0078125,0.007155590148352075,0.012222042161386072,0.006633487370787882,0.012703843747918726,0.580078125,0.099609375,145
teacher:psi:ALL,train,native_grpo,psi,score,native_epsilon_loss,512,-0.00031032749471796966,-7.701853792241309e-05,-0.0004289359484269927,-0.00020035724152325053,-0.00041218867858775285,-0.00020453596516872683,0.40625,0.0,145
teacher:psi:ALL,train,native_grpo,psi,score,nearest_teacher_ADE,512,-0.006171854421542257,-0.0024270284132912323,-0.011015328486350834,-0.0013547033859634587,-0.011853383197108061,-0.00040921322841263235,0.470703125,0.0,145
teacher:psi:ALL,train,native_grpo,psi,score,Hit64_0p5,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145
teacher:psi:ALL,train,native_grpo,psi,score,Mass64_0p5,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145
teacher:psi:ALL,train,native_grpo,psi,score,Hit64_1p0,512,0.013671875232830644,0.0,-0.005325927513331406,0.033303222856193325,-0.008349915703791086,0.03900090007612892,0.134765625,0.759765625,145
teacher:psi:ALL,train,native_grpo,psi,score,Mass64_1p0,512,0.000635528587281442,0.0,-0.0003296470371537907,0.0016060447886161457,-0.0003026548062738103,0.0016339075413678598,0.392578125,0.26171875,145
teacher:psi:ALL,train,native_grpo,psi,pareto,native_epsilon_loss,512,-0.0003140925392427121,-7.207967459061911e-05,-0.0004298115492524298,-0.00020372064709636242,-0.00042427456643185925,-0.00020361706305268348,0.40625,0.0,145
teacher:psi:ALL,train,native_grpo,psi,pareto,nearest_teacher_ADE,512,-0.006640338360535018,-0.0029448965599292443,-0.011342828222649459,-0.0016094920591439154,-0.012163655415554872,-0.001094176135045575,0.466796875,0.0,145
teacher:psi:ALL,train,native_grpo,psi,pareto,Hit64_0p5,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145
teacher:psi:ALL,train,native_grpo,psi,pareto,Mass64_0p5,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145
teacher:psi:ALL,train,native_grpo,psi,pareto,Hit64_1p0,512,0.01943359401775524,0.0,0.0003417971602175385,0.04018554723006673,-0.004573562287451134,0.04425356716895427,0.146484375,0.748046875,145
teacher:psi:ALL,train,native_grpo,psi,pareto,Mass64_1p0,512,0.0006690979239465378,0.0,-0.00029911038384398123,0.0016136169621859154,-0.0002468492717392384,0.0016350739335556175,0.392578125,0.265625,145
teacher:psi:ALL,train,native_grpo,il_sft,official_il,native_epsilon_loss,512,0.001211156847856705,0.00025262255866957055,0.0006389070138019349,0.0018021510193706714,0.0005154706636924295,0.001975406475234972,0.599609375,0.0,145
teacher:psi:ALL,train,native_grpo,il_sft,official_il,nearest_teacher_ADE,512,0.01345802086499166,0.011775761842727661,0.0035963781762576425,0.022809128953489882,0.004136198762075899,0.023216628008060503,0.58203125,0.0,145
teacher:psi:ALL,train,native_grpo,il_sft,official_il,Hit64_0p5,512,0.0008300781191792339,0.0,0.0,0.0023437499767169356,0.0,0.0023973630316137624,0.00390625,0.99609375,145
teacher:psi:ALL,train,native_grpo,il_sft,official_il,Mass64_0p5,512,1.296997061217553e-05,0.0,0.0,3.662109338620212e-05,0.0,3.7781199743539976e-05,0.00390625,0.99609375,145
teacher:psi:ALL,train,native_grpo,il_sft,official_il,Hit64_1p0,512,0.009423827839782462,0.0,-0.008251953261788004,0.028175048701086784,-0.009145193898670101,0.02817663924014309,0.080078125,0.83203125,145
teacher:psi:ALL,train,native_grpo,il_sft,official_il,Mass64_1p0,512,0.0006675719946542813,0.0,-0.0003389167882573929,0.0017029571190505524,-0.00038925539524711376,0.001800525880269781,0.224609375,0.564453125,145
teacher:psi:ALL,train,native_grpo,score,official_il,native_epsilon_loss,512,-0.015110092379237685,-0.0035899175579535043,-0.017826647680051485,-0.012691348048805071,-0.02020343345434993,-0.010609510694577998,0.189453125,0.0,145
teacher:psi:ALL,train,native_grpo,score,official_il,nearest_teacher_ADE,512,-0.4141540395383747,-0.14891047775745392,-0.47808176176976747,-0.3533842545675537,-0.5329523272683667,-0.3093720398135952,0.255859375,0.0,145
teacher:psi:ALL,train,native_grpo,score,official_il,Hit64_0p5,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145
teacher:psi:ALL,train,native_grpo,score,official_il,Mass64_0p5,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145
teacher:psi:ALL,train,native_grpo,score,official_il,Hit64_1p0,512,0.3341796877793968,0.0,0.2889624027258833,0.37817626984469827,0.2852317409613131,0.3829825212021066,0.482421875,0.416015625,145
teacher:psi:ALL,train,native_grpo,score,official_il,Mass64_1p0,512,0.009719848669192288,0.0078125,0.007447662407093958,0.012027053861356763,0.007095182397987517,0.01239206810986325,0.576171875,0.125,145
teacher:psi:ALL,train,native_grpo,pareto,official_il,native_epsilon_loss,512,-0.015106327334712944,-0.0035822159431113014,-0.017679747475858435,-0.012676843031350932,-0.02030381541648812,-0.010578136268722383,0.193359375,0.0,145
teacher:psi:ALL,train,native_grpo,pareto,official_il,nearest_teacher_ADE,512,-0.413685555599382,-0.1447606235742569,-0.47560959977097494,-0.3539855592892794,-0.5301501865884654,-0.30431812207566394,0.259765625,0.0,145
teacher:psi:ALL,train,native_grpo,pareto,official_il,Hit64_0p5,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145
teacher:psi:ALL,train,native_grpo,pareto,official_il,Mass64_0p5,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145
teacher:psi:ALL,train,native_grpo,pareto,official_il,Hit64_1p0,512,0.3284179689944722,0.0,0.28486083994066574,0.37309936538586047,0.27812468656129297,0.3768204112474216,0.482421875,0.4140625,145
teacher:psi:ALL,train,native_grpo,pareto,official_il,Mass64_1p0,512,0.009686279332527192,0.0078125,0.007381305738761057,0.011881561289874299,0.006985853456585415,0.012365154270517252,0.572265625,0.125,145
teacher:psi:ALL,train,native_grpo,psi,official_il,native_epsilon_loss,512,-0.015420419873955656,-0.003958610272961306,-0.018225123436260746,-0.012882608429203118,-0.020544306685139953,-0.010570421076188436,0.189453125,0.0,145
teacher:psi:ALL,train,native_grpo,psi,official_il,nearest_teacher_ADE,512,-0.420325893959917,-0.14790169894695282,-0.48307652759334563,-0.35857754858437485,-0.5406597367367901,-0.3116732133195313,0.28125,0.0,145
teacher:psi:ALL,train,native_grpo,psi,official_il,Hit64_0p5,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145
teacher:psi:ALL,train,native_grpo,psi,official_il,Mass64_0p5,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145
teacher:psi:ALL,train,native_grpo,psi,official_il,Hit64_1p0,512,0.3478515630122274,0.15000000596046448,0.3018554692942416,0.3942895511587267,0.29562357937989353,0.3967555601783993,0.513671875,0.37890625,145
teacher:psi:ALL,train,native_grpo,psi,official_il,Mass64_1p0,512,0.01035537725647373,0.0078125,0.00787229544322372,0.012793102306079619,0.007435823513611354,0.013107564582042599,0.5859375,0.1015625,145
teacher:psi:GT,holdout,eval,psi,il_sft,native_epsilon_loss,391,0.0018307432858998191,0.001100124791264534,0.0005778539056801956,0.002952773375834818,0.0004003691755013961,0.0029894656732268165,0.7953964194373402,0.0,260
teacher:psi:GT,holdout,eval,psi,il_sft,nearest_teacher_ADE,1926,0.29370887808091667,0.08928210847079754,0.2654726028012625,0.3231218891068887,0.25626250232491005,0.3361087955604401,0.7466251298026999,0.0,659
teacher:psi:GT,holdout,eval,psi,il_sft,Hit64_0p5,1926,-0.21417445482866043,0.0,-0.23572170301142265,-0.19262720664589825,-0.23933562804727807,-0.19140698061220007,0.05399792315680166,0.6552440290758048,659
teacher:psi:GT,holdout,eval,psi,il_sft,Mass64_0p5,1926,-0.33023835020768433,-0.234375,-0.35090709777388374,-0.3095820758696781,-0.35393612097130894,-0.3070260117386732,0.15628245067497404,0.09501557632398754,659
teacher:psi:GT,holdout,eval,psi,il_sft,Hit64_1p0,1926,-0.11941848390446522,0.0,-0.1357736240913811,-0.10384215991692627,-0.13899307298014194,-0.10152992771746612,0.016095534787123573,0.8364485981308412,659
teacher:psi:GT,holdout,eval,psi,il_sft,Mass64_1p0,1926,-0.23426953530633438,-0.0078125,-0.2518421842549325,-0.21667670609423675,-0.2556216632568327,-0.21488792064540255,0.055036344755970926,0.43821391484942884,659
teacher:psi:GT,holdout,eval,psi,score,native_epsilon_loss,391,0.000677939445079427,0.0003099053574260324,0.0005130194699434113,0.0008470267310711935,0.0005068861166315113,0.0008565618955846294,0.7442455242966752,0.0,260
teacher:psi:GT,holdout,eval,psi,score,nearest_teacher_ADE,1926,0.06431535114548706,0.039412423968315125,0.05879516983113415,0.06979077455926415,0.05783685440166296,0.07129785675093718,0.7554517133956387,0.0,659
teacher:psi:GT,holdout,eval,psi,score,Hit64_0p5,1926,-0.029854620976116304,0.0,-0.0381619937694704,-0.022319574247144317,-0.037887453653160263,-0.02205043522785458,0.02336448598130841,0.9049844236760125,659
teacher:psi:GT,holdout,eval,psi,score,Mass64_0p5,1926,-0.050801531671858774,-0.0078125,-0.05642776885384216,-0.04515491140965732,-0.05697594551945364,-0.04477006324497822,0.16355140186915887,0.3161993769470405,659
teacher:psi:GT,holdout,eval,psi,score,Hit64_1p0,1926,-0.018172377985462097,0.0,-0.02440939771547248,-0.011941848390446522,-0.02509142403295629,-0.01176006219691897,0.01142263759086189,0.9491173416407062,659
teacher:psi:GT,holdout,eval,psi,score,Mass64_1p0,1926,-0.028483579958463137,0.0,-0.032568612895898234,-0.024369949863707163,-0.03278555994241885,-0.024332940582751227,0.09865005192107996,0.5659397715472482,659
teacher:psi:GT,holdout,eval,psi,pareto,native_epsilon_loss,391,0.0006810635803844598,0.00032150541665032506,0.0005241314234553965,0.0008437952340458618,0.0004950772093747395,0.0008713910746010656,0.7365728900255755,0.0,260
teacher:psi:GT,holdout,eval,psi,pareto,nearest_teacher_ADE,1926,0.06373586217260621,0.03920659236609936,0.058454055986708074,0.06899313565696853,0.057482207069124554,0.07079261442750615,0.7487019730010385,0.0,659
teacher:psi:GT,holdout,eval,psi,pareto,Hit64_0p5,1926,-0.03063343717549325,0.0,-0.038681204569055036,-0.023104880581516097,-0.0390219156874191,-0.022326005111499927,0.021806853582554516,0.9055036344755971,659
teacher:psi:GT,holdout,eval,psi,pareto,Mass64_0p5,1926,-0.05007544781931464,-0.0078125,-0.055531623182762196,-0.04489915952751817,-0.055769724395302374,-0.04418811812298897,0.16251298026998962,0.31671858774662515,659
teacher:psi:GT,holdout,eval,psi,pareto,Hit64_1p0,1926,-0.018951194184839044,0.0,-0.025447819314641743,-0.01272066458982347,-0.026163988029583533,-0.012358932967945763,0.011941848390446522,0.9460020768431984,659
teacher:psi:GT,holdout,eval,psi,pareto,Mass64_1p0,1926,-0.027489778037383176,0.0,-0.03165167851116303,-0.023635854750778815,-0.031638651359384734,-0.023366277487844346,0.10124610591900311,0.5680166147455867,659
teacher:psi:GT,holdout,eval,il_sft,official_il,native_epsilon_loss,391,0.00032265766554361654,3.555235161911696e-05,8.895953194589586e-05,0.000586864594957251,0.00010178909294876605,0.0005961001173852283,0.5652173913043478,0.0,260
teacher:psi:GT,holdout,eval,il_sft,official_il,nearest_teacher_ADE,1926,0.018232714500363338,0.005795098841190338,0.013694922558720072,0.023084445147961766,0.013236420404955143,0.02337926452155074,0.555036344755971,0.0,659
teacher:psi:GT,holdout,eval,il_sft,official_il,Hit64_0p5,1926,-0.02232606438213915,0.0,-0.03115264797507788,-0.012980269989615784,-0.03172998475871155,-0.01306644824311491,0.017653167185877467,0.9340602284527518,659
teacher:psi:GT,holdout,eval,il_sft,official_il,Mass64_0p5,1926,-0.03731827622014538,0.0,-0.04715579974688473,-0.027662679289979224,-0.047548342218426895,-0.02750641718569498,0.2232606438213915,0.4205607476635514,659
teacher:psi:GT,holdout,eval,il_sft,official_il,Hit64_1p0,1926,-0.003115264797507788,0.0,-0.007528556593977154,0.0012980269989615785,-0.007293502821516876,0.000847481593680497,0.0036344755970924196,0.9870197300103842,659
teacher:psi:GT,holdout,eval,il_sft,official_il,Mass64_1p0,1926,-0.004433573468328142,0.0,-0.008745558313862927,-2.018026349948042e-05,-0.008611565070689725,-0.0003054893118660814,0.04257528556593977,0.8847352024922118,659
teacher:psi:GT,holdout,eval,score,official_il,native_epsilon_loss,391,0.0014754615063640086,0.0008098141115624458,0.0002473605947447573,0.0024251909785257307,0.00026007941436972275,0.0024639530910173877,0.7544757033248082,0.0,260
teacher:psi:GT,holdout,eval,score,official_il,nearest_teacher_ADE,1926,0.24762624143579295,0.05800963565707207,0.22321647309316398,0.27184837100702663,0.21230814791689648,0.2840253989498019,0.6791277258566978,0.0,659
teacher:psi:GT,holdout,eval,score,official_il,Hit64_0p5,1926,-0.2066458982346833,0.0,-0.22741433021806853,-0.18613707165109034,-0.22911073446114769,-0.1857445537828262,0.033229491173416406,0.6947040498442367,659
teacher:psi:GT,holdout,eval,score,official_il,Mass64_0p5,1926,-0.3167550947559709,-0.1875,-0.3371103890835929,-0.29797812013239877,-0.3390441354463906,-0.29470715245258544,0.12668743509865005,0.13966770508826584,659
teacher:psi:GT,holdout,eval,score,official_il,Hit64_1p0,1926,-0.1043613707165109,0.0,-0.11863966770508827,-0.09008307372793355,-0.12391941700815683,-0.08635363820327195,0.010903426791277258,0.8608515057113187,659
teacher:psi:GT,holdout,eval,score,official_il,Mass64_1p0,1926,-0.21021952881619937,0.0,-0.226681553413811,-0.1931986427505192,-0.23010123860805798,-0.19089994777913674,0.03997923156801662,0.4963655244029076,659
teacher:psi:GT,holdout,eval,pareto,official_il,native_epsilon_loss,391,0.0014723373710589759,0.0008039162494242191,0.0003397119452122233,0.002405486162841002,0.0002617184481171732,0.002475812081695912,0.7544757033248082,0.0,260
teacher:psi:GT,holdout,eval,pareto,official_il,nearest_teacher_ADE,1926,0.2482057304086738,0.05788286775350571,0.22483789587924344,0.2731080589118812,0.21576838828273165,0.2884137358073077,0.6780893042575286,0.0,659
teacher:psi:GT,holdout,eval,pareto,official_il,Hit64_0p5,1926,-0.20586708203530635,0.0,-0.22559709241952233,-0.1856113707165109,-0.2285346680942184,-0.18422265918608396,0.033229491173416406,0.6957424714434061,659
teacher:psi:GT,holdout,eval,pareto,official_il,Mass64_0p5,1926,-0.31748117860851505,-0.1875,-0.33728085653556594,-0.2982191678024403,-0.34182298484340073,-0.2937519681192732,0.12668743509865005,0.13862928348909656,659
teacher:psi:GT,holdout,eval,pareto,official_il,Hit64_1p0,1926,-0.10358255451713395,0.0,-0.11838006230529595,-0.09008307372793355,-0.12250927570156321,-0.08637435934864408,0.010903426791277258,0.8592938733125649,659
teacher:psi:GT,holdout,eval,pareto,official_il,Mass64_1p0,1926,-0.21121333073727933,0.0,-0.22832761390186915,-0.1942979093652648,-0.23158172211668654,-0.19235755079554584,0.03997923156801662,0.4932502596053998,659
teacher:psi:GT,holdout,eval,psi,official_il,native_epsilon_loss,391,0.0021534009514434355,0.0011782636865973473,0.0008789488892279971,0.003203558261136312,0.0008520550370841027,0.0032890093610549774,0.80306905370844,0.0,260
teacher:psi:GT,holdout,eval,psi,official_il,nearest_teacher_ADE,1926,0.31194159258128,0.10394729673862457,0.28263847192832553,0.3387764195605739,0.273865416858948,0.3526428256883201,0.7564901349948079,0.0,659
teacher:psi:GT,holdout,eval,psi,official_il,Hit64_0p5,1926,-0.2365005192107996,0.0,-0.2580542575285566,-0.21521287642782969,-0.25980002876529007,-0.21395971003320682,0.032191069574247146,0.670301142263759,659
teacher:psi:GT,holdout,eval,psi,official_il,Mass64_0p5,1926,-0.3675566264278297,-0.29296875,-0.38746227609034267,-0.3478766103647456,-0.3901623870235529,-0.3448346254214315,0.11526479750778816,0.10020768431983386,659
teacher:psi:GT,holdout,eval,psi,official_il,Hit64_1p0,1926,-0.122533748701973,0.0,-0.1378504672897196,-0.10721703011422637,-0.14259379031737,-0.10424100546726119,0.01142263759086189,0.8416407061266874,659
teacher:psi:GT,holdout,eval,psi,official_il,Mass64_1p0,1926,-0.23870310877466253,-0.0078125,-0.25577246803608517,-0.22135294976635514,-0.25881219927279114,-0.21825940897466456,0.03946002076843198,0.4475597092419522,659
teacher:psi:GT,holdout,native_grpo,psi,il_sft,native_epsilon_loss,391,0.0018307432858998191,0.001100124791264534,0.0004808221876341881,0.002904982130117239,0.00047043683698043577,0.0029270512959012674,0.7953964194373402,0.0,260
teacher:psi:GT,holdout,native_grpo,psi,il_sft,nearest_teacher_ADE,1926,0.15392324010438266,0.05738458037376404,0.13736407587581304,0.1717468562063027,0.13028127421195448,0.18152791736783377,0.7040498442367601,0.0,659
teacher:psi:GT,holdout,native_grpo,psi,il_sft,Hit64_0p5,1926,0.000778816199376947,0.0,-0.00025960539979231567,0.002336448598130841,-0.0002759381898454746,0.002302997750095515,0.001557632398753894,0.9979231568016614,659
teacher:psi:GT,holdout,native_grpo,psi,il_sft,Mass64_0p5,1926,1.2169003115264797e-05,0.0,-4.056334371754932e-06,3.650700934579439e-05,-4.553607771045748e-06,3.519320630811354e-05,0.001557632398753894,0.9979231568016614,659
teacher:psi:GT,holdout,native_grpo,psi,il_sft,Hit64_1p0,1926,-0.22248182762201454,0.0,-0.24247144340602284,-0.2019730010384216,-0.24564190737560535,-0.19902141545612229,0.059190031152647975,0.6256490134994808,659
teacher:psi:GT,holdout,native_grpo,psi,il_sft,Mass64_1p0,1926,-0.01863480010384216,-0.015625,-0.019888207424714435,-0.017361111111111112,-0.01999157078722554,-0.017271446683748082,0.16926272066458983,0.16355140186915887,659
teacher:psi:GT,holdout,native_grpo,psi,score,native_epsilon_loss,391,0.000677939445079427,0.0003099053574260324,0.0005151388819436979,0.0008473506887360686,0.0005040892614536734,0.0008554462789818274,0.7442455242966752,0.0,260
teacher:psi:GT,holdout,native_grpo,psi,score,nearest_teacher_ADE,1926,0.0321951306048831,0.01422087848186493,0.02841528125865499,0.03594873444963467,0.027190069571147023,0.03737643161132117,0.6526479750778816,0.0,659
teacher:psi:GT,holdout,native_grpo,psi,score,Hit64_0p5,1926,0.0,0.0,-0.000778816199376947,0.000778816199376947,-0.0007602828442728741,0.0007700205338809035,0.0005192107995846313,0.9989615784008308,659
teacher:psi:GT,holdout,native_grpo,psi,score,Mass64_0p5,1926,0.0,0.0,-1.2169003115264797e-05,1.2169003115264797e-05,-1.2044091085926704e-05,1.1952115349623946e-05,0.0005192107995846313,0.9989615784008308,659
teacher:psi:GT,holdout,native_grpo,psi,score,Hit64_1p0,1926,-0.037383177570093455,0.0,-0.04698857736240914,-0.027777777777777776,-0.04811361303136953,-0.026910086459260987,0.036344755970924195,0.8686396677050883,659
teacher:psi:GT,holdout,native_grpo,psi,score,Mass64_1p0,1926,-0.0031639408099688473,0.0,-0.0036263629283489096,-0.0026731243509865005,-0.0036232628927179073,-0.0027014540084715887,0.14849428868120457,0.4994807892004154,659
teacher:psi:GT,holdout,native_grpo,psi,pareto,native_epsilon_loss,391,0.0006810635803844598,0.00032150541665032506,0.0005213997173286723,0.0008490668773918427,0.0005112474458810047,0.0008750845059638374,0.7365728900255755,0.0,260
teacher:psi:GT,holdout,native_grpo,psi,pareto,nearest_teacher_ADE,1926,0.032098532071180436,0.013779506087303162,0.028357541167901623,0.03595566194280131,0.026915475440529087,0.037385907864698815,0.652128764278297,0.0,659
teacher:psi:GT,holdout,native_grpo,psi,pareto,Hit64_0p5,1926,0.0,0.0,-0.000778816199376947,0.000778816199376947,-0.0007618080243778568,0.0007676954570506261,0.0005192107995846313,0.9989615784008308,659
teacher:psi:GT,holdout,native_grpo,psi,pareto,Mass64_0p5,1926,0.0,0.0,-1.2169003115264797e-05,1.2169003115264797e-05,-1.1903704472347842e-05,1.1945870945595068e-05,0.0005192107995846313,0.9989615784008308,659
teacher:psi:GT,holdout,native_grpo,psi,pareto,Hit64_1p0,1926,-0.03608515057113188,0.0,-0.045171339563862926,-0.026220145379023882,-0.047349511230585326,-0.025815040293330916,0.0347871235721703,0.8722741433021807,659
teacher:psi:GT,holdout,native_grpo,psi,pareto,Mass64_1p0,1926,-0.0030422507788161993,0.0,-0.0035088306399273105,-0.002575772326064382,-0.0034810694819694676,-0.002606594828697055,0.14849428868120457,0.5062305295950156,659
teacher:psi:GT,holdout,native_grpo,il_sft,official_il,native_epsilon_loss,391,0.00032265766554361654,3.555235161911696e-05,0.00010791747842987482,0.0005919783089545497,8.884977265068844e-05,0.0005731479252834682,0.5652173913043478,0.0,260
teacher:psi:GT,holdout,native_grpo,il_sft,official_il,nearest_teacher_ADE,1926,0.004818244004546668,0.0017226487398147583,0.002111710279963346,0.0076498901713272,0.0020777068057432806,0.007620498463550138,0.5129802699896158,0.0,659
teacher:psi:GT,holdout,native_grpo,il_sft,official_il,Hit64_0p5,1926,-0.00025960539979231567,0.0,-0.000778816199376947,0.0,-0.0008174609899347566,0.0,0.0,0.9994807892004154,659
teacher:psi:GT,holdout,native_grpo,il_sft,official_il,Mass64_0p5,1926,-4.056334371754932e-06,0.0,-1.2169003115264797e-05,0.0,-1.2885181391131283e-05,0.0,0.0,0.9994807892004154,659
teacher:psi:GT,holdout,native_grpo,il_sft,official_il,Hit64_1p0,1926,-0.011163032191069575,0.0,-0.021287642782969886,0.0,-0.022034418798323064,-0.0005273914795011285,0.03946002076843198,0.8992731048805815,659
teacher:psi:GT,holdout,native_grpo,il_sft,official_il,Mass64_1p0,1926,-0.0018699701453790238,0.0,-0.0026731243509865005,-0.001078984942886812,-0.002642225603730286,-0.0010879113116297433,0.2949117341640706,0.3354101765316719,659
teacher:psi:GT,holdout,native_grpo,score,official_il,native_epsilon_loss,391,0.0014754615063640086,0.0008098141115624458,0.00033300645081059426,0.0024073432960669094,0.00031201434913374947,0.002447059263833514,0.7544757033248082,0.0,260
teacher:psi:GT,holdout,native_grpo,score,official_il,nearest_teacher_ADE,1926,0.12654635350404622,0.04590637981891632,0.11193094223366348,0.1418735207043983,0.10662010347918469,0.14838360465743042,0.6926272066458983,0.0,659
teacher:psi:GT,holdout,native_grpo,score,official_il,Hit64_0p5,1926,0.0005192107995846313,0.0,-0.0010384215991692627,0.002596053997923157,-0.0010666808964781217,0.002208371692453898,0.0010384215991692627,0.9984423676012462,659
teacher:psi:GT,holdout,native_grpo,score,official_il,Mass64_0p5,1926,8.112668743509865e-06,0.0,-1.622533748701973e-05,3.245067497403946e-05,-1.6765021459227468e-05,3.5859262171840075e-05,0.0010384215991692627,0.9984423676012462,659
teacher:psi:GT,holdout,native_grpo,score,official_il,Hit64_1p0,1926,-0.19626168224299065,0.0,-0.21754932502596053,-0.17627206645898236,-0.2185759534804173,-0.17450375646155195,0.040498442367601244,0.6879543094496365,659
teacher:psi:GT,holdout,native_grpo,score,official_il,Mass64_1p0,1926,-0.017340829439252338,-0.015625,-0.01865913811007269,-0.01608316296728972,-0.01870898924613684,-0.015940928098531076,0.1801661474558671,0.19937694704049844,659
teacher:psi:GT,holdout,native_grpo,pareto,official_il,native_epsilon_loss,391,0.0014723373710589759,0.0008039162494242191,0.000313226957767912,0.0024176956133569114,0.00032830356329701174,0.002453884159906295,0.7544757033248082,0.0,260
teacher:psi:GT,holdout,native_grpo,pareto,official_il,nearest_teacher_ADE,1926,0.1266429520377489,0.045712411403656006,0.11243881612923286,0.1420620521621417,0.10688763493812091,0.14864153800920407,0.6905503634475597,0.0,659
teacher:psi:GT,holdout,native_grpo,pareto,official_il,Hit64_0p5,1926,0.0005192107995846313,0.0,-0.0010384215991692627,0.002596053997923157,-0.0011062867708445875,0.002399261041075593,0.0010384215991692627,0.9984423676012462,659
teacher:psi:GT,holdout,native_grpo,pareto,official_il,Mass64_0p5,1926,8.112668743509865e-06,0.0,-1.622533748701973e-05,4.056334371754933e-05,-1.68743345448535e-05,3.86599645811826e-05,0.0010384215991692627,0.9984423676012462,659
teacher:psi:GT,holdout,native_grpo,pareto,official_il,Hit64_1p0,1926,-0.19755970924195224,0.0,-0.21754932502596053,-0.17808930425752856,-0.2194189245554581,-0.1765616263389284,0.04153686396677051,0.6848390446521287,659
teacher:psi:GT,holdout,native_grpo,pareto,official_il,Mass64_1p0,1926,-0.017462519470404985,-0.015625,-0.018768963363187955,-0.016148267133956385,-0.018821006761625302,-0.01606052587552881,0.181723779854621,0.19418483904465214,659
teacher:psi:GT,holdout,native_grpo,psi,official_il,native_epsilon_loss,391,0.0021534009514434355,0.0011782636865973473,0.0008308984058770913,0.0032501620349188313,0.0008272700959454003,0.003241578029802857,0.80306905370844,0.0,260
teacher:psi:GT,holdout,native_grpo,psi,official_il,nearest_teacher_ADE,1926,0.15874148410892933,0.06276565790176392,0.14200961139567606,0.1767990211607078,0.13504528136078786,0.18517682201352134,0.7092419522326064,0.0,659
teacher:psi:GT,holdout,native_grpo,psi,official_il,Hit64_0p5,1926,0.0005192107995846313,0.0,-0.0010384215991692627,0.0020768431983385254,-0.001067250104130995,0.002144800883682933,0.001557632398753894,0.9979231568016614,659
