analysis,split,protocol,left,right,metric,n,mean_difference,median_difference,ci_low,ci_high,log_cluster_ci_low,log_cluster_ci_high,win_fraction,tie_fraction,log_count
final512_seed1701,train,eval,psi,il_sft,DAC,512,0.3387451171875,0.0,-0.37841796875,1.0650634765625,-0.6045683950204531,1.3326917060622918,0.041015625,0.9375,145
final512_seed1701,train,eval,psi,il_sft,TTC,512,-1.3763427734375,0.0,-2.33154296875,-0.4913330078125,-2.4046449401634447,-0.47297346482583114,0.017578125,0.90625,145
final512_seed1701,train,eval,psi,il_sft,DDC,512,-0.4119873046875,0.0,-0.7934951782226562,-0.12054443359375,-0.7937421008643183,-0.11751569759500487,0.0,0.978515625,145
final512_seed1701,train,eval,psi,il_sft,Comfort,512,0.2899169921875,0.0,-0.0213623046875,0.7782745361328127,-0.036038355504057026,0.9133284360078043,0.005859375,0.990234375,145
final512_seed1701,train,eval,psi,il_sft,GT_center_distance,512,1.0221950404794669,0.7724810002020743,0.9346686335412551,1.1118968565288236,0.8571828862112627,1.2129715128179952,0.900390625,0.0,145
final512_seed1701,train,eval,psi,il_sft,CRN_policy_shift,512,1.0135980227641994,0.825421154499054,0.93324536325199,1.0981664309250847,0.8393966541369483,1.198245565184137,0.9296875,0.0,145
final512_seed1701,train,eval,psi,score,mean_PDMS,512,0.20718036915967492,0.0,-0.11261591214113326,0.5182647197119601,-0.23918534637378103,0.6646538917054967,0.43359375,0.37890625,145
final512_seed1701,train,eval,psi,score,feasible_rate,512,-0.0020751953125,0.0,-0.00787353515625,0.0035408020019531278,-0.009300775713011388,0.00523731580200169,0.06640625,0.8515625,145
final512_seed1701,train,eval,psi,score,hard_failure_rate,512,-0.00018310546875,0.0,-0.002838134765625,0.00286865234375,-0.0030875867037040783,0.0028650173611111125,0.02734375,0.935546875,145
final512_seed1701,train,eval,psi,score,pairwise_ADE64,512,0.00046532291162293404,0.008244208991527557,-0.0021255030016618546,0.0029041166821116354,-0.003843118919605304,0.00446630281056177,0.658203125,0.0,145
final512_seed1701,train,eval,psi,score,centroid_displacement,512,0.08210284246888477,0.0849248468875885,0.06316844154298451,0.10059936432116956,0.05606304643100681,0.10969424478447191,0.728515625,0.0,145
final512_seed1701,train,eval,psi,score,Spread_AUC,512,0.0004643508145818487,0.007306769490242004,-0.0018000739051785785,0.0026823125175724273,-0.003310308493226721,0.003883610468412414,0.673828125,0.0,145
final512_seed1701,train,eval,psi,score,min_PDMS,512,0.6129654817423219,0.0,-0.01949541393374387,1.3286637115888011,-0.290365976056629,1.5544863331426462,0.41015625,0.427734375,145
final512_seed1701,train,eval,psi,score,max_PDMS,512,0.14086995372938324,0.0,-0.0006674731155559415,0.27473918326578295,-0.016115033451746027,0.28391037113940865,0.3125,0.626953125,145
final512_seed1701,train,eval,psi,score,std_PDMS,512,-0.07735498567884294,0.0,-0.3676629560826558,0.20311118552679108,-0.4302320929537845,0.2606380044932616,0.33203125,0.37890625,145
final512_seed1701,train,eval,psi,score,CVaR25_PDMS,512,0.23488142962847414,0.0,-0.3692621337675705,0.8192214560712742,-0.5362772884421552,1.0706188505610605,0.419921875,0.400390625,145
final512_seed1701,train,eval,psi,score,Hit16,512,-0.00048828125,0.0,-0.00341796875,0.00244140625,-0.0031448192484540985,0.0027076791154060005,0.00390625,0.98828125,145
final512_seed1701,train,eval,psi,score,Hit8,512,-0.0009765625,0.0,-0.0048828125,0.0029296875,-0.005045167059799373,0.002992771554096757,0.005859375,0.98046875,145
final512_seed1701,train,eval,psi,score,no_safe_group,512,-0.0009765625,0.0,-0.00537109375,0.00244140625,-0.005319148936170213,0.002363856042436934,0.005859375,0.990234375,145
final512_seed1701,train,eval,psi,score,EP,512,0.5685927992785379,0.0,0.2626393152106091,0.8644941666897837,0.20646545118195223,0.940658518740878,0.447265625,0.408203125,145
final512_seed1701,train,eval,psi,score,NC,512,-0.067138671875,0.0,-0.2105712890625,0.01220703125,-0.22795589250898643,0.01209124658600889,0.00390625,0.98828125,145
final512_seed1701,train,eval,psi,score,DAC,512,0.08544921875,0.0,-0.1800537109375,0.3326416015625,-0.18843880573332628,0.34461404998338824,0.033203125,0.947265625,145
final512_seed1701,train,eval,psi,score,TTC,512,-0.177001953125,0.0,-0.628662109375,0.2899169921875,-0.7570258637322493,0.35618042212929535,0.02734375,0.9140625,145
final512_seed1701,train,eval,psi,score,DDC,512,-0.0701904296875,0.0,-0.26096343994140625,0.06866455078125,-0.25681340034853667,0.0703309291038045,0.0078125,0.984375,145
final512_seed1701,train,eval,psi,score,Comfort,512,0.042724609375,0.0,-0.030517578125,0.152587890625,-0.040446992872652125,0.19172761301920954,0.00390625,0.9921875,145
final512_seed1701,train,eval,psi,score,GT_center_distance,512,0.0800981151911932,0.08467702445588532,0.06081218985153899,0.09909496937425678,0.05394146402453871,0.10647302596558322,0.728515625,0.0,145
final512_seed1701,train,eval,psi,score,CRN_policy_shift,512,0.08223111153347418,0.0863075852394104,0.0630676030763425,0.10088989152827708,0.055975375162078476,0.10752846334462325,0.734375,0.0,145
final512_seed1701,train,eval,psi,pareto,mean_PDMS,512,0.27655743023791307,0.0,-0.03788960130710265,0.5734413923594534,-0.14250622141781707,0.7158461923344113,0.4375,0.376953125,145
final512_seed1701,train,eval,psi,pareto,feasible_rate,512,-0.000335693359375,0.0,-0.0059814453125,0.00531005859375,-0.0072188155035787325,0.006795860254003552,0.072265625,0.84765625,145
final512_seed1701,train,eval,psi,pareto,hard_failure_rate,512,-0.000274658203125,0.0,-0.0029914855957031247,0.00238037109375,-0.0031093970926122307,0.002551768050620696,0.02734375,0.935546875,145
final512_seed1701,train,eval,psi,pareto,pairwise_ADE64,512,0.0006434189999708906,0.009110629558563232,-0.0019831911093206142,0.0031943845620844517,-0.003407884888497899,0.004516844951068471,0.662109375,0.0,145
final512_seed1701,train,eval,psi,pareto,centroid_displacement,512,0.07845173670648364,0.08407199382781982,0.05884207909311954,0.09800173440453364,0.05230074429935342,0.10549947311058527,0.71484375,0.0,145
final512_seed1701,train,eval,psi,pareto,Spread_AUC,512,0.0006480136944446713,0.008045695722103119,-0.001609412357356632,0.002781685246736743,-0.0030029263985351536,0.004121912577089316,0.67578125,0.0,145
final512_seed1701,train,eval,psi,pareto,min_PDMS,512,0.769087245051125,0.0,0.1045065456089038,1.4877353655574515,-0.12503460092015048,1.6880655933511417,0.4140625,0.423828125,145
final512_seed1701,train,eval,psi,pareto,max_PDMS,512,0.19450705775393978,0.0,0.021360913398394774,0.39827315844222655,0.00959174204377575,0.40472932520596583,0.306640625,0.62890625,145
final512_seed1701,train,eval,psi,pareto,std_PDMS,512,-0.08697712439290542,0.0,-0.3787398320012914,0.20731603028557952,-0.41887706856458795,0.24027240546859488,0.330078125,0.376953125,145
final512_seed1701,train,eval,psi,pareto,CVaR25_PDMS,512,0.27263864422132905,0.0,-0.2825569012930852,0.8248911665112584,-0.5076817873037612,1.0912082022649423,0.421875,0.400390625,145
final512_seed1701,train,eval,psi,pareto,Hit16,512,0.0009765625,0.0,-0.00244140625,0.005859375,-0.00248015873015873,0.005985635359116024,0.00390625,0.990234375,145
final512_seed1701,train,eval,psi,pareto,Hit8,512,0.0,0.0,-0.00439453125,0.005126953125,-0.004438265119678421,0.005030908700454051,0.005859375,0.98046875,145
final512_seed1701,train,eval,psi,pareto,no_safe_group,512,-0.00244140625,0.0,-0.00830078125,0.00146484375,-0.00829921194306177,0.0014852221829325793,0.00390625,0.9921875,145
final512_seed1701,train,eval,psi,pareto,EP,512,0.5514355553767205,0.0,0.25958840873294947,0.8318069283276283,0.20007414964616513,0.9131178985637686,0.44140625,0.41015625,145
final512_seed1701,train,eval,psi,pareto,NC,512,-0.0457763671875,0.0,-0.19989013671875,0.06561279296875,-0.20125409002476122,0.0630052093628649,0.00390625,0.98828125,145
final512_seed1701,train,eval,psi,pareto,DAC,512,0.0732421875,0.0,-0.1678466796875,0.3021240234375,-0.18263434964593905,0.3197343132044035,0.033203125,0.947265625,145
final512_seed1701,train,eval,psi,pareto,TTC,512,0.0152587890625,0.0,-0.421142578125,0.482177734375,-0.4963271127164316,0.5317061732429382,0.033203125,0.91015625,145
final512_seed1701,train,eval,psi,pareto,DDC,512,-0.0762939453125,0.0,-0.28076171875,0.06561279296875,-0.27860408838765616,0.0738701052268415,0.0078125,0.984375,145
final512_seed1701,train,eval,psi,pareto,Comfort,512,0.042724609375,0.0,-0.030517578125,0.146484375,-0.04051681695688225,0.18647823828144217,0.00390625,0.9921875,145
final512_seed1701,train,eval,psi,pareto,GT_center_distance,512,0.07650883314551594,0.08266395683690875,0.05783389658680362,0.09675494005310982,0.05091042519454508,0.10380461278883045,0.71484375,0.0,145
final512_seed1701,train,eval,psi,pareto,CRN_policy_shift,512,0.07867026691383217,0.08352658152580261,0.05977762861839438,0.0983050238708529,0.053776326071188214,0.1046335019215334,0.72265625,0.0,145
final512_seed1701,train,eval,il_sft,official_il,mean_PDMS,512,0.2985740762723647,0.0,-0.3275162265831905,0.9331748477418426,-0.331023112815638,0.9202183930912848,0.3359375,0.314453125,145
final512_seed1701,train,eval,il_sft,official_il,feasible_rate,512,0.00244140625,0.0,-0.004610443115234375,0.010742950439453128,-0.004788418160889957,0.009607980164505316,0.04296875,0.904296875,145
final512_seed1701,train,eval,il_sft,official_il,hard_failure_rate,512,-0.00146484375,0.0,-0.0081787109375,0.004914093017578128,-0.008048608015253953,0.004856267914498294,0.03125,0.94140625,145
final512_seed1701,train,eval,il_sft,official_il,pairwise_ADE64,512,-0.0007661991912755184,-0.0009581483900547028,-0.0017725279891237732,0.00021596704627881993,-0.0022789195570206535,0.0006602846841429265,0.447265625,0.0,145
final512_seed1701,train,eval,il_sft,official_il,centroid_displacement,512,0.2077488838804129,0.17275267094373703,0.1956113690989696,0.2196521691656926,0.19291312973134553,0.22438293113452343,1.0,0.0,145
final512_seed1701,train,eval,il_sft,official_il,Spread_AUC,512,-0.0009492930075793993,-0.0010626204311847687,-0.0018238652241961972,-4.688684639404451e-05,-0.0022482969571019514,0.00029378288239240657,0.443359375,0.0,145
final512_seed1701,train,eval,il_sft,official_il,min_PDMS,512,-0.13178777291943064,0.0,-1.2041916945494584,0.9662292595706525,-1.3468013470285913,1.0290156401983221,0.326171875,0.33984375,145
final512_seed1701,train,eval,il_sft,official_il,max_PDMS,512,0.03225582648894965,0.0,-0.1322086590966169,0.17261499169034655,-0.11970276806921182,0.16870859860726672,0.283203125,0.388671875,145
final512_seed1701,train,eval,il_sft,official_il,std_PDMS,512,0.05517781187079568,0.0,-0.4037241864013786,0.5256192189382932,-0.444753910108196,0.5960439224513868,0.2421875,0.314453125,145
final512_seed1701,train,eval,il_sft,official_il,CVaR25_PDMS,512,0.06303811921855312,0.0,-0.9667786396492264,1.0386444569428117,-1.1055284059497237,1.078261444430612,0.33203125,0.330078125,145
final512_seed1701,train,eval,il_sft,official_il,Hit16,512,-0.013671875,0.0,-0.0400390625,0.012219238281250044,-0.03853775062656641,0.010173171095587468,0.1015625,0.79296875,145
final512_seed1701,train,eval,il_sft,official_il,Hit8,512,0.012939453125,0.0,-0.010748291015624998,0.037841796875,-0.009884558920687724,0.03489937980450308,0.171875,0.70703125,145
final512_seed1701,train,eval,il_sft,official_il,no_safe_group,512,0.00048828125,0.0,-0.00244140625,0.00341796875,-0.0026595744680851063,0.003225880847518153,0.00390625,0.994140625,145
final512_seed1701,train,eval,il_sft,official_il,EP,512,0.3560314823260783,0.0,-0.25945904761567073,1.0104151058069604,-0.23828718908973986,0.9870519044135312,0.32421875,0.337890625,145
final512_seed1701,train,eval,il_sft,official_il,NC,512,0.09307861328125,0.0,0.0,0.24871826171875,0.0,0.2468142200083704,0.00390625,0.99609375,145
final512_seed1701,train,eval,il_sft,official_il,DAC,512,-0.0396728515625,0.0,-0.6470489501953125,0.5828857421875,-0.6497703649081868,0.6473659637156648,0.0234375,0.9453125,145
final512_seed1701,train,eval,il_sft,official_il,TTC,512,0.28076171875,0.0,-0.13130187988281247,0.7354736328125,-0.09627388540926318,0.7177749324292001,0.017578125,0.96484375,145
final512_seed1701,train,eval,il_sft,official_il,DDC,512,0.04730224609375,0.0,-0.0274658203125,0.1495361328125,-0.02419846538716542,0.14811709911354856,0.005859375,0.990234375,145
final512_seed1701,train,eval,il_sft,official_il,Comfort,512,0.1190185546875,0.0,-0.1373291015625,0.494384765625,-0.13316761363636365,0.519154614325069,0.001953125,0.99609375,145
final512_seed1701,train,eval,il_sft,official_il,GT_center_distance,512,-0.07313408018011955,-0.05739964485712254,-0.08807335778040286,-0.05804279020195247,-0.09104745617448999,-0.05530556686782362,0.32421875,0.0,145
final512_seed1701,train,eval,il_sft,official_il,CRN_policy_shift,512,0.2087178060755832,0.1730530858039856,0.1971005957115267,0.22123712005795823,0.19427737621489624,0.2250529289100404,1.0,0.0,145
final512_seed1701,train,eval,score,official_il,mean_PDMS,512,3.0223416976692357,1.5815455725057888,2.124376270883924,3.951291533433137,1.8863582094770797,4.150128816681188,0.611328125,0.306640625,145
final512_seed1701,train,eval,score,official_il,feasible_rate,512,-0.0115966796875,0.0,-0.023651885986328124,9.231567382812778e-05,-0.02472412750776212,0.001074574714880578,0.044921875,0.845703125,145
final512_seed1701,train,eval,score,official_il,hard_failure_rate,512,-0.003204345703125,0.0,-0.011750030517578124,0.004730224609375,-0.011959171259380862,0.005356728193200235,0.029296875,0.935546875,145
final512_seed1701,train,eval,score,official_il,pairwise_ADE64,512,0.1332433310089982,0.10035467892885208,0.12492627255960542,0.1413154767391461,0.12140588260060613,0.14561494418499063,0.99609375,0.0,145
final512_seed1701,train,eval,score,official_il,centroid_displacement,512,1.1355712855802267,0.914288729429245,1.0528865189005956,1.2211591388369925,0.9717761728522089,1.3108854489962463,1.0,0.0,145
final512_seed1701,train,eval,score,official_il,Spread_AUC,512,0.11308433516751393,0.08302285894751549,0.10610664828445807,0.1204908607892321,0.10295197916702029,0.12356756839193726,0.99609375,0.0,145
final512_seed1701,train,eval,score,official_il,min_PDMS,512,1.1845385256527936,1.2238749831215898,-0.35876491927804677,2.727750269070912,-0.41719828307291523,2.6673443563388064,0.5859375,0.32421875,145
final512_seed1701,train,eval,score,official_il,max_PDMS,512,3.2180361655996825,1.702235886442466,2.6670024200579867,3.792987304421751,2.365241234390184,3.9636084205133755,0.603515625,0.388671875,145
final512_seed1701,train,eval,score,official_il,std_PDMS,512,0.6976765877240912,0.0,0.08831440919727547,1.3320365823533211,0.11545543799206738,1.2823675598211324,0.46484375,0.306640625,145
final512_seed1701,train,eval,score,official_il,CVaR25_PDMS,512,2.0769909947870566,1.3982305582911394,0.7097498679706026,3.4518433272212348,0.5959976145798406,3.4363633316508286,0.587890625,0.318359375,145
final512_seed1701,train,eval,score,official_il,Hit16,512,0.30029296875,0.0,0.26219482421875,0.33837890625,0.2398516866062505,0.36059552019246793,0.376953125,0.615234375,145
final512_seed1701,train,eval,score,official_il,Hit8,512,0.343994140625,0.0,0.306390380859375,0.3818359375,0.282831115457381,0.404541737546203,0.49609375,0.494140625,145
final512_seed1701,train,eval,score,official_il,no_safe_group,512,0.00244140625,0.0,-0.00439453125,0.01025390625,-0.0050380291005291,0.012670565302144249,0.009765625,0.984375,145
final512_seed1701,train,eval,score,official_il,EP,512,7.668556286963408,4.262288887461956,6.541727477744941,8.819345885833558,6.065185195168184,9.137886581106764,0.63671875,0.330078125,145
final512_seed1701,train,eval,score,official_il,NC,512,-0.02288818359375,0.0,-0.41656494140625,0.25482177734375,-0.39650721856725146,0.29260487016767595,0.005859375,0.990234375,145
final512_seed1701,train,eval,score,official_il,DAC,512,0.213623046875,0.0,-0.4944610595703125,0.9308624267578127,-0.5470647098741411,1.0382723213079543,0.029296875,0.9453125,145
final512_seed1701,train,eval,score,official_il,TTC,512,-0.9185791015625,0.0,-1.800689697265625,-0.0823974609375,-1.819135905819939,-0.051394919353922354,0.015625,0.916015625,145
final512_seed1701,train,eval,score,official_il,DDC,512,-0.29449462890625,0.0,-0.543212890625,-0.09613037109375,-0.5686615523475379,-0.0715726040166492,0.0,0.978515625,145
final512_seed1701,train,eval,score,official_il,Comfort,512,0.3662109375,0.0,-0.0030517578125,0.8547210693359384,-0.006250313126252505,0.9637151692494134,0.005859375,0.9921875,145
final512_seed1701,train,eval,score,official_il,GT_center_distance,512,0.8689628451081539,0.6282593444165732,0.7828876880937823,0.9555750876133199,0.700212158104147,1.051283154369863,0.8359375,0.0,145
final512_seed1701,train,eval,score,official_il,CRN_policy_shift,512,1.1400847173063084,0.9151421785354614,1.061420646015904,1.223516333767111,0.970376978492116,1.317483918934036,1.0,0.0,145
final512_seed1701,train,eval,pareto,official_il,mean_PDMS,512,2.9529646365909974,1.5827948377111127,2.0310514585568193,3.894194765453756,1.8282225934948635,4.057778367062266,0.61328125,0.3046875,145
final512_seed1701,train,eval,pareto,official_il,feasible_rate,512,-0.013336181640625,0.0,-0.02545318603515625,-0.000823974609375,-0.026447256060697658,-0.0003222623503196369,0.044921875,0.84375,145
final512_seed1701,train,eval,pareto,official_il,hard_failure_rate,512,-0.00311279296875,0.0,-0.0111083984375,0.005005645751953128,-0.012742321819400926,0.006234642378356691,0.029296875,0.935546875,145
final512_seed1701,train,eval,pareto,official_il,pairwise_ADE64,512,0.13306523492065025,0.10127925127744675,0.1250923919786146,0.14137192535436044,0.12099854577690362,0.14503677544007976,0.99609375,0.0,145
final512_seed1701,train,eval,pareto,official_il,centroid_displacement,512,1.1392223913426278,0.9149889647960663,1.059773878816486,1.2227592363336954,0.9649286515252898,1.308561714850797,1.0,0.0,145
final512_seed1701,train,eval,pareto,official_il,Spread_AUC,512,0.1129006722876511,0.08310205116868019,0.10565855235645358,0.12033073486281864,0.10245104651366634,0.12332121352290014,0.99609375,0.0,145
final512_seed1701,train,eval,pareto,official_il,min_PDMS,512,1.0284167623439904,1.2180287747280687,-0.5205512403924727,2.55904404686951,-0.5864874010726377,2.5594994737580126,0.583984375,0.322265625,145
final512_seed1701,train,eval,pareto,official_il,max_PDMS,512,3.164399061575126,1.6919734499745118,2.5840977332391866,3.741235549482744,2.34161788796393,3.9849981281896443,0.603515625,0.388671875,145
final512_seed1701,train,eval,pareto,official_il,std_PDMS,512,0.7072987264381537,0.0,0.09425923278696223,1.3538676953441995,0.12532505599408722,1.303310458943149,0.46484375,0.3046875,145
final512_seed1701,train,eval,pareto,official_il,CVaR25_PDMS,512,2.0392337801942015,1.3473798256542935,0.6415692215404531,3.438335148697045,0.48409045970297937,3.4221957665080756,0.587890625,0.31640625,145
final512_seed1701,train,eval,pareto,official_il,Hit16,512,0.298828125,0.0,0.26171875,0.33740234375,0.23976099543092322,0.35869755911517925,0.376953125,0.615234375,145
final512_seed1701,train,eval,pareto,official_il,Hit8,512,0.343017578125,0.0,0.304931640625,0.382568359375,0.283035117784724,0.4033443991307293,0.49609375,0.494140625,145
final512_seed1701,train,eval,pareto,official_il,no_safe_group,512,0.00390625,0.0,-0.003430175781249996,0.0126953125,-0.004405882531478719,0.015151515151515152,0.009765625,0.984375,145
final512_seed1701,train,eval,pareto,official_il,EP,512,7.685713530865225,4.263503068028747,6.525209862367705,8.834867433803193,6.085272844873894,9.219883664952821,0.63671875,0.330078125,145
final512_seed1701,train,eval,pareto,official_il,NC,512,-0.04425048828125,0.0,-0.4547119140625,0.25333404541015636,-0.46058508694790556,0.27677139703054615,0.005859375,0.990234375,145
final512_seed1701,train,eval,pareto,official_il,DAC,512,0.225830078125,0.0,-0.4730987548828125,0.9339141845703127,-0.5539165866558629,1.0634742732200924,0.029296875,0.9453125,145
final512_seed1701,train,eval,pareto,official_il,TTC,512,-1.11083984375,0.0,-2.0569610595703125,-0.213623046875,-2.0588756906872336,-0.14386092902937284,0.015625,0.9140625,145
final512_seed1701,train,eval,pareto,official_il,DDC,512,-0.28839111328125,0.0,-0.52642822265625,-0.09914398193359361,-0.5628590817499042,-0.07192430236573681,0.0,0.978515625,145
final512_seed1701,train,eval,pareto,official_il,Comfort,512,0.3662109375,0.0,-0.0030517578125,0.8850860595703127,-0.006079766536964981,0.9651774710764588,0.005859375,0.9921875,145
final512_seed1701,train,eval,pareto,official_il,GT_center_distance,512,0.8725521271538312,0.6486069755034397,0.784293380022759,0.9632849972240717,0.704446906651671,1.0649108244387937,0.837890625,0.0,145
final512_seed1701,train,eval,pareto,official_il,CRN_policy_shift,512,1.1436455619259505,0.9178177118301392,1.0595562164071453,1.2295736232605123,0.9794551789032102,1.3251894020684944,1.0,0.0,145
final512_seed1701,train,eval,psi,official_il,mean_PDMS,512,3.2295220668289106,1.6222485773725168,2.2299724067106284,4.262792993091128,1.9300174049196301,4.622143035124773,0.609375,0.3046875,145
final512_seed1701,train,eval,psi,official_il,feasible_rate,512,-0.013671875,0.0,-0.027679443359375,-5.79833984374889e-05,-0.02922490330520394,0.0019108458909749986,0.05078125,0.83984375,145
final512_seed1701,train,eval,psi,official_il,hard_failure_rate,512,-0.003387451171875,0.0,-0.012542724609375,0.005524444580078128,-0.01401566044320363,0.0072174860243116425,0.033203125,0.931640625,145
final512_seed1701,train,eval,psi,official_il,pairwise_ADE64,512,0.13370865392062115,0.11321824789047241,0.1274375757240705,0.14022719003314704,0.12473717506216213,0.14271783097235846,0.99609375,0.0,145
final512_seed1701,train,eval,psi,official_il,centroid_displacement,512,1.2176741280491115,1.000572293996811,1.1354246601315026,1.2993629426488043,1.0453041905171128,1.397757793139549,1.0,0.0,145
final512_seed1701,train,eval,psi,official_il,Spread_AUC,512,0.11354868598209578,0.09540804475545883,0.10802969246042267,0.1190413545701631,0.10588920783676802,0.12117097340115851,0.99609375,0.0,145
final512_seed1701,train,eval,psi,official_il,min_PDMS,512,1.797504007395116,1.254720474030286,0.18082314451236126,3.4157835403833903,-0.12248545671119915,3.676752215478977,0.578125,0.318359375,145
final512_seed1701,train,eval,psi,official_il,max_PDMS,512,3.358906119329066,1.87319017962691,2.80499301978082,3.9523700294632467,2.487897482526215,4.175486866165748,0.599609375,0.392578125,145
final512_seed1701,train,eval,psi,official_il,std_PDMS,512,0.6203216020452483,0.0,-0.05723499209986594,1.313530889061016,-0.058304910141021765,1.3436156566891333,0.453125,0.3046875,145
final512_seed1701,train,eval,psi,official_il,CVaR25_PDMS,512,2.311872424415531,1.423405627811107,0.6926253118962791,3.786897421861276,0.4517051620539067,4.189147054218701,0.5859375,0.310546875,145
final512_seed1701,train,eval,psi,official_il,Hit16,512,0.2998046875,0.0,0.26318359375,0.33790283203125004,0.23985782657657656,0.3645858325335892,0.376953125,0.61328125,145
final512_seed1701,train,eval,psi,official_il,Hit8,512,0.343017578125,0.0,0.305169677734375,0.381353759765625,0.2825852272727273,0.4046256222304928,0.494140625,0.494140625,145
final512_seed1701,train,eval,psi,official_il,no_safe_group,512,0.00146484375,0.0,-0.00537109375,0.00927734375,-0.006386287631457298,0.01178302853386947,0.0078125,0.986328125,145
final512_seed1701,train,eval,psi,official_il,EP,512,8.237149086241946,4.579815523033403,7.071288512914035,9.432389307184714,6.418989933838982,9.948893383861233,0.63671875,0.328125,145
final512_seed1701,train,eval,psi,official_il,NC,512,-0.09002685546875,0.0,-0.4730224609375,0.2166748046875,-0.4865380141569603,0.24391738597437645,0.005859375,0.986328125,145
final512_seed1701,train,eval,psi,official_il,DAC,512,0.299072265625,0.0,-0.47607421875,1.116943359375,-0.5820722468588322,1.3154155227706283,0.029296875,0.9453125,145
final512_seed1701,train,eval,psi,official_il,TTC,512,-1.0955810546875,0.0,-2.1057891845703125,-0.16471862792968722,-2.303161098214779,-0.11574513852679344,0.01953125,0.90625,145
final512_seed1701,train,eval,psi,official_il,DDC,512,-0.36468505859375,0.0,-0.7371139526367188,-0.0885009765625,-0.7588995083079236,-0.07191040192200313,0.0,0.978515625,145
final512_seed1701,train,eval,psi,official_il,Comfort,512,0.408935546875,0.0,-0.0152587890625,1.0041046142578127,-0.030698956673576413,1.12747102183821,0.005859375,0.9921875,145
final512_seed1701,train,eval,psi,official_il,GT_center_distance,512,0.9490609602993472,0.7136281475087385,0.8625230622718472,1.0382347345287852,0.7782143219902131,1.140002345960586,0.87890625,0.0,145
final512_seed1701,train,eval,psi,official_il,CRN_policy_shift,512,1.2223158288397826,1.002335786819458,1.1405409131890338,1.3071586550035135,1.0539924805554952,1.4158356478715235,1.0,0.0,145
final512_seed1701,train,native_grpo,psi,il_sft,mean_PDMS,512,0.7643115274517779,0.398806769538524,0.09212833584728392,1.4516429958662187,-0.3825857845298905,1.9915920442306476,0.546875,0.00390625,145
final512_seed1701,train,native_grpo,psi,il_sft,feasible_rate,512,-0.03955078125,-0.015625,-0.04846343994140625,-0.030332946777343744,-0.05214571417560153,-0.026234891879333047,0.283203125,0.197265625,145
final512_seed1701,train,native_grpo,psi,il_sft,hard_failure_rate,512,0.00408935546875,0.0,-0.0029304504394531247,0.010774230957031256,-0.008065126223944254,0.015661991003787883,0.376953125,0.353515625,145
final512_seed1701,train,native_grpo,psi,il_sft,pairwise_ADE64,512,0.07109571946784854,0.05960547924041748,0.06776294487062842,0.07470695590600371,0.06624568327760182,0.07575860453830899,0.998046875,0.0,145
final512_seed1701,train,native_grpo,psi,il_sft,centroid_displacement,512,1.01142644461288,0.8347030654549599,0.928536515955875,1.0961618198814904,0.844997832531883,1.1917762383866366,0.919921875,0.0,145
final512_seed1701,train,native_grpo,psi,il_sft,Spread_AUC,512,0.059656651923432946,0.05002737045288086,0.05674149601254612,0.06263217909145169,0.055582228563723135,0.0635786136498395,0.99609375,0.0,145
final512_seed1701,train,native_grpo,psi,il_sft,min_PDMS,512,-2.2759297321010568,0.0,-3.3864034464687167,-1.270722607601779,-3.5518139081945534,-1.1038522911334727,0.244140625,0.416015625,145
final512_seed1701,train,native_grpo,psi,il_sft,max_PDMS,512,2.0951983180708624,0.32656328615495767,1.7234290914913764,2.4829950482111522,1.5881198285548421,2.632770342074904,0.541015625,0.4375,145
final512_seed1701,train,native_grpo,psi,il_sft,std_PDMS,512,2.1774813657787035,1.2041926978261195,1.7515645258991106,2.6260177938313674,1.6535947589909654,2.714144574949474,0.69140625,0.0,145
final512_seed1701,train,native_grpo,psi,il_sft,CVaR25_PDMS,512,-2.3852521666447397,0.0,-3.389275621823199,-1.391158705720483,-3.70033193471855,-1.144918958407537,0.33984375,0.1953125,145
final512_seed1701,train,native_grpo,psi,il_sft,Hit16,512,0.076171875,0.0,0.05908203125,0.09375,0.05437211567765249,0.10260836884889103,0.177734375,0.814453125,145
final512_seed1701,train,native_grpo,psi,il_sft,Hit8,512,0.13134765625,0.0,0.11328125,0.151611328125,0.10313031335794755,0.16100982829857247,0.390625,0.580078125,145
final512_seed1701,train,native_grpo,psi,il_sft,no_safe_group,512,-0.001953125,0.0,-0.00634765625,0.001953125,-0.005064620151737586,0.000946969696969697,0.009765625,0.9765625,145
final512_seed1701,train,native_grpo,psi,il_sft,EP,512,5.3401702921994,2.9783610742237556,4.48824242673693,6.225487275966158,3.8534122778450155,6.771294168544121,0.6640625,0.07421875,145
final512_seed1701,train,native_grpo,psi,il_sft,NC,512,-1.65863037109375,0.0,-2.1179580688476562,-1.17340087890625,-2.2992080765518264,-1.114202993045206,0.107421875,0.568359375,145
final512_seed1701,train,native_grpo,psi,il_sft,DAC,512,1.092529296875,0.0,0.616455078125,1.6022491455078127,0.2824848653070442,2.070540848359827,0.234375,0.61328125,145
final512_seed1701,train,native_grpo,psi,il_sft,TTC,512,-4.1473388671875,0.0,-4.9317169189453125,-3.4025573730468746,-5.2898232334863,-3.0906751042307907,0.185546875,0.34375,145
final512_seed1701,train,native_grpo,psi,il_sft,DDC,512,-0.9521484375,0.0,-1.2908935546875,-0.63629150390625,-1.7592835852999018,-0.28517453496157424,0.0703125,0.75390625,145
