split,method,token,native_epsilon_loss,Hit64_0p5,nearest_teacher_ADE,target_set
holdout,official_il,e15983da12955abf,,0.0,1.469238519668579,common_PSI_non_GT
holdout,official_il,e165b9b4eb5f5cf4,,0.0,1.7163686752319336,common_PSI_non_GT
holdout,official_il,e187fa86811b507b,,0.0,3.0445841550827026,common_PSI_non_GT
holdout,official_il,e18dcf6d661f5d1a,,0.0,3.5081767425478034,common_PSI_non_GT
holdout,official_il,e1985802897554ec,,0.0,2.380981683731079,common_PSI_non_GT
holdout,official_il,e1a7eae859335c0f,,0.0,0.6792119145393372,common_PSI_non_GT
holdout,official_il,e1b0455379fd5adf,,0.0,0.9936995506286621,common_PSI_non_GT
holdout,official_il,e1b339d45b635f03,0.005529192474868952,0.0,1.140255923986846,common_PSI_non_GT
holdout,official_il,e1b79d24ef0d57c8,,0.0,2.405318021774292,common_PSI_non_GT
holdout,official_il,e1ce0d190d485b49,,1.0,0.31531986594200134,common_PSI_non_GT
holdout,official_il,e1e2404d61625c28,0.0038150236941874027,0.0,0.7576121687889099,common_PSI_non_GT
holdout,official_il,e1ee982450c85213,,1.0,0.1996173858642578,common_PSI_non_GT
holdout,official_il,e1f1695cf0c9556b,,0.0,0.6927158236503601,common_PSI_non_GT
holdout,official_il,e1f23d95dc3e52f2,,0.0,1.0853016376495361,common_PSI_non_GT
holdout,official_il,e1ff089d5df15aa1,,0.0,0.6071478724479675,common_PSI_non_GT
holdout,official_il,e20b77b0ed075fb6,0.0600840300321579,0.0,3.5627849102020264,common_PSI_non_GT
holdout,official_il,e20db842c987530f,0.021960251033306122,0.0,1.579699993133545,common_PSI_non_GT
holdout,official_il,e232108230b85dd7,,0.0,1.5252011716365814,common_PSI_non_GT
holdout,official_il,e237a275148a55d2,0.009068421088159084,1.0,0.3920697867870331,common_PSI_non_GT
holdout,official_il,e23c2b304ee35561,,0.0,2.9110643591887992,common_PSI_non_GT
holdout,official_il,e23cc548b4e55f42,0.021852055564522743,1.0,0.46645212173461914,common_PSI_non_GT
holdout,official_il,e25abac925c858af,,0.0,0.7299598455429077,common_PSI_non_GT
holdout,official_il,e272049a5c95586f,,0.0,2.659421920776367,common_PSI_non_GT
holdout,official_il,e278719882865882,,1.0,0.13743402063846588,common_PSI_non_GT
holdout,official_il,e2792056c3e25456,0.006263368763029575,1.0,0.33877623081207275,common_PSI_non_GT
holdout,official_il,e287708ebac0541b,,0.0,1.2204253673553467,common_PSI_non_GT
holdout,official_il,e29657fffc1f5a07,,0.0,1.0100788176059723,common_PSI_non_GT
holdout,official_il,e2b4a566e4d056c8,,0.0,1.0507762432098389,common_PSI_non_GT
holdout,official_il,e2e5ce5285985ccc,,0.0,1.5118767023086548,common_PSI_non_GT
holdout,official_il,e2eac20f3b60591b,,0.0,1.3738865852355957,common_PSI_non_GT
holdout,official_il,e2ebc2a9feae5ad1,0.0019347022437245093,0.0,0.8510900588660952,common_PSI_non_GT
holdout,official_il,e2f005a68443572a,,0.0,3.4075772762298584,common_PSI_non_GT
holdout,official_il,e32bbcf9a96254d1,,0.0,1.757723867893219,common_PSI_non_GT
holdout,official_il,e32fb589cfc952f5,,1.0,0.11331342905759811,common_PSI_non_GT
holdout,official_il,e3373197967d5391,,1.0,0.4827929139137268,common_PSI_non_GT
holdout,official_il,e34a1f5fb71c54da,,0.0,1.2050176858901978,common_PSI_non_GT
holdout,official_il,e34f51206f0e53db,,0.0,2.2814035415649414,common_PSI_non_GT
holdout,official_il,e35eeea8d5b6538f,,1.0,0.4363001883029938,common_PSI_non_GT
holdout,official_il,e396e259dd3258ed,,0.0,2.1948779821395874,common_PSI_non_GT
holdout,official_il,e3a32f5d86805688,,0.0,2.6946234703063965,common_PSI_non_GT
holdout,official_il,e3ae059c3b8f5c17,,1.0,0.2312704175710678,common_PSI_non_GT
holdout,official_il,e3b03e5c29cc5d5f,,0.0,1.2752050757408142,common_PSI_non_GT
holdout,official_il,e3c0f2ed04b75aec,,1.0,0.28739576786756516,common_PSI_non_GT
holdout,official_il,e3da0e20e0b556fc,,0.0,1.0408562421798706,common_PSI_non_GT
holdout,official_il,e3e82edad0aa592a,,0.0,1.0600565671920776,common_PSI_non_GT
holdout,official_il,e4069283cdaf5208,,0.0,1.1502697467803955,common_PSI_non_GT
holdout,official_il,e40b2d22410e51bb,,0.0,1.9838732481002808,common_PSI_non_GT
holdout,official_il,e40e952c41075775,0.015181012451648712,0.0,1.1661726236343384,common_PSI_non_GT
holdout,official_il,e42cd6046ddc5384,,0.0,1.588492512702942,common_PSI_non_GT
holdout,official_il,e42e17021b6c5858,,1.0,0.3232212960720062,common_PSI_non_GT
holdout,official_il,e46661aa479f5570,,0.0,1.29282808303833,common_PSI_non_GT
holdout,official_il,e4729c5f4e995d3c,0.0074378689751029015,0.0,1.4069796800613403,common_PSI_non_GT
holdout,official_il,e47d448a999b5595,0.005412595346570015,0.0,1.281578540802002,common_PSI_non_GT
holdout,official_il,e47dc9b07dd857a3,,0.0,0.6104012131690979,common_PSI_non_GT
holdout,official_il,e480e93fad7058e3,,0.0,2.328000068664551,common_PSI_non_GT
holdout,official_il,e490256610fd5c61,,0.5,0.7037705481052399,common_PSI_non_GT
holdout,official_il,e4bc6fc5aeb15a9b,,0.0,1.666634440422058,common_PSI_non_GT
holdout,official_il,e4cb371bfd685084,,0.0,1.6084603071212769,common_PSI_non_GT
holdout,official_il,e4d47d1bdd415b3b,,0.0,0.7202640771865845,common_PSI_non_GT
holdout,official_il,e4d65361fe185afb,,0.0,2.048318386077881,common_PSI_non_GT
holdout,official_il,e4e084120a4b569c,,0.0,3.9910168647766113,common_PSI_non_GT
holdout,official_il,e4e92cd6c63e5a44,,0.0,1.1901665925979614,common_PSI_non_GT
holdout,official_il,e4eb137df1c65809,0.03980679786764085,0.5,0.4696730673313141,common_PSI_non_GT
holdout,official_il,e4fa76c7a274526b,,0.5,0.5943600237369537,common_PSI_non_GT
holdout,official_il,e4fda5ede9c657f1,,1.0,0.35727059841156006,common_PSI_non_GT
holdout,official_il,e507137489f85215,,0.0,2.143946886062622,common_PSI_non_GT
holdout,official_il,e508f3f1c86b5b5d,,0.0,2.7974328994750977,common_PSI_non_GT
holdout,official_il,e5090b371dca502d,0.2838321328163147,0.0,3.949049472808838,common_PSI_non_GT
holdout,official_il,e50a35a68ba75a5f,,0.0,4.323578834533691,common_PSI_non_GT
holdout,official_il,e51107ef55c55041,,0.0,2.9344582557678223,common_PSI_non_GT
holdout,official_il,e514c60204f9553e,,0.0,1.1157646179199219,common_PSI_non_GT
holdout,official_il,e522cb132d57506a,,0.699999988079071,0.666036918466919,common_PSI_non_GT
holdout,official_il,e5252540acf451a5,0.00748671218752861,0.0,0.6779119372367859,common_PSI_non_GT
holdout,official_il,e536a7424867539d,,0.5,0.5593013279139996,common_PSI_non_GT
holdout,official_il,e538c4e2bb155e78,,0.0,2.0631015300750732,common_PSI_non_GT
holdout,official_il,e554e06e8dbc573b,,0.0,3.2640740871429443,common_PSI_non_GT
holdout,official_il,e55ecf900bd05f47,,0.0,3.6948795318603516,common_PSI_non_GT
holdout,official_il,e561c3bbc4a851cb,,0.0,0.9853351712226868,common_PSI_non_GT
holdout,official_il,e56e707a3a34598d,,0.0,2.8330211639404297,common_PSI_non_GT
holdout,official_il,e56f3b0fe6d45e00,,0.0,2.8683228310861466,common_PSI_non_GT
holdout,official_il,e58b096c8cb359e4,0.024011005996726453,0.5,0.6150329411029816,common_PSI_non_GT
holdout,official_il,e58d82687c9c565f,0.02257303537352901,0.699999988079071,0.21084119888669228,common_PSI_non_GT
holdout,official_il,e5a8e75d4450516b,,0.0,3.498241901397705,common_PSI_non_GT
holdout,official_il,e5acc98f52f458cc,,0.0,1.0312689542770386,common_PSI_non_GT
holdout,official_il,e5ba0fd6afc15419,,0.0,1.418375015258789,common_PSI_non_GT
holdout,official_il,e5d3d7099a965f83,0.00040416064439341426,1.0,0.056326158344745636,common_PSI_non_GT
holdout,official_il,e5e3356c563657d9,,0.0,1.2166157960891724,common_PSI_non_GT
holdout,official_il,e5e495dfefd05314,,1.0,0.35094311833381653,common_PSI_non_GT
holdout,official_il,e5ee5602564c51f7,,0.0,3.7624154090881348,common_PSI_non_GT
holdout,official_il,e6046882cf485f3a,0.005100511014461517,0.0,0.7684529423713684,common_PSI_non_GT
holdout,official_il,e60a241cf8df5ae6,,0.0,0.7845668042489606,common_PSI_non_GT
holdout,official_il,e61b6cb8767c5365,0.05749545246362686,0.0,3.655304193496704,common_PSI_non_GT
holdout,official_il,e61cc5d65cc1536d,0.037899584891786575,0.0,1.6624711651283732,common_PSI_non_GT
holdout,official_il,e62dd081b58a58b2,,0.0,3.74138023901736,common_PSI_non_GT
holdout,official_il,e63327ab97965fdc,,0.0,1.4533858513656064,common_PSI_non_GT
holdout,official_il,e63ad03d11155998,,0.0,0.8738597631454468,common_PSI_non_GT
holdout,official_il,e63baecf90c9573d,,0.0,3.2085297107696533,common_PSI_non_GT
holdout,official_il,e64d644132c25f6e,,0.0,0.6073293089866638,common_PSI_non_GT
holdout,official_il,e64f0aa2739f5a78,,0.0,1.0153441429138184,common_PSI_non_GT
holdout,official_il,e652551e738a575d,,1.0,0.25397545099258423,common_PSI_non_GT
holdout,official_il,e65ea4e886535732,,0.0,1.0340179204940796,common_PSI_non_GT
holdout,official_il,e6600dbfaa4d5f61,,0.0,0.5470131039619446,common_PSI_non_GT
holdout,official_il,e6623763161c5c31,,0.0,0.5808877944946289,common_PSI_non_GT
holdout,official_il,e66f72e612d05320,,0.0,0.9758011698722839,common_PSI_non_GT
holdout,official_il,e671280656f55009,,0.0,2.722628593444824,common_PSI_non_GT
holdout,official_il,e68d6741540d5885,,0.0,1.4548594951629639,common_PSI_non_GT
holdout,official_il,e6a85ef20b3054c4,,0.0,0.7418568730354309,common_PSI_non_GT
holdout,official_il,e6e1768f7b9c59bb,0.018036363646388054,1.0,0.4423060119152069,common_PSI_non_GT
holdout,official_il,e6e9205b3ba0591b,,0.0,4.396429538726807,common_PSI_non_GT
holdout,official_il,e6f686686cc452cf,,0.0,0.885003924369812,common_PSI_non_GT
holdout,official_il,e7061f8ef9d25dc8,,0.0,0.629497766494751,common_PSI_non_GT
holdout,official_il,e706edae6b2158a6,,0.0,0.8250459432601929,common_PSI_non_GT
holdout,official_il,e722979b8b135b72,,0.0,1.295915126800537,common_PSI_non_GT
holdout,official_il,e72eb72ebdc25a8a,,0.5,0.5592871084809303,common_PSI_non_GT
holdout,official_il,e74ac9dcf1b85b4f,,0.0,1.0893058776855469,common_PSI_non_GT
holdout,official_il,e75d29d0ba3859a7,,0.0,0.9272048473358154,common_PSI_non_GT
holdout,official_il,e769ed54776b54a1,,0.0,1.0186845064163208,common_PSI_non_GT
holdout,official_il,e76e3b90b3e85d6a,0.01842685043811798,0.0,1.3974316120147705,common_PSI_non_GT
holdout,official_il,e78de0b84eb2529f,,1.0,0.15604501962661743,common_PSI_non_GT
holdout,official_il,e7b089bdee8c566c,,0.0,1.1974942684173584,common_PSI_non_GT
holdout,official_il,e7e44724615d5b4c,0.010014327242970467,0.0,1.0866072177886963,common_PSI_non_GT
holdout,official_il,e7ead621337659dc,,0.0,0.9738942384719849,common_PSI_non_GT
holdout,official_il,e7ec35d59dd65242,,0.5,0.4222547262907028,common_PSI_non_GT
holdout,official_il,e7fa7d6b709e55ce,,0.0,4.074984550476074,common_PSI_non_GT
holdout,official_il,e80ce1ed33e154ac,,1.0,0.3464434742927551,common_PSI_non_GT
holdout,official_il,e8266330b36b5760,,0.0,1.7765799760818481,common_PSI_non_GT
holdout,official_il,e831286faaf85d90,,0.0,0.978307046514022,common_PSI_non_GT
holdout,official_il,e83cd9d39e5f5f05,0.011717169545590878,0.0,1.4389276504516602,common_PSI_non_GT
holdout,official_il,e86747b8ea6e573e,,0.0,3.339221477508545,common_PSI_non_GT
holdout,official_il,e86c86475a6a55ba,,0.0,1.1025875806808472,common_PSI_non_GT
holdout,official_il,e8991ab64afb5db6,,0.0,1.3879214525222778,common_PSI_non_GT
holdout,official_il,e89f44dc35f1546d,,1.0,0.49634024500846863,common_PSI_non_GT
holdout,official_il,e8bd03529c905c16,0.023003488779067993,0.0,0.9696105718612671,common_PSI_non_GT
holdout,official_il,e8c071686f385d7f,,1.0,0.12852241098880768,common_PSI_non_GT
holdout,official_il,e8d132220b3c5153,,0.0,0.6362223625183105,common_PSI_non_GT
holdout,official_il,e8d88da48f8d596c,0.008013320155441761,0.0,0.9960271120071411,common_PSI_non_GT
holdout,official_il,e8f4d42285a35c57,,0.0,0.7184151411056519,common_PSI_non_GT
holdout,official_il,e8f6dc3051bd5d8c,,0.0,3.0522994995117188,common_PSI_non_GT
holdout,official_il,e8ff17a8199354ad,,1.0,0.45389389991760254,common_PSI_non_GT
holdout,official_il,e91a2d26f30e5b34,,1.0,0.07073943316936493,common_PSI_non_GT
holdout,official_il,e924163676325684,,0.0,0.5039064884185791,common_PSI_non_GT
holdout,official_il,e926ec6a69cc575c,0.02717539295554161,0.0,0.8433800935745239,common_PSI_non_GT
holdout,official_il,e936c8ab1c375af2,,0.0,1.0875515937805176,common_PSI_non_GT
holdout,official_il,e93e621b5e14563f,,0.0,1.0020334720611572,common_PSI_non_GT
holdout,official_il,e93ef9a5a92e56c1,,0.0,1.74573152847519,common_PSI_non_GT
holdout,official_il,e94d87c36d6a53bf,,0.5,0.5554265528917313,common_PSI_non_GT
holdout,official_il,e94ff7903d3d54a1,,0.0,0.9667377471923828,common_PSI_non_GT
holdout,official_il,e95ec67d1a785ef9,,0.0,0.5939964652061462,common_PSI_non_GT
holdout,official_il,e974c993198c55f0,,1.0,0.10626420378684998,common_PSI_non_GT
holdout,official_il,e98d2e6f6aec59a2,,0.5,1.688047245144844,common_PSI_non_GT
holdout,official_il,e99797285809510a,,0.5,0.49738357961177826,common_PSI_non_GT
holdout,official_il,e9a35ab6d4675772,,0.0,1.2943099870207462,common_PSI_non_GT
holdout,official_il,e9b0a7a52c835106,0.04223520681262016,0.0,3.7115468978881836,common_PSI_non_GT
holdout,official_il,e9b0d4743b3f5256,,0.0,1.9607985019683838,common_PSI_non_GT
holdout,official_il,e9c9a2873a275365,,0.0,0.6387790739536285,common_PSI_non_GT
holdout,official_il,e9cd4fda706e5516,,0.0,0.7623119354248047,common_PSI_non_GT
holdout,official_il,e9d3c1ebb16153c6,,0.0,1.7825963497161865,common_PSI_non_GT
holdout,official_il,e9e97258d46454cb,,0.5,0.8918035179376602,common_PSI_non_GT
holdout,official_il,e9f4daa7d910568c,,0.0,1.563976526260376,common_PSI_non_GT
holdout,official_il,ea09a393ea6f5fb0,0.004647895693778992,0.0,1.6139318943023682,common_PSI_non_GT
holdout,official_il,ea13dda8d7085b17,,0.0,1.650649070739746,common_PSI_non_GT
holdout,official_il,ea1dbf3aec435c27,,0.0,0.7858346700668335,common_PSI_non_GT
holdout,official_il,ea1f746323395041,,0.0,4.913277626037598,common_PSI_non_GT
holdout,official_il,ea31a137b6b45663,0.029532709158957005,0.5,0.5250219404697418,common_PSI_non_GT
holdout,official_il,ea4fcecdc1f552a0,,0.0,1.615804672241211,common_PSI_non_GT
holdout,official_il,ea546f170065528b,,0.5,0.7049651145935059,common_PSI_non_GT
holdout,official_il,ea58615fbaea5fc6,,0.0,1.1786961555480957,common_PSI_non_GT
holdout,official_il,ea6d84ae036b505b,,0.0,1.5210256576538086,common_PSI_non_GT
holdout,official_il,ea808fbdaf2a5375,,0.0,1.2101995944976807,common_PSI_non_GT
holdout,official_il,ea86bc42682c576d,,0.0,1.4966588020324707,common_PSI_non_GT
holdout,official_il,ea91804090595aeb,,0.0,1.9593802690505981,common_PSI_non_GT
holdout,official_il,ea963d5373bd5a56,,1.0,0.44556134939193726,common_PSI_non_GT
holdout,official_il,ea9e77fb16335dde,,0.0,1.1366313695907593,common_PSI_non_GT
holdout,official_il,eaa8f13b571a5592,,0.0,4.50556755065918,common_PSI_non_GT
holdout,official_il,ead159d186c25063,0.03401960269547999,0.0,0.8164949119091034,common_PSI_non_GT
holdout,official_il,ead485b497e8501c,,1.0,0.41997241973876953,common_PSI_non_GT
holdout,official_il,eaf51daa729458d2,,0.0,0.8839774131774902,common_PSI_non_GT
holdout,official_il,eb2a84accc2653c9,,0.0,1.1759123802185059,common_PSI_non_GT
holdout,official_il,eb2ede89ad9b5a6e,,0.0,3.703507900238037,common_PSI_non_GT
holdout,official_il,eb40dbff52fb5551,,0.0,5.057995796203613,common_PSI_non_GT
holdout,official_il,eb4b5337a77d53c2,,0.0,2.1118433475494385,common_PSI_non_GT
holdout,official_il,eb4d079e92355fd9,,0.0,1.0257577896118164,common_PSI_non_GT
holdout,official_il,eb75163d921451d7,,0.0,0.9720824360847473,common_PSI_non_GT
holdout,official_il,eb7753bd17dd5a88,,0.0,1.0283172130584717,common_PSI_non_GT
holdout,official_il,eb7b351f880a5246,,0.0,3.8088934421539307,common_PSI_non_GT
holdout,official_il,eba5b88270db545e,,1.0,0.19563595950603485,common_PSI_non_GT
holdout,official_il,eba99700f08f5558,,0.0,2.0691344019815574,common_PSI_non_GT
holdout,official_il,ebb21f4c00fb5520,,0.0,2.0403172969818115,common_PSI_non_GT
holdout,official_il,ebb4d3e033ae55e2,,0.0,0.6943672299385071,common_PSI_non_GT
holdout,official_il,ebcabda4eb2b5ffc,0.008468629731351235,0.0,0.8354283913267206,common_PSI_non_GT
holdout,official_il,ebd6604f3b5f5e05,,0.0,0.9001412391662598,common_PSI_non_GT
holdout,official_il,ebdaa4a7b33f5188,0.028259314596652985,0.0,1.5195130109786987,common_PSI_non_GT
holdout,official_il,ebf4acef40bf56b5,0.004925355780869722,1.0,0.2776463031768799,common_PSI_non_GT
holdout,official_il,ebf8c8dae1025a6a,,0.0,0.9185266464915465,common_PSI_non_GT
holdout,official_il,ec00a512588f5a6d,0.005854028092820207,0.699999988079071,0.43202344742537324,common_PSI_non_GT
holdout,official_il,ec5e6f2f4d565c4c,,0.0,0.8966892957687378,common_PSI_non_GT
holdout,official_il,ec646e4956125fcf,,0.0,1.7092576026916504,common_PSI_non_GT
holdout,official_il,ec669b3a01905c9e,,0.0,3.8782143592834473,common_PSI_non_GT
holdout,official_il,ec6de09d0bd05595,,0.0,3.9352192878723145,common_PSI_non_GT
holdout,official_il,ec6fa85db3ff5f15,,0.0,1.2275137901306152,common_PSI_non_GT
holdout,official_il,ec765c8fe97a51bd,,0.0,0.5990656614303589,common_PSI_non_GT
holdout,official_il,ec79704a0280568b,0.03944013783628808,0.0,3.528123586549384,common_PSI_non_GT
holdout,official_il,ec8c890df17d543f,,0.0,1.3609274625778198,common_PSI_non_GT
holdout,official_il,ec90c27de29a594c,,0.0,1.2415711879730225,common_PSI_non_GT
holdout,official_il,ecc1492c08a85a77,,0.0,1.0323792695999146,common_PSI_non_GT
holdout,official_il,ecc62529b4be5017,0.022657694295048714,1.0,0.4591696858406067,common_PSI_non_GT
holdout,official_il,ecccb9c02f4750df,,0.0,0.6526815295219421,common_PSI_non_GT
holdout,official_il,ecd3d163debc57a4,,0.0,3.703984965935433,common_PSI_non_GT
holdout,official_il,ecd7cf6dfca25432,0.044940147548913956,0.0,1.6875654458999634,common_PSI_non_GT
holdout,official_il,ecd96bf9429256af,,0.699999988079071,0.49451066519784526,common_PSI_non_GT
holdout,official_il,ece8e7d2e49c591e,,0.0,2.9004671708646157,common_PSI_non_GT
holdout,official_il,eceb6fe38ca259ff,,0.0,1.1340863704681396,common_PSI_non_GT
holdout,official_il,ed2db59d29f454d1,,0.0,2.197582960128784,common_PSI_non_GT
holdout,official_il,ed3606ad5d3b5611,0.0006198720075190067,1.0,0.0992763489484787,common_PSI_non_GT
holdout,official_il,ed47cee1c67e5d43,,0.0,1.9406377077102661,common_PSI_non_GT
holdout,official_il,ed4d2afa8e9e5ad5,,0.0,0.9821567535400391,common_PSI_non_GT
holdout,official_il,ed54b128881a5278,,0.0,1.09373939037323,common_PSI_non_GT
holdout,official_il,ed6b1b2423725d7d,,0.5,0.9666769057512283,common_PSI_non_GT
holdout,official_il,ed717de405885939,,0.0,4.0492777824401855,common_PSI_non_GT
holdout,official_il,ed76dc6f7f9c5109,0.00031953101279214025,0.0,0.8472412824630737,common_PSI_non_GT
holdout,official_il,ed92c39e22fe5891,,0.0,1.7863487005233765,common_PSI_non_GT
holdout,official_il,edacdd666c5b5804,,0.0,1.6004784107208252,common_PSI_non_GT
holdout,official_il,edb7e230c20f542a,,0.0,1.2181144952774048,common_PSI_non_GT
holdout,official_il,edc361432b1a561d,,0.0,1.5580373967960028,common_PSI_non_GT
holdout,official_il,edc6632287e3593c,,1.0,0.1599612534046173,common_PSI_non_GT
holdout,official_il,edcacf4a1b9259ed,,0.0,0.908797025680542,common_PSI_non_GT
holdout,official_il,edd6c39199725843,,0.0,1.8083271980285645,common_PSI_non_GT
holdout,official_il,edea25166f2051bd,,0.5,0.4883584678173065,common_PSI_non_GT
holdout,official_il,edf80e77e2e65098,,0.0,1.328892707824707,common_PSI_non_GT
holdout,official_il,edfca2d846ee5acf,,0.0,1.060104489326477,common_PSI_non_GT
holdout,official_il,ee01d7acbb0e579f,0.04352519568055868,0.5,1.1247314363718033,common_PSI_non_GT
holdout,official_il,ee05069c50295595,,0.0,0.8545764684677124,common_PSI_non_GT
holdout,official_il,ee0d56667d9755c2,0.09004079550504684,0.0,3.052037239074707,common_PSI_non_GT
holdout,official_il,ee17487bd55653dd,,1.0,0.0925932377576828,common_PSI_non_GT
holdout,official_il,ee1cd2d300bd5b27,0.10673328251313902,0.0,1.287912157466522,common_PSI_non_GT
holdout,official_il,ee207f4131f358ec,,0.0,0.9973820497106765,common_PSI_non_GT
holdout,official_il,ee2a0378652e53d0,,0.0,1.2973127365112305,common_PSI_non_GT
holdout,official_il,ee2baaa7aa1053da,,0.0,1.0168492794036865,common_PSI_non_GT
holdout,official_il,ee2d146d69545b98,,1.0,0.28127574920654297,common_PSI_non_GT
holdout,official_il,ee332590a8f75938,,0.0,1.237242014951402,common_PSI_non_GT
holdout,official_il,ee3c36aae46a5a45,,0.0,1.8763676881790161,common_PSI_non_GT
holdout,official_il,ee45d947c77c5c2e,,0.0,1.4811460971832275,common_PSI_non_GT
holdout,official_il,ee559d8c1ba6511a,,0.0,0.5938794612884521,common_PSI_non_GT
holdout,official_il,ee5c8e60b60658a2,,0.0,1.2251476049423218,common_PSI_non_GT
holdout,official_il,ee63769b74c65dff,,0.0,2.0875183267235116,common_PSI_non_GT
holdout,official_il,ee77d9a564fa535a,,0.0,0.9962104363805082,common_PSI_non_GT
holdout,official_il,ee81b62009285462,,0.0,1.3766559958457947,common_PSI_non_GT
holdout,official_il,ee86b2455ba45c99,,0.0,2.2305569648742676,common_PSI_non_GT
holdout,official_il,ee8a01183f3c5c9d,,0.0,0.7142467498779297,common_PSI_non_GT
holdout,official_il,ee9bb321b7d55ab6,,0.0,0.7231296896934509,common_PSI_non_GT
holdout,official_il,eea25c157e255aab,0.03853846713900566,0.0,2.5362470149993896,common_PSI_non_GT
holdout,official_il,eeaffe9bcee35a4a,,0.0,1.3024731278419495,common_PSI_non_GT
holdout,official_il,eeb370a1bd055668,,0.0,0.9179987907409668,common_PSI_non_GT
holdout,official_il,eecf653c1c155233,,0.0,2.013857126235962,common_PSI_non_GT
holdout,official_il,eed760667c2957d1,,0.0,0.8914545774459839,common_PSI_non_GT
holdout,official_il,eed9d50892f85c3d,,0.0,0.9161484837532043,common_PSI_non_GT
holdout,official_il,ef023f6f394f5be8,0.023975957185029984,0.0,1.2175681591033936,common_PSI_non_GT
holdout,official_il,ef0b845287d85fbf,0.014221945777535439,0.0,0.9354448318481445,common_PSI_non_GT
holdout,official_il,ef2f57653d5351f9,,0.5,0.5945116281509399,common_PSI_non_GT
holdout,official_il,ef49525f05f95a3c,,1.0,0.46060940623283386,common_PSI_non_GT
holdout,official_il,ef4e9c207bdc5af6,,0.5,0.6477808654308319,common_PSI_non_GT
holdout,official_il,ef4f3026ae1b56a3,0.001476207165978849,0.0,1.0278840065002441,common_PSI_non_GT
holdout,official_il,ef632ce8ff125365,0.003624185686931014,0.0,0.5814083218574524,common_PSI_non_GT
holdout,official_il,ef73c3d43bcf5e14,,0.0,1.8504639863967896,common_PSI_non_GT
holdout,official_il,ef83769922b25122,,0.0,0.7900933623313904,common_PSI_non_GT
holdout,official_il,efad2708409b5834,,1.0,0.4228408634662628,common_PSI_non_GT
holdout,official_il,efca1a10bbb859ef,,0.0,1.0742824077606201,common_PSI_non_GT
holdout,official_il,efd13cf71f83504e,,0.5,0.3819890767335892,common_PSI_non_GT
holdout,official_il,efdd48896e7a5f15,,0.0,1.4037219285964966,common_PSI_non_GT
holdout,official_il,efe697f75e7d51fc,,0.0,0.7788918614387512,common_PSI_non_GT
holdout,official_il,eff30abf8b96502c,0.03230091370642185,0.0,0.9090718030929565,common_PSI_non_GT
holdout,official_il,eff59f39f085525f,,0.0,0.7199807167053223,common_PSI_non_GT
holdout,official_il,eff7dd683f505235,,0.0,0.9396122097969055,common_PSI_non_GT
holdout,official_il,eff96fb816e85490,,0.0,0.7692860960960388,common_PSI_non_GT
holdout,official_il,effc3af855d653a9,,0.0,4.553644180297852,common_PSI_non_GT
holdout,official_il,f021e47ace0e5815,0.011260680854320526,0.0,0.9516475200653076,common_PSI_non_GT
holdout,official_il,f02ff062338950e1,,0.0,1.6634435653686523,common_PSI_non_GT
holdout,official_il,f0328bdcd0e15d3a,,0.0,3.777393341064453,common_PSI_non_GT
holdout,official_il,f04b0860aafc5f6e,,0.0,3.1392514721354416,common_PSI_non_GT
holdout,official_il,f058380512ac5a14,,0.0,0.7621906995773315,common_PSI_non_GT
holdout,official_il,f06dec0352685bd7,,0.0,1.2126343250274658,common_PSI_non_GT
holdout,official_il,f07db0b393fd522e,,0.5,1.8239046782255173,common_PSI_non_GT
holdout,official_il,f083a5d5be4e5302,,0.0,0.5558834671974182,common_PSI_non_GT
holdout,official_il,f08ab4bf98a35c60,,0.0,2.049534797668457,common_PSI_non_GT
holdout,official_il,f08b002feefb50aa,,0.0,0.9554192132459463,common_PSI_non_GT
holdout,official_il,f08bc12bd75855d1,,0.0,2.9841553754205634,common_PSI_non_GT
holdout,official_il,f090f9deb31c5caf,,0.0,4.570094585418701,common_PSI_non_GT
holdout,official_il,f09549133a075b40,,0.0,1.2226009368896484,common_PSI_non_GT
holdout,official_il,f0a2ff2856695487,,0.5,0.48000726103782654,common_PSI_non_GT
holdout,official_il,f0a7293d8b9652ae,,0.0,2.0582475662231445,common_PSI_non_GT
holdout,official_il,f0ad8f6cb73a59fb,,0.0,0.631405770778656,common_PSI_non_GT
holdout,official_il,f0b05f3668cd5255,,0.0,0.5918681025505066,common_PSI_non_GT
holdout,official_il,f0d107fb359953ff,0.07388236373662949,0.0,2.918450355529785,common_PSI_non_GT
holdout,official_il,f0e8b02b16cc5161,0.0005000301753170788,0.0,0.8532097339630127,common_PSI_non_GT
holdout,official_il,f0ff3b146af85463,,0.0,1.3123457431793213,common_PSI_non_GT
holdout,official_il,f102259e52d35ac5,,0.0,1.8357051610946655,common_PSI_non_GT
holdout,official_il,f10c78de45a05296,,0.0,1.4842999137176989,common_PSI_non_GT
holdout,official_il,f113b1f7547f52d2,0.05171019211411476,0.0,2.467775344848633,common_PSI_non_GT
holdout,official_il,f113e70c012f55ca,,0.0,1.2809096574783325,common_PSI_non_GT
holdout,official_il,f1153947c2da5c4a,0.042381927371025085,0.0,1.1577820777893066,common_PSI_non_GT
holdout,official_il,f11acdeb20335740,,0.0,1.5654280185699463,common_PSI_non_GT
holdout,official_il,f11aede9f6665b09,,0.0,1.6529022455215454,common_PSI_non_GT
holdout,official_il,f13d0a41aa7b5093,,0.0,0.9399619698524475,common_PSI_non_GT
