metric,comparison,n_scenes,delta,CI95_low,CI95_high,positive_scene_fraction
local_CVaR20,pc_mts - score,276,-3.214259604553125,-4.72156885047707,-1.7219689411136747,0.19927536231884058
local_CVaR20,pc_mts - pareto,276,-5.134520597252032,-6.800255168916944,-3.585846705661156,0.26811594202898553
local_CVaR20,pc_mts - gt_distance,276,-3.470280878585961,-4.869700602443826,-2.155632569159457,0.30434782608695654
local_feasible,pc_mts - score,276,-0.009388209541062804,-0.017021673082729467,-0.0019436896135265717,0.17028985507246377
local_feasible,pc_mts - pareto,276,-0.011162062198067634,-0.018768399003623187,-0.003726505887681161,0.2246376811594203
local_feasible,pc_mts - gt_distance,276,-0.01570048309178744,-0.02386256416062802,-0.008595637077294684,0.22826086956521738
hard_failure,pc_mts - score,276,0.006133001207729468,0.0023588466183574876,0.00999254604468599,0.20652173913043478
hard_failure,pc_mts - pareto,276,0.011407382246376812,0.007236941425120773,0.015936839522946857,0.2427536231884058
hard_failure,pc_mts - gt_distance,276,0.006906702898550724,0.0034719863375603853,0.010624481053743962,0.2210144927536232
robust_radius,pc_mts - score,276,-0.01722146739130435,-0.025430536684782606,-0.009362828351449274,0.15217391304347827
robust_radius,pc_mts - pareto,276,-0.025464221014492753,-0.03403532608695652,-0.017277230525362317,0.21014492753623187
robust_radius,pc_mts - gt_distance,276,-0.022837409420289854,-0.03175979393115942,-0.014277060688405795,0.213768115942029
robustness_AUC,pc_mts - score,276,0.009175319119006948,0.0048080593901972685,0.013538713415725729,0.41304347826086957
robustness_AUC,pc_mts - pareto,276,0.014545885166417501,0.009653879827203,0.019418770719381237,0.39855072463768115
robustness_AUC,pc_mts - gt_distance,276,0.011160615750797862,0.006769924834822255,0.015721107649322233,0.39855072463768115
worst_direction_drop,pc_mts - score,276,1.386430851044667,0.8247894273029095,1.9939629666958427,0.4166666666666667
worst_direction_drop,pc_mts - pareto,276,2.167578606230451,1.517792508447765,2.827700010879237,0.4311594202898551
worst_direction_drop,pc_mts - gt_distance,276,1.662659821228731,1.0736184428143067,2.286313928402054,0.4057971014492754
pool_diversity,pc_mts - score,276,0.025626934296479414,0.007537351706386711,0.04146453168615984,0.6920289855072463
pool_diversity,pc_mts - pareto,276,-0.3097646318033528,-0.3293653771128141,-0.2905734880408669,0.0
pool_diversity,pc_mts - gt_distance,276,-0.18590971340897414,-0.19498243419052755,-0.17646787847126308,0.010869565217391304
HQ_boundary,pc_mts - score,276,0.7862318840579711,0.7552026721014493,0.8168081974637681,0.9746376811594203
HQ_boundary,pc_mts - pareto,276,0.7801177536231884,0.7533910778985508,0.8048007246376812,0.9782608695652174
HQ_boundary,pc_mts - gt_distance,276,0.7601902173913043,0.7341485507246377,0.785552536231884,0.9782608695652174
HQ_far,pc_mts - score,276,-0.8367300724637681,-0.8704710144927537,-0.8020833333333334,0.0
HQ_far,pc_mts - pareto,276,-0.8195199275362319,-0.8428442028985508,-0.7939311594202898,0.0
HQ_far,pc_mts - gt_distance,276,-0.7364130434782609,-0.7687952898550725,-0.703125,0.0
