token,method,pool_diversity,unique_trajectories,unique_raw_count,source_entropy,source_count
9252ad8efde85a85,pc_mts,0.09832428782077075,16,16,0.918045918065631,4
d99a3bc24ff75a68,score,0.05305663285479337,16,16,-0.0,1
d99a3bc24ff75a68,pareto,0.5263360826944541,16,16,1.9600951351245586,8
d99a3bc24ff75a68,gt_distance,0.3773260041132866,16,16,1.7214023220140038,6
d99a3bc24ff75a68,pc_mts,0.11876022406141648,16,16,-0.0,1
1d45b9d20e9d5f92,score,0.15326249161037386,16,16,1.0397207708399179,3
1d45b9d20e9d5f92,pareto,0.15326249161037386,16,16,1.0397207708399179,3
1d45b9d20e9d5f92,gt_distance,0.1727690897227,16,16,1.0397207708399179,3
1d45b9d20e9d5f92,pc_mts,0.006088226527399047,16,1,-0.0,1
39fc09d325a05606,score,0.10462893233632996,16,16,1.4614721293040243,5
39fc09d325a05606,pareto,0.10462893233632996,16,16,1.4614721293040243,5
39fc09d325a05606,gt_distance,0.10462893233632996,16,16,1.4614721293040243,5
39fc09d325a05606,pc_mts,0.006104375964506717,16,1,-0.0,1
75341958391d5aba,score,0.05250075325835866,16,16,-0.0,1
75341958391d5aba,pareto,0.7524576985302768,16,16,1.7479662368880955,8
75341958391d5aba,gt_distance,0.34344664438976236,16,16,1.5154125178887332,5
75341958391d5aba,pc_mts,0.18646891094807513,16,16,-0.0,1
e65ea4e886535732,score,0.12556432721897748,16,16,1.3862943611198906,6
e65ea4e886535732,pareto,0.12556432721897748,16,16,1.3862943611198906,6
e65ea4e886535732,gt_distance,0.12556432721897748,16,16,1.3862943611198906,6
e65ea4e886535732,pc_mts,0.005728501735785397,16,1,-0.0,1
a9134306f1575f88,score,0.04963099180029873,16,16,-0.0,1
a9134306f1575f88,pareto,0.4806798348617871,16,16,1.5934032318284823,6
a9134306f1575f88,gt_distance,0.3456104750401464,16,16,1.6886993130287196,7
a9134306f1575f88,pc_mts,0.11000978238616037,16,16,-0.0,1
3609537de0105997,score,0.20005302853186316,16,16,0.7774621319109288,3
3609537de0105997,pareto,0.20005302853186316,16,16,0.7774621319109288,3
3609537de0105997,gt_distance,0.16941104260042208,16,16,1.3208883431493221,4
3609537de0105997,pc_mts,0.005867957384086913,16,1,-0.0,1
90c4cd28f0e55d46,score,0.05741344336557208,16,16,-0.0,1
90c4cd28f0e55d46,pareto,0.8611941575673965,16,16,1.8364223867541591,7
90c4cd28f0e55d46,gt_distance,0.29259901795693966,16,16,1.3917397695183338,5
90c4cd28f0e55d46,pc_mts,0.150402092021454,16,16,-0.0,1
8a022198e6885aed,score,0.28481005302147816,16,16,-0.0,1
8a022198e6885aed,pareto,2.4422146045908772,16,16,1.245016889252439,4
8a022198e6885aed,gt_distance,0.10332532399612987,16,16,-0.0,1
8a022198e6885aed,pc_mts,0.005923809050306534,16,1,-0.0,1
f6f213b156de552d,score,0.4308566833981261,16,16,0.4825775651770121,2
f6f213b156de552d,pareto,0.4308566833981261,16,16,0.4825775651770121,2
f6f213b156de552d,gt_distance,0.195691195985413,16,16,0.8222653373287878,4
f6f213b156de552d,pc_mts,0.0058996027706923505,16,1,-0.0,1
1cb9fa36aea25d6a,score,0.050196485620709455,16,16,-0.0,1
1cb9fa36aea25d6a,pareto,0.5425186349886403,16,16,1.7214023220140038,7
1cb9fa36aea25d6a,gt_distance,0.32665020799036015,16,16,1.700164942414579,6
1cb9fa36aea25d6a,pc_mts,0.16722985732063217,16,16,0.908908734898781,5
e15983da12955abf,score,0.346571209295742,16,16,-0.0,1
e15983da12955abf,pareto,0.346571209295742,16,16,-0.0,1
e15983da12955abf,gt_distance,0.2126227902022769,16,16,0.6931471805599453,2
e15983da12955abf,pc_mts,0.005949076623468384,16,1,-0.0,1
8635030755615376,score,0.14348865836118788,16,16,1.0609581504393426,4
8635030755615376,pareto,0.14348865836118788,16,16,1.0609581504393426,4
8635030755615376,gt_distance,0.14348865836118788,16,16,1.0609581504393426,4
8635030755615376,pc_mts,0.00596788354979352,16,1,-0.0,1
86fbc624ea435e56,score,0.04982575638206573,16,16,-0.0,1
86fbc624ea435e56,pareto,0.4645466223883682,16,16,1.7214023220140038,7
86fbc624ea435e56,gt_distance,0.37899993562122547,16,16,1.749778989184166,7
86fbc624ea435e56,pc_mts,0.15289971703902683,16,16,0.4825775651770121,2
66e564907f5f5601,score,0.05825030536641969,16,16,-0.0,1
66e564907f5f5601,pareto,1.0566041178501293,16,16,1.6347589244440106,6
66e564907f5f5601,gt_distance,0.4412689040320149,16,16,1.4941751382893085,5
66e564907f5f5601,pc_mts,0.005956957660067371,16,1,-0.0,1
808ff2e869ff5d92,score,0.7059633890584968,16,16,0.9002560512685369,3
808ff2e869ff5d92,pareto,0.7059633890584968,16,16,0.9002560512685369,3
808ff2e869ff5d92,gt_distance,0.20197329774109427,16,16,1.1626998334975678,4
808ff2e869ff5d92,pc_mts,0.006044529287548626,16,1,-0.0,1
1b53682e2df854e1,score,0.22035107905081924,16,16,1.6613228393181023,7
1b53682e2df854e1,pareto,0.22035107905081924,16,16,1.6613228393181023,7
1b53682e2df854e1,gt_distance,0.22035107905081924,16,16,1.6613228393181023,7
1b53682e2df854e1,pc_mts,0.005793591744294178,16,1,-0.0,1
dd175b6e08565a4e,score,0.19799012495243787,16,16,-0.0,1
dd175b6e08565a4e,pareto,0.19982629453444065,16,16,0.2337916587064593,2
dd175b6e08565a4e,gt_distance,0.14725236667299318,16,16,1.18030455699462,4
dd175b6e08565a4e,pc_mts,0.005871449064861264,16,1,-0.0,1
8e475454489d5f5b,score,0.2364040545966605,16,16,-0.0,1
8e475454489d5f5b,pareto,0.29627453840540063,16,16,0.9214934308679616,3
8e475454489d5f5b,gt_distance,0.14685161043262993,16,16,1.0397207708399179,3
8e475454489d5f5b,pc_mts,0.0058189519110629995,16,1,-0.0,1
dc2d27a848115b56,score,0.32372517766298875,16,16,-0.0,1
dc2d27a848115b56,pareto,0.48091604946654015,16,16,1.0735428464085233,4
dc2d27a848115b56,gt_distance,0.19654422719214157,16,16,1.3535913521346064,5
dc2d27a848115b56,pc_mts,0.005915806572369579,16,1,-0.0,1
3783e56bc9ef5e85,score,0.23966393402555672,16,16,-0.0,1
3783e56bc9ef5e85,pareto,0.23966393402555672,16,16,-0.0,1
3783e56bc9ef5e85,gt_distance,0.23838670633708042,16,16,1.0397207708399179,3
3783e56bc9ef5e85,pc_mts,0.005934560968242876,16,1,-0.0,1
d45a215505f05382,score,0.159193502679957,16,16,1.0373923246209082,5
d45a215505f05382,pareto,0.159193502679957,16,16,1.0373923246209082,5
d45a215505f05382,gt_distance,0.159193502679957,16,16,1.0373923246209082,5
d45a215505f05382,pc_mts,0.005935288007325401,16,1,-0.0,1
4775f8e1a53d5c6f,score,0.051158815638321004,16,16,-0.0,1
4775f8e1a53d5c6f,pareto,0.5312702520038008,16,16,1.6843729712135975,6
4775f8e1a53d5c6f,gt_distance,0.33032573817440464,16,16,1.5110861760736112,5
4775f8e1a53d5c6f,pc_mts,0.14865244665894242,16,16,0.5623351446188083,2
802c127f63f955ed,score,0.400438605514753,16,16,1.3306600933628874,6
802c127f63f955ed,pareto,0.400438605514753,16,16,1.3306600933628874,6
802c127f63f955ed,gt_distance,0.11711752795066172,16,16,0.37677016125643675,2
802c127f63f955ed,pc_mts,0.006026266059192518,16,1,-0.0,1
f102259e52d35ac5,score,0.238451955889508,16,16,0.5623351446188083,2
f102259e52d35ac5,pareto,0.238451955889508,16,16,0.5623351446188083,2
f102259e52d35ac5,gt_distance,0.1580519869579246,16,16,-0.0,1
f102259e52d35ac5,pc_mts,0.005867642797944863,16,1,-0.0,1
db5aa5f382f25aaa,score,0.15309265425623764,16,16,-0.0,1
db5aa5f382f25aaa,pareto,0.19039271214903486,16,16,0.4825775651770121,2
db5aa5f382f25aaa,gt_distance,0.22006034028246468,16,16,1.2281058514681364,4
db5aa5f382f25aaa,pc_mts,0.005833401554842621,16,1,-0.0,1
598efc24965e57ba,score,0.05012843205082884,16,16,-0.0,1
598efc24965e57ba,pareto,0.3824505297005897,16,16,1.7214023220140038,7
598efc24965e57ba,gt_distance,0.3741558052632678,16,16,1.7868083399845722,7
598efc24965e57ba,pc_mts,0.19598653604109895,16,16,1.2996509635498974,5
3e83f47571b05337,score,0.04869021575896292,16,16,-0.0,1
3e83f47571b05337,pareto,0.6596986319903537,16,16,1.628619830332818,7
3e83f47571b05337,gt_distance,0.32466956803840147,16,16,1.474056825273205,5
3e83f47571b05337,pc_mts,0.2281699064831514,16,16,-0.0,1
f36236f06fb556a0,score,0.17240293725107106,16,16,0.5623351446188083,2
f36236f06fb556a0,pareto,0.17240293725107106,16,16,0.5623351446188083,2
f36236f06fb556a0,gt_distance,0.1158538681574574,16,16,-0.0,1
f36236f06fb556a0,pc_mts,0.005785691695972731,16,1,-0.0,1
ed717de405885939,score,0.7331447525975554,16,16,0.918045918065631,4
ed717de405885939,pareto,0.7331447525975554,16,16,0.918045918065631,4
ed717de405885939,gt_distance,0.15966092586465014,16,16,1.069917341816382,4
ed717de405885939,pc_mts,0.0040773475249095414,16,1,-0.0,1
a8b0833c7a065b81,score,0.0506406265682116,16,16,-0.0,1
a8b0833c7a065b81,pareto,0.38972151222940093,16,16,1.5110861760736112,6
a8b0833c7a065b81,gt_distance,0.38972151222940093,16,16,1.5110861760736112,6
a8b0833c7a065b81,pc_mts,0.13867953513665868,16,16,0.46341355882643,3
f426002d6e275e78,score,0.04946242439151802,16,16,-0.0,1
f426002d6e275e78,pareto,0.5050152564509655,16,16,1.6347589244440106,6
f426002d6e275e78,gt_distance,0.4307731529605123,16,16,1.6843729712135975,6
f426002d6e275e78,pc_mts,0.209707225376147,16,16,0.5623351446188083,2
3382fe7a030150df,score,0.16701424791477695,16,16,1.8734517375545654,7
3382fe7a030150df,pareto,0.16701424791477695,16,16,1.8734517375545654,7
3382fe7a030150df,gt_distance,0.16701424791477695,16,16,1.8734517375545654,7
3382fe7a030150df,pc_mts,0.005980521389168557,16,1,-0.0,1
a0283fb79a975f2c,score,0.16758625161846682,16,16,0.7774621319109288,3
a0283fb79a975f2c,pareto,0.16758625161846682,16,16,0.7774621319109288,3
a0283fb79a975f2c,gt_distance,0.1158279463657696,16,16,-0.0,1
a0283fb79a975f2c,pc_mts,0.005884409022239254,16,1,-0.0,1
45e7e76381d85846,score,0.05090827731826006,16,16,-0.0,1
45e7e76381d85846,pareto,0.45306287530222844,16,16,1.6304325826288886,6
45e7e76381d85846,gt_distance,0.43499265141257604,16,16,1.6516699622283133,6
45e7e76381d85846,pc_mts,0.2008723284569169,16,16,0.5623351446188083,2
9cac2a2e22c25964,score,0.11082013854856822,16,16,0.2337916587064593,2
9cac2a2e22c25964,pareto,0.11082013854856822,16,16,0.2337916587064593,2
9cac2a2e22c25964,gt_distance,0.11082013854856822,16,16,0.2337916587064593,2
9cac2a2e22c25964,pc_mts,0.02265857866813549,16,2,-0.0,1
f86b2f13b23d5470,score,0.3053799685033269,16,16,1.0821955300387673,3
f86b2f13b23d5470,pareto,0.3053799685033269,16,16,1.0821955300387673,3
f86b2f13b23d5470,gt_distance,0.21528465425209706,16,16,1.6631355916141728,6
f86b2f13b23d5470,pc_mts,0.0059393795136969164,16,1,-0.0,1
6e5e2d80ec915e15,score,0.40747853294737457,16,16,0.5623351446188083,2
6e5e2d80ec915e15,pareto,0.40747853294737457,16,16,0.5623351446188083,2
6e5e2d80ec915e15,gt_distance,0.22840476195239434,16,16,0.9002560512685369,3
6e5e2d80ec915e15,pc_mts,0.005781917318337575,16,1,-0.0,1
b5d7c17fe5375141,score,0.12590016499267126,16,16,0.37677016125643675,2
b5d7c17fe5375141,pareto,0.25185136407588715,16,16,1.7170759801988817,6
b5d7c17fe5375141,gt_distance,0.1654275352291819,16,16,1.1626998334975678,4
b5d7c17fe5375141,pc_mts,0.05860299384902909,16,13,-0.0,1
bae3d8ac0ee85cad,score,0.0507845217467742,16,16,-0.0,1
bae3d8ac0ee85cad,pareto,0.44954840486921377,16,16,1.628619830332818,7
bae3d8ac0ee85cad,gt_distance,0.34463596585451317,16,16,1.6304325826288886,6
bae3d8ac0ee85cad,pc_mts,0.15876658492248433,16,16,-0.0,1
4833c4f6d87f5021,score,0.05024293716764948,16,16,-0.0,1
4833c4f6d87f5021,pareto,0.5335064394369975,16,16,1.6843729712135975,6
4833c4f6d87f5021,gt_distance,0.3345074997419768,16,16,1.5481155268740174,6
4833c4f6d87f5021,pc_mts,0.1496793523252218,16,16,-0.0,1
a507cbf8c4055960,score,0.12022702412897317,16,16,1.5808185358593017,6
a507cbf8c4055960,pareto,0.12022702412897317,16,16,1.5808185358593017,6
a507cbf8c4055960,gt_distance,0.12022702412897317,16,16,1.5808185358593017,6
a507cbf8c4055960,pc_mts,0.005860112154308826,16,1,-0.0,1
331e21d3c8d65bae,score,0.20327159584508525,16,16,1.6347589244440106,6
331e21d3c8d65bae,pareto,0.19680404475274046,16,16,1.3862943611198906,5
331e21d3c8d65bae,gt_distance,0.19680404475274046,16,16,1.3862943611198906,5
331e21d3c8d65bae,pc_mts,0.005963768016904692,16,1,-0.0,1
c5f7460ee0da513a,score,0.21361664108197514,16,16,1.3208883431493221,4
c5f7460ee0da513a,pareto,0.21361664108197514,16,16,1.3208883431493221,4
c5f7460ee0da513a,gt_distance,0.14767925312621932,16,16,1.0609581504393426,4
c5f7460ee0da513a,pc_mts,0.006192343273884434,16,1,-0.0,1
7eb9b36921b25d5b,score,0.1508599354443163,16,16,0.2337916587064593,2
7eb9b36921b25d5b,pareto,0.1508599354443163,16,16,0.2337916587064593,2
7eb9b36921b25d5b,gt_distance,0.1508599354443163,16,16,0.2337916587064593,2
7eb9b36921b25d5b,pc_mts,0.08777408128986078,16,2,-0.0,1
8d76cc7ca097546b,score,0.05008896379041885,16,16,-0.0,1
8d76cc7ca097546b,pareto,0.5347679929071236,16,16,1.8576597663535839,8
8d76cc7ca097546b,gt_distance,0.3904562609709524,16,16,1.9600951351245586,8
8d76cc7ca097546b,pc_mts,0.15450152760707764,16,16,-0.0,1
7b20cfb388a15b3d,score,0.43240120115974473,16,16,0.5623351446188083,2
7b20cfb388a15b3d,pareto,0.43240120115974473,16,16,0.5623351446188083,2
7b20cfb388a15b3d,gt_distance,0.13339352913393868,16,16,0.7774621319109288,3
7b20cfb388a15b3d,pc_mts,0.005774111384276189,16,1,-0.0,1
87a04f063e505051,score,0.06294169401761422,16,16,-0.0,1
87a04f063e505051,pareto,0.41948698538364343,16,16,1.803719377768875,7
87a04f063e505051,gt_distance,0.371539121267096,16,16,1.861986108168706,7
87a04f063e505051,pc_mts,0.1284094083439373,16,16,0.37677016125643675,2
e4fda5ede9c657f1,score,0.1962870115044028,16,16,1.1240357221909014,6
e4fda5ede9c657f1,pareto,0.1962870115044028,16,16,1.1240357221909014,6
e4fda5ede9c657f1,gt_distance,0.08222984326172865,16,16,0.2337916587064593,2
e4fda5ede9c657f1,pc_mts,0.0059363488497878565,16,1,-0.0,1
163693e2ba175db3,score,0.050852185056129366,16,16,-0.0,1
163693e2ba175db3,pareto,0.49510167210494926,16,16,1.3633631023481716,6
163693e2ba175db3,gt_distance,0.3686648119716909,16,16,1.7868083399845722,7
163693e2ba175db3,pc_mts,0.1831952383517627,16,16,1.2468296415485096,6
007505437ed45b53,score,0.16049967217675148,16,16,0.5623351446188083,2
007505437ed45b53,pareto,0.16049967217675148,16,16,0.5623351446188083,2
007505437ed45b53,gt_distance,0.274993758258068,16,16,1.0717300941124526,3
007505437ed45b53,pc_mts,0.006157917021380759,16,1,-0.0,1
b1199a48987b5f73,score,0.31835141351934376,16,16,-0.0,1
b1199a48987b5f73,pareto,0.3403807229409569,16,16,1.1601862439785164,5
b1199a48987b5f73,gt_distance,0.22264685600153464,16,16,1.3535913521346064,5
b1199a48987b5f73,pc_mts,0.005911163475458955,16,1,-0.0,1
a1bcc195c8e85f37,score,0.12895172699220658,16,16,0.9743147528693494,3
a1bcc195c8e85f37,pareto,0.12895172699220658,16,16,0.9743147528693494,3
a1bcc195c8e85f37,gt_distance,0.09958563622984534,16,16,1.4075317407193153,5
a1bcc195c8e85f37,pc_mts,0.04078884826572992,16,3,-0.0,1
99c663a7b4e15514,score,0.27042865516704934,16,16,-0.0,1
99c663a7b4e15514,pareto,0.27042865516704934,16,16,-0.0,1
99c663a7b4e15514,gt_distance,0.19075047654778501,16,16,0.8815322611881637,3
99c663a7b4e15514,pc_mts,0.006132022540832414,16,1,-0.0,1
2b9bcbd586b55042,score,0.14251093550121502,16,16,1.6674619334292948,6
2b9bcbd586b55042,pareto,0.14251093550121502,16,16,1.6674619334292948,6
2b9bcbd586b55042,gt_distance,0.0499988322606616,16,16,1.1240357221909014,6
2b9bcbd586b55042,pc_mts,0.006014971064530711,16,1,-0.0,1
113b14c30cc25989,score,0.0504283748038596,16,16,-0.0,1
113b14c30cc25989,pareto,0.3967927390972712,16,16,1.3917397695183338,5
113b14c30cc25989,gt_distance,0.3926117279475509,16,16,1.560700222843198,6
113b14c30cc25989,pc_mts,0.13870638638404886,16,16,1.1432752061942137,4
b37b1679fd745ac9,score,0.1318400530442899,16,16,0.8314025204956377,3
b37b1679fd745ac9,pareto,0.1318400530442899,16,16,0.8314025204956377,3
b37b1679fd745ac9,gt_distance,0.15059289124695555,16,16,1.1246702892376168,4
b37b1679fd745ac9,pc_mts,0.005781005155267038,16,1,-0.0,1
a4b7b2795e615efb,score,0.21802414385124477,16,16,-0.0,1
a4b7b2795e615efb,pareto,0.21802414385124477,16,16,-0.0,1
a4b7b2795e615efb,gt_distance,0.20123703895052322,16,16,1.2511559833636317,4
a4b7b2795e615efb,pc_mts,0.005858467418361489,16,1,-0.0,1
c75edb67a65b5a33,score,0.2528939136569334,16,16,0.5623351446188083,2
c75edb67a65b5a33,pareto,0.6910468103540498,16,16,1.0239287996389363,3
c75edb67a65b5a33,gt_distance,0.17474502233925346,16,16,0.4825775651770121,2
c75edb67a65b5a33,pc_mts,0.005974133456408469,16,1,-0.0,1
fbec1eb4b33955e2,score,0.06301458413206158,16,16,1.7753427105987127,6
fbec1eb4b33955e2,pareto,0.06301458413206158,16,16,1.7753427105987127,6
fbec1eb4b33955e2,gt_distance,0.06301458413206158,16,16,1.7753427105987127,6
fbec1eb4b33955e2,pc_mts,0.005801887118009524,16,1,-0.0,1
c1ae700926d4577c,score,0.43295751982553043,16,16,-0.0,1
c1ae700926d4577c,pareto,0.3855602391255869,16,16,0.37677016125643675,2
c1ae700926d4577c,gt_distance,0.22215211269926166,16,16,1.2130075659799042,4
c1ae700926d4577c,pc_mts,0.005989376380342526,16,1,-0.0,1
eba5b88270db545e,score,0.224109857250216,16,16,0.37677016125643675,2
eba5b88270db545e,pareto,0.19776069809204186,16,16,0.8222653373287878,4
eba5b88270db545e,gt_distance,0.22144136915972776,16,16,1.3208883431493221,4
eba5b88270db545e,pc_mts,0.003330693692670423,9,1,-0.0,1
0481ff72500154f2,score,0.04963193966545137,16,16,-0.0,1
0481ff72500154f2,pareto,0.6416564453545559,16,16,1.8364223867541591,7
0481ff72500154f2,gt_distance,0.38761866447927734,16,16,1.8734517375545654,7
0481ff72500154f2,pc_mts,0.2842602188828581,16,16,0.6210863745552451,2
70d9d2c73e4155d4,score,0.2506882646814349,16,16,0.2337916587064593,2
70d9d2c73e4155d4,pareto,0.2506882646814349,16,16,0.2337916587064593,2
70d9d2c73e4155d4,gt_distance,0.3794897886265626,16,16,1.2130075659799042,4
70d9d2c73e4155d4,pc_mts,0.006008471471212792,16,1,-0.0,1
685c110d6a615ff8,score,0.05159911759642513,16,16,-0.0,1
685c110d6a615ff8,pareto,0.40630724983534267,16,16,1.5977295736436044,7
685c110d6a615ff8,gt_distance,0.36812395868687214,16,16,1.6886993130287196,7
685c110d6a615ff8,pc_mts,0.11788752746344672,16,16,-0.0,1
b1483be2f1e35882,score,0.049364430783676534,16,16,-0.0,1
b1483be2f1e35882,pareto,0.40969776707199446,16,16,1.424442778503618,5
b1483be2f1e35882,gt_distance,0.38756228828244754,16,16,1.5934032318284823,6
b1483be2f1e35882,pc_mts,0.17542214008104715,16,16,0.37677016125643675,2
de0fb293bb4859e7,score,0.29679838534127156,16,16,1.6843729712135975,6
de0fb293bb4859e7,pareto,0.29679838534127156,16,16,1.6843729712135975,6
de0fb293bb4859e7,gt_distance,0.27336081549119,16,16,1.6020559154587264,6
de0fb293bb4859e7,pc_mts,0.0047797864067168185,16,1,-0.0,1
335528f321b45d88,score,0.04907857379470496,16,16,-0.0,1
335528f321b45d88,pareto,0.40969292644674427,16,16,1.8364223867541591,8
335528f321b45d88,gt_distance,0.34684394379527805,16,16,1.808045719583997,7
335528f321b45d88,pc_mts,0.18867469163959458,16,16,0.7029189307735104,3
e5ba0fd6afc15419,score,0.05005244345341267,16,16,-0.0,1
e5ba0fd6afc15419,pareto,0.943032282258112,16,16,1.8407487285692812,8
e5ba0fd6afc15419,gt_distance,0.41037939827644376,16,16,1.8195113489698564,7
e5ba0fd6afc15419,pc_mts,0.22271714527369427,16,16,1.040839837423239,4
07bd6c8c7de152a6,score,0.04839211247405211,16,16,-0.0,1
07bd6c8c7de152a6,pareto,0.4718192002160632,16,16,1.541976432762825,6
07bd6c8c7de152a6,gt_distance,0.39286216902845605,16,16,1.6843729712135975,6
07bd6c8c7de152a6,pc_mts,0.13426795113228557,16,16,0.9507489270509151,4
0b9f2aceebbf5003,score,0.05210093290024321,16,16,-0.0,1
0b9f2aceebbf5003,pareto,0.4462657757206735,16,16,1.803719377768875,7
0b9f2aceebbf5003,gt_distance,0.40027205135221994,16,16,2.0140355237092673,8
0b9f2aceebbf5003,pc_mts,0.151186168581753,16,16,-0.0,1
e8991ab64afb5db6,score,0.05048206472829594,16,16,-0.0,1
e8991ab64afb5db6,pareto,0.768733769436295,16,16,1.8407487285692812,7
e8991ab64afb5db6,gt_distance,0.40720961890107454,16,16,1.700164942414579,6
e8991ab64afb5db6,pc_mts,0.14190336972808826,16,16,-0.0,1
66c135a6ec7f53c4,score,0.05239576448901584,16,16,-0.0,1
66c135a6ec7f53c4,pareto,0.8085387116125133,16,16,1.9061547465398496,8
66c135a6ec7f53c4,gt_distance,0.3273843637676722,16,16,1.2996509635498974,5
66c135a6ec7f53c4,pc_mts,0.13102772735871626,16,16,-0.0,1
1fe597d0fb1454dc,score,0.21473641111663203,16,16,0.37677016125643675,2
1fe597d0fb1454dc,pareto,0.21473641111663203,16,16,0.37677016125643675,2
1fe597d0fb1454dc,gt_distance,0.15100121485712154,16,16,0.9832739442463889,3
1fe597d0fb1454dc,pc_mts,0.00593312246051888,16,1,-0.0,1
fefa00cc3fe65b70,score,0.1344808305873826,16,16,1.3862943611198906,6
fefa00cc3fe65b70,pareto,0.1344808305873826,16,16,1.3862943611198906,6
fefa00cc3fe65b70,gt_distance,0.1344808305873826,16,16,1.3862943611198906,6
fefa00cc3fe65b70,pc_mts,0.005789178570909892,16,1,-0.0,1
fddb21da30bb54c2,score,0.05040693674293893,16,16,-0.0,1
fddb21da30bb54c2,pareto,0.4750814071269725,16,16,1.9600951351245586,8
fddb21da30bb54c2,gt_distance,0.3668324517451398,16,16,1.8946891171539901,7
fddb21da30bb54c2,pc_mts,0.16454119730016883,16,16,0.2337916587064593,2
aceba8d21dfe5d03,score,0.2552979590860667,16,16,-0.0,1
aceba8d21dfe5d03,pareto,0.33133772009790735,16,16,0.6210863745552451,2
aceba8d21dfe5d03,gt_distance,0.24822130074974397,16,16,0.8305236914828464,3
aceba8d21dfe5d03,pc_mts,0.00600907716728824,16,1,-0.0,1
ac940ab1e16558e9,score,0.052094127879300046,16,16,-0.0,1
ac940ab1e16558e9,pareto,0.32616503108211015,16,16,1.42876912031874,6
ac940ab1e16558e9,gt_distance,0.32616503108211015,16,16,1.42876912031874,6
ac940ab1e16558e9,pc_mts,0.07855766565980643,16,16,-0.0,1
4ac0a91fc4dd5ca9,score,0.051209418019384216,16,16,-0.0,1
4ac0a91fc4dd5ca9,pareto,1.2468823169747325,16,16,1.8407487285692812,7
4ac0a91fc4dd5ca9,gt_distance,0.37249418046998245,16,16,1.749778989184166,7
4ac0a91fc4dd5ca9,pc_mts,0.005863335502717098,16,1,-0.0,1
cdec4cc7781e5d4d,score,0.05057840477997821,16,16,-0.0,1
cdec4cc7781e5d4d,pareto,0.802404187573331,16,16,1.7170759801988817,6
cdec4cc7781e5d4d,gt_distance,0.29005995258890765,16,16,1.42876912031874,6
cdec4cc7781e5d4d,pc_mts,0.20498921087768732,16,16,1.5808185358593017,6
01034b2411ce5ea0,score,0.24793960368650544,16,16,0.2337916587064593,2
01034b2411ce5ea0,pareto,0.24793960368650544,16,16,0.2337916587064593,2
01034b2411ce5ea0,gt_distance,0.21347415538747605,16,16,0.6931471805599453,2
01034b2411ce5ea0,pc_mts,0.005806431564305338,16,1,-0.0,1
fb7f5f4fd1a25f13,score,0.05266993437200861,16,16,-0.0,1
fb7f5f4fd1a25f13,pareto,0.31373050931626323,16,16,1.749778989184166,7
fb7f5f4fd1a25f13,gt_distance,0.31373050931626323,16,16,1.749778989184166,7
fb7f5f4fd1a25f13,pc_mts,0.050814866628073885,16,16,-0.0,1
dcea502e05ca5eb5,score,0.11780268618382911,16,16,0.9470571522825082,3
dcea502e05ca5eb5,pareto,0.11780268618382911,16,16,0.9470571522825082,3
dcea502e05ca5eb5,gt_distance,0.11780268618382911,16,16,0.9470571522825082,3
dcea502e05ca5eb5,pc_mts,0.005845487567165389,16,1,-0.0,1
28b79e32839a543b,score,0.05004033506023098,16,16,-0.0,1
28b79e32839a543b,pareto,0.42534644821994977,16,16,1.4614721293040243,5
28b79e32839a543b,gt_distance,0.39171485483253954,16,16,1.803719377768875,7
28b79e32839a543b,pc_mts,0.16288100611112538,16,16,0.2337916587064593,2
2b07bad4bce156cd,score,0.08052347120109597,16,16,-0.0,1
2b07bad4bce156cd,pareto,0.5402969845434235,16,16,1.6347589244440106,6
2b07bad4bce156cd,gt_distance,0.3527108009047458,16,16,1.9813325147239833,8
2b07bad4bce156cd,pc_mts,0.11029650819219355,16,16,0.37677016125643675,2
66d778b97714583a,score,0.04980175918961618,16,16,-0.0,1
66d778b97714583a,pareto,0.418988164044461,16,16,1.7170759801988817,7
66d778b97714583a,gt_distance,0.3991084587615026,16,16,1.6304325826288886,6
66d778b97714583a,pc_mts,0.1742453853955171,16,16,1.040839837423239,4
a8c9f51e547a5fed,score,0.21039880789594345,16,16,0.4825775651770121,2
a8c9f51e547a5fed,pareto,0.21039880789594345,16,16,0.4825775651770121,2
a8c9f51e547a5fed,gt_distance,0.0789428262162484,16,16,-0.0,1
a8c9f51e547a5fed,pc_mts,0.005990242330038422,16,1,-0.0,1
7a0635b7942859c6,score,0.04857791525596548,16,16,-0.0,1
7a0635b7942859c6,pareto,0.4407477022780754,16,16,1.2996509635498974,5
7a0635b7942859c6,gt_distance,0.3511871091755914,16,16,1.5110861760736112,6
7a0635b7942859c6,pc_mts,0.005966256114605454,16,1,-0.0,1
84b13f58e18551a8,score,0.05059614608188187,16,16,-0.0,1
84b13f58e18551a8,pareto,0.4315494282320367,16,16,1.488036044178116,6
84b13f58e18551a8,gt_distance,0.4142474690788396,16,16,1.6674619334292948,7
84b13f58e18551a8,pc_mts,0.15945952549453046,16,16,-0.0,1
87ec42ef94f75f0c,score,0.12193330219628298,16,16,-0.0,1
87ec42ef94f75f0c,pareto,0.28613161034612683,16,16,1.1274832349932322,5
87ec42ef94f75f0c,gt_distance,0.2072534737035195,16,16,0.8815322611881637,3
87ec42ef94f75f0c,pc_mts,0.11443385383579535,16,15,0.37677016125643675,2
feae0b42dda25c87,score,0.050526833523357524,16,16,-0.0,1
feae0b42dda25c87,pareto,0.40529925849564513,16,16,1.488036044178116,6
