token,distribution,p0,p5,p25,p50,p75,p95,p99,p100,count,exceeds_V1_self_max
4fa9113617d254d4,V2_Q_mahalanobis,1.4619881362621803,1.6823437597694186,2.0334182329881885,2.3179839771601847,2.6611123589969803,3.105257220090481,3.832332585364284,4.176398910460364,128,
988785170de957da,V1_IL_self_KNN,0.013467652723193169,0.016047111432999372,0.01819932321086526,0.021725161001086235,0.026179643347859383,0.04280023016035552,0.04856328137218951,0.05133696645498276,64,
988785170de957da,V1_candidate_KNN,0.067546743023752,0.07713279744257902,0.10485077348631677,0.20007980736535091,0.3178139502077917,0.3761289136454791,0.39916487492075425,0.406119716005212,128,1.0
988785170de957da,V2_IL_Q_to_R_KNN,0.012516727671027184,0.013544067740440369,0.015436624409630895,0.01769777573645115,0.021086174063384533,0.028211383149027824,0.06348636604845541,0.07621997594833374,128,
988785170de957da,V2_candidate_KNN,0.013817954338983557,0.015877954919803608,0.059693874958872586,0.09431051846999285,0.21212417207091205,0.3596045536042641,0.37846349744568614,0.3831669686821371,192,
988785170de957da,V2_Q_mahalanobis,1.4154302255306637,1.8300222975751177,2.2921673062622894,2.576946738955358,2.9652294127329784,3.6764240731016127,3.9827920601079683,4.021415479459819,128,
046b1cc13f0d5f9d,V1_IL_self_KNN,0.017852425575256348,0.019011460710316896,0.021984587889164686,0.025570464320480824,0.030186718329787254,0.04379300642758606,0.050469285622239096,0.054487258195877075,64,
046b1cc13f0d5f9d,V1_candidate_KNN,0.06421319597503465,0.25339139008623823,0.31723727013823577,0.3779837783045094,0.4851168225915413,0.5596806889754643,0.5838711998607228,0.5963760665555675,128,1.0
046b1cc13f0d5f9d,V2_IL_Q_to_R_KNN,0.012280827388167381,0.01468759453855455,0.01779478369280696,0.02012544870376587,0.02317284606397152,0.031992692500352846,0.05634589329361924,0.07713498175144196,128,
046b1cc13f0d5f9d,V2_candidate_KNN,0.014647645586772395,0.01750878885844905,0.11250927519508841,0.2906232333765874,0.3674244342851872,0.5163664606537777,0.5615307283652479,0.5770214843231698,192,
046b1cc13f0d5f9d,V2_Q_mahalanobis,1.360812807448481,1.7231402702908702,2.170352066524764,2.479246359714689,2.891708171905907,3.51810084760831,4.3560586011245475,5.061704588458454,128,
d7fbd35a0f315447,V1_IL_self_KNN,0.027301913127303123,0.030435970425605773,0.03402919415384531,0.03791492432355881,0.0421263063326478,0.06097993925213813,0.07378787867724895,0.07423773407936096,64,
d7fbd35a0f315447,V1_candidate_KNN,0.08678210278765584,0.12467576161594558,0.1531071392354887,0.20684144843826702,0.35355059881730333,0.4345407783533295,0.47645669174592437,0.5187751135089854,128,1.0
d7fbd35a0f315447,V2_IL_Q_to_R_KNN,0.022587716579437256,0.025637634750455617,0.030985412653535604,0.035604918375611305,0.03960324451327324,0.0600889017805457,0.08536985702812673,0.1266680806875229,128,
d7fbd35a0f315447,V2_candidate_KNN,0.023387497441776622,0.031096810391860887,0.07022085857120912,0.11576429007462241,0.2265395192734913,0.36745175165075245,0.3935485550616381,0.4709495241295367,192,
d7fbd35a0f315447,V2_Q_mahalanobis,1.9242976960691094,2.169077480273423,2.8094609913028292,3.153811216669471,3.57268885604581,4.316594400299374,4.980475143409897,5.677437485930642,128,
951957b841e05cfa,V1_IL_self_KNN,0.028460467234253883,0.030561574269086123,0.03404016699641943,0.03929634392261505,0.04559619724750519,0.062232671678066245,0.07641383558511732,0.08269713819026947,64,
951957b841e05cfa,V1_candidate_KNN,0.1728178505748653,0.2271383828825638,0.2503974908891649,0.3392120890349827,0.4158819100271004,0.5069302046099922,0.5741144129619686,0.610846316215782,128,1.0
951957b841e05cfa,V2_IL_Q_to_R_KNN,0.017198899760842323,0.0218239139765501,0.026255435775965452,0.031015602871775627,0.03577851038426161,0.05008788295090198,0.06434929043054581,0.0704943984746933,128,
951957b841e05cfa,V2_candidate_KNN,0.02175002102977582,0.032934086168084,0.14233666105783024,0.22580567629277576,0.3077833379248216,0.41945748429473045,0.47322461408810096,0.5538222818991304,192,
951957b841e05cfa,V2_Q_mahalanobis,1.7330140115264645,1.9320862919646975,2.2775456602476885,2.645733702097166,3.0256700757685535,3.6017426618078234,3.8697225687199177,4.16905167557665,128,
61db822891625c3b,V1_IL_self_KNN,0.01936979405581951,0.020382972713559867,0.027001905255019665,0.029877827502787113,0.03431831207126379,0.07142155021429053,0.09403277367353435,0.1037558913230896,64,
61db822891625c3b,V1_candidate_KNN,0.07034162082586592,0.08881880353627654,0.15359653211396854,0.19869542318929806,0.2979399143044138,0.4623515547309466,0.5143364596873307,0.5859229432777658,128,0.84375
61db822891625c3b,V2_IL_Q_to_R_KNN,0.014132333919405937,0.01789123797789216,0.02073056111112237,0.024247358553111553,0.027740327175706625,0.034425901435315605,0.0476778192818165,0.06932590901851654,128,
61db822891625c3b,V2_candidate_KNN,0.017192757461601336,0.020401118347342456,0.07333802942872003,0.12608554697895497,0.2123618486085695,0.43426674831042766,0.4594862416246477,0.5128993365698171,192,
61db822891625c3b,V2_Q_mahalanobis,1.219335326774379,1.6813575668881997,2.0349205833383217,2.3750760798295163,2.778363445963358,3.520601590640429,3.8141078931137846,4.24182115555855,128,
759e9e451eba5b47,V1_IL_self_KNN,0.030466770753264427,0.03150095660239458,0.03767315950244665,0.044784847646951675,0.05618130322545767,0.07077627703547477,0.11832952968776196,0.1924728900194168,64,
759e9e451eba5b47,V1_candidate_KNN,0.13227840239854613,0.15471548867791596,0.1757551134506901,0.22108193070010715,0.612463621530178,1.034591192961256,1.1299143656714603,1.1419052359764923,128,0.640625
759e9e451eba5b47,V2_IL_Q_to_R_KNN,0.024474212899804115,0.027465647831559182,0.03219245281070471,0.03565300814807415,0.04258701764047146,0.061512746103107925,0.09494157694280157,0.13703730702400208,128,
759e9e451eba5b47,V2_candidate_KNN,0.024390050671355985,0.03224290142794336,0.07917379527278114,0.15948690906102328,0.38821091706718935,0.9574489775379931,1.0887002373149992,1.134836385889028,192,
759e9e451eba5b47,V2_Q_mahalanobis,1.4135073275952839,1.9376790094617447,2.3455959177460666,2.646454609280367,2.9119865959233957,3.513793262789684,3.7353877462349345,3.9268293158473373,128,
9c05edf9d6e85716,V1_IL_self_KNN,0.020988326519727707,0.024148188810795546,0.027573477942496538,0.034390948712825775,0.04452430736273527,0.06552286073565476,0.09405705697834488,0.10285794734954834,64,
9c05edf9d6e85716,V1_candidate_KNN,0.07496103083689058,0.1005448371532494,0.11562902346084206,0.14618797275309836,0.42853959611129383,0.8300096812929993,0.8959195992457429,0.9464053612104083,128,0.9140625
9c05edf9d6e85716,V2_IL_Q_to_R_KNN,0.016911521553993225,0.017891679611057042,0.02109719393774867,0.024135864339768887,0.028085536789149046,0.045855441689491266,0.055370280891656895,0.0983225405216217,128,
9c05edf9d6e85716,V2_candidate_KNN,0.01718211085792109,0.02231370424775875,0.06595866255713373,0.11444607585058023,0.3000904490494295,0.7941993592970514,0.8895686748705575,0.9504811728881297,192,
9c05edf9d6e85716,V2_Q_mahalanobis,0.860073024665134,1.3764772925805087,1.8881818800866776,2.1839512733304405,2.4572146564668405,2.9663844244538997,3.503298835665609,3.653413181264337,128,
467bbee636b65c84,V1_IL_self_KNN,0.04176707938313484,0.04391592983156443,0.048006935976445675,0.051873067393898964,0.056251113303005695,0.06563804186880588,0.0772985745221376,0.08636742830276489,64,
467bbee636b65c84,V1_candidate_KNN,0.07753943314007437,0.10858889243638642,0.15148698321382975,0.26154952480857385,0.573397600238657,0.7805326212114875,0.7977228379092783,0.8042700370550865,128,0.9921875
467bbee636b65c84,V2_IL_Q_to_R_KNN,0.029999587684869766,0.03717606533318758,0.04172269441187382,0.045461567118763924,0.04937908798456192,0.05735378246754408,0.06410729587078096,0.06604085862636566,128,
467bbee636b65c84,V2_candidate_KNN,0.0368085910047988,0.04176563650540063,0.117623131887993,0.17957426524344922,0.37171919484799887,0.7383961261880175,0.7855867527797836,0.7970890073372991,192,
467bbee636b65c84,V2_Q_mahalanobis,2.112587778265128,2.468150494347105,3.0415329226813537,3.28875258321451,3.7620861216929713,4.213298028083129,4.691539774591732,4.912728579783676,128,
4f6409df56a85592,V1_IL_self_KNN,0.02492692321538925,0.027260046824812888,0.029601876623928547,0.03134944289922714,0.0352484043687582,0.03959923982620239,0.05621954806149003,0.06413468718528748,64,
4f6409df56a85592,V1_candidate_KNN,0.06188627523686385,0.07014333150419459,0.1110484319408733,0.1315052325773407,0.22532586514416447,0.28342446998247284,0.2908222290554126,0.4218629705382416,128,0.984375
4f6409df56a85592,V2_IL_Q_to_R_KNN,0.01823998987674713,0.02199010392650962,0.024812544696033,0.027745316736400127,0.03054489940404892,0.034517827443778515,0.04542922753840686,0.053678013384342194,128,
4f6409df56a85592,V2_candidate_KNN,0.021876757426864856,0.025126728895502562,0.05996400678192197,0.10169680112918081,0.14064585836468657,0.2560359450723102,0.29034501154029324,0.3957302240566983,192,
4f6409df56a85592,V2_Q_mahalanobis,2.157807226856855,2.366684629503189,2.7248572830969517,2.9667193350744867,3.326547095923736,3.846136088449295,4.295290974848349,4.383230304444724,128,
16ddb1838af755e3,V1_IL_self_KNN,0.017228934913873672,0.019550938718020917,0.02467388939112425,0.029224435798823833,0.03490457497537136,0.04432794153690337,0.0708890350908041,0.07143107801675797,64,
16ddb1838af755e3,V1_candidate_KNN,0.05404146691095328,0.061585886826144014,0.07398787440556755,0.09492456990902859,0.5822311784662375,0.9369938559538159,1.0156213086698256,1.0410999791254878,128,0.78125
16ddb1838af755e3,V2_IL_Q_to_R_KNN,0.01534861046820879,0.017461196519434452,0.019762545358389616,0.022665957920253277,0.027303153183311224,0.041248773224651814,0.05430869363248354,0.10050849616527557,128,
16ddb1838af755e3,V2_candidate_KNN,0.016112267704186625,0.01903872415693432,0.044486163317807394,0.0766977792308707,0.38510320901070716,0.8123477150359428,0.9600324361593133,1.007219950943489,192,
16ddb1838af755e3,V2_Q_mahalanobis,1.5774832057071104,1.816839165227623,2.337388485276365,2.7061924094877385,3.023683775292972,3.516128067894487,4.134460921030458,4.177405218228033,128,
2ce59f70a15b5ddf,V1_IL_self_KNN,0.030790165066719055,0.03631548341363668,0.04305376950651407,0.047212693840265274,0.056215982884168625,0.07463546805083746,0.09262663386762132,0.11698148399591446,64,
2ce59f70a15b5ddf,V1_candidate_KNN,0.08829423808166409,0.16866409273008875,0.19986685005033267,0.23388891378082138,0.3158290186561774,0.49300462734045736,0.5568460658398688,0.6024332024173162,128,0.9921875
2ce59f70a15b5ddf,V2_IL_Q_to_R_KNN,0.02571866475045681,0.02969530876725912,0.034097759053111076,0.037184469401836395,0.046180568635463715,0.06204054169356823,0.08150770939886576,0.11431865394115448,128,
2ce59f70a15b5ddf,V2_candidate_KNN,0.0300531728715288,0.03608467414168847,0.10572091112153773,0.17446488200965457,0.24190842286971873,0.3691684421610433,0.4944110477179125,0.5041575317225545,192,
2ce59f70a15b5ddf,V2_Q_mahalanobis,1.645189144572578,2.024951636844682,2.4034479510307363,2.7136925861199797,3.010906626833254,3.5570965052035834,4.015644414139655,4.063247516387325,128,
461fb854eaa3583e,V1_IL_self_KNN,0.03667397052049637,0.03963530510663986,0.04882224090397358,0.05777329206466675,0.06783371791243553,0.09520216584205625,0.13761705532670002,0.1838265210390091,64,
461fb854eaa3583e,V1_candidate_KNN,0.19695881635835263,0.21141023613052334,0.4200765724263539,2.280874509333872,2.3468101993038144,2.458755478760429,2.506100511538452,2.5232368879424767,128,1.0
461fb854eaa3583e,V2_IL_Q_to_R_KNN,0.02980155311524868,0.032975354231894016,0.036996154114603996,0.0402818787842989,0.0496879480779171,0.06849152222275734,0.10027933076024066,0.11285722255706787,128,
461fb854eaa3583e,V2_candidate_KNN,0.03211461245526352,0.03910042389918406,0.1572601075539041,0.518819233816882,2.259599622640337,2.4327968760407304,2.4844835392498488,2.6078141192779847,192,
461fb854eaa3583e,V2_Q_mahalanobis,1.559355481601536,1.8602811280241265,2.202202288951984,2.489208580125411,2.937697942421683,3.5276060716742106,3.800601760640791,4.151287927987576,128,
8b800af555d35794,V1_IL_self_KNN,0.022556042298674583,0.023651324026286603,0.028221348766237497,0.03160879574716091,0.03772752732038498,0.061236487515270686,0.0861850687116384,0.09636138379573822,64,
8b800af555d35794,V1_candidate_KNN,0.07032088363889968,0.07849430065522309,0.12237685970318675,0.2225653060866732,0.3487030311766784,0.5294072994590626,0.5410242105487335,0.5549380831573923,128,0.828125
8b800af555d35794,V2_IL_Q_to_R_KNN,0.01612761802971363,0.020025959145277737,0.02201738813892007,0.0248586842790246,0.029467998538166285,0.040644996426999556,0.05779644865542655,0.06711553037166595,128,
8b800af555d35794,V2_candidate_KNN,0.017342418000207492,0.02423514227585939,0.056022152762259574,0.1266799892217162,0.27024816339498947,0.5084128407091427,0.5276470552701604,0.550354598127242,192,
8b800af555d35794,V2_Q_mahalanobis,1.4246401893123064,1.8978339906060275,2.2968293073358117,2.6316782450466825,2.9508128527272044,3.667026321480345,4.243807035782921,4.394657483197282,128,
2ab1b3941f7153cb,V1_IL_self_KNN,0.015083760023117065,0.016549143847078084,0.02033765846863389,0.026233485899865627,0.03107930440455675,0.057626830041408526,0.08481591947376727,0.08701111376285553,64,
2ab1b3941f7153cb,V1_candidate_KNN,0.03895198450284591,0.047413795647357544,0.07785621217355594,0.2861012230505615,0.3367859414456763,0.45425225828769455,0.577303223025034,0.6246371782454005,128,0.6796875
2ab1b3941f7153cb,V2_IL_Q_to_R_KNN,0.013389910571277142,0.015169269405305386,0.018819833640009165,0.021466474048793316,0.025952233467251062,0.042327976599335654,0.09260301053524018,0.10926780849695206,128,
2ab1b3941f7153cb,V2_candidate_KNN,0.013419134037195501,0.019171226105730653,0.043022049556049845,0.10447395043921086,0.2671037007372399,0.3707099818704187,0.4595558139079885,0.5827601718118836,192,
2ab1b3941f7153cb,V2_Q_mahalanobis,1.0987934350013902,1.5623403373636353,2.0283793338790526,2.2431188365605577,2.7368190399858463,3.450820105734182,5.585498806240261,7.731141394320891,128,
4bc510a669d8549f,V1_IL_self_KNN,0.025596505030989647,0.02806656276807189,0.033647676929831505,0.03958265483379364,0.047626872546970844,0.06253539901226758,0.09803017027676102,0.10588689893484116,64,
