scene_id,split,benchmark,method,stage,variant,seed,round,sample_index,teacher_source,teacher_status,raw_source_file,aggregate_score,NC,DAC,DDC,EP,TTC,C,feasible,zero_score,initial_failure,recovered,new_failure,baseline_aggregate_score,transition_from_scalar,root_cause_group
38d08753fa4651c2,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,True,True,False,0.5833333333333334,positive_to_positive,NC_all_fail
38f1e14586bd51e3,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.0,1.0,0.0,1.0,0.0,1.0,1.0,False,True,True,False,False,0.0,zero_to_zero,DAC_all_fail
3921f38b62d55f1a,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.5828086142495317,1.0,1.0,1.0,0.998740674198876,0.0,1.0,True,False,True,True,False,0.0,zero_to_positive,NC_all_fail
39cbed62434a528b,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.0,0.0,1.0,1.0,0.0,0.0,1.0,False,True,True,False,False,0.0,zero_to_zero,NC_all_fail
3ad6a3f7a0f155f8,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.9648047119581552,1.0,1.0,1.0,0.9155313086995726,1.0,1.0,True,False,True,True,False,0.9477675862265684,positive_to_positive,DAC_all_fail
3ae3cf56296b5861,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,True,True,False,1.0,positive_to_positive,NC_all_fail
3b0cda86b999528c,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.8946946935251914,1.0,1.0,1.0,0.7472672644604591,1.0,1.0,True,False,True,True,False,0.8920889582052999,positive_to_positive,DAC_all_fail
3b2f051d7b9553e9,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.9324590851303008,1.0,1.0,1.0,0.8379018043127215,1.0,1.0,True,False,True,True,False,1.0,positive_to_positive,NC_all_fail
3b3627c7892d5b5e,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.9727525792922488,1.0,1.0,1.0,0.9346061903013966,1.0,1.0,True,False,True,True,False,0.9624540150204736,positive_to_positive,DAC_all_fail
3b8bc6ec37105767,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.0,1.0,0.0,1.0,0.0,1.0,1.0,False,True,True,False,False,0.0,zero_to_zero,DAC_all_fail
